interval_start_local,interval_start_utc,interval_end_local,interval_end_utc,market,non_spinning_reserves,regulation_down,regulation_up,responsive_reserves,ercot_contingency_reserve_service
2024-01-07 06:00:00-06:00,2024-01-07 12:00:00+00:00,2024-01-07 07:00:00-06:00,2024-01-07 13:00:00+00:00,DAM,2.72,2.64,2.99,1.86,2.86
2024-01-07 07:00:00-06:00,2024-01-07 13:00:00+00:00,2024-01-07 08:00:00-06:00,2024-01-07 14:00:00+00:00,DAM,2.72,2.49,2.33,2.0,3.0
2024-01-07 08:00:00-06:00,2024-01-07 14:00:00+00:00,2024-01-07 09:00:00-06:00,2024-01-07 15:00:00+00:00,DAM,2.25,5.41,2.33,2.0,7.46
2024-01-07 09:00:00-06:00,2024-01-07 15:00:00+00:00,2024-01-07 10:00:00-06:00,2024-01-07 16:00:00+00:00,DAM,2.25,2.5,3.8,2.0,6.8
2024-01-07 10:00:00-06:00,2024-01-07 16:00:00+00:00,2024-01-07 11:00:00-06:00,2024-01-07 17:00:00+00:00,DAM,1.23,2.36,2.45,1.6,2.6
2024-01-07 11:00:00-06:00,2024-01-07 17:00:00+00:00,2024-01-07 12:00:00-06:00,2024-01-07 18:00:00+00:00,DAM,1.17,1.98,2.0,1.5,2.0
2024-01-07 12:00:00-06:00,2024-01-07 18:00:00+00:00,2024-01-07 13:00:00-06:00,2024-01-07 19:00:00+00:00,DAM,1.17,1.98,2.51,1.5,1.96
2024-01-07 13:00:00-06:00,2024-01-07 19:00:00+00:00,2024-01-07 14:00:00-06:00,2024-01-07 20:00:00+00:00,DAM,1.17,1.57,2.89,1.5,1.5
2024-01-07 14:00:00-06:00,2024-01-07 20:00:00+00:00,2024-01-07 15:00:00-06:00,2024-01-07 21:00:00+00:00,DAM,1.23,1.57,2.01,1.5,1.95
2024-01-07 15:00:00-06:00,2024-01-07 21:00:00+00:00,2024-01-07 16:00:00-06:00,2024-01-07 22:00:00+00:00,DAM,1.23,1.98,2.98,1.3,1.3
2024-01-07 16:00:00-06:00,2024-01-07 22:00:00+00:00,2024-01-07 17:00:00-06:00,2024-01-07 23:00:00+00:00,DAM,1.5,2.0,9.22,1.5,1.96
2024-01-07 17:00:00-06:00,2024-01-07 23:00:00+00:00,2024-01-07 18:00:00-06:00,2024-01-08 00:00:00+00:00,DAM,2.0,1.25,7.98,1.71,2.01
2024-01-07 18:00:00-06:00,2024-01-08 00:00:00+00:00,2024-01-07 19:00:00-06:00,2024-01-08 01:00:00+00:00,DAM,1.23,1.25,1.98,1.5,2.0
2024-01-07 19:00:00-06:00,2024-01-08 01:00:00+00:00,2024-01-07 20:00:00-06:00,2024-01-08 02:00:00+00:00,DAM,1.17,1.25,1.2,1.2,1.94
2024-01-07 20:00:00-06:00,2024-01-08 02:00:00+00:00,2024-01-07 21:00:00-06:00,2024-01-08 03:00:00+00:00,DAM,1.15,1.56,1.0,1.01,1.5
2024-01-07 21:00:00-06:00,2024-01-08 03:00:00+00:00,2024-01-07 22:00:00-06:00,2024-01-08 04:00:00+00:00,DAM,1.12,5.41,1.55,1.01,1.15
2024-01-07 22:00:00-06:00,2024-01-08 04:00:00+00:00,2024-01-07 23:00:00-06:00,2024-01-08 05:00:00+00:00,DAM,0.95,4.98,1.47,1.0,1.0
2024-01-07 23:00:00-06:00,2024-01-08 05:00:00+00:00,2024-01-08 00:00:00-06:00,2024-01-08 06:00:00+00:00,DAM,0.91,4.98,1.51,1.0,1.0
2024-01-08 00:00:00-06:00,2024-01-08 06:00:00+00:00,2024-01-08 01:00:00-06:00,2024-01-08 07:00:00+00:00,DAM,0.8,2.89,1.5,1.0,1.0
2024-01-08 01:00:00-06:00,2024-01-08 07:00:00+00:00,2024-01-08 02:00:00-06:00,2024-01-08 08:00:00+00:00,DAM,0.8,1.49,1.5,1.0,1.0
2024-01-08 02:00:00-06:00,2024-01-08 08:00:00+00:00,2024-01-08 03:00:00-06:00,2024-01-08 09:00:00+00:00,DAM,0.99,1.47,1.95,1.0,1.0
2024-01-08 03:00:00-06:00,2024-01-08 09:00:00+00:00,2024-01-08 04:00:00-06:00,2024-01-08 10:00:00+00:00,DAM,0.99,1.48,1.95,1.0,1.0
2024-01-08 04:00:00-06:00,2024-01-08 10:00:00+00:00,2024-01-08 05:00:00-06:00,2024-01-08 11:00:00+00:00,DAM,0.99,1.48,2.0,1.0,1.0
2024-01-08 05:00:00-06:00,2024-01-08 11:00:00+00:00,2024-01-08 06:00:00-06:00,2024-01-08 12:00:00+00:00,DAM,1.17,2.0,2.89,1.0,0.95
2024-01-08 06:00:00-06:00,2024-01-08 12:00:00+00:00,2024-01-08 07:00:00-06:00,2024-01-08 13:00:00+00:00,DAM,2.72,2.0,2.72,1.9,2.9
2024-01-08 07:00:00-06:00,2024-01-08 13:00:00+00:00,2024-01-08 08:00:00-06:00,2024-01-08 14:00:00+00:00,DAM,3.0,2.02,1.98,1.9,4.92
2024-01-08 08:00:00-06:00,2024-01-08 14:00:00+00:00,2024-01-08 09:00:00-06:00,2024-01-08 15:00:00+00:00,DAM,2.72,5.41,2.33,2.0,7.2
2024-01-08 09:00:00-06:00,2024-01-08 15:00:00+00:00,2024-01-08 10:00:00-06:00,2024-01-08 16:00:00+00:00,DAM,2.25,2.43,2.5,1.97,7.96
2024-01-08 10:00:00-06:00,2024-01-08 16:00:00+00:00,2024-01-08 11:00:00-06:00,2024-01-08 17:00:00+00:00,DAM,1.15,2.36,2.0,1.5,3.75
2024-01-08 11:00:00-06:00,2024-01-08 17:00:00+00:00,2024-01-08 12:00:00-06:00,2024-01-08 18:00:00+00:00,DAM,1.17,2.36,1.98,1.47,2.0
2024-01-08 12:00:00-06:00,2024-01-08 18:00:00+00:00,2024-01-08 13:00:00-06:00,2024-01-08 19:00:00+00:00,DAM,1.17,2.0,2.0,1.3,2.0
2024-01-08 13:00:00-06:00,2024-01-08 19:00:00+00:00,2024-01-08 14:00:00-06:00,2024-01-08 20:00:00+00:00,DAM,1.17,2.0,2.45,1.33,1.95
2024-01-08 14:00:00-06:00,2024-01-08 20:00:00+00:00,2024-01-08 15:00:00-06:00,2024-01-08 21:00:00+00:00,DAM,1.23,2.0,2.0,1.49,2.0
2024-01-08 15:00:00-06:00,2024-01-08 21:00:00+00:00,2024-01-08 16:00:00-06:00,2024-01-08 22:00:00+00:00,DAM,1.23,2.0,2.89,1.5,1.94
2024-01-08 16:00:00-06:00,2024-01-08 22:00:00+00:00,2024-01-08 17:00:00-06:00,2024-01-08 23:00:00+00:00,DAM,1.48,2.0,5.74,1.65,2.0
2024-01-08 17:00:00-06:00,2024-01-08 23:00:00+00:00,2024-01-08 18:00:00-06:00,2024-01-09 00:00:00+00:00,DAM,5.0,2.0,5.19,2.75,5.0
2024-01-08 18:00:00-06:00,2024-01-09 00:00:00+00:00,2024-01-08 19:00:00-06:00,2024-01-09 01:00:00+00:00,DAM,3.6,1.55,2.17,1.65,2.17
2024-01-08 19:00:00-06:00,2024-01-09 01:00:00+00:00,2024-01-08 20:00:00-06:00,2024-01-09 02:00:00+00:00,DAM,2.72,1.54,1.95,1.62,1.95
2024-01-08 20:00:00-06:00,2024-01-09 02:00:00+00:00,2024-01-08 21:00:00-06:00,2024-01-09 03:00:00+00:00,DAM,2.25,1.25,1.25,1.01,1.25
2024-01-08 21:00:00-06:00,2024-01-09 03:00:00+00:00,2024-01-08 22:00:00-06:00,2024-01-09 04:00:00+00:00,DAM,2.25,1.69,2.03,1.49,1.53
2024-01-08 22:00:00-06:00,2024-01-09 04:00:00+00:00,2024-01-08 23:00:00-06:00,2024-01-09 05:00:00+00:00,DAM,1.75,2.0,1.75,1.0,1.0
2024-01-08 23:00:00-06:00,2024-01-09 05:00:00+00:00,2024-01-09 00:00:00-06:00,2024-01-09 06:00:00+00:00,DAM,0.9,1.69,1.73,1.0,1.0
2024-01-09 00:00:00-06:00,2024-01-09 06:00:00+00:00,2024-01-09 01:00:00-06:00,2024-01-09 07:00:00+00:00,DAM,0.79,2.89,1.5,1.0,0.94
2024-01-09 01:00:00-06:00,2024-01-09 07:00:00+00:00,2024-01-09 02:00:00-06:00,2024-01-09 08:00:00+00:00,DAM,0.79,1.99,1.5,1.0,0.94
2024-01-09 02:00:00-06:00,2024-01-09 08:00:00+00:00,2024-01-09 03:00:00-06:00,2024-01-09 09:00:00+00:00,DAM,0.98,1.47,1.95,1.0,0.95
2024-01-09 03:00:00-06:00,2024-01-09 09:00:00+00:00,2024-01-09 04:00:00-06:00,2024-01-09 10:00:00+00:00,DAM,0.98,1.48,1.61,1.0,0.95
2024-01-09 04:00:00-06:00,2024-01-09 10:00:00+00:00,2024-01-09 05:00:00-06:00,2024-01-09 11:00:00+00:00,DAM,0.98,1.25,2.0,1.0,1.0
2024-01-09 05:00:00-06:00,2024-01-09 11:00:00+00:00,2024-01-09 06:00:00-06:00,2024-01-09 12:00:00+00:00,DAM,1.32,1.4,3.4,1.0,0.82
2024-01-09 06:00:00-06:00,2024-01-09 12:00:00+00:00,2024-01-09 07:00:00-06:00,2024-01-09 13:00:00+00:00,DAM,2.14,1.48,2.0,1.67,2.0
2024-01-09 07:00:00-06:00,2024-01-09 13:00:00+00:00,2024-01-09 08:00:00-06:00,2024-01-09 14:00:00+00:00,DAM,2.15,2.0,2.0,1.67,2.0
2024-01-09 08:00:00-06:00,2024-01-09 14:00:00+00:00,2024-01-09 09:00:00-06:00,2024-01-09 15:00:00+00:00,DAM,2.14,3.21,2.0,2.0,3.0
2024-01-09 09:00:00-06:00,2024-01-09 15:00:00+00:00,2024-01-09 10:00:00-06:00,2024-01-09 16:00:00+00:00,DAM,1.48,2.0,2.0,1.67,3.99
2024-01-09 10:00:00-06:00,2024-01-09 16:00:00+00:00,2024-01-09 11:00:00-06:00,2024-01-09 17:00:00+00:00,DAM,0.99,2.36,2.0,1.5,3.09
2024-01-09 11:00:00-06:00,2024-01-09 17:00:00+00:00,2024-01-09 12:00:00-06:00,2024-01-09 18:00:00+00:00,DAM,0.99,2.36,2.0,1.5,2.49
2024-01-09 12:00:00-06:00,2024-01-09 18:00:00+00:00,2024-01-09 13:00:00-06:00,2024-01-09 19:00:00+00:00,DAM,0.99,2.0,2.0,1.3,2.0
2024-01-09 13:00:00-06:00,2024-01-09 19:00:00+00:00,2024-01-09 14:00:00-06:00,2024-01-09 20:00:00+00:00,DAM,0.99,2.0,2.0,1.3,1.94
2024-01-09 14:00:00-06:00,2024-01-09 20:00:00+00:00,2024-01-09 15:00:00-06:00,2024-01-09 21:00:00+00:00,DAM,0.99,2.0,2.0,1.3,1.99
2024-01-09 15:00:00-06:00,2024-01-09 21:00:00+00:00,2024-01-09 16:00:00-06:00,2024-01-09 22:00:00+00:00,DAM,0.99,2.0,2.89,1.3,1.34
2024-01-09 16:00:00-06:00,2024-01-09 22:00:00+00:00,2024-01-09 17:00:00-06:00,2024-01-09 23:00:00+00:00,DAM,1.5,2.0,3.52,1.76,1.95
2024-01-09 17:00:00-06:00,2024-01-09 23:00:00+00:00,2024-01-09 18:00:00-06:00,2024-01-10 00:00:00+00:00,DAM,18.43,2.16,20.27,21.71,30.0
2024-01-09 18:00:00-06:00,2024-01-10 00:00:00+00:00,2024-01-09 19:00:00-06:00,2024-01-10 01:00:00+00:00,DAM,10.1,2.98,2.49,17.7,22.78
2024-01-09 19:00:00-06:00,2024-01-10 01:00:00+00:00,2024-01-09 20:00:00-06:00,2024-01-10 02:00:00+00:00,DAM,8.0,1.54,2.28,4.28,5.5
2024-01-09 20:00:00-06:00,2024-01-10 02:00:00+00:00,2024-01-09 21:00:00-06:00,2024-01-10 03:00:00+00:00,DAM,2.72,1.25,2.09,2.09,3.09
2024-01-09 21:00:00-06:00,2024-01-10 03:00:00+00:00,2024-01-09 22:00:00-06:00,2024-01-10 04:00:00+00:00,DAM,1.48,1.21,1.83,1.5,1.83
2024-01-09 22:00:00-06:00,2024-01-10 04:00:00+00:00,2024-01-09 23:00:00-06:00,2024-01-10 05:00:00+00:00,DAM,0.83,1.49,1.0,1.0,1.0
2024-01-09 23:00:00-06:00,2024-01-10 05:00:00+00:00,2024-01-10 00:00:00-06:00,2024-01-10 06:00:00+00:00,DAM,0.85,1.69,1.33,1.0,1.0
2024-01-10 00:00:00-06:00,2024-01-10 06:00:00+00:00,2024-01-10 01:00:00-06:00,2024-01-10 07:00:00+00:00,DAM,0.77,1.99,1.49,1.0,0.8
2024-01-10 01:00:00-06:00,2024-01-10 07:00:00+00:00,2024-01-10 02:00:00-06:00,2024-01-10 08:00:00+00:00,DAM,0.77,1.49,1.47,1.0,0.83
2024-01-10 02:00:00-06:00,2024-01-10 08:00:00+00:00,2024-01-10 03:00:00-06:00,2024-01-10 09:00:00+00:00,DAM,0.96,1.47,1.5,1.0,0.83
2024-01-10 03:00:00-06:00,2024-01-10 09:00:00+00:00,2024-01-10 04:00:00-06:00,2024-01-10 10:00:00+00:00,DAM,0.96,1.25,1.5,1.0,1.0
2024-01-10 04:00:00-06:00,2024-01-10 10:00:00+00:00,2024-01-10 05:00:00-06:00,2024-01-10 11:00:00+00:00,DAM,0.96,1.48,2.0,1.0,1.0
2024-01-10 05:00:00-06:00,2024-01-10 11:00:00+00:00,2024-01-10 06:00:00-06:00,2024-01-10 12:00:00+00:00,DAM,1.11,3.01,4.99,1.0,0.15
2024-01-10 06:00:00-06:00,2024-01-10 12:00:00+00:00,2024-01-10 07:00:00-06:00,2024-01-10 13:00:00+00:00,DAM,2.14,1.85,3.98,2.0,2.0
2024-01-10 07:00:00-06:00,2024-01-10 13:00:00+00:00,2024-01-10 08:00:00-06:00,2024-01-10 14:00:00+00:00,DAM,2.14,2.49,2.46,2.0,2.14
2024-01-10 08:00:00-06:00,2024-01-10 14:00:00+00:00,2024-01-10 09:00:00-06:00,2024-01-10 15:00:00+00:00,DAM,2.14,6.94,3.0,2.53,5.12
2024-01-10 09:00:00-06:00,2024-01-10 15:00:00+00:00,2024-01-10 10:00:00-06:00,2024-01-10 16:00:00+00:00,DAM,2.0,2.0,2.04,1.71,5.0
2024-01-10 10:00:00-06:00,2024-01-10 16:00:00+00:00,2024-01-10 11:00:00-06:00,2024-01-10 17:00:00+00:00,DAM,1.11,2.0,2.0,1.6,2.6
2024-01-10 11:00:00-06:00,2024-01-10 17:00:00+00:00,2024-01-10 12:00:00-06:00,2024-01-10 18:00:00+00:00,DAM,1.11,2.36,2.0,1.5,2.0
2024-01-10 12:00:00-06:00,2024-01-10 18:00:00+00:00,2024-01-10 13:00:00-06:00,2024-01-10 19:00:00+00:00,DAM,1.11,2.0,2.0,1.3,1.38
2024-01-10 13:00:00-06:00,2024-01-10 19:00:00+00:00,2024-01-10 14:00:00-06:00,2024-01-10 20:00:00+00:00,DAM,1.11,2.0,2.1,1.25,1.25
2024-01-10 14:00:00-06:00,2024-01-10 20:00:00+00:00,2024-01-10 15:00:00-06:00,2024-01-10 21:00:00+00:00,DAM,1.15,2.36,1.98,1.3,1.33
2024-01-10 15:00:00-06:00,2024-01-10 21:00:00+00:00,2024-01-10 16:00:00-06:00,2024-01-10 22:00:00+00:00,DAM,1.15,2.0,2.0,1.15,1.15
2024-01-10 16:00:00-06:00,2024-01-10 22:00:00+00:00,2024-01-10 17:00:00-06:00,2024-01-10 23:00:00+00:00,DAM,2.0,2.24,4.98,1.5,1.5
2024-01-10 17:00:00-06:00,2024-01-10 23:00:00+00:00,2024-01-10 18:00:00-06:00,2024-01-11 00:00:00+00:00,DAM,10.0,3.19,15.23,14.71,23.68
2024-01-10 18:00:00-06:00,2024-01-11 00:00:00+00:00,2024-01-10 19:00:00-06:00,2024-01-11 01:00:00+00:00,DAM,2.72,2.49,5.99,5.66,11.99
2024-01-10 19:00:00-06:00,2024-01-11 01:00:00+00:00,2024-01-10 20:00:00-06:00,2024-01-11 02:00:00+00:00,DAM,2.72,1.54,2.42,2.09,3.09
2024-01-10 20:00:00-06:00,2024-01-11 02:00:00+00:00,2024-01-10 21:00:00-06:00,2024-01-11 03:00:00+00:00,DAM,2.72,1.25,1.98,1.65,2.65
2024-01-10 21:00:00-06:00,2024-01-11 03:00:00+00:00,2024-01-10 22:00:00-06:00,2024-01-11 04:00:00+00:00,DAM,1.96,1.25,2.3,1.5,2.0
2024-01-10 22:00:00-06:00,2024-01-11 04:00:00+00:00,2024-01-10 23:00:00-06:00,2024-01-11 05:00:00+00:00,DAM,0.94,1.69,1.33,1.0,0.84
2024-01-10 23:00:00-06:00,2024-01-11 05:00:00+00:00,2024-01-11 00:00:00-06:00,2024-01-11 06:00:00+00:00,DAM,0.89,1.71,1.51,1.0,0.99
2024-01-11 00:00:00-06:00,2024-01-11 06:00:00+00:00,2024-01-11 01:00:00-06:00,2024-01-11 07:00:00+00:00,DAM,0.25,1.51,1.49,1.0,0.83
2024-01-11 01:00:00-06:00,2024-01-11 07:00:00+00:00,2024-01-11 02:00:00-06:00,2024-01-11 08:00:00+00:00,DAM,0.25,1.25,1.47,1.0,0.83
2024-01-11 02:00:00-06:00,2024-01-11 08:00:00+00:00,2024-01-11 03:00:00-06:00,2024-01-11 09:00:00+00:00,DAM,0.94,1.25,1.5,1.0,1.0
2024-01-11 03:00:00-06:00,2024-01-11 09:00:00+00:00,2024-01-11 04:00:00-06:00,2024-01-11 10:00:00+00:00,DAM,0.94,1.25,1.5,1.0,1.0
2024-01-11 04:00:00-06:00,2024-01-11 10:00:00+00:00,2024-01-11 05:00:00-06:00,2024-01-11 11:00:00+00:00,DAM,0.94,1.48,2.0,1.0,1.0
2024-01-11 05:00:00-06:00,2024-01-11 11:00:00+00:00,2024-01-11 06:00:00-06:00,2024-01-11 12:00:00+00:00,DAM,0.99,1.57,2.89,1.0,0.15
2024-01-11 06:00:00-06:00,2024-01-11 12:00:00+00:00,2024-01-11 07:00:00-06:00,2024-01-11 13:00:00+00:00,DAM,1.23,2.0,2.89,2.0,2.0
2024-01-11 07:00:00-06:00,2024-01-11 13:00:00+00:00,2024-01-11 08:00:00-06:00,2024-01-11 14:00:00+00:00,DAM,1.25,2.0,2.0,1.97,2.0
2024-01-11 08:00:00-06:00,2024-01-11 14:00:00+00:00,2024-01-11 09:00:00-06:00,2024-01-11 15:00:00+00:00,DAM,1.48,5.41,2.99,2.66,4.81
2024-01-11 09:00:00-06:00,2024-01-11 15:00:00+00:00,2024-01-11 10:00:00-06:00,2024-01-11 16:00:00+00:00,DAM,1.45,2.0,2.53,2.0,3.96
2024-01-11 10:00:00-06:00,2024-01-11 16:00:00+00:00,2024-01-11 11:00:00-06:00,2024-01-11 17:00:00+00:00,DAM,1.04,2.36,2.45,1.95,2.04
2024-01-11 11:00:00-06:00,2024-01-11 17:00:00+00:00,2024-01-11 12:00:00-06:00,2024-01-11 18:00:00+00:00,DAM,1.0,2.36,2.0,1.65,1.8
2024-01-11 12:00:00-06:00,2024-01-11 18:00:00+00:00,2024-01-11 13:00:00-06:00,2024-01-11 19:00:00+00:00,DAM,0.99,2.36,2.0,1.49,1.49
2024-01-11 13:00:00-06:00,2024-01-11 19:00:00+00:00,2024-01-11 14:00:00-06:00,2024-01-11 20:00:00+00:00,DAM,0.99,2.0,2.61,1.13,1.13
2024-01-11 14:00:00-06:00,2024-01-11 20:00:00+00:00,2024-01-11 15:00:00-06:00,2024-01-11 21:00:00+00:00,DAM,1.0,2.0,2.0,1.38,1.38
2024-01-11 15:00:00-06:00,2024-01-11 21:00:00+00:00,2024-01-11 16:00:00-06:00,2024-01-11 22:00:00+00:00,DAM,1.0,2.0,2.45,1.01,1.01
2024-01-11 16:00:00-06:00,2024-01-11 22:00:00+00:00,2024-01-11 17:00:00-06:00,2024-01-11 23:00:00+00:00,DAM,1.23,2.0,5.19,1.01,1.0
2024-01-11 17:00:00-06:00,2024-01-11 23:00:00+00:00,2024-01-11 18:00:00-06:00,2024-01-12 00:00:00+00:00,DAM,1.5,2.0,7.98,1.65,1.0
2024-01-11 18:00:00-06:00,2024-01-12 00:00:00+00:00,2024-01-11 19:00:00-06:00,2024-01-12 01:00:00+00:00,DAM,1.48,1.98,2.17,1.65,0.83
2024-01-11 19:00:00-06:00,2024-01-12 01:00:00+00:00,2024-01-11 20:00:00-06:00,2024-01-12 02:00:00+00:00,DAM,1.23,1.54,1.49,1.38,0.23
2024-01-11 20:00:00-06:00,2024-01-12 02:00:00+00:00,2024-01-11 21:00:00-06:00,2024-01-12 03:00:00+00:00,DAM,1.23,1.25,1.34,1.01,0.24
2024-01-11 21:00:00-06:00,2024-01-12 03:00:00+00:00,2024-01-11 22:00:00-06:00,2024-01-12 04:00:00+00:00,DAM,1.04,1.69,1.34,1.01,0.83
2024-01-11 22:00:00-06:00,2024-01-12 04:00:00+00:00,2024-01-11 23:00:00-06:00,2024-01-12 05:00:00+00:00,DAM,0.85,2.0,1.47,1.0,1.0
2024-01-11 23:00:00-06:00,2024-01-12 05:00:00+00:00,2024-01-12 00:00:00-06:00,2024-01-12 06:00:00+00:00,DAM,0.83,1.69,1.33,1.0,1.0
2024-01-12 00:00:00-06:00,2024-01-12 06:00:00+00:00,2024-01-12 01:00:00-06:00,2024-01-12 07:00:00+00:00,DAM,0.25,2.0,1.4,1.0,0.83
2024-01-12 01:00:00-06:00,2024-01-12 07:00:00+00:00,2024-01-12 02:00:00-06:00,2024-01-12 08:00:00+00:00,DAM,0.25,2.0,1.47,1.0,0.99
2024-01-12 02:00:00-06:00,2024-01-12 08:00:00+00:00,2024-01-12 03:00:00-06:00,2024-01-12 09:00:00+00:00,DAM,0.92,1.47,1.5,1.0,0.99
2024-01-12 03:00:00-06:00,2024-01-12 09:00:00+00:00,2024-01-12 04:00:00-06:00,2024-01-12 10:00:00+00:00,DAM,0.92,1.48,1.5,1.0,1.0
2024-01-12 04:00:00-06:00,2024-01-12 10:00:00+00:00,2024-01-12 05:00:00-06:00,2024-01-12 11:00:00+00:00,DAM,0.85,1.48,1.95,1.0,1.0
2024-01-12 05:00:00-06:00,2024-01-12 11:00:00+00:00,2024-01-12 06:00:00-06:00,2024-01-12 12:00:00+00:00,DAM,0.97,1.57,2.49,1.0,0.15
2024-01-12 06:00:00-06:00,2024-01-12 12:00:00+00:00,2024-01-12 07:00:00-06:00,2024-01-12 13:00:00+00:00,DAM,1.17,2.0,2.0,1.5,2.0
2024-01-12 07:00:00-06:00,2024-01-12 13:00:00+00:00,2024-01-12 08:00:00-06:00,2024-01-12 14:00:00+00:00,DAM,1.17,2.0,2.0,1.97,2.0
2024-01-12 08:00:00-06:00,2024-01-12 14:00:00+00:00,2024-01-12 09:00:00-06:00,2024-01-12 15:00:00+00:00,DAM,1.25,6.0,2.0,2.0,4.33
2024-01-12 09:00:00-06:00,2024-01-12 15:00:00+00:00,2024-01-12 10:00:00-06:00,2024-01-12 16:00:00+00:00,DAM,1.15,2.0,2.0,1.67,2.68
2024-01-12 10:00:00-06:00,2024-01-12 16:00:00+00:00,2024-01-12 11:00:00-06:00,2024-01-12 17:00:00+00:00,DAM,0.99,2.36,2.0,1.5,2.0
2024-01-12 11:00:00-06:00,2024-01-12 17:00:00+00:00,2024-01-12 12:00:00-06:00,2024-01-12 18:00:00+00:00,DAM,0.99,2.0,1.98,1.47,1.47
2024-01-12 12:00:00-06:00,2024-01-12 18:00:00+00:00,2024-01-12 13:00:00-06:00,2024-01-12 19:00:00+00:00,DAM,0.98,2.0,1.98,1.25,1.25
2024-01-12 13:00:00-06:00,2024-01-12 19:00:00+00:00,2024-01-12 14:00:00-06:00,2024-01-12 20:00:00+00:00,DAM,0.98,2.0,2.0,1.01,1.01
2024-01-12 14:00:00-06:00,2024-01-12 20:00:00+00:00,2024-01-12 15:00:00-06:00,2024-01-12 21:00:00+00:00,DAM,0.99,2.0,1.98,1.15,1.15
2024-01-12 15:00:00-06:00,2024-01-12 21:00:00+00:00,2024-01-12 16:00:00-06:00,2024-01-12 22:00:00+00:00,DAM,0.99,2.0,2.01,1.01,1.0
2024-01-12 16:00:00-06:00,2024-01-12 22:00:00+00:00,2024-01-12 17:00:00-06:00,2024-01-12 23:00:00+00:00,DAM,1.01,2.24,6.0,1.01,1.0
2024-01-12 17:00:00-06:00,2024-01-12 23:00:00+00:00,2024-01-12 18:00:00-06:00,2024-01-13 00:00:00+00:00,DAM,2.14,2.66,12.63,6.63,7.63
2024-01-12 18:00:00-06:00,2024-01-13 00:00:00+00:00,2024-01-12 19:00:00-06:00,2024-01-13 01:00:00+00:00,DAM,1.96,2.49,2.49,2.35,3.09
2024-01-12 19:00:00-06:00,2024-01-13 01:00:00+00:00,2024-01-12 20:00:00-06:00,2024-01-13 02:00:00+00:00,DAM,2.14,1.54,2.0,1.67,2.0
2024-01-12 20:00:00-06:00,2024-01-13 02:00:00+00:00,2024-01-12 21:00:00-06:00,2024-01-13 03:00:00+00:00,DAM,1.96,1.25,1.83,1.5,1.51
2024-01-12 21:00:00-06:00,2024-01-13 03:00:00+00:00,2024-01-12 22:00:00-06:00,2024-01-13 04:00:00+00:00,DAM,1.15,1.25,1.55,1.01,0.83
2024-01-12 22:00:00-06:00,2024-01-13 04:00:00+00:00,2024-01-12 23:00:00-06:00,2024-01-13 05:00:00+00:00,DAM,0.82,1.49,1.47,1.0,0.84
2024-01-12 23:00:00-06:00,2024-01-13 05:00:00+00:00,2024-01-13 00:00:00-06:00,2024-01-13 06:00:00+00:00,DAM,0.77,1.69,1.51,1.0,1.0
2024-01-13 00:00:00-06:00,2024-01-13 06:00:00+00:00,2024-01-13 01:00:00-06:00,2024-01-13 07:00:00+00:00,DAM,0.3,2.0,1.41,0.91,0.8
2024-01-13 01:00:00-06:00,2024-01-13 07:00:00+00:00,2024-01-13 02:00:00-06:00,2024-01-13 08:00:00+00:00,DAM,0.3,1.49,1.4,0.9,0.8
2024-01-13 02:00:00-06:00,2024-01-13 08:00:00+00:00,2024-01-13 03:00:00-06:00,2024-01-13 09:00:00+00:00,DAM,0.85,1.47,1.45,0.91,0.83
2024-01-13 03:00:00-06:00,2024-01-13 09:00:00+00:00,2024-01-13 04:00:00-06:00,2024-01-13 10:00:00+00:00,DAM,0.85,1.25,1.46,0.91,0.91
2024-01-13 04:00:00-06:00,2024-01-13 10:00:00+00:00,2024-01-13 05:00:00-06:00,2024-01-13 11:00:00+00:00,DAM,0.83,2.0,2.49,0.96,0.96
2024-01-13 05:00:00-06:00,2024-01-13 11:00:00+00:00,2024-01-13 06:00:00-06:00,2024-01-13 12:00:00+00:00,DAM,0.95,2.0,2.51,1.0,0.15
2024-01-13 06:00:00-06:00,2024-01-13 12:00:00+00:00,2024-01-13 07:00:00-06:00,2024-01-13 13:00:00+00:00,DAM,1.23,2.0,2.0,1.5,1.5
2024-01-13 07:00:00-06:00,2024-01-13 13:00:00+00:00,2024-01-13 08:00:00-06:00,2024-01-13 14:00:00+00:00,DAM,1.23,2.0,2.0,1.5,2.0
2024-01-13 08:00:00-06:00,2024-01-13 14:00:00+00:00,2024-01-13 09:00:00-06:00,2024-01-13 15:00:00+00:00,DAM,1.25,2.48,2.0,1.53,2.95
2024-01-13 09:00:00-06:00,2024-01-13 15:00:00+00:00,2024-01-13 10:00:00-06:00,2024-01-13 16:00:00+00:00,DAM,1.25,2.0,2.0,1.0,2.0
2024-01-13 10:00:00-06:00,2024-01-13 16:00:00+00:00,2024-01-13 11:00:00-06:00,2024-01-13 17:00:00+00:00,DAM,1.04,2.36,2.0,1.0,1.0
2024-01-13 11:00:00-06:00,2024-01-13 17:00:00+00:00,2024-01-13 12:00:00-06:00,2024-01-13 18:00:00+00:00,DAM,1.0,2.0,1.98,1.0,1.0
2024-01-13 12:00:00-06:00,2024-01-13 18:00:00+00:00,2024-01-13 13:00:00-06:00,2024-01-13 19:00:00+00:00,DAM,0.97,2.0,2.71,1.0,1.0
