Timestamp,mileage_factor_RegU_ERCOT,performance_factor_RegU_ERCOT,mileage_factor_RegD_ERCOT,performance_factor_RegD_ERCOT
2024-01-18 20:00:00,7.9452,0.8984,9.1813,0.9195
2024-01-18 21:00:00,6.266,0.9017,7.4517,0.9901
2024-01-18 22:00:00,7.0962,0.8524,5.867,0.9232
2024-01-18 23:00:00,7.688,0.9001,7.051,0.9766
2024-01-19 00:00:00,8.4869,0.9718,7.5285,0.9071
2024-01-19 01:00:00,7.4569,0.9719,7.7745,0.9124
2024-01-19 02:00:00,7.6854,0.972,5.9274,0.9107
2024-01-19 03:00:00,7.2862,0.9122,7.4822,0.9731
2024-01-19 04:00:00,7.945,1.0,8.5672,0.9504
2024-01-19 05:00:00,8.3806,0.8939,7.2943,0.9202
2024-01-19 06:00:00,6.9197,0.9698,7.6557,0.9379
2024-01-19 07:00:00,8.2921,0.8375,8.2721,0.939
2024-01-19 08:00:00,7.4871,0.8652,6.7688,0.9403
2024-01-19 09:00:00,6.571,0.906,7.4977,0.9891
2024-01-19 10:00:00,8.6284,0.9567,7.3522,0.8745
2024-01-19 11:00:00,7.1766,0.8666,7.9091,1.0
2024-01-19 12:00:00,7.1787,0.9609,7.118,0.9428
2024-01-19 13:00:00,6.7884,0.9412,8.3625,0.9458
2024-01-19 14:00:00,7.4179,0.9437,8.1601,1.0
2024-01-19 15:00:00,7.4793,1.0,7.9235,0.9356
2024-01-19 16:00:00,6.6641,0.8771,7.9849,0.9385
2024-01-19 17:00:00,7.6574,0.9257,6.4911,0.9145
2024-01-19 18:00:00,8.7578,0.9341,7.412,1.0
2024-01-19 19:00:00,8.1482,0.9052,8.1459,0.9914
2024-01-19 20:00:00,8.0624,0.9602,8.3942,0.9384
2024-01-19 21:00:00,6.8076,0.9332,8.6366,1.0
2024-01-19 22:00:00,7.8207,1.0,6.5726,1.0
2024-01-19 23:00:00,9.4065,0.9619,6.8305,0.9406
2024-01-20 00:00:00,8.0216,0.9692,6.4893,0.9777
2024-01-20 01:00:00,8.7866,0.9917,6.8099,0.9766
2024-01-20 02:00:00,7.5544,1.0,6.9836,0.8536
2024-01-20 03:00:00,6.5872,0.9589,8.3656,0.9517
2024-01-20 04:00:00,7.3232,0.9747,7.4551,0.9051
2024-01-20 05:00:00,7.4614,1.0,8.5202,0.9202
2024-01-20 06:00:00,6.6344,0.9223,7.2825,0.9114
2024-01-20 07:00:00,7.3191,0.9681,7.6273,0.9909
2024-01-20 08:00:00,7.188,0.9136,7.1612,0.9772
2024-01-20 09:00:00,7.1276,0.8777,7.667,0.9896
2024-01-20 10:00:00,8.3606,1.0,7.6981,0.9889
2024-01-20 11:00:00,8.7243,1.0,8.6118,0.8422
2024-01-20 12:00:00,6.8483,0.9091,6.9052,0.8652
2024-01-20 13:00:00,7.1061,0.9752,5.8386,0.9512
2024-01-20 14:00:00,7.1927,0.837,7.7947,0.9949
2024-01-20 15:00:00,8.0326,0.9418,6.8833,0.9754
2024-01-20 16:00:00,8.0295,0.8691,7.3404,0.8896
2024-01-20 17:00:00,5.7697,0.9574,7.0632,0.919
2024-01-20 18:00:00,8.0863,0.9109,7.0563,0.9577
2024-01-20 19:00:00,6.2167,1.0,7.1774,0.9636
2024-01-20 20:00:00,7.189,0.9687,7.5436,0.9308
2024-01-20 21:00:00,7.9035,0.9491,6.1585,0.9048
2024-01-20 22:00:00,5.858,0.9037,6.3492,0.9446
2024-01-20 23:00:00,7.9176,0.995,6.3397,0.9821
2024-01-21 00:00:00,8.8213,0.9633,7.752,0.9904
2024-01-21 01:00:00,7.5656,0.8712,7.7968,0.8824
2024-01-21 02:00:00,8.1039,0.9618,6.0412,0.9535
2024-01-21 03:00:00,6.09,1.0,7.5301,0.9173
2024-01-21 04:00:00,8.4036,0.875,8.2139,1.0
2024-01-21 05:00:00,6.8556,1.0,8.1568,0.9314
2024-01-21 06:00:00,7.9815,0.9639,6.6456,0.9584
2024-01-21 07:00:00,8.4821,0.8548,7.4578,0.9499
2024-01-21 08:00:00,6.7671,1.0,7.3095,0.9488
2024-01-21 09:00:00,8.5394,0.9245,7.673,0.8799
2024-01-21 10:00:00,7.6495,0.9083,8.9871,0.9378
2024-01-21 11:00:00,6.4519,0.9901,7.5316,0.9412
2024-01-21 12:00:00,7.2103,0.852,8.6266,0.9419
2024-01-21 13:00:00,6.5676,0.8817,8.3756,0.997
2024-01-21 14:00:00,7.3592,0.9691,7.4731,1.0
2024-01-21 15:00:00,7.3447,0.9655,6.637,1.0
2024-01-21 16:00:00,7.7193,0.9954,7.1128,0.9007
2024-01-21 17:00:00,7.4254,0.9243,6.1292,0.9262
2024-01-21 18:00:00,6.3602,0.9177,6.9622,1.0
2024-01-21 19:00:00,8.2569,0.9102,8.155,0.9899
2024-01-21 20:00:00,6.7791,0.9221,7.2417,0.9709
2024-01-21 21:00:00,7.4988,0.9583,7.8215,1.0
2024-01-21 22:00:00,6.884,0.9698,7.2838,0.9674
2024-01-21 23:00:00,7.0491,0.9036,6.681,0.9429
2024-01-22 00:00:00,8.0617,0.9447,8.2462,1.0
2024-01-22 01:00:00,6.8629,0.9463,7.107,0.9062
2024-01-22 02:00:00,7.5949,1.0,7.6733,0.9379
2024-01-22 03:00:00,8.2484,0.8986,7.5211,0.9308
2024-01-22 04:00:00,7.9247,0.9351,8.0357,0.9886
2024-01-22 05:00:00,7.9283,0.9669,8.2014,0.8931
2024-01-22 06:00:00,7.689,0.8581,7.1771,0.857
2024-01-22 07:00:00,6.3431,0.9982,6.4216,1.0
2024-01-22 08:00:00,8.5114,0.9861,6.14,0.9331
2024-01-22 09:00:00,7.5216,0.9694,7.8156,0.8849
2024-01-22 10:00:00,6.3883,0.8317,6.9654,0.9418
2024-01-22 11:00:00,7.9634,1.0,6.4601,0.9787
2024-01-22 12:00:00,7.4337,1.0,6.1508,0.9883
2024-01-22 13:00:00,9.0267,1.0,7.2799,0.9226
2024-01-22 14:00:00,8.4571,0.9624,8.3811,1.0
2024-01-22 15:00:00,6.8528,0.8736,9.0222,0.9017
2024-01-22 16:00:00,8.7886,0.8251,6.4757,0.9232
2024-01-22 17:00:00,6.4418,0.98,8.3383,0.943
2024-01-22 18:00:00,7.6648,0.9309,8.0248,0.9725
2024-01-22 19:00:00,6.5845,1.0,7.4455,1.0
2024-01-22 20:00:00,7.5705,0.8963,7.3809,0.9512
2024-01-22 21:00:00,7.6754,0.9351,8.5324,1.0
2024-01-22 22:00:00,8.184,0.9394,6.8539,0.9655
2024-01-22 23:00:00,7.5531,1.0,8.6574,0.9574
2024-01-23 00:00:00,7.6198,0.9026,7.0597,1.0
2024-01-23 01:00:00,8.963,0.9351,7.7941,0.9561
2024-01-23 02:00:00,8.207,0.8897,6.2539,0.9391
2024-01-23 03:00:00,8.087,0.9693,6.6585,0.9777
2024-01-23 04:00:00,8.1029,0.9456,8.6888,0.9604
2024-01-23 05:00:00,7.9557,0.9649,8.1992,1.0
2024-01-23 06:00:00,7.3335,0.9877,7.6672,0.9836
2024-01-23 07:00:00,7.2905,0.9388,8.3774,0.968
2024-01-23 08:00:00,8.7269,0.9315,7.0748,1.0
2024-01-23 09:00:00,8.2781,0.9404,7.5876,0.9217
2024-01-23 10:00:00,7.6905,1.0,8.1778,0.9961
2024-01-23 11:00:00,6.7184,1.0,7.5432,0.8835
2024-01-23 12:00:00,7.3948,0.8888,8.116,1.0
2024-01-23 13:00:00,6.9736,0.909,6.8294,0.9188
2024-01-23 14:00:00,7.2009,0.9086,6.9366,0.9469
2024-01-23 15:00:00,6.0285,0.9387,7.5415,0.9028
2024-01-23 16:00:00,8.5347,0.934,8.6212,0.9673
2024-01-23 17:00:00,6.4181,1.0,8.5906,1.0
2024-01-23 18:00:00,6.961,0.9968,8.5736,0.8247
2024-01-23 19:00:00,7.104,0.968,7.7643,0.9584
2024-01-23 20:00:00,6.3604,0.933,7.3097,0.9016
2024-01-23 21:00:00,7.1533,1.0,7.5486,0.964
2024-01-23 22:00:00,7.8913,0.9272,7.0146,0.9598
2024-01-23 23:00:00,8.1117,0.9594,6.2605,0.92
2024-01-24 00:00:00,7.2701,0.9596,7.9721,0.9111
2024-01-24 01:00:00,7.3101,0.9847,7.0331,0.8865
2024-01-24 02:00:00,7.9414,0.9734,7.6621,0.967
2024-01-24 03:00:00,7.4261,0.8923,7.5394,0.9204
2024-01-24 04:00:00,7.6699,0.8858,7.1733,1.0
2024-01-24 05:00:00,7.8872,1.0,6.6764,0.9361
2024-01-24 06:00:00,7.638,0.918,7.2313,0.9408
2024-01-24 07:00:00,7.2945,0.9126,6.8621,0.9599
2024-01-24 08:00:00,7.7073,1.0,6.8403,1.0
2024-01-24 09:00:00,6.8756,0.9532,7.4589,0.8926
2024-01-24 10:00:00,7.2562,0.907,8.4045,0.9079
2024-01-24 11:00:00,8.2851,0.94,7.6064,0.9395
2024-01-24 12:00:00,8.5065,0.9674,7.9224,1.0
2024-01-24 13:00:00,7.562,1.0,8.2165,0.9597
2024-01-24 14:00:00,7.3462,0.9673,8.2501,0.9262
2024-01-24 15:00:00,6.9855,0.9853,8.8619,1.0
2024-01-24 16:00:00,7.89,0.977,7.1842,1.0
2024-01-24 17:00:00,7.1932,0.9738,7.3359,0.8789
2024-01-24 18:00:00,7.8553,0.9396,8.4629,0.9476
2024-01-24 19:00:00,7.6443,0.8622,7.8112,0.9201
2024-01-24 20:00:00,9.2392,0.9596,7.9263,0.8517
2024-01-24 21:00:00,6.3348,0.9544,8.4574,0.9204
2024-01-24 22:00:00,5.3717,0.9919,7.4453,0.9038
2024-01-24 23:00:00,6.0337,0.9538,6.4977,0.962
2024-01-25 00:00:00,6.388,0.9377,7.4132,0.9116
2024-01-25 01:00:00,6.3896,0.8804,7.4015,0.8563
2024-01-25 02:00:00,7.3352,0.947,6.6237,0.9913
2024-01-25 03:00:00,7.7294,0.9897,5.8727,0.937
2024-01-25 04:00:00,6.2195,0.954,8.3639,0.9037
2024-01-25 05:00:00,7.209,0.9718,7.332,0.929
2024-01-25 06:00:00,7.3178,0.9883,6.3217,1.0
2024-01-25 07:00:00,6.5522,0.9179,7.8682,0.9749
2024-01-25 08:00:00,7.4407,0.8728,7.3507,1.0
2024-01-25 09:00:00,8.2626,1.0,7.3564,0.8811
2024-01-25 10:00:00,6.5392,0.9166,7.08,0.8599
2024-01-25 11:00:00,7.1827,0.9847,7.7004,0.9009
2024-01-25 12:00:00,7.0371,0.985,7.961,0.9407
2024-01-25 13:00:00,7.3225,0.9719,8.0842,1.0
2024-01-25 14:00:00,6.7377,0.9199,6.7224,0.9747
2024-01-25 15:00:00,7.2641,0.971,6.9475,0.9816
2024-01-25 16:00:00,7.819,1.0,8.1932,0.9024
2024-01-25 17:00:00,7.1706,1.0,8.3628,0.9465
2024-01-25 18:00:00,6.8421,0.9539,6.6494,1.0
2024-01-25 19:00:00,7.5398,0.9512,7.7801,1.0
2024-01-25 20:00:00,7.6423,0.9785,6.7182,1.0
2024-01-25 21:00:00,8.1328,0.8686,8.3218,0.924
2024-01-25 22:00:00,7.1133,0.9352,8.0084,0.9407
2024-01-25 23:00:00,7.8373,0.9198,6.8256,0.9002
2024-01-26 00:00:00,8.7617,0.9762,7.5535,0.9694
2024-01-26 01:00:00,8.0173,0.9047,7.1051,0.9322
2024-01-26 02:00:00,7.1971,0.9359,6.8202,0.914
2024-01-26 03:00:00,7.2238,1.0,6.9189,1.0
2024-01-26 04:00:00,7.8782,0.931,7.5732,0.8773
2024-01-26 05:00:00,7.0221,0.9562,7.8142,0.991
2024-01-26 06:00:00,7.5771,0.8468,6.4641,1.0
2024-01-26 07:00:00,7.4796,0.9963,6.7739,0.9069
2024-01-26 08:00:00,9.7359,0.9697,8.3572,0.879
2024-01-26 09:00:00,7.5002,0.9454,6.4389,0.9351
2024-01-26 10:00:00,6.8024,0.9259,6.3388,1.0
2024-01-26 11:00:00,9.3277,0.9827,7.3687,0.9598
2024-01-26 12:00:00,8.287,0.9457,5.1585,0.9165
2024-01-26 13:00:00,8.5519,0.951,8.1601,1.0
2024-01-26 14:00:00,8.2049,0.9347,7.1466,1.0
2024-01-26 15:00:00,7.2671,1.0,8.4705,0.9152
2024-01-26 16:00:00,7.3736,0.9837,7.6113,0.8754
2024-01-26 17:00:00,7.2936,0.9598,6.8132,0.9809
2024-01-26 18:00:00,6.8987,0.8976,6.7281,0.9616
2024-01-26 19:00:00,8.2497,0.9752,6.4,0.8642
2024-01-26 20:00:00,7.2702,0.9881,7.5444,0.9928
2024-01-26 21:00:00,7.343,0.9373,8.112,0.9918
2024-01-26 22:00:00,7.2742,0.993,8.2782,0.8995
2024-01-26 23:00:00,8.1396,0.9343,7.1591,0.9264
2024-01-27 00:00:00,8.6075,0.9646,8.3691,0.9203
2024-01-27 01:00:00,7.2001,0.8834,6.2189,0.878
2024-01-27 02:00:00,8.654,1.0,8.9899,0.8969
2024-01-27 03:00:00,5.6268,1.0,7.9549,0.9363
2024-01-27 04:00:00,7.2063,0.937,7.0291,0.943
2024-01-27 05:00:00,6.221,0.9763,8.1626,0.9786
2024-01-27 06:00:00,7.8958,0.9284,8.0023,0.8724
2024-01-27 07:00:00,7.8664,0.915,7.6924,0.9413
2024-01-27 08:00:00,7.4041,0.8915,7.8886,0.8959
2024-01-27 09:00:00,7.8477,0.9425,7.7874,0.9694
2024-01-27 10:00:00,7.9575,0.876,7.6191,1.0
2024-01-27 11:00:00,6.0821,0.9391,7.0165,0.8911
2024-01-27 12:00:00,7.1037,0.9956,7.9643,0.9582
2024-01-27 13:00:00,8.4122,0.9143,7.0079,0.919
2024-01-27 14:00:00,6.8829,0.9461,6.0355,0.9114
2024-01-27 15:00:00,8.1325,0.9911,6.9589,0.9313
2024-01-27 16:00:00,7.7299,0.8604,8.025,0.9292
2024-01-27 17:00:00,7.5044,0.9123,7.0473,0.9821
2024-01-27 18:00:00,7.2381,0.9535,8.8458,0.988
2024-01-27 19:00:00,5.838,0.9766,7.4873,0.9318
2024-01-27 20:00:00,8.3209,0.9307,7.2678,0.9566
2024-01-27 21:00:00,6.808,0.9066,6.5294,0.9859
2024-01-27 22:00:00,8.2221,1.0,7.8075,0.9126
2024-01-27 23:00:00,7.0627,0.8917,8.0736,0.927
2024-01-28 00:00:00,7.4983,0.928,7.1322,1.0
2024-01-28 01:00:00,7.4024,0.9779,7.606,0.9712
2024-01-28 02:00:00,6.8845,0.9862,7.8288,1.0
2024-01-28 03:00:00,7.4131,1.0,6.9007,0.9651
2024-01-28 04:00:00,7.3485,0.982,8.1388,0.9655
2024-01-28 05:00:00,7.7201,0.9043,7.6119,1.0
2024-01-28 06:00:00,8.3901,1.0,8.2671,0.9835
2024-01-28 07:00:00,7.3811,0.9703,7.7366,0.8249
2024-01-28 08:00:00,9.341,1.0,5.7307,0.9545
2024-01-28 09:00:00,7.1122,0.9338,8.3555,1.0
2024-01-28 10:00:00,8.1907,0.9865,7.8158,0.8942
2024-01-28 11:00:00,8.0061,0.9488,6.6338,0.9637
2024-01-28 12:00:00,8.8323,0.8601,8.4187,0.9321
2024-01-28 13:00:00,7.4358,0.9993,6.6993,0.8563
2024-01-28 14:00:00,7.7774,0.9452,8.0738,0.9771
2024-01-28 15:00:00,8.4892,0.9834,8.6243,0.9613
2024-01-28 16:00:00,7.5375,0.8626,6.5462,0.9958
2024-01-28 17:00:00,9.0383,0.9708,8.458,0.9872
2024-01-28 18:00:00,6.1678,0.9746,6.624,0.966
2024-01-28 19:00:00,7.5664,0.9505,7.6525,0.8956
2024-01-28 20:00:00,8.0925,0.954,6.8358,0.8991
2024-01-28 21:00:00,7.636,0.9948,8.4337,0.972
2024-01-28 22:00:00,6.5497,1.0,7.2705,1.0
2024-01-28 23:00:00,4.3768,0.9417,7.3721,0.9558
2024-01-29 00:00:00,7.3362,1.0,7.5314,0.8907
2024-01-29 01:00:00,6.6781,1.0,7.979,1.0
2024-01-29 02:00:00,7.2599,0.8083,6.6813,1.0
2024-01-29 03:00:00,7.7408,0.9732,7.7134,0.9187
2024-01-29 04:00:00,6.9687,0.9271,7.3494,0.9223
2024-01-29 05:00:00,6.7494,0.9666,8.1013,0.9341
2024-01-29 06:00:00,8.5916,0.9608,8.7781,0.9392
2024-01-29 07:00:00,6.8647,0.9849,7.31,0.948
2024-01-29 08:00:00,8.1274,0.9103,7.939,0.9464
2024-01-29 09:00:00,7.0726,0.9976,7.2813,0.9347
2024-01-29 10:00:00,9.5007,0.9516,8.0811,1.0
2024-01-29 11:00:00,8.2631,0.928,6.8733,0.9971
2024-01-29 12:00:00,7.0949,0.9391,6.481,0.9931
2024-01-29 13:00:00,7.4352,0.9507,6.755,1.0
2024-01-29 14:00:00,6.9613,0.9107,7.2847,0.9335
2024-01-29 15:00:00,8.5474,0.9439,7.5902,0.9878
2024-01-29 16:00:00,7.3978,0.9996,7.1526,0.978
2024-01-29 17:00:00,7.3102,0.8577,7.4507,0.9782
2024-01-29 18:00:00,7.7801,0.9314,6.5721,0.8808
2024-01-29 19:00:00,7.8584,0.9174,7.1546,1.0
2024-01-29 20:00:00,7.5277,0.96,7.4688,0.9793
2024-01-29 21:00:00,6.1226,0.8885,7.3502,0.9769
2024-01-29 22:00:00,7.2308,0.9756,9.068,0.9364
2024-01-29 23:00:00,7.0588,1.0,7.7104,0.943
2024-01-30 00:00:00,6.0543,0.9607,7.5336,0.887
2024-01-30 01:00:00,6.8321,0.9061,7.5149,0.826
2024-01-30 02:00:00,8.5434,1.0,7.4192,1.0
2024-01-30 03:00:00,6.8877,0.9864,8.0015,0.9674
2024-01-30 04:00:00,6.8429,0.9827,6.4184,0.8842
2024-01-30 05:00:00,7.9314,0.9988,8.2449,0.9655
2024-01-30 06:00:00,7.7194,1.0,7.1103,0.9788
2024-01-30 07:00:00,5.9497,0.9175,8.0286,0.9514
2024-01-30 08:00:00,8.0315,0.9044,6.3099,0.8574
2024-01-30 09:00:00,6.9776,0.939,7.4923,1.0
2024-01-30 10:00:00,9.1435,0.993,7.0545,0.9333
2024-01-30 11:00:00,6.4038,0.9874,7.039,0.965
2024-01-30 12:00:00,6.6294,0.9407,7.6139,0.9569
2024-01-30 13:00:00,7.2141,1.0,5.9051,0.9296
2024-01-30 14:00:00,7.4055,0.9942,6.8127,0.9692
2024-01-30 15:00:00,7.5904,1.0,6.7321,0.9561
2024-01-30 16:00:00,6.0615,0.9242,7.4155,0.9234
2024-01-30 17:00:00,7.694,0.9057,7.7282,0.9237
2024-01-30 18:00:00,6.8522,0.9649,7.4707,0.9333
2024-01-30 19:00:00,8.5864,0.9822,7.8168,0.9675
2024-01-30 20:00:00,7.3892,0.996,7.9993,1.0
2024-01-30 21:00:00,9.1789,0.947,6.997,0.9178
2024-01-30 22:00:00,7.4922,0.943,6.5353,1.0
2024-01-30 23:00:00,8.3671,0.8585,8.782,0.9887
2024-01-31 00:00:00,7.1348,0.9571,7.6056,0.974
2024-01-31 01:00:00,8.7387,0.9814,7.8177,0.9362
2024-01-31 02:00:00,7.7266,0.848,6.0382,0.919
2024-01-31 03:00:00,7.2448,1.0,8.0981,1.0
2024-01-31 04:00:00,7.2206,0.915,6.8379,0.9406
2024-01-31 05:00:00,7.0566,0.9711,6.8146,0.8574
2024-01-31 06:00:00,7.4352,1.0,7.5434,0.8974
2024-01-31 07:00:00,7.2316,0.9741,8.2569,0.8313
2024-01-31 08:00:00,7.0974,0.9479,7.4259,0.9658
2024-01-31 09:00:00,7.6961,0.9104,8.6833,0.8607
2024-01-31 10:00:00,7.7758,0.99,7.4328,1.0
2024-01-31 11:00:00,7.5026,0.9228,7.117,0.9653
2024-01-31 12:00:00,5.9659,0.9833,8.1859,0.9133
2024-01-31 13:00:00,7.0153,0.9126,8.0767,0.9895
2024-01-31 14:00:00,5.8138,0.9435,7.2705,1.0
2024-01-31 15:00:00,7.769,0.9535,6.9995,0.9218
2024-01-31 16:00:00,7.3586,0.9865,9.2548,0.9736
2024-01-31 17:00:00,6.8389,0.9822,7.2369,0.9792
2024-01-31 18:00:00,7.0085,0.9653,8.6926,0.9051
2024-01-31 19:00:00,7.2236,0.9709,8.3444,0.859
2024-01-31 20:00:00,6.7921,1.0,6.3054,0.9779
2024-01-31 21:00:00,7.6625,0.9657,8.3119,0.9172
2024-01-31 22:00:00,7.9942,1.0,8.4907,1.0
2024-01-31 23:00:00,6.7622,1.0,7.9179,0.9171
2024-02-01 00:00:00,8.1983,0.9838,7.5527,0.8618
2024-02-01 01:00:00,8.3606,0.983,6.9129,0.8708
2024-02-01 02:00:00,6.2656,0.9643,8.1372,0.9274
2024-02-01 03:00:00,7.6572,1.0,7.6084,0.8567
2024-02-01 04:00:00,8.2287,0.9099,6.6424,1.0
2024-02-01 05:00:00,7.8976,0.9756,7.0875,0.8722
2024-02-01 06:00:00,7.0139,0.9394,6.8564,0.9321
2024-02-01 07:00:00,7.8643,0.9439,6.6438,0.8657
2024-02-01 08:00:00,8.3687,0.9084,7.0778,0.939
2024-02-01 09:00:00,6.587,0.9855,7.4349,0.9265
2024-02-01 10:00:00,7.7792,0.9366,7.5379,0.97
2024-02-01 11:00:00,6.9247,0.9631,9.5509,0.9066
2024-02-01 12:00:00,7.3468,0.9833,8.0227,0.959
2024-02-01 13:00:00,7.4316,1.0,7.6165,0.8572
2024-02-01 14:00:00,7.2702,0.9068,8.0335,0.9668
2024-02-01 15:00:00,8.3575,0.9462,6.8137,0.896
2024-02-01 16:00:00,8.7435,0.9942,8.021,0.9598
2024-02-01 17:00:00,7.1623,1.0,6.6572,1.0
2024-02-01 18:00:00,7.8883,0.952,7.8242,0.8583
2024-02-01 19:00:00,7.5439,0.9752,7.067,1.0
2024-02-01 20:00:00,8.5142,0.9537,7.0087,0.9531
2024-02-01 21:00:00,6.61,0.9319,6.8824,0.9765
2024-02-01 22:00:00,6.834,0.9207,7.8326,0.9207
2024-02-01 23:00:00,8.0101,0.8981,8.0786,0.9563
2024-02-02 00:00:00,7.0493,0.9742,9.2873,0.9017
2024-02-02 01:00:00,6.4342,0.9205,7.2412,0.9061
2024-02-02 02:00:00,7.5545,0.9081,8.761,0.9613
2024-02-02 03:00:00,8.1712,0.9441,8.2742,0.9259
2024-02-02 04:00:00,7.8706,0.972,8.3565,0.9268
2024-02-02 05:00:00,7.0949,0.9474,6.039,0.9268
2024-02-02 06:00:00,7.3621,0.9463,7.8883,0.9003
2024-02-02 07:00:00,8.0981,0.9753,7.6423,0.9684
2024-02-02 08:00:00,7.4527,0.9393,8.0985,0.9444
2024-02-02 09:00:00,7.4081,0.8951,7.2028,0.9987
2024-02-02 10:00:00,7.2129,0.9466,7.549,0.9356
2024-02-02 11:00:00,8.7298,1.0,7.9859,1.0
2024-02-02 12:00:00,6.7384,0.9897,8.1012,0.9568
2024-02-02 13:00:00,6.6978,0.9369,6.5274,0.9807
2024-02-02 14:00:00,8.4801,0.9794,5.9631,1.0
2024-02-02 15:00:00,7.6427,0.9562,7.8059,0.9
2024-02-02 16:00:00,8.4166,1.0,6.9175,1.0
2024-02-02 17:00:00,6.8533,0.9608,7.1643,0.9617
2024-02-02 18:00:00,7.2415,0.9773,7.6842,0.8773
2024-02-02 19:00:00,8.158,0.9955,9.4029,0.965
2024-02-02 20:00:00,7.4171,0.9189,5.2761,0.9283
2024-02-02 21:00:00,7.5011,1.0,7.2411,0.9178
2024-02-02 22:00:00,7.3161,0.9482,7.1145,1.0
2024-02-02 23:00:00,7.2065,0.966,8.9706,0.9622
2024-02-03 00:00:00,8.5351,0.9784,7.8981,1.0
2024-02-03 01:00:00,7.8679,0.927,7.4475,0.9146
2024-02-03 02:00:00,8.1834,0.942,7.7687,0.897
2024-02-03 03:00:00,8.3792,0.9475,7.4887,0.9081
2024-02-03 04:00:00,6.7301,0.994,5.8186,1.0
2024-02-03 05:00:00,8.3381,1.0,7.5961,1.0
2024-02-03 06:00:00,8.6216,0.9202,7.6063,0.9161
2024-02-03 07:00:00,7.4774,1.0,5.8292,0.9551
2024-02-03 08:00:00,8.4178,0.9516,7.0065,0.9363
2024-02-03 09:00:00,7.1224,0.9795,6.3,0.8528
2024-02-03 10:00:00,7.7265,0.9041,7.09,0.9454
2024-02-03 11:00:00,7.4988,0.9264,7.2423,0.9369
2024-02-03 12:00:00,8.9126,0.9814,7.5409,0.8973
2024-02-03 13:00:00,8.0658,0.9417,6.608,0.943
2024-02-03 14:00:00,8.0893,0.9545,6.1683,0.9326
2024-02-03 15:00:00,7.999,0.9359,7.2201,1.0
2024-02-03 16:00:00,5.9786,0.9397,6.8617,0.9388
2024-02-03 17:00:00,7.2205,0.9524,9.1278,1.0
2024-02-03 18:00:00,6.6123,0.934,6.9175,0.9921
2024-02-03 19:00:00,8.4401,1.0,7.5047,0.9464
2024-02-03 20:00:00,8.839,0.9858,7.3899,0.9907
2024-02-03 21:00:00,7.5024,0.8947,6.6252,0.9685
2024-02-03 22:00:00,6.9851,0.9781,8.2695,0.9847
2024-02-03 23:00:00,8.8185,0.9668,6.688,0.8757
2024-02-04 00:00:00,6.7622,0.9686,7.7893,1.0
2024-02-04 01:00:00,7.4663,0.9784,6.8219,0.9448
2024-02-04 02:00:00,6.2691,0.9462,7.3412,0.9321
2024-02-04 03:00:00,8.2158,0.9663,8.1281,0.9029
2024-02-04 04:00:00,7.8003,0.9358,7.1625,1.0
2024-02-04 05:00:00,7.9703,0.9411,8.0853,0.964
2024-02-04 06:00:00,8.567,0.9602,7.1859,0.9573
2024-02-04 07:00:00,5.8008,0.964,7.5906,1.0
2024-02-04 08:00:00,7.6578,0.9257,7.6805,0.9514
2024-02-04 09:00:00,7.0312,0.8339,8.4735,0.8556
2024-02-04 10:00:00,7.8265,1.0,9.4374,0.9926
2024-02-04 11:00:00,6.7799,0.8997,6.4864,0.9576
2024-02-04 12:00:00,8.6215,0.9394,7.3803,0.9996
2024-02-04 13:00:00,7.0373,0.9151,7.911,0.9817
2024-02-04 14:00:00,7.1459,0.8976,7.5108,0.9648
2024-02-04 15:00:00,8.3107,0.9579,7.9075,0.9748
2024-02-04 16:00:00,7.5283,0.9623,7.5951,0.9907
2024-02-04 17:00:00,6.7615,0.9582,7.6715,0.9204
2024-02-04 18:00:00,7.1238,1.0,6.6731,0.9632
2024-02-04 19:00:00,6.3198,0.9863,6.3198,0.9675
2024-02-04 20:00:00,7.5297,0.8593,8.4469,0.9154
2024-02-04 21:00:00,7.115,0.9621,8.3891,0.9334
2024-02-04 22:00:00,7.3295,0.9165,6.8766,0.9413
2024-02-04 23:00:00,8.0929,0.855,6.5533,0.889
2024-02-05 00:00:00,6.8601,0.9521,6.9779,0.9671
2024-02-05 01:00:00,8.9233,0.9452,7.9435,0.9749
2024-02-05 02:00:00,9.8426,0.9168,7.04,0.8975
2024-02-05 03:00:00,6.7631,0.9035,6.8558,0.9162
2024-02-05 04:00:00,5.7753,0.9435,8.4819,0.8625
2024-02-05 05:00:00,6.3944,0.9683,9.3323,0.9947
2024-02-05 06:00:00,7.8747,0.8822,8.2042,0.9194
2024-02-05 07:00:00,8.1347,0.9218,7.057,0.9543
2024-02-05 08:00:00,7.0569,1.0,6.8349,0.991
2024-02-05 09:00:00,8.6525,0.9834,7.5671,0.9166
2024-02-05 10:00:00,7.1187,0.9339,6.4331,0.929
2024-02-05 11:00:00,8.4198,0.9005,7.7468,0.9692
2024-02-05 12:00:00,7.2472,0.9087,7.1899,0.9988
2024-02-05 13:00:00,7.1031,0.9589,7.948,0.941
2024-02-05 14:00:00,7.4271,0.9766,8.1486,0.9546
2024-02-05 15:00:00,7.6781,0.9978,8.1929,0.9487
2024-02-05 16:00:00,7.907,1.0,8.4809,0.9494
2024-02-05 17:00:00,7.9808,1.0,7.2161,0.9729
2024-02-05 18:00:00,7.2652,1.0,7.476,0.8997
