Unit Code,TotalHoursInDAData,RegOfferHours,RegAwardHours,SpinOfferHours,SpinAwardHours,SuppOfferHours,SuppAwardHours,STROfferHours,STRAwardHours,RegOfferFreq,RegAwardFreqOverall,RegHitRateIfOffered,SpinOfferFreq,SpinAwardFreqOverall,SpinHitRateIfOffered,SuppOfferFreq,SuppAwardFreqOverall,SuppHitRateIfOffered,STROfferFreq,STRAwardFreqOverall,STRHitRateIfOffered
A14869,8742,8512,0,8766,0,0,0,0,0,0.9736902310684054,0.0,0.0,1.0027453671928621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A14871,8742,8766,380,8766,2382,0,0,0,2262,1.0027453671928621,0.043468313886982385,0.043349304129591607,1.0027453671928621,0.272477693891558,0.27173169062286107,0.0,0.0,0.0,0.0,0.2587508579272478,0.0
A14872,8742,8766,220,8766,2196,0,0,0,2071,1.0027453671928621,0.025165865934568748,0.02509696554871093,1.0027453671928621,0.25120109814687713,0.25051334702258726,0.0,0.0,0.0,0.0,0.23690231068405398,0.0
A14873,8742,0,0,0,7503,0,0,312,6590,0.0,0.0,0.0,0.0,0.858270418668497,0.0,0.0,0.0,0.0,0.03568977350720659,0.7538320750400366,21.121794871794872
A14890,8742,8766,0,8766,0,0,0,8712,0,1.0027453671928621,0.0,0.0,1.0027453671928621,0.0,0.0,0.0,0.0,0.0,0.9965682910089224,0.0,0.0
A14891,8742,8766,0,8766,0,0,0,8712,0,1.0027453671928621,0.0,0.0,1.0027453671928621,0.0,0.0,0.0,0.0,0.0,0.9965682910089224,0.0,0.0
A14896,8742,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A15171,8742,8766,186,8766,30,8766,0,0,208,1.0027453671928621,0.02127659574468085,0.021218343600273786,1.0027453671928621,0.0034317089910775567,0.0034223134839151265,1.0027453671928621,0.0,0.0,0.0,0.023793182338137726,0.0
A15172,8742,8766,143,8766,40,8766,0,0,278,1.0027453671928621,0.016357812857469685,0.016313027606662103,1.0027453671928621,0.004575611988103409,0.004563084645220169,1.0027453671928621,0.0,0.0,0.0,0.03180050331731869,0.0
A15186,8742,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A15206,8742,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A15213,8742,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A15247,8742,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A15448,8742,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A15458,8742,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A15484,8742,8766,0,8766,238,8766,0,0,2232,1.0027453671928621,0.0,0.0,1.0027453671928621,0.02722489132921528,0.027150353639060005,1.0027453671928621,0.0,0.0,0.0,0.2553191489361702,0.0
A15485,8742,8766,4,8766,301,8766,0,0,3071,1.0027453671928621,0.0004575611988103409,0.0004563084645220169,1.0027453671928621,0.03443148021047815,0.03433721195528177,1.0027453671928621,0.0,0.0,0.0,0.3512926103866392,0.0
A15486,8742,0,0,8690,8688,0,0,0,0,0.0,0.0,0.0,0.9940517044154655,0.9938229238160604,0.9997698504027618,0.0,0.0,0.0,0.0,0.0,0.0
A15487,8742,0,0,8766,0,0,0,0,0,0.0,0.0,0.0,1.0027453671928621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A15505,8742,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A15506,8742,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A15508,8742,8766,0,8766,0,8766,3560,8712,319,1.0027453671928621,0.0,0.0,1.0027453671928621,0.0,0.0,1.0027453671928621,0.4072294669412034,0.406114533424595,0.9965682910089224,0.036490505605124686,0.036616161616161616
A15509,8742,8766,0,8766,0,8766,3084,8712,364,1.0027453671928621,0.0,0.0,1.0027453671928621,0.0,0.0,1.0027453671928621,0.35277968428277284,0.351813826146475,0.9965682910089224,0.04163806909174102,0.04178145087235996
A15519,8742,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A15520,8742,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A15531,8742,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A15533,8742,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A15534,8742,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A15568,8742,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A15569,8742,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A15701,8742,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A15753,8742,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A15765,8742,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A15768,8742,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A15780,8742,8766,0,8766,0,0,0,0,0,1.0027453671928621,0.0,0.0,1.0027453671928621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A15781,8742,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A15804,8742,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A15805,8742,0,0,770,0,0,0,0,0,0.0,0.0,0.0,0.08808053077099062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A15806,7998,0,0,2401,1917,0,0,0,0,0.0,0.0,0.0,0.3002000500125031,0.23968492123030757,0.7984173261141191,0.0,0.0,0.0,0.0,0.0,0.0
A15877,8742,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A15879,8742,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A15880,8742,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A16012,8742,8766,276,8766,5,8766,0,0,178,1.0027453671928621,0.031571722717913524,0.03148528405201916,1.0027453671928621,0.0005719514985129262,0.0005703855806525211,1.0027453671928621,0.0,0.0,0.0,0.02036147334706017,0.0
A16013,8742,8766,332,8766,3,8766,0,0,180,1.0027453671928621,0.037977579501258296,0.0378736025553274,1.0027453671928621,0.00034317089910775565,0.00034223134839151266,1.0027453671928621,0.0,0.0,0.0,0.02059025394646534,0.0
A16114,8742,8742,1122,8766,232,8766,0,8712,1082,1.0,0.12834591626630062,0.12834591626630062,1.0027453671928621,0.02653854953099977,0.026465890942276978,1.0027453671928621,0.0,0.0,0.9965682910089224,0.12377030427819721,0.12419651056014692
A16115,8742,0,0,2747,2330,0,0,0,0,0.0,0.0,0.0,0.3142301532830016,0.26652939830702355,0.8481980342191482,0.0,0.0,0.0,0.0,0.0,0.0
A16116,8742,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A16117,8742,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A16118,7998,0,0,432,5282,0,0,0,0,0.0,0.0,0.0,0.05401350337584396,0.660415103775944,12.226851851851851,0.0,0.0,0.0,0.0,0.0,0.0
A16119,8742,0,0,8766,0,0,0,0,0,0.0,0.0,0.0,1.0027453671928621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A16120,8742,0,0,1140,1140,0,0,0,0,0.0,0.0,0.0,0.13040494166094715,0.13040494166094715,1.0,0.0,0.0,0.0,0.0,0.0,0.0
A16121,8742,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A16122,8742,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A16135,8742,4688,0,8766,0,0,0,0,0,0.5362617250057196,0.0,0.0,1.0027453671928621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A16136,8742,4687,0,8766,0,0,0,0,0,0.5361473347060169,0.0,0.0,1.0027453671928621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A16400,8742,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A16407,8742,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A16430,8742,8766,0,8766,0,8766,0,0,0,1.0027453671928621,0.0,0.0,1.0027453671928621,0.0,0.0,1.0027453671928621,0.0,0.0,0.0,0.0,0.0
A16431,8742,8766,0,8766,0,8766,0,0,0,1.0027453671928621,0.0,0.0,1.0027453671928621,0.0,0.0,1.0027453671928621,0.0,0.0,0.0,0.0,0.0
A16432,8742,8766,0,8766,0,8766,0,0,0,1.0027453671928621,0.0,0.0,1.0027453671928621,0.0,0.0,1.0027453671928621,0.0,0.0,0.0,0.0,0.0
A16433,8742,8766,0,8766,0,8766,0,0,0,1.0027453671928621,0.0,0.0,1.0027453671928621,0.0,0.0,1.0027453671928621,0.0,0.0,0.0,0.0,0.0
A16434,8742,8766,0,8766,0,8766,0,0,0,1.0027453671928621,0.0,0.0,1.0027453671928621,0.0,0.0,1.0027453671928621,0.0,0.0,0.0,0.0,0.0
A16435,8742,8766,0,8766,0,8766,0,0,2492,1.0027453671928621,0.0,0.0,1.0027453671928621,0.0,0.0,1.0027453671928621,0.0,0.0,0.0,0.28506062685884237,0.0
A16436,8742,8766,0,8766,0,8766,0,0,2487,1.0027453671928621,0.0,0.0,1.0027453671928621,0.0,0.0,1.0027453671928621,0.0,0.0,0.0,0.28448867536032946,0.0
A16437,8742,8766,0,8766,0,8766,0,0,2863,1.0027453671928621,0.0,0.0,1.0027453671928621,0.0,0.0,1.0027453671928621,0.0,0.0,0.0,0.32749942804850146,0.0
A16438,8742,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A16439,8742,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A16452,8742,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A16453,8742,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A16456,8742,8766,89,8766,31,8766,0,8712,60,1.0027453671928621,0.010180736673530085,0.010152863335614876,1.0027453671928621,0.0035460992907801418,0.0035363906000456307,1.0027453671928621,0.0,0.0,0.9965682910089224,0.0068634179821551134,0.006887052341597796
A16457,8742,8766,89,8766,32,8766,0,8712,62,1.0027453671928621,0.010180736673530085,0.010152863335614876,1.0027453671928621,0.0036604895904827272,0.003650467716176135,1.0027453671928621,0.0,0.0,0.9965682910089224,0.0070921985815602835,0.007116620752984389
A16458,8742,8766,90,8766,31,8766,1,8712,60,1.0027453671928621,0.01029512697323267,0.01026694045174538,1.0027453671928621,0.0035460992907801418,0.0035363906000456307,1.0027453671928621,0.00011439029970258523,0.00011407711613050422,0.9965682910089224,0.0068634179821551134,0.006887052341597796
A16464,8742,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A16465,8742,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A16466,8742,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A16469,8742,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A16478,8742,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A16479,8742,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A16485,8742,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A16493,8742,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A16527,8742,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A16528,8742,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A16718,8742,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A16719,8742,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A16727,8742,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A16731,8742,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A16758,8742,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A16783,8742,8766,0,8766,0,8766,0,8712,0,1.0027453671928621,0.0,0.0,1.0027453671928621,0.0,0.0,1.0027453671928621,0.0,0.0,0.9965682910089224,0.0,0.0
A16792,8742,7963,2,8766,63,8766,0,0,63,0.9108899565316861,0.00022878059940517045,0.0002511616225040814,1.0027453671928621,0.007206588881262869,0.007186858316221766,1.0027453671928621,0.0,0.0,0.0,0.007206588881262869,0.0
A16793,8742,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A16807,8741,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A16808,8741,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A16809,8741,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A16810,8741,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A16824,8741,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A16845,8741,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A17032,8741,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A17033,8741,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A17034,8741,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A17035,8741,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A17085,8741,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A17095,5813,0,602,0,0,0,0,0,0,0.0,0.10356098400137623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A17100,8741,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A17104,8741,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A17269,8741,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A17270,8741,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A17677,8741,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A17678,8741,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A17679,8741,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A17680,8741,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A17683,8741,8765,0,8765,1,8765,0,0,1,1.0027456812721656,0.0,0.0,1.0027456812721656,0.00011440338634023568,0.00011409013120365089,1.0027456812721656,0.0,0.0,0.0,0.00011440338634023568,0.0
A17684,8741,8765,0,8765,0,8765,0,0,0,1.0027456812721656,0.0,0.0,1.0027456812721656,0.0,0.0,1.0027456812721656,0.0,0.0,0.0,0.0,0.0
A17707,8741,8765,1198,8765,2376,0,0,0,1970,1.0027456812721656,0.13705525683560232,0.13667997718197375,1.0027456812721656,0.27182244594439997,0.2710781517398745,0.0,0.0,0.0,0.0,0.22537467109026427,0.0
A17864,5813,5837,246,0,0,0,0,0,0,1.0041286771030449,0.042318940306210216,0.042144937467877334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A17943,8741,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A17944,8741,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A17981,8741,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A17994,8741,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A18021,8741,8765,510,8765,484,8765,0,0,1013,1.0027456812721656,0.058345727033520194,0.05818596691386195,1.0027456812721656,0.05537123898867406,0.055219623502567025,1.0027456812721656,0.0,0.0,0.0,0.11589063036265873,0.0
A18022,8741,8765,482,8765,601,8765,0,0,1293,1.0027456812721656,0.055142432215993596,0.054991443240159726,1.0027456812721656,0.06875643519048164,0.06856816885339419,1.0027456812721656,0.0,0.0,0.0,0.14792357853792473,0.0
A18221,8741,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A18222,8741,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A18223,8741,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A18235,8741,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A18242,8741,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A18243,8741,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A18244,8741,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A18245,8741,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A18246,8741,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A18248,8741,6887,0,8765,0,8765,0,0,4,0.7878961217252031,0.0,0.0,1.0027456812721656,0.0,0.0,1.0027456812721656,0.0,0.0,0.0,0.0004576135453609427,0.0
A18251,8741,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A18271,8741,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A18277,5813,0,2,0,0,0,0,0,2,0.0,0.0003440564252537416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003440564252537416,0.0
A18281,8741,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A18287,5813,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A18290,8741,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A18303,8741,8280,0,8765,0,0,0,0,0,0.9472600388971514,0.0,0.0,1.0027456812721656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A18349,8741,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A18350,8741,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A18351,8741,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A18352,8741,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A18502,8741,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A18547,8741,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A18551,5813,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A18555,1416,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A18556,1416,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A18557,1416,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A18558,1416,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A18568,8741,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A18569,8741,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A18594,1416,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A18595,1416,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A18596,8741,8765,32,8765,218,8765,0,0,1949,1.0027456812721656,0.0036609083628875417,0.0036508841985168285,1.0027456812721656,0.024939938222171377,0.024871648602395893,1.0027456812721656,0.0,0.0,0.0,0.2229721999771193,0.0
A18597,8741,8765,28,8765,262,8765,0,8135,2089,1.0027456812721656,0.0032032948175265987,0.0031945236737022245,1.0027456812721656,0.029973687221141746,0.02989161437535653,1.0027456812721656,0.0,0.0,0.9306715478778171,0.23898867406475233,0.2567916410571604
A18598,8741,8765,11,8765,268,8765,0,0,2311,1.0027456812721656,0.0012584372497425923,0.0012549914432401596,1.0027456812721656,0.03066010753918316,0.030576155162578438,1.0027456812721656,0.0,0.0,0.0,0.26438622583228466,0.0
A18599,8741,8765,10,8765,254,8765,0,0,2422,1.0027456812721656,0.0011440338634023568,0.0011409013120365088,1.0027456812721656,0.02905846013041986,0.028978893325727326,1.0027456812721656,0.0,0.0,0.0,0.27708500171605077,0.0
A18600,8741,0,0,2141,5494,0,0,0,0,0.0,0.0,0.0,0.24493765015444458,0.6285322045532548,2.5660906118636153,0.0,0.0,0.0,0.0,0.0,0.0
A18601,8741,0,0,0,7090,0,0,24,6715,0.0,0.0,0.0,0.0,0.8111200091522709,0.0,0.0,0.0,0.0,0.002745681272165656,0.7682187392746825,279.7916666666667
A18602,8741,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A18603,8741,0,0,7623,7501,0,0,0,0,0.0,0.0,0.0,0.8720970140716165,0.8581398009381078,0.9839958021776204,0.0,0.0,0.0,0.0,0.0,0.0
A18678,8741,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A18904,8741,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A18910,7325,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A18921,48,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A18922,48,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A18966,7325,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A19170,264,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A19171,264,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A19172,264,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A19179,7325,5118,0,5118,0,5118,0,0,2473,0.6987030716723549,0.0,0.0,0.6987030716723549,0.0,0.0,0.6987030716723549,0.0,0.0,0.0,0.33761092150170646,0.0
A19180,7325,5118,0,5118,0,5118,0,0,2307,0.6987030716723549,0.0,0.0,0.6987030716723549,0.0,0.0,0.6987030716723549,0.0,0.0,0.0,0.3149488054607509,0.0
