Unit Code,RegAwardDuration_Mean,RegAwardDuration_Median,RegAwardDuration_Max,RegAwardDuration_Std,SpinAwardDuration_Mean,SpinAwardDuration_Median,SpinAwardDuration_Max,SpinAwardDuration_Std,SuppAwardDuration_Mean,SuppAwardDuration_Median,SuppAwardDuration_Max,SuppAwardDuration_Std,STRAwardDuration_Mean,STRAwardDuration_Median,STRAwardDuration_Max,STRAwardDuration_Std
A5329,1.3243243243243243,1.0,2.0,0.4745789978762495,0.0,0.0,0.0,,0.0,0.0,0.0,,1.4,1.0,2.0,0.5477225575051661
A5330,1.4516129032258065,1.0,4.0,0.809885163769916,0.0,0.0,0.0,,0.0,0.0,0.0,,1.1428571428571428,1.0,2.0,0.37796447300922725
A5331,1.2580645161290323,1.0,3.0,0.5143113152870138,0.0,0.0,0.0,,0.0,0.0,0.0,,1.1666666666666667,1.0,2.0,0.408248290463863
A5332,1.5925925925925926,1.0,4.0,0.8439494725697222,0.0,0.0,0.0,,0.0,0.0,0.0,,2.25,2.0,4.0,1.5
A5343,9.664987405541561,4.0,250.0,22.274597306438167,2.8135593220338984,2.0,13.0,2.5316767611499196,0.0,0.0,0.0,,7.564220183486238,3.0,181.0,15.765756711234783
A5347,2.0,2.0,2.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,2.0,2.0,2.0,
A5348,2.2222222222222223,2.0,6.0,1.7159383568311668,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,2.75,2.0,6.0,2.217355782608345
A5353,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A5354,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A5355,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A5357,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A5358,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A5359,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A5360,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A5362,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A5363,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A5365,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A5366,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A5369,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A5370,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A5371,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A5372,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A5374,0.0,0.0,0.0,,0.0,0.0,0.0,,405.8333333333333,44.0,2314.0,680.7618504070986,5.32,6.0,19.0,2.979392307751689
A5375,0.0,0.0,0.0,,0.0,0.0,0.0,,138.88235294117646,14.0,1758.0,322.6165530241822,5.12,5.0,19.0,3.1064341109873936
A5376,0.0,0.0,0.0,,0.0,0.0,0.0,,469.6,13.0,3456.0,1074.6427003117517,5.28125,6.0,19.0,2.982489515604678
A5377,0.0,0.0,0.0,,0.0,0.0,0.0,,1071.75,427.5,3408.0,1578.1922939447736,5.328467153284672,6.0,19.0,3.0124972273628803
A5378,0.0,0.0,0.0,,0.0,0.0,0.0,,148.59375,14.0,1758.0,335.014670778903,5.222972972972973,5.0,19.0,3.072416111331493
A5380,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A5385,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A5386,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A5387,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A5388,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A5389,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A5390,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A5391,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A5392,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A5393,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A5410,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A5420,14.16891891891892,6.0,222.0,23.01506905427539,4.8700906344410875,2.0,46.0,6.043632736891545,0.0,0.0,0.0,,8.423529411764706,3.0,122.0,15.451977090470963
A5422,16.536277602523658,6.0,298.0,31.882836976888438,3.17877094972067,2.0,15.0,2.810773144876749,0.0,0.0,0.0,,8.958847736625515,4.0,181.0,16.757160460853402
A5426,5.129943502824859,3.0,78.0,8.338453637333174,2.5,2.0,11.0,2.1495789483460275,0.0,0.0,0.0,,7.2125,4.0,76.0,10.642310718517248
A5427,4.783475783475783,2.0,150.0,11.019144918801764,2.36231884057971,2.0,9.0,1.8388856479557012,0.0,0.0,0.0,,5.669291338582677,3.0,131.0,10.1580057497654
A5433,5.554079696394687,4.0,41.0,5.093835969421301,3.196296296296296,2.0,16.0,2.501000763483558,0.0,0.0,0.0,,13.483333333333333,12.5,134.0,14.287880668672651
A5434,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A5435,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A5436,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A5438,4.137362637362638,3.0,31.0,4.31978995682458,37.62992125984252,9.0,858.0,91.18825835979194,0.0,0.0,0.0,,11.21476510067114,5.0,141.0,17.40334104631252
A5445,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A5464,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A5504,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A5506,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A5507,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A5508,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A5511,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A5527,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A5538,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A5539,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A5540,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A5541,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A5548,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A5549,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A5583,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A5588,4.954545454545454,3.5,19.0,5.03773638440797,4.911764705882353,4.0,19.0,4.2666262810031625,0.0,0.0,0.0,,5.649122807017544,3.0,69.0,6.711101324391505
A5599,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A5616,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A5637,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A5639,8.627249357326479,5.0,81.0,9.940149654126117,4.969135802469136,3.0,39.0,4.967912942390639,0.0,0.0,0.0,,7.7601918465227815,3.0,58.0,10.099983242637979
A5640,2.352517985611511,1.0,11.0,2.0985271210000422,1.2857142857142858,1.0,2.0,0.48795003647426666,0.0,0.0,0.0,,4.597345132743363,2.5,46.0,5.649133033613661
A5641,5.402912621359223,2.0,54.0,7.254118511417744,3.1068702290076335,2.0,15.0,2.7603007316565695,0.0,0.0,0.0,,4.5793357933579335,2.0,53.0,6.243824884381784
A5647,5.872521246458923,4.0,44.0,5.310598177254379,98.54545454545455,13.0,511.0,137.36688077065713,0.0,0.0,0.0,,11.857843137254902,7.0,126.0,16.76442903412456
A5648,8.771626297577855,7.0,86.0,10.160675717024349,109.73469387755102,15.0,535.0,149.251992659814,0.0,0.0,0.0,,10.228699551569507,6.0,122.0,13.818296993051625
A5657,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A5660,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A5663,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A5664,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A5665,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A5673,3.3207547169811322,2.0,13.0,2.979246064318315,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,5.214285714285714,4.0,15.0,4.117104498376189
A5674,2.533333333333333,2.0,11.0,2.36066246480247,1.5,1.5,2.0,0.5773502691896257,0.0,0.0,0.0,,3.25,2.0,10.0,2.9097537123726926
A5678,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A5679,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A5692,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A5693,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A5694,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A5695,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A5696,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A5699,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A5701,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A5702,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A5704,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A5707,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,13.295454545454545,11.0,292.0,19.970798209237966
A5725,0.0,0.0,0.0,,3.364764267990074,3.0,17.0,2.6939122693471207,0.0,0.0,0.0,,9.9375,5.0,187.0,14.68727885692222
A5726,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,7.924242424242424,4.0,209.0,14.192230657301202
A5727,0.0,0.0,0.0,,2.8727272727272726,2.0,14.0,2.2592433448041414,0.0,0.0,0.0,,8.871040723981901,5.0,140.0,13.865375505795186
A5728,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,9.465827338129497,5.5,120.0,13.637676397116794
A5739,0.0,0.0,0.0,,3.3698630136986303,2.0,16.0,2.9478541549805977,0.0,0.0,0.0,,6.2207207207207205,3.0,43.0,6.9533059466516525
A5743,7.343661971830986,5.0,42.0,7.017345990057156,4.711711711711712,3.0,41.0,5.219958317103901,0.0,0.0,0.0,,5.649456521739131,3.0,41.0,6.188628908669646
A5773,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A5776,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A5783,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A5800,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A5807,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A5811,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A5821,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A5833,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A5840,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A5842,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,2.6666666666666665,2.5,6.0,1.8618986725025255
A5843,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,2.125,1.0,6.0,1.807721533549109
A5845,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A5846,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,9.236301369863014,5.0,116.0,13.060578634023232
A5847,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A5848,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,6.901826484018265,4.0,124.0,10.420756717694049
A5849,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A5856,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A5869,1.4242424242424243,1.0,4.0,0.7512615652314042,7.628415300546448,5.0,65.0,8.485194919641692,0.0,0.0,0.0,,6.362768496420048,4.0,59.0,6.725097460837361
A5870,1.2666666666666666,1.0,3.0,0.4954336943068624,6.756302521008403,5.0,65.0,7.075793186038915,0.0,0.0,0.0,,6.046753246753247,4.0,59.0,6.3301441617253165
A5873,0.0,0.0,0.0,,4.689655172413793,3.0,62.0,8.180436432726864,0.0,0.0,0.0,,3.3134328358208953,2.0,35.0,4.707212245904829
A5876,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A5905,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A5906,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A5907,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A5914,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A5920,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A5921,0.0,0.0,0.0,,0.0,0.0,0.0,,8768.0,8768.0,8768.0,,2.0526315789473686,1.0,7.0,1.778691285765599
A5922,0.0,0.0,0.0,,0.0,0.0,0.0,,4312.0,4312.0,4416.0,147.07821048680188,2.0,1.0,6.0,1.632993161855452
A5923,0.0,0.0,0.0,,0.0,0.0,0.0,,4312.0,4312.0,4416.0,147.07821048680188,2.0555555555555554,1.0,6.0,1.6617574758359692
A5924,0.0,0.0,0.0,,0.0,0.0,0.0,,8768.0,8768.0,8768.0,,2.0555555555555554,1.0,6.0,1.6617574758359692
A5925,0.0,0.0,0.0,,0.0,0.0,0.0,,4312.0,4312.0,4416.0,147.07821048680188,2.1176470588235294,1.0,6.0,1.6912404079985373
A5926,0.0,0.0,0.0,,0.0,0.0,0.0,,8768.0,8768.0,8768.0,,2.0555555555555554,1.0,6.0,1.6617574758359692
A5927,0.0,0.0,0.0,,0.0,0.0,0.0,,8768.0,8768.0,8768.0,,2.1176470588235294,1.0,6.0,1.6912404079985373
A5928,0.0,0.0,0.0,,0.0,0.0,0.0,,8768.0,8768.0,8768.0,,2.1176470588235294,1.0,6.0,1.6912404079985373
A5929,0.0,0.0,0.0,,0.0,0.0,0.0,,4312.0,4312.0,4416.0,147.07821048680188,2.176470588235294,1.0,7.0,1.8451048113063613
A5930,0.0,0.0,0.0,,0.0,0.0,0.0,,4382.0,4382.0,5059.0,957.4225817265853,2.0,1.0,6.0,1.632993161855452
A5935,2.0714285714285716,1.0,12.0,1.7701224063135672,4.908814589665654,3.0,53.0,6.74203785996136,0.0,0.0,0.0,,4.556728232189974,3.0,79.0,6.3619924549920235
A5951,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A5952,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A5953,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A5954,0.0,0.0,0.0,,0.0,0.0,0.0,,6.603305785123967,4.0,110.0,8.449488028727021,0.0,0.0,0.0,
A5962,1.6,1.0,3.0,0.8944271909999159,3.3333333333333335,3.0,9.0,2.8284271247461903,0.0,0.0,0.0,,2.5454545454545454,2.0,11.0,2.2251683547965895
A5970,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A5977,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A5978,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A5979,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A5980,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A5992,2.3162393162393164,1.0,21.0,2.344382648495712,3.3523809523809525,3.0,23.0,2.797598394437053,0.0,0.0,0.0,,2.4885496183206106,1.0,35.0,3.40670472905719
A5993,2.238095238095238,1.0,21.0,2.3458150031841423,3.3736263736263736,3.0,23.0,2.961412394443464,0.0,0.0,0.0,,2.5555555555555554,2.0,35.0,3.4751443642660975
A5995,7.674418604651163,5.0,51.0,7.896331005640752,9.600456621004566,4.0,295.0,22.157181370604793,0.0,0.0,0.0,,11.934977578475337,4.0,364.0,26.812001100872795
A5996,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A5997,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,1.5,1.5,2.0,0.7071067811865476
A5998,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,1.0,1.0,1.0,0.0
A6004,1.9166666666666667,1.0,5.0,1.5050420310248864,0.0,0.0,0.0,,74.81372549019608,60.0,171.0,60.43386539824673,5.523577235772358,4.0,44.0,5.015839427553364
A6022,0.0,0.0,0.0,,6.531468531468532,4.0,69.0,9.132671728396387,0.0,0.0,0.0,,3.9893048128342246,2.0,47.0,5.54840799099585
A6026,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A6027,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A6035,0.0,0.0,0.0,,0.0,0.0,0.0,,8.545918367346939,5.0,140.0,12.309019156989311,5.940860215053763,4.0,44.0,5.173306778927677
A6042,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A6049,1.9782608695652173,1.0,11.0,1.7031209933567322,8.985626283367557,4.0,134.0,14.160957410495211,0.0,0.0,0.0,,7.8346972176759415,5.0,84.0,10.260724451062488
A6324,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A6331,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A6336,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A6337,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A6341,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A6346,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A6347,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A6355,0.0,0.0,0.0,,0.0,0.0,0.0,,7.691542288557214,6.0,110.0,9.039047411616599,0.0,0.0,0.0,
A6362,1.8888888888888888,2.0,4.0,1.0540925533894598,4.114285714285714,3.0,22.0,4.073750745268489,0.0,0.0,0.0,,3.4705882352941178,2.0,15.0,3.407234024466032
A6363,0.0,0.0,0.0,,0.0,0.0,0.0,,556.6363636363636,413.0,2696.0,776.7355113199438,9.725047080979284,8.0,69.0,7.888833387438242
A6364,0.0,0.0,0.0,,0.0,0.0,0.0,,944.7777777777778,920.0,1935.0,558.5934966005641,9.901486988847584,8.0,88.0,8.231268313294995
A6365,0.0,0.0,0.0,,0.0,0.0,0.0,,512.1818181818181,426.0,1598.0,459.13632358632185,9.074742268041238,8.0,88.0,8.214947061945088
A6366,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A6367,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A6370,12.767123287671232,9.0,114.0,16.61741549923906,9.906832298136646,6.0,86.0,13.92785035559868,0.0,0.0,0.0,,7.604651162790698,3.0,114.0,13.280474626419705
A6371,7.634517766497462,6.0,62.0,7.91075387903275,4.477551020408163,2.0,55.0,5.763482600202509,0.0,0.0,0.0,,5.1640625,3.0,35.0,5.6133976202597
A6373,0.0,0.0,0.0,,0.0,0.0,0.0,,405.6842105263158,148.0,4170.0,935.2447126365482,9.939637826961771,8.0,69.0,7.636683161378107
A6375,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A6377,1.4545454545454546,1.0,3.0,0.8201995322647243,3.9886363636363638,2.0,29.0,4.857733065218318,0.0,0.0,0.0,,5.282051282051282,4.0,29.0,5.0970683829820995
A6389,5.836363636363636,3.0,22.0,5.556263137221068,4.056737588652482,3.0,22.0,4.073911861108068,0.0,0.0,0.0,,4.25,3.0,21.0,3.908928277638294
A6390,0.0,0.0,0.0,,0.0,0.0,0.0,,1403.4,1717.0,2316.0,822.4769297676379,9.961783439490446,8.0,88.0,8.735999388920224
A6391,3.0,3.0,3.0,,0.0,0.0,0.0,,688.75,510.5,2266.0,760.3990728558261,10.254437869822485,8.0,88.0,8.40738635285378
A6392,0.0,0.0,0.0,,0.0,0.0,0.0,,650.9230769230769,497.0,2263.0,756.8188314185527,10.191119691119692,8.0,88.0,8.376313563731246
A6393,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A6395,6.0523415977961434,4.0,40.0,5.692877567540926,6.635179153094462,3.0,102.0,10.511919792751332,0.0,0.0,0.0,,7.308743169398907,3.0,101.0,11.555478096231566
A6396,0.0,0.0,0.0,,0.0,0.0,0.0,,1236.7142857142858,1164.0,3343.0,1128.396755620663,10.11654135338346,8.0,88.0,8.27206567316239
A6398,0.0,0.0,0.0,,0.0,0.0,0.0,,754.3636363636364,690.0,2539.0,710.5945781846738,10.12007874015748,8.0,88.0,8.269102586585568
A6399,0.0,0.0,0.0,,0.0,0.0,0.0,,752.1818181818181,690.0,2539.0,703.8036399709537,10.079245283018867,8.0,88.0,8.28220034347845
A6400,0.0,0.0,0.0,,0.0,0.0,0.0,,943.1111111111111,799.0,2539.0,680.8073230445683,10.061185468451242,8.0,88.0,8.310087355056945
A6401,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,10.084452975047984,8.0,88.0,8.313367834293462
A6402,0.0,0.0,0.0,,0.0,0.0,0.0,,417.1666666666667,144.5,4304.0,985.1842616545215,9.783898305084746,8.0,69.0,7.420056258352064
A6403,0.0,0.0,0.0,,0.0,0.0,0.0,,1237.7142857142858,1385.0,2268.0,760.4717207728622,10.112359550561798,8.0,69.0,7.78357080873849
A6404,0.0,0.0,0.0,,0.0,0.0,0.0,,1736.8,1627.0,3241.0,1154.8914234680244,10.148217636022514,8.0,88.0,8.288193750859932
A6405,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,9.64176245210728,8.0,45.0,7.037329799531796
A6406,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,9.607920792079208,8.0,45.0,6.965386120182963
A6407,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A6408,0.0,0.0,0.0,,0.0,0.0,0.0,,487.125,89.5,4449.0,1107.9012516164667,10.19077568134172,9.0,69.0,7.7724518120194
A6411,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A6413,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A6420,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A6430,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A6433,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A6434,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A6436,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A6438,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A6439,13.75,17.0,20.0,8.65544144839919,12.4,5.0,41.0,16.39512122553536,0.0,0.0,0.0,,7.0,2.5,19.0,7.874007874011811
A6440,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A6441,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A6442,6.926977687626775,5.0,46.0,6.322847202121135,3.779220779220779,2.0,29.0,4.447583985762953,0.0,0.0,0.0,,6.5429234338747095,4.0,72.0,9.119740397732325
A6446,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A6449,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
A6452,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
