Timestamp,mileage_factor_RegUp_MISO,performance_factor_RegUp_MISO,mileage_factor_RegDown_MISO,performance_factor_RegDown_MISO
2024-01-18 20:00:00,7.4253,0.8253,6.7817,0.9723
2024-01-18 21:00:00,6.567,1.0,7.128,0.8761
2024-01-18 22:00:00,6.8151,0.8963,7.2299,0.9975
2024-01-18 23:00:00,7.3582,0.9711,7.6874,0.9163
2024-01-19 00:00:00,7.8914,0.9437,6.6097,0.9455
2024-01-19 01:00:00,8.0104,0.8875,8.6808,1.0
2024-01-19 02:00:00,7.4768,0.9127,7.8835,0.9476
2024-01-19 03:00:00,6.014,1.0,6.4481,1.0
2024-01-19 04:00:00,5.3046,0.96,7.3844,0.9255
2024-01-19 05:00:00,7.4036,0.9365,6.7439,0.9825
2024-01-19 06:00:00,6.7065,0.9733,6.7092,0.9659
2024-01-19 07:00:00,7.1115,1.0,7.9756,0.9598
2024-01-19 08:00:00,6.5677,0.9795,6.8471,0.9243
2024-01-19 09:00:00,6.8713,0.958,6.825,0.9532
2024-01-19 10:00:00,7.0501,0.9315,7.4646,0.9176
2024-01-19 11:00:00,8.1041,0.8975,6.8628,0.9661
2024-01-19 12:00:00,6.8528,0.9531,6.9029,0.9582
2024-01-19 13:00:00,6.0635,1.0,7.2671,0.9638
2024-01-19 14:00:00,6.9208,0.9235,7.0901,0.9059
2024-01-19 15:00:00,8.2246,0.9715,8.1507,0.9725
2024-01-19 16:00:00,7.7588,0.9753,6.3553,0.9671
2024-01-19 17:00:00,7.5603,1.0,7.0653,0.9667
2024-01-19 18:00:00,7.8455,0.985,7.0575,1.0
2024-01-19 19:00:00,7.3891,0.9808,6.7233,0.945
2024-01-19 20:00:00,8.0845,1.0,6.6243,0.8604
2024-01-19 21:00:00,6.9822,0.9431,7.8261,0.8968
2024-01-19 22:00:00,7.4979,0.9988,6.1582,0.8927
2024-01-19 23:00:00,6.9954,0.9244,6.9689,0.8945
2024-01-20 00:00:00,6.7561,1.0,6.8607,0.9111
2024-01-20 01:00:00,6.9705,0.9631,7.1606,0.9305
2024-01-20 02:00:00,6.8223,0.9448,7.455,0.9767
2024-01-20 03:00:00,6.9583,1.0,7.0085,0.9979
2024-01-20 04:00:00,7.5777,1.0,6.2875,0.9263
2024-01-20 05:00:00,6.6736,0.8681,7.106,0.9529
2024-01-20 06:00:00,6.8472,0.9208,6.8107,0.9203
2024-01-20 07:00:00,6.9643,0.8776,5.8483,1.0
2024-01-20 08:00:00,7.0668,0.9498,6.786,1.0
2024-01-20 09:00:00,6.912,0.9237,6.8787,0.9159
2024-01-20 10:00:00,9.2203,1.0,7.6344,0.9065
2024-01-20 11:00:00,7.9167,0.9177,6.9009,0.9464
2024-01-20 12:00:00,6.4729,0.9541,7.7646,0.993
2024-01-20 13:00:00,5.5625,0.94,6.7066,0.8337
2024-01-20 14:00:00,7.047,0.9559,6.4685,1.0
2024-01-20 15:00:00,7.2534,0.9314,6.5115,0.923
2024-01-20 16:00:00,7.0192,1.0,7.7896,0.9966
2024-01-20 17:00:00,7.4219,1.0,5.8133,1.0
2024-01-20 18:00:00,7.3465,0.9387,7.7396,0.917
2024-01-20 19:00:00,6.0207,0.994,6.5541,0.9549
2024-01-20 20:00:00,8.0388,0.9545,5.2999,0.9841
2024-01-20 21:00:00,6.1877,0.9511,6.8758,0.9475
2024-01-20 22:00:00,6.8648,1.0,7.9792,0.8296
2024-01-20 23:00:00,6.6589,0.9988,6.2636,0.9482
2024-01-21 00:00:00,5.9276,0.884,6.7427,0.9459
2024-01-21 01:00:00,6.6513,0.9333,6.0131,0.9986
2024-01-21 02:00:00,7.0,0.9373,7.0149,0.9006
2024-01-21 03:00:00,7.4717,0.8975,5.6107,0.9148
2024-01-21 04:00:00,7.0526,1.0,5.9821,0.9639
2024-01-21 05:00:00,6.9707,0.909,8.3361,0.9053
2024-01-21 06:00:00,7.2632,0.8657,6.7392,0.9455
2024-01-21 07:00:00,7.5056,0.9224,6.8446,1.0
2024-01-21 08:00:00,6.4114,0.9774,7.058,1.0
2024-01-21 09:00:00,7.041,0.8183,6.9047,0.9508
2024-01-21 10:00:00,7.995,0.9252,7.2187,0.9576
2024-01-21 11:00:00,8.2172,0.9843,7.0201,1.0
2024-01-21 12:00:00,6.4686,0.9359,6.8206,0.9001
2024-01-21 13:00:00,8.0135,1.0,7.8321,0.9186
2024-01-21 14:00:00,6.8371,1.0,6.8563,0.8914
2024-01-21 15:00:00,7.6215,0.8612,7.8901,1.0
2024-01-21 16:00:00,7.2,0.8987,6.6854,0.9032
2024-01-21 17:00:00,5.7907,0.9607,6.9828,0.9613
2024-01-21 18:00:00,6.2157,0.8915,7.6216,0.9695
2024-01-21 19:00:00,6.8131,0.9645,7.4462,0.9407
2024-01-21 20:00:00,7.4254,0.9724,6.6252,0.9823
2024-01-21 21:00:00,7.2155,0.9433,6.7064,0.9399
2024-01-21 22:00:00,6.7924,0.8275,6.2493,0.9476
2024-01-21 23:00:00,6.2714,0.8638,7.5842,0.9672
2024-01-22 00:00:00,6.5708,0.9147,8.4471,0.8731
2024-01-22 01:00:00,8.0837,0.9993,6.6146,1.0
2024-01-22 02:00:00,6.813,0.9815,6.9312,0.9857
2024-01-22 03:00:00,6.6724,0.9911,7.4517,0.9771
2024-01-22 04:00:00,7.5585,1.0,6.2643,1.0
2024-01-22 05:00:00,6.8413,1.0,7.7057,0.8922
2024-01-22 06:00:00,6.5263,0.9656,5.9625,0.9377
2024-01-22 07:00:00,6.1924,0.9569,6.5996,0.9614
2024-01-22 08:00:00,6.7932,0.9529,6.569,0.9255
2024-01-22 09:00:00,6.7578,1.0,6.0641,0.909
2024-01-22 10:00:00,7.5857,0.9749,6.0345,0.9694
2024-01-22 11:00:00,6.5171,0.9135,5.9247,0.902
2024-01-22 12:00:00,6.8114,0.9121,8.845,0.9242
2024-01-22 13:00:00,7.7091,0.9479,7.6303,0.9493
2024-01-22 14:00:00,7.8996,0.9563,8.1475,0.9942
2024-01-22 15:00:00,6.9059,0.9475,8.0221,1.0
2024-01-22 16:00:00,6.3032,0.9366,6.2518,0.9918
2024-01-22 17:00:00,7.8082,0.9046,6.6755,0.8695
2024-01-22 18:00:00,7.5627,0.9262,6.4307,0.9772
2024-01-22 19:00:00,7.2338,0.9126,6.7054,0.9257
2024-01-22 20:00:00,6.3153,0.9826,6.2419,0.9106
2024-01-22 21:00:00,6.3572,0.894,8.4369,0.9079
2024-01-22 22:00:00,7.6754,0.9363,7.4327,1.0
2024-01-22 23:00:00,8.1436,0.9363,6.1662,0.9065
2024-01-23 00:00:00,6.5735,0.8902,6.1923,0.9878
2024-01-23 01:00:00,7.1275,0.9414,7.6671,0.8954
2024-01-23 02:00:00,6.7124,0.9749,6.3822,0.9584
2024-01-23 03:00:00,6.8397,0.9862,8.0014,0.9814
2024-01-23 04:00:00,6.3859,0.9041,6.3001,0.9067
2024-01-23 05:00:00,7.8977,0.9029,6.551,0.9129
2024-01-23 06:00:00,7.0251,0.971,7.3989,0.9775
2024-01-23 07:00:00,8.298,0.9239,7.1343,0.9404
2024-01-23 08:00:00,6.2472,1.0,7.1085,0.9569
2024-01-23 09:00:00,6.6138,1.0,7.1183,0.907
2024-01-23 10:00:00,7.0068,0.9382,7.5176,1.0
2024-01-23 11:00:00,9.0741,0.9277,6.076,0.9292
2024-01-23 12:00:00,7.4204,0.9667,6.6105,0.8797
2024-01-23 13:00:00,7.9034,0.9382,6.6167,0.8704
2024-01-23 14:00:00,6.8452,0.9442,6.5986,0.9834
2024-01-23 15:00:00,9.4164,0.9312,7.2323,0.9629
2024-01-23 16:00:00,7.3178,0.9034,7.4856,0.9845
2024-01-23 17:00:00,6.3053,0.9377,7.6509,0.9095
2024-01-23 18:00:00,6.2617,0.9907,7.4394,0.9245
2024-01-23 19:00:00,7.0971,0.9276,7.8622,0.8385
2024-01-23 20:00:00,7.2884,0.9609,6.3887,0.9817
2024-01-23 21:00:00,7.3802,0.9559,7.4633,0.9622
2024-01-23 22:00:00,6.9647,1.0,6.7529,0.9633
2024-01-23 23:00:00,6.7519,0.9932,7.8353,0.9341
2024-01-24 00:00:00,8.8317,0.9154,6.1508,0.9386
2024-01-24 01:00:00,6.4528,0.9419,7.3799,0.9442
2024-01-24 02:00:00,6.4333,0.9787,6.4742,1.0
2024-01-24 03:00:00,5.2102,1.0,6.6238,0.8325
2024-01-24 04:00:00,7.4665,0.9571,6.5998,1.0
2024-01-24 05:00:00,6.183,0.9467,6.4017,0.9327
2024-01-24 06:00:00,6.7984,0.9144,7.1811,0.8769
2024-01-24 07:00:00,7.3962,0.94,6.492,0.9956
2024-01-24 08:00:00,7.3193,0.9404,5.9033,0.9659
2024-01-24 09:00:00,6.4389,0.95,8.1563,0.8922
2024-01-24 10:00:00,6.92,1.0,6.5513,0.9631
2024-01-24 11:00:00,6.19,0.9255,7.1067,0.9806
2024-01-24 12:00:00,7.5699,0.9587,6.8269,0.9523
2024-01-24 13:00:00,7.2066,0.9623,6.6566,0.8851
2024-01-24 14:00:00,7.857,0.9173,6.0483,1.0
2024-01-24 15:00:00,7.5087,0.9906,5.8043,0.9601
2024-01-24 16:00:00,8.0126,1.0,7.1478,0.8536
2024-01-24 17:00:00,8.4396,0.9302,7.4342,0.8852
2024-01-24 18:00:00,7.0767,0.9337,6.3999,1.0
2024-01-24 19:00:00,8.489,0.9841,8.2115,0.9968
2024-01-24 20:00:00,5.8625,0.9528,7.7541,0.9911
2024-01-24 21:00:00,5.8533,0.9567,7.0512,0.9554
2024-01-24 22:00:00,7.9724,0.9975,7.4589,0.9926
2024-01-24 23:00:00,6.1986,0.9283,7.3951,1.0
2024-01-25 00:00:00,7.2284,0.9185,6.5051,0.9757
2024-01-25 01:00:00,6.9067,1.0,6.2331,0.9531
2024-01-25 02:00:00,6.5967,1.0,7.0074,0.9463
2024-01-25 03:00:00,7.1813,0.9076,5.8943,0.9124
2024-01-25 04:00:00,7.0651,0.8723,7.3418,0.9255
2024-01-25 05:00:00,7.1385,0.9285,7.4959,0.8888
2024-01-25 06:00:00,6.7288,0.9332,6.7184,0.9651
2024-01-25 07:00:00,7.0949,0.9368,7.5059,1.0
2024-01-25 08:00:00,7.958,0.9882,7.4163,0.9629
2024-01-25 09:00:00,6.6484,0.8602,6.937,0.8952
2024-01-25 10:00:00,7.8064,1.0,6.8778,0.934
2024-01-25 11:00:00,7.8557,0.9433,6.1676,1.0
2024-01-25 12:00:00,6.6484,0.9662,8.854,0.9947
2024-01-25 13:00:00,7.1438,0.941,6.9044,0.9318
2024-01-25 14:00:00,6.4785,0.9924,6.953,0.9718
2024-01-25 15:00:00,8.2878,0.9774,5.7688,0.9226
2024-01-25 16:00:00,6.6597,0.9928,7.125,0.9609
2024-01-25 17:00:00,6.8921,0.9608,7.1629,0.8728
2024-01-25 18:00:00,6.6937,0.9025,8.1875,0.9411
2024-01-25 19:00:00,6.858,1.0,7.6636,0.9068
2024-01-25 20:00:00,6.0178,0.9161,7.0056,0.9675
2024-01-25 21:00:00,6.8158,0.9491,7.025,0.9718
2024-01-25 22:00:00,7.2461,0.9431,7.4167,0.9109
2024-01-25 23:00:00,7.3148,1.0,7.464,0.8739
2024-01-26 00:00:00,6.1731,0.996,6.6473,0.942
2024-01-26 01:00:00,7.6435,0.9976,6.9418,0.9784
2024-01-26 02:00:00,5.8657,1.0,7.1167,0.9945
2024-01-26 03:00:00,5.9356,0.9577,7.4613,0.9635
2024-01-26 04:00:00,6.9068,0.9051,6.6797,0.9908
2024-01-26 05:00:00,7.5373,0.9311,6.9593,0.9584
2024-01-26 06:00:00,6.6107,0.9806,7.0837,0.9099
2024-01-26 07:00:00,5.7881,0.9901,6.804,0.9846
2024-01-26 08:00:00,7.393,0.9702,7.4636,0.9821
2024-01-26 09:00:00,6.3923,1.0,6.3975,0.8778
2024-01-26 10:00:00,6.4272,1.0,6.6155,0.9929
2024-01-26 11:00:00,7.0653,0.9371,7.0852,0.9809
2024-01-26 12:00:00,7.397,0.9754,6.5043,0.9842
2024-01-26 13:00:00,7.9881,0.8943,7.2219,0.9314
2024-01-26 14:00:00,8.0741,0.9991,8.3683,0.8942
2024-01-26 15:00:00,5.1971,0.8912,6.0739,0.9459
2024-01-26 16:00:00,6.6056,0.941,8.3176,0.9638
2024-01-26 17:00:00,6.8891,0.8963,8.4027,0.9076
2024-01-26 18:00:00,5.8698,1.0,6.9075,0.99
2024-01-26 19:00:00,7.3673,0.8718,6.4144,0.9633
2024-01-26 20:00:00,6.7897,0.9217,6.4222,0.9579
2024-01-26 21:00:00,6.6485,1.0,6.2892,1.0
2024-01-26 22:00:00,8.744,1.0,8.3512,0.933
2024-01-26 23:00:00,7.41,0.911,6.5655,1.0
2024-01-27 00:00:00,7.4845,1.0,7.207,0.9311
2024-01-27 01:00:00,6.5595,0.953,5.1603,0.977
2024-01-27 02:00:00,8.4486,0.9348,8.0663,0.8266
2024-01-27 03:00:00,7.6063,0.9316,6.0201,0.9651
2024-01-27 04:00:00,6.7135,0.9446,6.7765,0.9506
2024-01-27 05:00:00,5.9082,0.9802,7.4907,0.9599
2024-01-27 06:00:00,6.8252,0.9123,6.1552,0.8406
2024-01-27 07:00:00,6.6237,0.8738,7.3718,0.9084
2024-01-27 08:00:00,6.9018,0.9261,6.3042,0.9935
2024-01-27 09:00:00,6.1125,1.0,6.5678,0.9822
2024-01-27 10:00:00,7.1719,0.9576,7.3268,0.9404
2024-01-27 11:00:00,7.2949,0.998,7.0543,0.8888
2024-01-27 12:00:00,6.7057,0.964,6.8565,1.0
2024-01-27 13:00:00,6.6127,0.8858,7.439,0.9001
2024-01-27 14:00:00,7.9071,1.0,7.0178,0.8845
2024-01-27 15:00:00,6.8762,0.9774,5.9899,0.9398
2024-01-27 16:00:00,7.3111,0.9577,6.4701,0.8835
2024-01-27 17:00:00,6.6313,0.9952,7.1581,0.9353
2024-01-27 18:00:00,6.359,0.8031,7.6296,0.9553
2024-01-27 19:00:00,6.6425,0.9362,7.8057,0.9998
2024-01-27 20:00:00,7.5674,0.9418,7.7665,0.9562
2024-01-27 21:00:00,6.6109,1.0,6.066,0.903
2024-01-27 22:00:00,7.2254,0.9766,6.7484,0.9731
2024-01-27 23:00:00,6.6185,0.9267,7.7158,0.9467
2024-01-28 00:00:00,6.4958,0.9328,5.9328,0.9118
2024-01-28 01:00:00,7.1749,0.8691,8.0803,1.0
2024-01-28 02:00:00,6.3675,0.9687,6.3906,0.9717
2024-01-28 03:00:00,7.449,0.9353,6.6933,0.99
2024-01-28 04:00:00,6.3233,1.0,8.8808,0.9496
2024-01-28 05:00:00,6.4864,0.9539,6.5545,0.9512
2024-01-28 06:00:00,6.6515,0.921,6.8032,0.9209
2024-01-28 07:00:00,6.191,0.9044,6.2167,0.9005
2024-01-28 08:00:00,6.2498,0.906,6.5403,0.9957
2024-01-28 09:00:00,6.6669,0.9293,7.0605,0.9036
2024-01-28 10:00:00,6.9713,0.9515,6.4839,0.9825
2024-01-28 11:00:00,6.8568,0.9856,6.6407,0.9345
2024-01-28 12:00:00,8.0687,0.9722,6.8765,1.0
2024-01-28 13:00:00,9.0102,1.0,6.8256,0.9561
2024-01-28 14:00:00,7.0978,0.9416,6.9097,0.9178
2024-01-28 15:00:00,7.4815,0.9633,7.1245,0.9255
2024-01-28 16:00:00,5.9905,0.9123,6.1967,1.0
2024-01-28 17:00:00,7.142,0.9795,6.9128,0.9112
2024-01-28 18:00:00,7.9339,1.0,7.4627,0.9735
2024-01-28 19:00:00,7.6208,0.9011,7.1817,0.9625
2024-01-28 20:00:00,5.4941,0.8736,6.3164,0.9193
2024-01-28 21:00:00,6.9809,0.9432,6.5399,1.0
2024-01-28 22:00:00,7.2085,1.0,7.3907,0.9474
2024-01-28 23:00:00,8.1309,0.9551,5.7766,1.0
2024-01-29 00:00:00,6.8848,0.8382,7.2503,0.8947
2024-01-29 01:00:00,6.1045,0.8873,6.2852,0.9917
2024-01-29 02:00:00,5.5857,0.8488,8.3422,0.935
2024-01-29 03:00:00,8.0864,0.9724,6.9515,0.9113
2024-01-29 04:00:00,7.8256,0.9486,7.3934,0.9615
2024-01-29 05:00:00,7.0257,0.9479,7.3069,0.9802
2024-01-29 06:00:00,5.497,0.9106,5.8709,0.954
2024-01-29 07:00:00,7.3943,0.9064,6.3731,0.8816
2024-01-29 08:00:00,6.5669,0.925,6.8429,0.968
2024-01-29 09:00:00,6.1636,1.0,7.8519,0.9317
2024-01-29 10:00:00,7.1931,0.8801,7.1995,0.977
2024-01-29 11:00:00,6.9982,0.9579,5.7429,1.0
2024-01-29 12:00:00,6.3341,0.99,6.734,0.8594
2024-01-29 13:00:00,6.4652,1.0,7.1222,0.9412
2024-01-29 14:00:00,7.1768,0.945,6.5401,1.0
2024-01-29 15:00:00,6.9174,0.9166,6.994,0.9564
2024-01-29 16:00:00,7.6759,0.9771,7.3494,0.9249
2024-01-29 17:00:00,7.1973,0.9906,7.9683,0.9341
2024-01-29 18:00:00,6.7561,0.9465,7.4562,0.9905
2024-01-29 19:00:00,6.5976,0.9238,7.3929,1.0
2024-01-29 20:00:00,6.8895,0.9634,7.1209,0.8906
2024-01-29 21:00:00,6.3542,0.8915,7.0806,0.914
2024-01-29 22:00:00,6.6589,1.0,6.7627,1.0
2024-01-29 23:00:00,7.0622,0.975,7.4788,0.9416
2024-01-30 00:00:00,6.3612,0.9398,7.8802,0.918
2024-01-30 01:00:00,8.0433,0.9042,7.7585,0.9381
2024-01-30 02:00:00,6.9343,0.9241,6.3627,0.9132
2024-01-30 03:00:00,7.8662,0.933,6.4395,1.0
2024-01-30 04:00:00,6.8582,0.9486,6.8001,0.9997
2024-01-30 05:00:00,7.5098,1.0,6.9636,0.9858
2024-01-30 06:00:00,5.8404,0.9342,7.1093,1.0
2024-01-30 07:00:00,6.6879,1.0,7.3463,0.8803
2024-01-30 08:00:00,6.4543,0.9013,8.4004,0.8881
2024-01-30 09:00:00,7.5368,0.9632,7.8443,0.9815
2024-01-30 10:00:00,7.0482,1.0,7.4516,0.904
2024-01-30 11:00:00,7.451,0.9173,7.5516,0.933
2024-01-30 12:00:00,6.4892,0.9627,6.1065,1.0
2024-01-30 13:00:00,7.0192,0.9717,5.9818,0.9247
2024-01-30 14:00:00,5.6905,0.9305,7.6494,0.9263
2024-01-30 15:00:00,7.5002,0.9128,6.8985,0.9445
2024-01-30 16:00:00,6.9613,0.9473,6.2451,0.9723
2024-01-30 17:00:00,7.0695,0.9249,6.6196,0.9683
2024-01-30 18:00:00,6.2788,1.0,6.8371,0.9933
2024-01-30 19:00:00,7.4579,0.9834,6.7064,0.9828
2024-01-30 20:00:00,7.257,0.9052,7.0177,0.9388
2024-01-30 21:00:00,6.6594,1.0,6.5695,0.9893
2024-01-30 22:00:00,7.1741,0.9482,6.7598,0.9789
2024-01-30 23:00:00,6.605,0.8593,6.4086,0.9552
2024-01-31 00:00:00,7.2316,0.8724,7.7541,0.9586
2024-01-31 01:00:00,6.508,0.9361,6.7787,0.984
2024-01-31 02:00:00,6.3521,0.879,8.4643,0.9626
2024-01-31 03:00:00,7.4727,0.9305,6.9517,0.8398
2024-01-31 04:00:00,6.51,0.9375,6.533,0.8854
2024-01-31 05:00:00,6.9688,0.9744,7.5502,0.9478
2024-01-31 06:00:00,7.0178,0.9492,7.1508,0.9545
2024-01-31 07:00:00,7.3693,0.9611,7.2538,0.9958
2024-01-31 08:00:00,7.8553,1.0,7.3347,0.9198
2024-01-31 09:00:00,5.8806,0.9644,6.6179,0.8953
2024-01-31 10:00:00,7.9824,0.9356,6.8997,0.9356
2024-01-31 11:00:00,6.096,0.9507,6.4358,0.8781
2024-01-31 12:00:00,6.7307,0.9463,6.7964,0.904
2024-01-31 13:00:00,7.0387,0.9833,6.7136,0.9366
2024-01-31 14:00:00,7.4927,0.9756,7.2641,0.9675
2024-01-31 15:00:00,7.6244,1.0,7.2021,0.8759
2024-01-31 16:00:00,6.6886,0.9605,5.5689,0.913
2024-01-31 17:00:00,6.9612,0.9208,7.4764,0.9748
2024-01-31 18:00:00,7.4248,0.9294,6.0369,0.8931
2024-01-31 19:00:00,6.4224,0.9401,7.6956,0.8834
2024-01-31 20:00:00,7.4058,1.0,6.8511,0.9762
2024-01-31 21:00:00,6.8978,0.9294,5.4219,1.0
2024-01-31 22:00:00,6.7723,0.9907,6.6621,0.9212
2024-01-31 23:00:00,7.0954,0.9495,6.8057,1.0
2024-02-01 00:00:00,8.0565,1.0,6.3486,0.9069
2024-02-01 01:00:00,6.7185,1.0,7.4055,0.9145
2024-02-01 02:00:00,6.5282,0.9402,6.4867,1.0
2024-02-01 03:00:00,7.2365,0.9879,8.429,1.0
2024-02-01 04:00:00,8.034,0.8249,7.381,0.9686
2024-02-01 05:00:00,6.5855,0.9161,6.4377,0.9874
2024-02-01 06:00:00,6.4402,0.993,6.7676,0.9737
2024-02-01 07:00:00,6.8937,0.8961,7.2922,1.0
2024-02-01 08:00:00,8.0953,0.9866,7.6198,1.0
2024-02-01 09:00:00,6.9827,0.9171,7.384,0.982
2024-02-01 10:00:00,6.4727,0.9393,7.1909,0.9116
2024-02-01 11:00:00,6.9637,0.9434,6.5933,1.0
2024-02-01 12:00:00,6.8925,0.8769,7.2705,0.9558
2024-02-01 13:00:00,5.3392,0.9439,6.0318,0.967
2024-02-01 14:00:00,7.1956,0.9044,6.3768,0.8706
2024-02-01 15:00:00,6.5106,0.9448,6.7058,0.9592
2024-02-01 16:00:00,7.874,0.9644,6.8785,1.0
2024-02-01 17:00:00,7.5524,0.9649,6.9689,0.8937
2024-02-01 18:00:00,7.7767,0.9066,6.9977,0.9576
2024-02-01 19:00:00,7.491,0.8819,7.1495,1.0
2024-02-01 20:00:00,5.5032,0.9273,6.4589,0.9349
2024-02-01 21:00:00,6.2652,0.9827,7.1403,0.9397
2024-02-01 22:00:00,6.1086,0.9515,8.0791,0.8937
2024-02-01 23:00:00,7.1911,0.9622,7.284,0.849
2024-02-02 00:00:00,6.5701,0.8984,7.5159,0.9777
2024-02-02 01:00:00,7.0155,0.8832,7.3986,0.8879
2024-02-02 02:00:00,6.9841,0.992,7.4638,0.9286
2024-02-02 03:00:00,7.0466,1.0,6.2456,1.0
2024-02-02 04:00:00,7.1281,0.9152,6.9061,0.9062
2024-02-02 05:00:00,6.2385,0.9426,7.6883,0.9852
2024-02-02 06:00:00,7.8202,0.961,6.1838,1.0
2024-02-02 07:00:00,7.515,0.9967,7.8024,0.8416
2024-02-02 08:00:00,7.102,0.9579,7.3805,0.9778
2024-02-02 09:00:00,7.6918,0.8576,7.3094,0.9798
2024-02-02 10:00:00,7.6663,0.999,7.1188,0.9385
2024-02-02 11:00:00,6.9906,0.9438,6.1642,0.9406
2024-02-02 12:00:00,6.5313,0.8974,5.8333,0.9441
2024-02-02 13:00:00,7.1175,0.9679,7.1513,0.8852
2024-02-02 14:00:00,5.9141,0.9412,7.116,0.9798
2024-02-02 15:00:00,6.681,0.93,6.1763,0.9587
2024-02-02 16:00:00,6.9498,1.0,6.5918,0.8982
2024-02-02 17:00:00,5.1633,0.9703,7.7549,1.0
2024-02-02 18:00:00,7.2653,1.0,7.2972,0.8881
2024-02-02 19:00:00,7.2201,0.9654,6.3984,0.9655
2024-02-02 20:00:00,7.3797,0.9797,6.2427,0.9662
2024-02-02 21:00:00,6.2507,0.9968,5.9492,0.8624
2024-02-02 22:00:00,6.3956,0.8959,7.048,0.9742
2024-02-02 23:00:00,6.8136,0.9419,8.1728,0.922
2024-02-03 00:00:00,7.4522,0.8922,7.2013,1.0
2024-02-03 01:00:00,6.8708,0.8931,6.8764,0.9273
2024-02-03 02:00:00,6.5292,0.958,5.8033,0.8544
2024-02-03 03:00:00,7.8882,0.948,7.4426,0.852
2024-02-03 04:00:00,7.4161,0.9454,6.974,0.9965
2024-02-03 05:00:00,6.7327,0.8627,6.6348,0.9298
2024-02-03 06:00:00,6.2734,0.889,7.2207,0.9923
2024-02-03 07:00:00,7.6832,0.9495,6.5633,0.911
2024-02-03 08:00:00,7.2764,0.9531,6.7203,0.956
2024-02-03 09:00:00,6.5086,0.9479,7.1772,1.0
2024-02-03 10:00:00,6.5529,0.9222,5.7905,0.9389
2024-02-03 11:00:00,7.1991,0.899,6.6618,0.9336
2024-02-03 12:00:00,6.9486,0.9265,6.7547,1.0
2024-02-03 13:00:00,7.2065,0.9475,5.9746,0.9156
2024-02-03 14:00:00,6.7568,1.0,7.3438,0.984
2024-02-03 15:00:00,5.8886,0.9874,6.8945,1.0
2024-02-03 16:00:00,7.526,1.0,6.8766,0.95
2024-02-03 17:00:00,5.5946,0.9251,6.6966,0.8792
2024-02-03 18:00:00,6.847,0.9854,5.7992,0.8493
2024-02-03 19:00:00,7.0205,0.8282,7.4942,0.9372
2024-02-03 20:00:00,7.6559,0.9146,5.9306,0.973
2024-02-03 21:00:00,6.9765,0.9232,6.9346,0.9353
2024-02-03 22:00:00,7.2613,0.9438,6.7977,1.0
2024-02-03 23:00:00,7.3748,1.0,7.3073,1.0
2024-02-04 00:00:00,8.226,1.0,7.6361,0.9354
2024-02-04 01:00:00,6.7269,1.0,8.0471,0.9062
2024-02-04 02:00:00,7.0003,0.9209,7.2136,0.9175
2024-02-04 03:00:00,5.2666,1.0,8.2127,0.9181
2024-02-04 04:00:00,7.6074,0.9339,6.4803,0.9858
2024-02-04 05:00:00,6.9237,0.9642,7.397,0.9586
2024-02-04 06:00:00,7.7295,0.9906,6.4621,0.9501
2024-02-04 07:00:00,7.3602,1.0,7.7262,0.9225
2024-02-04 08:00:00,6.6895,0.9329,7.2817,0.9409
2024-02-04 09:00:00,7.4911,0.9452,7.6598,0.9188
2024-02-04 10:00:00,7.7601,0.8935,7.0647,0.9686
2024-02-04 11:00:00,6.6672,1.0,7.387,0.8724
2024-02-04 12:00:00,6.782,0.8713,6.7996,0.8504
2024-02-04 13:00:00,6.8559,0.9277,6.9813,0.9304
2024-02-04 14:00:00,8.3143,0.9372,5.8042,0.9417
2024-02-04 15:00:00,7.2901,1.0,6.9644,0.9628
2024-02-04 16:00:00,6.0954,0.8669,7.3537,0.9155
2024-02-04 17:00:00,4.83,1.0,7.6753,0.9878
2024-02-04 18:00:00,7.0494,0.9253,7.0396,0.955
2024-02-04 19:00:00,6.5117,0.8881,8.865,1.0
2024-02-04 20:00:00,6.448,0.9632,6.871,0.8937
2024-02-04 21:00:00,6.2892,0.9762,6.9586,0.9614
2024-02-04 22:00:00,5.1832,0.959,6.347,0.8919
2024-02-04 23:00:00,6.9162,0.8803,5.9167,0.9882
2024-02-05 00:00:00,6.37,0.8948,7.7962,0.9668
2024-02-05 01:00:00,6.7243,0.9972,7.1552,0.9471
2024-02-05 02:00:00,6.4857,0.9646,7.4001,0.9552
2024-02-05 03:00:00,6.535,0.959,6.9158,0.9595
2024-02-05 04:00:00,6.1976,0.9195,6.4001,0.9524
2024-02-05 05:00:00,7.2806,0.9822,7.2987,0.9378
2024-02-05 06:00:00,6.3186,0.9063,7.5062,0.8843
2024-02-05 07:00:00,7.8866,0.938,6.2701,1.0
2024-02-05 08:00:00,7.4447,0.941,6.2488,0.9796
2024-02-05 09:00:00,7.5247,0.9189,6.8917,0.9052
2024-02-05 10:00:00,6.6458,0.9091,5.9933,0.9167
2024-02-05 11:00:00,6.0853,0.827,7.0065,1.0
2024-02-05 12:00:00,7.435,0.9181,7.2477,0.9455
2024-02-05 13:00:00,6.2475,0.9922,6.6975,0.9618
2024-02-05 14:00:00,7.9001,0.962,6.9875,1.0
2024-02-05 15:00:00,5.7005,0.844,6.6842,0.885
2024-02-05 16:00:00,6.9141,0.9357,7.8426,0.964
2024-02-05 17:00:00,7.2576,0.9278,6.7622,0.9766
2024-02-05 18:00:00,6.515,0.8734,6.9735,0.9591
