Timestamp,mileage_factor_RegUp_NYISO,performance_factor_RegUp_NYISO,mileage_factor_RegDown_NYISO,performance_factor_RegDown_NYISO
2024-01-18 19:00:00,12.6765,0.8988,12.6765,0.8988
2024-01-18 20:00:00,14.6336,0.9146,14.6336,0.9146
2024-01-18 21:00:00,11.3816,0.9113,11.3816,0.9113
2024-01-18 22:00:00,11.9385,0.8836,11.9385,0.8836
2024-01-18 23:00:00,13.3954,0.9148,13.3954,0.9148
2024-01-19 00:00:00,11.9691,0.9819,11.9691,0.9819
2024-01-19 01:00:00,11.8141,1.0,11.8141,1.0
2024-01-19 02:00:00,13.3579,0.9914,13.3579,0.9914
2024-01-19 03:00:00,13.9853,0.9432,13.9853,0.9432
2024-01-19 04:00:00,13.4295,1.0,13.4295,1.0
2024-01-19 05:00:00,14.9398,1.0,14.9398,1.0
2024-01-19 06:00:00,11.9816,1.0,11.9816,1.0
2024-01-19 07:00:00,13.6858,0.9802,13.6858,0.9802
2024-01-19 08:00:00,14.7881,0.9478,14.7881,0.9478
2024-01-19 09:00:00,14.916,0.9489,14.916,0.9489
2024-01-19 10:00:00,14.3283,0.9574,14.3283,0.9574
2024-01-19 11:00:00,12.0705,0.9508,12.0705,0.9508
2024-01-19 12:00:00,13.9412,0.9682,13.9412,0.9682
2024-01-19 13:00:00,15.0476,0.9516,15.0476,0.9516
2024-01-19 14:00:00,12.9324,0.945,12.9324,0.945
2024-01-19 15:00:00,12.4465,1.0,12.4465,1.0
2024-01-19 16:00:00,15.3856,1.0,15.3856,1.0
2024-01-19 17:00:00,13.9421,0.9886,13.9421,0.9886
2024-01-19 18:00:00,14.5209,0.9252,14.5209,0.9252
2024-01-19 19:00:00,11.9063,0.9762,11.9063,0.9762
2024-01-19 20:00:00,12.9606,0.9655,12.9606,0.9655
2024-01-19 21:00:00,12.4618,0.9551,12.4618,0.9551
2024-01-19 22:00:00,14.1436,0.8936,14.1436,0.8936
2024-01-19 23:00:00,13.4623,0.9278,13.4623,0.9278
2024-01-20 00:00:00,10.5151,0.9417,10.5151,0.9417
2024-01-20 01:00:00,13.8697,0.9419,13.8697,0.9419
2024-01-20 02:00:00,13.1013,0.9824,13.1013,0.9824
2024-01-20 03:00:00,13.7993,0.9055,13.7993,0.9055
2024-01-20 04:00:00,14.3479,0.9384,14.3479,0.9384
2024-01-20 05:00:00,13.8703,0.9617,13.8703,0.9617
2024-01-20 06:00:00,11.9288,0.8752,11.9288,0.8752
2024-01-20 07:00:00,11.9654,1.0,11.9654,1.0
2024-01-20 08:00:00,13.6723,0.8951,13.6723,0.8951
2024-01-20 09:00:00,15.6042,0.9258,15.6042,0.9258
2024-01-20 10:00:00,14.3919,1.0,14.3919,1.0
2024-01-20 11:00:00,13.746,0.9825,13.746,0.9825
2024-01-20 12:00:00,13.2465,1.0,13.2465,1.0
2024-01-20 13:00:00,14.7075,0.9442,14.7075,0.9442
2024-01-20 14:00:00,11.9536,0.9264,11.9536,0.9264
2024-01-20 15:00:00,13.7573,0.8855,13.7573,0.8855
2024-01-20 16:00:00,13.0696,0.9044,13.0696,0.9044
2024-01-20 17:00:00,9.1793,0.939,9.1793,0.939
2024-01-20 18:00:00,12.7172,0.9844,12.7172,0.9844
2024-01-20 19:00:00,12.9595,0.9535,12.9595,0.9535
2024-01-20 20:00:00,12.3968,1.0,12.3968,1.0
2024-01-20 21:00:00,12.1821,0.9113,12.1821,0.9113
2024-01-20 22:00:00,13.1981,0.8983,13.1981,0.8983
2024-01-20 23:00:00,14.0732,0.9315,14.0732,0.9315
2024-01-21 00:00:00,13.6469,0.9051,13.6469,0.9051
2024-01-21 01:00:00,12.6588,0.8985,12.6588,0.8985
2024-01-21 02:00:00,11.7957,0.8593,11.7957,0.8593
2024-01-21 03:00:00,14.7354,0.9429,14.7354,0.9429
2024-01-21 04:00:00,12.0461,0.9391,12.0461,0.9391
2024-01-21 05:00:00,12.042,0.9985,12.042,0.9985
2024-01-21 06:00:00,13.775,0.9314,13.775,0.9314
2024-01-21 07:00:00,12.834,0.9944,12.834,0.9944
2024-01-21 08:00:00,13.5026,0.9319,13.5026,0.9319
2024-01-21 09:00:00,14.1689,0.9639,14.1689,0.9639
2024-01-21 10:00:00,12.7828,0.9512,12.7828,0.9512
2024-01-21 11:00:00,13.1177,0.9739,13.1177,0.9739
2024-01-21 12:00:00,13.109,0.9077,13.109,0.9077
2024-01-21 13:00:00,11.1717,0.9469,11.1717,0.9469
2024-01-21 14:00:00,12.7123,1.0,12.7123,1.0
2024-01-21 15:00:00,13.3002,0.9356,13.3002,0.9356
2024-01-21 16:00:00,13.0832,0.9549,13.0832,0.9549
2024-01-21 17:00:00,11.5108,0.8608,11.5108,0.8608
2024-01-21 18:00:00,13.4215,0.9582,13.4215,0.9582
2024-01-21 19:00:00,16.0954,1.0,16.0954,1.0
2024-01-21 20:00:00,13.8802,0.9965,13.8802,0.9965
2024-01-21 21:00:00,11.7591,1.0,11.7591,1.0
2024-01-21 22:00:00,13.9187,0.969,13.9187,0.969
2024-01-21 23:00:00,12.7792,0.9389,12.7792,0.9389
2024-01-22 00:00:00,12.5583,0.9552,12.5583,0.9552
2024-01-22 01:00:00,12.8668,0.9322,12.8668,0.9322
2024-01-22 02:00:00,14.7361,0.9495,14.7361,0.9495
2024-01-22 03:00:00,13.0349,1.0,13.0349,1.0
2024-01-22 04:00:00,10.1613,1.0,10.1613,1.0
2024-01-22 05:00:00,11.6156,0.9016,11.6156,0.9016
2024-01-22 06:00:00,12.7851,1.0,12.7851,1.0
2024-01-22 07:00:00,13.1766,0.9604,13.1766,0.9604
2024-01-22 08:00:00,14.1701,0.9221,14.1701,0.9221
2024-01-22 09:00:00,11.2051,0.9255,11.2051,0.9255
2024-01-22 10:00:00,13.2171,0.8985,13.2171,0.8985
2024-01-22 11:00:00,14.1661,0.8843,14.1661,0.8843
2024-01-22 12:00:00,12.5787,0.8663,12.5787,0.8663
2024-01-22 13:00:00,12.9056,0.9619,12.9056,0.9619
2024-01-22 14:00:00,13.9429,0.975,13.9429,0.975
2024-01-22 15:00:00,12.8066,0.9766,12.8066,0.9766
2024-01-22 16:00:00,13.4547,0.9697,13.4547,0.9697
2024-01-22 17:00:00,13.461,0.9216,13.461,0.9216
2024-01-22 18:00:00,13.0376,0.9351,13.0376,0.9351
2024-01-22 19:00:00,12.3886,0.9793,12.3886,0.9793
2024-01-22 20:00:00,12.8541,0.8939,12.8541,0.8939
2024-01-22 21:00:00,12.6315,0.9084,12.6315,0.9084
2024-01-22 22:00:00,11.8507,1.0,11.8507,1.0
2024-01-22 23:00:00,13.963,0.9843,13.963,0.9843
2024-01-23 00:00:00,14.7327,0.8429,14.7327,0.8429
2024-01-23 01:00:00,12.9685,0.9474,12.9685,0.9474
2024-01-23 02:00:00,12.0073,0.9829,12.0073,0.9829
2024-01-23 03:00:00,11.1763,0.8966,11.1763,0.8966
2024-01-23 04:00:00,13.7317,0.9118,13.7317,0.9118
2024-01-23 05:00:00,13.499,0.8996,13.499,0.8996
2024-01-23 06:00:00,9.8672,1.0,9.8672,1.0
2024-01-23 07:00:00,14.9584,0.9289,14.9584,0.9289
2024-01-23 08:00:00,12.1064,0.8672,12.1064,0.8672
2024-01-23 09:00:00,13.0149,0.9071,13.0149,0.9071
2024-01-23 10:00:00,13.631,0.9928,13.631,0.9928
2024-01-23 11:00:00,12.8567,0.941,12.8567,0.941
2024-01-23 12:00:00,13.1805,1.0,13.1805,1.0
2024-01-23 13:00:00,15.5501,0.939,15.5501,0.939
2024-01-23 14:00:00,16.8933,0.8788,16.8933,0.8788
2024-01-23 15:00:00,13.1127,1.0,13.1127,1.0
2024-01-23 16:00:00,12.6593,0.8515,12.6593,0.8515
2024-01-23 17:00:00,13.245,0.9601,13.245,0.9601
2024-01-23 18:00:00,13.3484,0.892,13.3484,0.892
2024-01-23 19:00:00,11.331,0.8619,11.331,0.8619
2024-01-23 20:00:00,14.2641,0.9251,14.2641,0.9251
2024-01-23 21:00:00,11.4198,0.9371,11.4198,0.9371
2024-01-23 22:00:00,13.0051,0.9078,13.0051,0.9078
2024-01-23 23:00:00,14.7144,0.9235,14.7144,0.9235
2024-01-24 00:00:00,10.152,0.919,10.152,0.919
2024-01-24 01:00:00,11.6463,0.9744,11.6463,0.9744
2024-01-24 02:00:00,11.3406,0.9486,11.3406,0.9486
2024-01-24 03:00:00,13.585,0.9972,13.585,0.9972
2024-01-24 04:00:00,12.0062,0.968,12.0062,0.968
2024-01-24 05:00:00,11.7698,0.9382,11.7698,0.9382
2024-01-24 06:00:00,9.8673,1.0,9.8673,1.0
2024-01-24 07:00:00,13.4683,0.8761,13.4683,0.8761
2024-01-24 08:00:00,13.8881,0.911,13.8881,0.911
2024-01-24 09:00:00,11.9402,0.9978,11.9402,0.9978
2024-01-24 10:00:00,15.9321,0.9817,15.9321,0.9817
2024-01-24 11:00:00,13.4094,0.9836,13.4094,0.9836
2024-01-24 12:00:00,13.3394,0.9215,13.3394,0.9215
2024-01-24 13:00:00,12.556,0.83,12.556,0.83
2024-01-24 14:00:00,13.2048,0.9438,13.2048,0.9438
2024-01-24 15:00:00,12.4831,0.9208,12.4831,0.9208
2024-01-24 16:00:00,13.0034,0.8888,13.0034,0.8888
2024-01-24 17:00:00,12.5769,1.0,12.5769,1.0
2024-01-24 18:00:00,11.7162,0.8969,11.7162,0.8969
2024-01-24 19:00:00,12.8963,0.9096,12.8963,0.9096
2024-01-24 20:00:00,13.6514,1.0,13.6514,1.0
2024-01-24 21:00:00,11.9655,0.996,11.9655,0.996
2024-01-24 22:00:00,12.7739,1.0,12.7739,1.0
2024-01-24 23:00:00,12.8649,0.9771,12.8649,0.9771
2024-01-25 00:00:00,12.5238,1.0,12.5238,1.0
2024-01-25 01:00:00,11.5182,0.9448,11.5182,0.9448
2024-01-25 02:00:00,12.3706,1.0,12.3706,1.0
2024-01-25 03:00:00,11.4516,0.9524,11.4516,0.9524
2024-01-25 04:00:00,11.8176,0.9353,11.8176,0.9353
2024-01-25 05:00:00,11.1867,0.9573,11.1867,0.9573
2024-01-25 06:00:00,13.5523,0.9757,13.5523,0.9757
2024-01-25 07:00:00,12.8738,0.9044,12.8738,0.9044
2024-01-25 08:00:00,12.7868,0.9679,12.7868,0.9679
2024-01-25 09:00:00,12.8468,0.991,12.8468,0.991
2024-01-25 10:00:00,12.3278,1.0,12.3278,1.0
2024-01-25 11:00:00,10.3209,1.0,10.3209,1.0
2024-01-25 12:00:00,13.1307,0.8926,13.1307,0.8926
2024-01-25 13:00:00,14.1812,0.9282,14.1812,0.9282
2024-01-25 14:00:00,13.2735,1.0,13.2735,1.0
2024-01-25 15:00:00,11.7443,1.0,11.7443,1.0
2024-01-25 16:00:00,11.8617,0.8591,11.8617,0.8591
2024-01-25 17:00:00,15.5099,0.8893,15.5099,0.8893
2024-01-25 18:00:00,13.1734,1.0,13.1734,1.0
2024-01-25 19:00:00,13.2486,0.9278,13.2486,0.9278
2024-01-25 20:00:00,12.5334,0.9623,12.5334,0.9623
2024-01-25 21:00:00,13.4545,1.0,13.4545,1.0
2024-01-25 22:00:00,11.5388,0.9037,11.5388,0.9037
2024-01-25 23:00:00,11.4179,0.9345,11.4179,0.9345
2024-01-26 00:00:00,14.803,0.8952,14.803,0.8952
2024-01-26 01:00:00,13.8784,0.897,13.8784,0.897
2024-01-26 02:00:00,13.9367,0.961,13.9367,0.961
2024-01-26 03:00:00,15.1935,0.8501,15.1935,0.8501
2024-01-26 04:00:00,13.2679,0.979,13.2679,0.979
2024-01-26 05:00:00,12.607,0.9853,12.607,0.9853
2024-01-26 06:00:00,12.9642,1.0,12.9642,1.0
2024-01-26 07:00:00,12.9884,0.9813,12.9884,0.9813
2024-01-26 08:00:00,15.112,0.9213,15.112,0.9213
2024-01-26 09:00:00,12.823,0.9469,12.823,0.9469
2024-01-26 10:00:00,15.9361,0.9877,15.9361,0.9877
2024-01-26 11:00:00,13.5907,0.9889,13.5907,0.9889
2024-01-26 12:00:00,13.7677,0.9191,13.7677,0.9191
2024-01-26 13:00:00,14.3896,0.9796,14.3896,0.9796
2024-01-26 14:00:00,12.4302,1.0,12.4302,1.0
2024-01-26 15:00:00,12.3197,0.9597,12.3197,0.9597
2024-01-26 16:00:00,14.3758,1.0,14.3758,1.0
2024-01-26 17:00:00,13.8558,0.9655,13.8558,0.9655
2024-01-26 18:00:00,14.0347,0.9441,14.0347,0.9441
2024-01-26 19:00:00,14.1566,0.9293,14.1566,0.9293
2024-01-26 20:00:00,13.0395,0.982,13.0395,0.982
2024-01-26 21:00:00,13.5416,0.9957,13.5416,0.9957
2024-01-26 22:00:00,11.7983,0.941,11.7983,0.941
2024-01-26 23:00:00,12.7135,0.9382,12.7135,0.9382
2024-01-27 00:00:00,14.1733,0.9222,14.1733,0.9222
2024-01-27 01:00:00,12.6808,0.9849,12.6808,0.9849
2024-01-27 02:00:00,11.2392,0.8553,11.2392,0.8553
2024-01-27 03:00:00,10.8001,0.8991,10.8001,0.8991
2024-01-27 04:00:00,12.4485,0.9304,12.4485,0.9304
2024-01-27 05:00:00,12.3883,0.9388,12.3883,0.9388
2024-01-27 06:00:00,14.7743,0.8592,14.7743,0.8592
2024-01-27 07:00:00,13.2825,1.0,13.2825,1.0
2024-01-27 08:00:00,10.4681,0.9932,10.4681,0.9932
2024-01-27 09:00:00,12.623,0.9294,12.623,0.9294
2024-01-27 10:00:00,13.6312,0.9581,13.6312,0.9581
2024-01-27 11:00:00,10.9066,0.9386,10.9066,0.9386
2024-01-27 12:00:00,12.7875,0.9849,12.7875,0.9849
2024-01-27 13:00:00,16.4696,0.9729,16.4696,0.9729
2024-01-27 14:00:00,13.9187,0.9577,13.9187,0.9577
2024-01-27 15:00:00,10.4844,0.879,10.4844,0.879
2024-01-27 16:00:00,14.9814,0.9963,14.9814,0.9963
2024-01-27 17:00:00,12.1955,1.0,12.1955,1.0
2024-01-27 18:00:00,13.6869,0.9429,13.6869,0.9429
2024-01-27 19:00:00,11.3793,0.9753,11.3793,0.9753
2024-01-27 20:00:00,12.4959,1.0,12.4959,1.0
2024-01-27 21:00:00,12.5856,1.0,12.5856,1.0
2024-01-27 22:00:00,12.7388,0.9483,12.7388,0.9483
2024-01-27 23:00:00,12.555,0.9268,12.555,0.9268
2024-01-28 00:00:00,11.24,0.8889,11.24,0.8889
2024-01-28 01:00:00,13.6005,0.8949,13.6005,0.8949
2024-01-28 02:00:00,16.0764,0.994,16.0764,0.994
2024-01-28 03:00:00,14.139,0.9118,14.139,0.9118
2024-01-28 04:00:00,14.3336,0.954,14.3336,0.954
2024-01-28 05:00:00,14.9227,1.0,14.9227,1.0
2024-01-28 06:00:00,12.1865,0.9366,12.1865,0.9366
2024-01-28 07:00:00,13.0877,0.9842,13.0877,0.9842
2024-01-28 08:00:00,13.2719,0.918,13.2719,0.918
2024-01-28 09:00:00,12.5343,0.9166,12.5343,0.9166
2024-01-28 10:00:00,11.9542,0.927,11.9542,0.927
2024-01-28 11:00:00,13.3057,1.0,13.3057,1.0
2024-01-28 12:00:00,13.5882,0.9374,13.5882,0.9374
2024-01-28 13:00:00,12.7959,0.967,12.7959,0.967
2024-01-28 14:00:00,13.5403,0.9781,13.5403,0.9781
2024-01-28 15:00:00,12.5142,1.0,12.5142,1.0
2024-01-28 16:00:00,12.5936,0.9055,12.5936,0.9055
2024-01-28 17:00:00,14.026,1.0,14.026,1.0
2024-01-28 18:00:00,14.1185,0.8579,14.1185,0.8579
2024-01-28 19:00:00,13.6371,0.9098,13.6371,0.9098
2024-01-28 20:00:00,12.0513,0.9569,12.0513,0.9569
2024-01-28 21:00:00,14.4922,1.0,14.4922,1.0
2024-01-28 22:00:00,13.0469,0.9354,13.0469,0.9354
2024-01-28 23:00:00,10.9341,1.0,10.9341,1.0
2024-01-29 00:00:00,15.4496,0.9587,15.4496,0.9587
2024-01-29 01:00:00,13.7493,0.971,13.7493,0.971
2024-01-29 02:00:00,13.1704,1.0,13.1704,1.0
2024-01-29 03:00:00,11.9201,0.8368,11.9201,0.8368
2024-01-29 04:00:00,13.79,0.9179,13.79,0.9179
2024-01-29 05:00:00,14.9341,1.0,14.9341,1.0
2024-01-29 06:00:00,11.7022,0.88,11.7022,0.88
2024-01-29 07:00:00,12.5536,0.8999,12.5536,0.8999
2024-01-29 08:00:00,13.7259,0.9103,13.7259,0.9103
2024-01-29 09:00:00,13.6834,0.8969,13.6834,0.8969
2024-01-29 10:00:00,13.8623,0.9765,13.8623,0.9765
2024-01-29 11:00:00,11.8093,0.9957,11.8093,0.9957
2024-01-29 12:00:00,12.8356,0.8007,12.8356,0.8007
2024-01-29 13:00:00,16.2438,0.9455,16.2438,0.9455
2024-01-29 14:00:00,11.9638,0.8783,11.9638,0.8783
2024-01-29 15:00:00,11.4156,0.9046,11.4156,0.9046
2024-01-29 16:00:00,13.0675,0.9694,13.0675,0.9694
2024-01-29 17:00:00,13.3088,0.8822,13.3088,0.8822
2024-01-29 18:00:00,12.2334,0.9531,12.2334,0.9531
2024-01-29 19:00:00,13.1036,0.8788,13.1036,0.8788
2024-01-29 20:00:00,12.7841,0.9266,12.7841,0.9266
2024-01-29 21:00:00,13.3822,0.9928,13.3822,0.9928
2024-01-29 22:00:00,13.5447,0.9308,13.5447,0.9308
2024-01-29 23:00:00,12.0068,0.8411,12.0068,0.8411
2024-01-30 00:00:00,12.8599,0.9132,12.8599,0.9132
2024-01-30 01:00:00,13.6495,0.9153,13.6495,0.9153
2024-01-30 02:00:00,13.0961,0.9519,13.0961,0.9519
2024-01-30 03:00:00,14.0548,0.9013,14.0548,0.9013
2024-01-30 04:00:00,12.3997,0.9641,12.3997,0.9641
2024-01-30 05:00:00,14.2413,0.8046,14.2413,0.8046
2024-01-30 06:00:00,12.0891,0.9496,12.0891,0.9496
2024-01-30 07:00:00,13.4296,0.9301,13.4296,0.9301
2024-01-30 08:00:00,13.3745,0.9184,13.3745,0.9184
2024-01-30 09:00:00,11.1928,0.9093,11.1928,0.9093
2024-01-30 10:00:00,14.3069,0.9394,14.3069,0.9394
2024-01-30 11:00:00,13.5157,1.0,13.5157,1.0
2024-01-30 12:00:00,14.9821,0.9793,14.9821,0.9793
2024-01-30 13:00:00,10.967,0.9498,10.967,0.9498
2024-01-30 14:00:00,12.2209,0.9459,12.2209,0.9459
2024-01-30 15:00:00,14.0882,0.9507,14.0882,0.9507
2024-01-30 16:00:00,11.9476,0.9505,11.9476,0.9505
2024-01-30 17:00:00,13.9947,1.0,13.9947,1.0
2024-01-30 18:00:00,13.4694,1.0,13.4694,1.0
2024-01-30 19:00:00,14.4994,0.9478,14.4994,0.9478
2024-01-30 20:00:00,12.0655,0.8361,12.0655,0.8361
2024-01-30 21:00:00,12.3928,0.9496,12.3928,0.9496
2024-01-30 22:00:00,14.9077,0.9913,14.9077,0.9913
2024-01-30 23:00:00,13.2218,1.0,13.2218,1.0
2024-01-31 00:00:00,12.8663,0.9024,12.8663,0.9024
2024-01-31 01:00:00,13.3513,0.858,13.3513,0.858
2024-01-31 02:00:00,11.5365,0.9932,11.5365,0.9932
2024-01-31 03:00:00,15.3202,0.9294,15.3202,0.9294
2024-01-31 04:00:00,12.4769,1.0,12.4769,1.0
2024-01-31 05:00:00,13.1506,0.9414,13.1506,0.9414
2024-01-31 06:00:00,12.523,0.9365,12.523,0.9365
2024-01-31 07:00:00,13.3998,0.9543,13.3998,0.9543
2024-01-31 08:00:00,15.1933,0.8553,15.1933,0.8553
2024-01-31 09:00:00,12.7427,0.8639,12.7427,0.8639
2024-01-31 10:00:00,12.4757,0.9674,12.4757,0.9674
2024-01-31 11:00:00,11.8935,0.9435,11.8935,0.9435
2024-01-31 12:00:00,13.5624,0.9035,13.5624,0.9035
2024-01-31 13:00:00,12.0339,1.0,12.0339,1.0
2024-01-31 14:00:00,12.9713,0.9571,12.9713,0.9571
2024-01-31 15:00:00,11.4097,0.9702,11.4097,0.9702
2024-01-31 16:00:00,9.9567,0.9547,9.9567,0.9547
2024-01-31 17:00:00,14.1061,0.9494,14.1061,0.9494
2024-01-31 18:00:00,13.3908,0.9393,13.3908,0.9393
2024-01-31 19:00:00,13.2063,0.9447,13.2063,0.9447
2024-01-31 20:00:00,12.5644,0.8892,12.5644,0.8892
2024-01-31 21:00:00,13.9481,0.9437,13.9481,0.9437
2024-01-31 22:00:00,14.8631,0.9532,14.8631,0.9532
2024-01-31 23:00:00,12.7617,0.984,12.7617,0.984
2024-02-01 00:00:00,13.0463,1.0,13.0463,1.0
2024-02-01 01:00:00,13.2564,1.0,13.2564,1.0
2024-02-01 02:00:00,15.8673,0.9367,15.8673,0.9367
2024-02-01 03:00:00,15.1803,1.0,15.1803,1.0
2024-02-01 04:00:00,11.4159,0.9866,11.4159,0.9866
2024-02-01 05:00:00,11.8178,0.8165,11.8178,0.8165
2024-02-01 06:00:00,13.2237,0.9793,13.2237,0.9793
2024-02-01 07:00:00,12.9618,0.9178,12.9618,0.9178
2024-02-01 08:00:00,14.7036,0.8699,14.7036,0.8699
2024-02-01 09:00:00,13.0027,0.9105,13.0027,0.9105
2024-02-01 10:00:00,14.4709,1.0,14.4709,1.0
2024-02-01 11:00:00,11.7974,1.0,11.7974,1.0
2024-02-01 12:00:00,12.3079,0.843,12.3079,0.843
2024-02-01 13:00:00,13.3233,0.949,13.3233,0.949
2024-02-01 14:00:00,13.6671,0.9287,13.6671,0.9287
2024-02-01 15:00:00,13.619,0.9635,13.619,0.9635
2024-02-01 16:00:00,14.6074,0.9838,14.6074,0.9838
2024-02-01 17:00:00,13.0455,1.0,13.0455,1.0
2024-02-01 18:00:00,12.4378,0.9609,12.4378,0.9609
2024-02-01 19:00:00,10.2536,0.8992,10.2536,0.8992
2024-02-01 20:00:00,11.9637,0.9509,11.9637,0.9509
2024-02-01 21:00:00,16.1472,1.0,16.1472,1.0
2024-02-01 22:00:00,13.5246,0.9913,13.5246,0.9913
2024-02-01 23:00:00,9.4942,0.9323,9.4942,0.9323
2024-02-02 00:00:00,12.5556,1.0,12.5556,1.0
2024-02-02 01:00:00,13.5052,1.0,13.5052,1.0
2024-02-02 02:00:00,12.9934,0.9633,12.9934,0.9633
2024-02-02 03:00:00,13.3521,0.9742,13.3521,0.9742
2024-02-02 04:00:00,12.0192,0.9495,12.0192,0.9495
2024-02-02 05:00:00,12.8995,0.8671,12.8995,0.8671
2024-02-02 06:00:00,16.1994,0.9021,16.1994,0.9021
2024-02-02 07:00:00,13.7366,0.9096,13.7366,0.9096
2024-02-02 08:00:00,15.4571,1.0,15.4571,1.0
2024-02-02 09:00:00,13.5194,0.9214,13.5194,0.9214
2024-02-02 10:00:00,12.4028,0.9734,12.4028,0.9734
2024-02-02 11:00:00,14.6008,0.9393,14.6008,0.9393
2024-02-02 12:00:00,11.4119,0.9281,11.4119,0.9281
2024-02-02 13:00:00,10.6923,0.9805,10.6923,0.9805
2024-02-02 14:00:00,12.6331,0.8923,12.6331,0.8923
2024-02-02 15:00:00,12.1536,0.9108,12.1536,0.9108
2024-02-02 16:00:00,12.2658,0.8515,12.2658,0.8515
2024-02-02 17:00:00,10.5803,0.9207,10.5803,0.9207
2024-02-02 18:00:00,12.9387,0.9797,12.9387,0.9797
2024-02-02 19:00:00,11.9066,0.9595,11.9066,0.9595
2024-02-02 20:00:00,10.5965,0.9023,10.5965,0.9023
2024-02-02 21:00:00,12.482,1.0,12.482,1.0
2024-02-02 22:00:00,14.8138,0.9411,14.8138,0.9411
2024-02-02 23:00:00,16.715,0.9606,16.715,0.9606
2024-02-03 00:00:00,12.3862,0.9218,12.3862,0.9218
2024-02-03 01:00:00,12.1407,0.9186,12.1407,0.9186
2024-02-03 02:00:00,14.0923,0.9748,14.0923,0.9748
2024-02-03 03:00:00,13.3462,0.98,13.3462,0.98
2024-02-03 04:00:00,13.4836,0.8892,13.4836,0.8892
2024-02-03 05:00:00,13.1703,1.0,13.1703,1.0
2024-02-03 06:00:00,12.3297,0.8653,12.3297,0.8653
2024-02-03 07:00:00,13.087,0.9721,13.087,0.9721
2024-02-03 08:00:00,13.1831,0.8731,13.1831,0.8731
2024-02-03 09:00:00,12.4328,1.0,12.4328,1.0
2024-02-03 10:00:00,12.4995,0.927,12.4995,0.927
2024-02-03 11:00:00,14.3547,0.943,14.3547,0.943
2024-02-03 12:00:00,13.51,0.9036,13.51,0.9036
2024-02-03 13:00:00,12.4824,0.9079,12.4824,0.9079
2024-02-03 14:00:00,13.1447,0.9113,13.1447,0.9113
2024-02-03 15:00:00,11.8157,1.0,11.8157,1.0
2024-02-03 16:00:00,13.1084,0.9272,13.1084,0.9272
2024-02-03 17:00:00,12.9533,0.9785,12.9533,0.9785
2024-02-03 18:00:00,10.9469,0.9588,10.9469,0.9588
2024-02-03 19:00:00,12.3863,0.9499,12.3863,0.9499
2024-02-03 20:00:00,12.2226,1.0,12.2226,1.0
2024-02-03 21:00:00,11.187,0.9854,11.187,0.9854
2024-02-03 22:00:00,12.2933,1.0,12.2933,1.0
2024-02-03 23:00:00,11.435,0.973,11.435,0.973
2024-02-04 00:00:00,13.6959,0.9419,13.6959,0.9419
2024-02-04 01:00:00,11.3219,0.9029,11.3219,0.9029
2024-02-04 02:00:00,12.994,0.9457,12.994,0.9457
2024-02-04 03:00:00,14.4963,1.0,14.4963,1.0
2024-02-04 04:00:00,14.321,0.959,14.321,0.959
2024-02-04 05:00:00,11.0482,0.9462,11.0482,0.9462
2024-02-04 06:00:00,14.5502,0.9653,14.5502,0.9653
2024-02-04 07:00:00,12.0321,0.9626,12.0321,0.9626
2024-02-04 08:00:00,11.9345,0.9791,11.9345,0.9791
2024-02-04 09:00:00,14.4834,0.9786,14.4834,0.9786
2024-02-04 10:00:00,12.2715,0.9483,12.2715,0.9483
2024-02-04 11:00:00,10.873,0.8858,10.873,0.8858
2024-02-04 12:00:00,11.4337,0.9472,11.4337,0.9472
2024-02-04 13:00:00,13.8444,0.9622,13.8444,0.9622
2024-02-04 14:00:00,10.0429,0.8805,10.0429,0.8805
2024-02-04 15:00:00,13.899,0.8471,13.899,0.8471
2024-02-04 16:00:00,11.3581,0.9387,11.3581,0.9387
2024-02-04 17:00:00,15.1868,0.9503,15.1868,0.9503
2024-02-04 18:00:00,14.1106,0.9599,14.1106,0.9599
2024-02-04 19:00:00,12.3078,0.9046,12.3078,0.9046
2024-02-04 20:00:00,13.003,0.9415,13.003,0.9415
2024-02-04 21:00:00,12.9866,0.9863,12.9866,0.9863
2024-02-04 22:00:00,14.7611,0.9079,14.7611,0.9079
2024-02-04 23:00:00,11.807,0.9275,11.807,0.9275
2024-02-05 00:00:00,15.2754,1.0,15.2754,1.0
2024-02-05 01:00:00,14.4382,1.0,14.4382,1.0
2024-02-05 02:00:00,12.6725,0.9281,12.6725,0.9281
2024-02-05 03:00:00,12.642,0.9572,12.642,0.9572
2024-02-05 04:00:00,14.0435,0.9202,14.0435,0.9202
2024-02-05 05:00:00,12.2786,0.9404,12.2786,0.9404
2024-02-05 06:00:00,12.3484,0.9761,12.3484,0.9761
2024-02-05 07:00:00,12.7892,0.9795,12.7892,0.9795
2024-02-05 08:00:00,12.4652,0.897,12.4652,0.897
2024-02-05 09:00:00,13.8986,0.9821,13.8986,0.9821
2024-02-05 10:00:00,11.7561,0.9535,11.7561,0.9535
2024-02-05 11:00:00,12.6803,0.9335,12.6803,0.9335
2024-02-05 12:00:00,15.9496,0.8955,15.9496,0.8955
2024-02-05 13:00:00,12.415,0.935,12.415,0.935
2024-02-05 14:00:00,11.5515,0.9681,11.5515,0.9681
2024-02-05 15:00:00,14.0425,0.9424,14.0425,0.9424
2024-02-05 16:00:00,12.905,0.8699,12.905,0.8699
2024-02-05 17:00:00,13.531,0.9432,13.531,0.9432
