Timestamp,winning_rate_RegUp_NYISO,winning_rate_RegDown_NYISO,winning_rate_Spin10_NYISO,winning_rate_NSpin10_NYISO,winning_rate_Res30_NYISO
2024-01-16 09:00:00,0.8041,0.8041,0.2317,0.2796,0.1244
2024-01-16 10:00:00,0.7225,0.7225,0.227,0.2421,0.2958
2024-01-16 11:00:00,0.9349,0.9349,0.4759,0.1837,0.2996
2024-01-16 12:00:00,0.7146,0.7146,0.3828,0.2668,0.21
2024-01-16 13:00:00,0.8599,0.8599,0.3607,0.2645,0.2282
2024-01-16 14:00:00,0.755,0.755,0.4301,0.1853,0.2241
2024-01-16 15:00:00,0.9756,0.9756,0.2356,0.2722,0.1716
2024-01-16 16:00:00,0.9594,0.9594,0.2567,0.1234,0.3406
2024-01-16 17:00:00,0.8192,0.8192,0.2155,0.2065,0.3812
2024-01-16 18:00:00,0.8143,0.8143,0.3259,0.1534,0.375
2024-01-16 19:00:00,0.9814,0.9814,0.3042,0.2084,0.2565
2024-01-16 20:00:00,0.8444,0.8444,0.3433,0.1698,0.1625
2024-01-16 21:00:00,0.9755,0.9755,0.2766,0.2704,0.1881
2024-01-16 22:00:00,0.8713,0.8713,0.2409,0.2408,0.1979
2024-01-16 23:00:00,0.8443,0.8443,0.3068,0.122,0.2864
2024-01-17 00:00:00,0.7657,0.7657,0.2172,0.1747,0.1994
2024-01-17 01:00:00,0.875,0.875,0.3297,0.2492,0.2397
2024-01-17 02:00:00,0.7089,0.7089,0.3778,0.1251,0.3101
2024-01-17 03:00:00,0.7481,0.7481,0.2578,0.1958,0.1596
2024-01-17 04:00:00,0.967,0.967,0.3221,0.2872,0.3794
2024-01-17 05:00:00,0.8032,0.8032,0.372,0.1236,0.2968
2024-01-17 06:00:00,0.7174,0.7174,0.209,0.2571,0.1807
2024-01-17 07:00:00,0.7966,0.7966,0.4525,0.1937,0.3513
2024-01-17 08:00:00,0.743,0.743,0.445,0.2544,0.3167
2024-01-17 09:00:00,0.8693,0.8693,0.2141,0.2933,0.3454
2024-01-17 10:00:00,0.7305,0.7305,0.335,0.2229,0.1349
2024-01-17 11:00:00,0.7548,0.7548,0.3729,0.1694,0.1056
2024-01-17 12:00:00,0.8504,0.8504,0.2145,0.2663,0.3337
2024-01-17 13:00:00,0.9468,0.9468,0.4202,0.193,0.1852
2024-01-17 14:00:00,0.8349,0.8349,0.2749,0.1146,0.2084
2024-01-17 15:00:00,0.7504,0.7504,0.3793,0.1065,0.1483
2024-01-17 16:00:00,0.9666,0.9666,0.4433,0.1556,0.3934
2024-01-17 17:00:00,0.8241,0.8241,0.3095,0.2429,0.1481
2024-01-17 18:00:00,0.9241,0.9241,0.2196,0.1495,0.302
2024-01-17 19:00:00,0.71,0.71,0.3357,0.2698,0.2028
2024-01-17 20:00:00,0.8787,0.8787,0.3888,0.1304,0.2842
2024-01-17 21:00:00,0.9421,0.9421,0.2187,0.1488,0.3063
2024-01-17 22:00:00,0.8567,0.8567,0.2325,0.1779,0.1333
2024-01-17 23:00:00,0.7194,0.7194,0.4379,0.1772,0.1488
2024-01-18 00:00:00,0.7315,0.7315,0.3875,0.2193,0.3408
2024-01-18 01:00:00,0.756,0.756,0.3539,0.1998,0.3011
2024-01-18 02:00:00,0.9038,0.9038,0.2694,0.1352,0.3362
2024-01-18 03:00:00,0.9418,0.9418,0.3057,0.2847,0.1389
2024-01-18 04:00:00,0.9973,0.9973,0.3238,0.1555,0.145
2024-01-18 05:00:00,0.9168,0.9168,0.2921,0.1059,0.308
2024-01-18 06:00:00,0.9956,0.9956,0.3138,0.2727,0.3349
2024-01-18 07:00:00,0.8707,0.8707,0.2837,0.2471,0.3831
2024-01-18 08:00:00,0.8669,0.8669,0.4161,0.1162,0.1025
2024-01-18 09:00:00,0.8704,0.8704,0.3702,0.2409,0.1774
2024-01-18 10:00:00,0.8852,0.8852,0.3085,0.1593,0.2856
2024-01-18 11:00:00,0.7049,0.7049,0.2742,0.2406,0.19
2024-01-18 12:00:00,0.878,0.878,0.2217,0.2442,0.2274
2024-01-18 13:00:00,0.9919,0.9919,0.3008,0.1373,0.1472
2024-01-18 14:00:00,0.8617,0.8617,0.461,0.2246,0.3763
2024-01-18 15:00:00,0.7369,0.7369,0.2917,0.1757,0.3502
2024-01-18 16:00:00,0.9164,0.9164,0.2692,0.2935,0.2492
2024-01-18 17:00:00,0.9001,0.9001,0.2426,0.259,0.1173
2024-01-18 18:00:00,0.8334,0.8334,0.3735,0.1671,0.3766
2024-01-18 19:00:00,0.9464,0.9464,0.2105,0.2801,0.3303
2024-01-18 20:00:00,0.954,0.954,0.3529,0.2033,0.2365
2024-01-18 21:00:00,0.7783,0.7783,0.2736,0.2863,0.1282
2024-01-18 22:00:00,0.9192,0.9192,0.4707,0.2404,0.2531
2024-01-18 23:00:00,0.8533,0.8533,0.3968,0.1123,0.1758
2024-01-19 00:00:00,0.9636,0.9636,0.2154,0.1154,0.1638
2024-01-19 01:00:00,0.9537,0.9537,0.2362,0.1635,0.3915
2024-01-19 02:00:00,0.9971,0.9971,0.4917,0.1072,0.3288
2024-01-19 03:00:00,0.9279,0.9279,0.2102,0.2062,0.2477
2024-01-19 04:00:00,0.7267,0.7267,0.4745,0.2214,0.2806
2024-01-19 05:00:00,0.8898,0.8898,0.2275,0.17,0.2855
2024-01-19 06:00:00,0.7794,0.7794,0.4222,0.2958,0.3678
2024-01-19 07:00:00,0.791,0.791,0.359,0.1118,0.3606
2024-01-19 08:00:00,0.9076,0.9076,0.2539,0.2823,0.1015
2024-01-19 09:00:00,0.9242,0.9242,0.2166,0.154,0.2156
2024-01-19 10:00:00,0.9801,0.9801,0.328,0.2996,0.2186
2024-01-19 11:00:00,0.9375,0.9375,0.3491,0.2331,0.2178
2024-01-19 12:00:00,0.8146,0.8146,0.3143,0.239,0.3966
2024-01-19 13:00:00,0.935,0.935,0.2246,0.1194,0.3145
2024-01-19 14:00:00,0.7316,0.7316,0.2369,0.1394,0.2776
2024-01-19 15:00:00,0.8488,0.8488,0.4964,0.1923,0.3082
2024-01-19 16:00:00,0.906,0.906,0.2984,0.189,0.1699
2024-01-19 17:00:00,0.7093,0.7093,0.4011,0.2079,0.105
2024-01-19 18:00:00,0.8093,0.8093,0.4722,0.2141,0.2129
2024-01-19 19:00:00,0.7255,0.7255,0.4737,0.2415,0.3133
2024-01-19 20:00:00,0.7549,0.7549,0.2025,0.112,0.313
2024-01-19 21:00:00,0.8457,0.8457,0.404,0.177,0.3234
2024-01-19 22:00:00,0.8588,0.8588,0.4066,0.2151,0.2983
2024-01-19 23:00:00,0.7037,0.7037,0.3792,0.1841,0.2976
2024-01-20 00:00:00,0.9536,0.9536,0.4094,0.2057,0.1945
2024-01-20 01:00:00,0.8204,0.8204,0.4787,0.2731,0.3474
2024-01-20 02:00:00,0.9931,0.9931,0.4939,0.2891,0.191
2024-01-20 03:00:00,0.8845,0.8845,0.2865,0.126,0.2255
2024-01-20 04:00:00,0.7573,0.7573,0.483,0.219,0.1337
2024-01-20 05:00:00,0.7359,0.7359,0.4345,0.1795,0.2072
2024-01-20 06:00:00,0.8928,0.8928,0.4008,0.1235,0.1512
2024-01-20 07:00:00,0.8903,0.8903,0.425,0.1305,0.1299
2024-01-20 08:00:00,0.8571,0.8571,0.454,0.1961,0.213
2024-01-20 09:00:00,0.8978,0.8978,0.4253,0.1961,0.1545
2024-01-20 10:00:00,0.7656,0.7656,0.3476,0.2891,0.2147
2024-01-20 11:00:00,0.8572,0.8572,0.4376,0.1206,0.224
2024-01-20 12:00:00,0.9009,0.9009,0.3595,0.2046,0.2674
2024-01-20 13:00:00,0.9413,0.9413,0.3095,0.1009,0.1029
2024-01-20 14:00:00,0.8261,0.8261,0.3019,0.1561,0.3406
2024-01-20 15:00:00,0.9086,0.9086,0.3161,0.1272,0.1237
2024-01-20 16:00:00,0.9937,0.9937,0.4966,0.1857,0.3931
2024-01-20 17:00:00,0.941,0.941,0.2077,0.2846,0.114
2024-01-20 18:00:00,0.8295,0.8295,0.4391,0.2075,0.1111
2024-01-20 19:00:00,0.9463,0.9463,0.3833,0.2432,0.171
2024-01-20 20:00:00,0.8962,0.8962,0.4791,0.1962,0.2799
2024-01-20 21:00:00,0.929,0.929,0.3876,0.2207,0.3576
2024-01-20 22:00:00,0.9141,0.9141,0.4055,0.2985,0.1256
2024-01-20 23:00:00,0.7988,0.7988,0.3047,0.2952,0.1821
2024-01-21 00:00:00,0.741,0.741,0.382,0.1025,0.3804
2024-01-21 01:00:00,0.9036,0.9036,0.2066,0.1505,0.1931
2024-01-21 02:00:00,0.7767,0.7767,0.3911,0.2626,0.1489
2024-01-21 03:00:00,0.9754,0.9754,0.4113,0.1321,0.1504
2024-01-21 04:00:00,0.8123,0.8123,0.2663,0.2446,0.2898
2024-01-21 05:00:00,0.7683,0.7683,0.3814,0.1774,0.3066
2024-01-21 06:00:00,0.8399,0.8399,0.3269,0.1214,0.1333
2024-01-21 07:00:00,0.8506,0.8506,0.2959,0.2941,0.2651
2024-01-21 08:00:00,0.9944,0.9944,0.461,0.1468,0.1713
2024-01-21 09:00:00,0.79,0.79,0.3751,0.1753,0.1244
2024-01-21 10:00:00,0.8302,0.8302,0.2996,0.2962,0.183
2024-01-21 11:00:00,0.7839,0.7839,0.4205,0.2689,0.1167
2024-01-21 12:00:00,0.7877,0.7877,0.3473,0.1592,0.3284
2024-01-21 13:00:00,0.7418,0.7418,0.2272,0.1106,0.3144
2024-01-21 14:00:00,0.7475,0.7475,0.4115,0.2141,0.311
2024-01-21 15:00:00,0.7356,0.7356,0.4126,0.1202,0.3005
2024-01-21 16:00:00,0.7304,0.7304,0.487,0.2037,0.2519
2024-01-21 17:00:00,0.8847,0.8847,0.378,0.1733,0.1583
2024-01-21 18:00:00,0.9869,0.9869,0.2832,0.225,0.3628
2024-01-21 19:00:00,0.9176,0.9176,0.3211,0.2964,0.1426
2024-01-21 20:00:00,0.7034,0.7034,0.2486,0.2001,0.1507
2024-01-21 21:00:00,0.7856,0.7856,0.3872,0.2784,0.3168
2024-01-21 22:00:00,0.8587,0.8587,0.3721,0.2374,0.3635
2024-01-21 23:00:00,0.9267,0.9267,0.3607,0.1866,0.2513
2024-01-22 00:00:00,0.8621,0.8621,0.2718,0.1965,0.1176
2024-01-22 01:00:00,0.942,0.942,0.3309,0.2481,0.1101
2024-01-22 02:00:00,0.9292,0.9292,0.2775,0.1765,0.3246
2024-01-22 03:00:00,0.7038,0.7038,0.439,0.1685,0.2844
2024-01-22 04:00:00,0.8434,0.8434,0.2628,0.2506,0.361
2024-01-22 05:00:00,0.8411,0.8411,0.4276,0.198,0.3345
2024-01-22 06:00:00,0.8054,0.8054,0.4758,0.1883,0.2103
2024-01-22 07:00:00,0.9756,0.9756,0.3917,0.1287,0.1627
2024-01-22 08:00:00,0.9508,0.9508,0.3833,0.2968,0.1941
2024-01-22 09:00:00,0.8106,0.8106,0.4663,0.2161,0.1745
2024-01-22 10:00:00,0.8566,0.8566,0.2651,0.1258,0.1475
2024-01-22 11:00:00,0.9417,0.9417,0.2541,0.175,0.3972
2024-01-22 12:00:00,0.9989,0.9989,0.2205,0.185,0.2038
2024-01-22 13:00:00,0.7813,0.7813,0.2155,0.2825,0.1993
2024-01-22 14:00:00,0.9822,0.9822,0.4612,0.2815,0.3067
2024-01-22 15:00:00,0.7414,0.7414,0.2968,0.1684,0.3763
2024-01-22 16:00:00,0.928,0.928,0.2441,0.2648,0.2542
2024-01-22 17:00:00,0.7197,0.7197,0.2771,0.1209,0.3919
2024-01-22 18:00:00,0.992,0.992,0.4743,0.2071,0.1775
2024-01-22 19:00:00,0.876,0.876,0.3151,0.183,0.117
2024-01-22 20:00:00,0.7118,0.7118,0.3462,0.1557,0.1529
2024-01-22 21:00:00,0.9846,0.9846,0.216,0.1313,0.2522
2024-01-22 22:00:00,0.8115,0.8115,0.3607,0.1995,0.315
2024-01-22 23:00:00,0.9685,0.9685,0.2713,0.2339,0.3784
2024-01-23 00:00:00,0.8041,0.8041,0.4697,0.2913,0.2076
2024-01-23 01:00:00,0.8047,0.8047,0.3785,0.2997,0.2559
2024-01-23 02:00:00,0.8426,0.8426,0.3996,0.1943,0.3206
2024-01-23 03:00:00,0.8023,0.8023,0.4482,0.2536,0.2241
2024-01-23 04:00:00,0.988,0.988,0.4939,0.1641,0.1883
2024-01-23 05:00:00,0.8429,0.8429,0.2264,0.2343,0.1068
2024-01-23 06:00:00,0.7122,0.7122,0.4094,0.1106,0.2385
2024-01-23 07:00:00,0.8437,0.8437,0.4635,0.2829,0.3786
2024-01-23 08:00:00,0.7467,0.7467,0.3932,0.1458,0.2811
2024-01-23 09:00:00,0.7059,0.7059,0.2771,0.229,0.2448
2024-01-23 10:00:00,0.7556,0.7556,0.3048,0.268,0.3831
2024-01-23 11:00:00,0.9412,0.9412,0.2539,0.202,0.2869
2024-01-23 12:00:00,0.854,0.854,0.3791,0.1484,0.2215
2024-01-23 13:00:00,0.9888,0.9888,0.2378,0.2473,0.1133
2024-01-23 14:00:00,0.8749,0.8749,0.3383,0.1182,0.1653
2024-01-23 15:00:00,0.7124,0.7124,0.2533,0.1358,0.3609
2024-01-23 16:00:00,0.9447,0.9447,0.2164,0.2475,0.1641
2024-01-23 17:00:00,0.8963,0.8963,0.4889,0.292,0.1562
2024-01-23 18:00:00,0.7891,0.7891,0.4755,0.2238,0.2337
2024-01-23 19:00:00,0.7643,0.7643,0.368,0.2124,0.1593
2024-01-23 20:00:00,0.9321,0.9321,0.3249,0.2078,0.3923
2024-01-23 21:00:00,0.8011,0.8011,0.4523,0.2941,0.1313
2024-01-23 22:00:00,0.9159,0.9159,0.4688,0.1272,0.3161
2024-01-23 23:00:00,0.8537,0.8537,0.4281,0.2313,0.124
2024-01-24 00:00:00,0.7697,0.7697,0.4198,0.1516,0.2741
2024-01-24 01:00:00,0.8976,0.8976,0.3735,0.2534,0.2193
2024-01-24 02:00:00,0.9245,0.9245,0.257,0.224,0.2466
2024-01-24 03:00:00,0.8717,0.8717,0.4058,0.1668,0.3991
2024-01-24 04:00:00,0.745,0.745,0.2399,0.2907,0.3405
2024-01-24 05:00:00,0.8313,0.8313,0.2032,0.1185,0.2802
2024-01-24 06:00:00,0.9516,0.9516,0.3956,0.1222,0.3503
2024-01-24 07:00:00,0.9911,0.9911,0.4232,0.151,0.3854
2024-01-24 08:00:00,0.8496,0.8496,0.2374,0.252,0.2018
2024-01-24 09:00:00,0.9077,0.9077,0.4489,0.1485,0.1516
2024-01-24 10:00:00,0.712,0.712,0.3008,0.2178,0.292
2024-01-24 11:00:00,0.8726,0.8726,0.3164,0.2636,0.3246
2024-01-24 12:00:00,0.7248,0.7248,0.2308,0.2968,0.1377
2024-01-24 13:00:00,0.7175,0.7175,0.3062,0.1507,0.3958
2024-01-24 14:00:00,0.7669,0.7669,0.4878,0.1749,0.1769
2024-01-24 15:00:00,0.7473,0.7473,0.3867,0.2567,0.2005
2024-01-24 16:00:00,0.8353,0.8353,0.3354,0.2116,0.3477
2024-01-24 17:00:00,0.7638,0.7638,0.4956,0.13,0.3424
2024-01-24 18:00:00,0.7669,0.7669,0.2994,0.1904,0.2002
2024-01-24 19:00:00,0.8351,0.8351,0.3864,0.2876,0.1438
2024-01-24 20:00:00,0.9422,0.9422,0.4263,0.122,0.3731
2024-01-24 21:00:00,0.9212,0.9212,0.4706,0.2565,0.3735
2024-01-24 22:00:00,0.9152,0.9152,0.2414,0.1383,0.39
2024-01-24 23:00:00,0.9218,0.9218,0.4984,0.2118,0.1683
2024-01-25 00:00:00,0.9943,0.9943,0.2043,0.279,0.3439
2024-01-25 01:00:00,0.9836,0.9836,0.3191,0.1428,0.1336
2024-01-25 02:00:00,0.9158,0.9158,0.2921,0.2756,0.3122
2024-01-25 03:00:00,0.84,0.84,0.4761,0.146,0.2165
2024-01-25 04:00:00,0.7706,0.7706,0.3614,0.1667,0.2611
2024-01-25 05:00:00,0.8009,0.8009,0.2015,0.1225,0.2259
2024-01-25 06:00:00,0.7235,0.7235,0.2306,0.1046,0.1143
2024-01-25 07:00:00,0.7255,0.7255,0.3923,0.1674,0.1332
2024-01-25 08:00:00,0.912,0.912,0.3481,0.2494,0.3057
2024-01-25 09:00:00,0.8052,0.8052,0.3731,0.2211,0.2186
2024-01-25 10:00:00,0.8989,0.8989,0.3277,0.1268,0.1366
2024-01-25 11:00:00,0.7696,0.7696,0.4839,0.2627,0.3697
2024-01-25 12:00:00,0.9208,0.9208,0.4104,0.1928,0.1121
2024-01-25 13:00:00,0.7689,0.7689,0.2945,0.2273,0.2097
2024-01-25 14:00:00,0.9053,0.9053,0.443,0.2333,0.1602
2024-01-25 15:00:00,0.9365,0.9365,0.3193,0.1425,0.2581
2024-01-25 16:00:00,0.8177,0.8177,0.2546,0.124,0.2435
2024-01-25 17:00:00,0.8478,0.8478,0.2052,0.1219,0.1348
2024-01-25 18:00:00,0.7189,0.7189,0.3789,0.2672,0.3617
2024-01-25 19:00:00,0.7946,0.7946,0.4029,0.2662,0.3862
2024-01-25 20:00:00,0.9388,0.9388,0.4491,0.187,0.3769
2024-01-25 21:00:00,0.9526,0.9526,0.4973,0.1569,0.3838
2024-01-25 22:00:00,0.9987,0.9987,0.3891,0.207,0.1627
2024-01-25 23:00:00,0.7639,0.7639,0.4536,0.2805,0.1944
2024-01-26 00:00:00,0.7127,0.7127,0.3904,0.1714,0.2055
2024-01-26 01:00:00,0.8492,0.8492,0.432,0.1991,0.3048
2024-01-26 02:00:00,0.9755,0.9755,0.204,0.2073,0.3165
2024-01-26 03:00:00,0.9482,0.9482,0.4682,0.2656,0.2873
2024-01-26 04:00:00,0.7167,0.7167,0.3272,0.2098,0.1705
2024-01-26 05:00:00,0.9571,0.9571,0.449,0.2874,0.2627
2024-01-26 06:00:00,0.7228,0.7228,0.3761,0.2347,0.3952
2024-01-26 07:00:00,0.7324,0.7324,0.3796,0.187,0.1453
2024-01-26 08:00:00,0.8374,0.8374,0.3635,0.2839,0.3989
2024-01-26 09:00:00,0.7479,0.7479,0.3528,0.1936,0.2052
2024-01-26 10:00:00,0.8389,0.8389,0.3854,0.1676,0.3332
2024-01-26 11:00:00,0.8637,0.8637,0.2258,0.2466,0.218
2024-01-26 12:00:00,0.723,0.723,0.2097,0.1931,0.308
2024-01-26 13:00:00,0.9418,0.9418,0.445,0.1974,0.2484
2024-01-26 14:00:00,0.858,0.858,0.2731,0.1377,0.3013
2024-01-26 15:00:00,0.9798,0.9798,0.2763,0.256,0.1147
2024-01-26 16:00:00,0.894,0.894,0.4171,0.1774,0.201
2024-01-26 17:00:00,0.7558,0.7558,0.3009,0.1757,0.1938
2024-01-26 18:00:00,0.8296,0.8296,0.4883,0.267,0.3433
2024-01-26 19:00:00,0.9809,0.9809,0.3831,0.1636,0.3176
2024-01-26 20:00:00,0.8782,0.8782,0.4582,0.2026,0.1915
2024-01-26 21:00:00,0.7741,0.7741,0.2347,0.2418,0.3377
2024-01-26 22:00:00,0.7674,0.7674,0.3314,0.2912,0.3585
2024-01-26 23:00:00,0.9543,0.9543,0.2593,0.2893,0.3341
2024-01-27 00:00:00,0.8624,0.8624,0.3893,0.277,0.1448
2024-01-27 01:00:00,0.9354,0.9354,0.3627,0.2736,0.2453
2024-01-27 02:00:00,0.8663,0.8663,0.253,0.2978,0.3675
2024-01-27 03:00:00,0.9767,0.9767,0.2847,0.2773,0.2762
2024-01-27 04:00:00,0.7262,0.7262,0.409,0.1185,0.1984
2024-01-27 05:00:00,0.7459,0.7459,0.3542,0.2217,0.29
2024-01-27 06:00:00,0.8327,0.8327,0.2259,0.1109,0.2432
2024-01-27 07:00:00,0.7043,0.7043,0.3123,0.2298,0.3737
2024-01-27 08:00:00,0.888,0.888,0.3516,0.1816,0.1904
2024-01-27 09:00:00,0.9833,0.9833,0.2254,0.137,0.1209
2024-01-27 10:00:00,0.794,0.794,0.2586,0.252,0.3255
2024-01-27 11:00:00,0.8776,0.8776,0.4301,0.1643,0.2529
2024-01-27 12:00:00,0.9683,0.9683,0.2727,0.1095,0.217
2024-01-27 13:00:00,0.8914,0.8914,0.4064,0.2373,0.3988
2024-01-27 14:00:00,0.8799,0.8799,0.2318,0.223,0.1433
2024-01-27 15:00:00,0.832,0.832,0.3064,0.2783,0.3356
2024-01-27 16:00:00,0.982,0.982,0.2161,0.2357,0.3466
2024-01-27 17:00:00,0.9525,0.9525,0.3057,0.2172,0.2141
2024-01-27 18:00:00,0.9215,0.9215,0.471,0.1564,0.2109
2024-01-27 19:00:00,0.7906,0.7906,0.3138,0.2884,0.3002
2024-01-27 20:00:00,0.7931,0.7931,0.4557,0.2893,0.1914
2024-01-27 21:00:00,0.7685,0.7685,0.4086,0.2133,0.2791
2024-01-27 22:00:00,0.8204,0.8204,0.4919,0.2367,0.1666
2024-01-27 23:00:00,0.8744,0.8744,0.4528,0.2142,0.326
2024-01-28 00:00:00,0.8755,0.8755,0.4484,0.2584,0.2833
2024-01-28 01:00:00,0.8437,0.8437,0.328,0.2734,0.1785
2024-01-28 02:00:00,0.7561,0.7561,0.2408,0.1405,0.2718
2024-01-28 03:00:00,0.9121,0.9121,0.3993,0.2989,0.2277
2024-01-28 04:00:00,0.8949,0.8949,0.2193,0.2747,0.3673
2024-01-28 05:00:00,0.8907,0.8907,0.4958,0.2115,0.2954
2024-01-28 06:00:00,0.8468,0.8468,0.2263,0.2395,0.1242
2024-01-28 07:00:00,0.8583,0.8583,0.4603,0.2036,0.3908
2024-01-28 08:00:00,0.756,0.756,0.2057,0.2259,0.1327
2024-01-28 09:00:00,0.723,0.723,0.4522,0.1157,0.1517
2024-01-28 10:00:00,0.9823,0.9823,0.2377,0.2443,0.3563
2024-01-28 11:00:00,0.894,0.894,0.4851,0.1713,0.2429
2024-01-28 12:00:00,0.8831,0.8831,0.4855,0.2399,0.2909
2024-01-28 13:00:00,0.8569,0.8569,0.4172,0.1652,0.3383
2024-01-28 14:00:00,0.9977,0.9977,0.4801,0.2087,0.2115
2024-01-28 15:00:00,0.9999,0.9999,0.2488,0.2905,0.2131
2024-01-28 16:00:00,0.9869,0.9869,0.3205,0.1109,0.2099
2024-01-28 17:00:00,0.8019,0.8019,0.2059,0.1386,0.1851
2024-01-28 18:00:00,0.8243,0.8243,0.3055,0.1894,0.3162
2024-01-28 19:00:00,0.9772,0.9772,0.3595,0.1227,0.2006
2024-01-28 20:00:00,0.742,0.742,0.2243,0.2967,0.1265
2024-01-28 21:00:00,0.9637,0.9637,0.325,0.1646,0.1704
2024-01-28 22:00:00,0.8529,0.8529,0.2897,0.1316,0.1209
2024-01-28 23:00:00,0.8516,0.8516,0.4997,0.1054,0.2938
2024-01-29 00:00:00,0.9481,0.9481,0.4322,0.2631,0.1177
2024-01-29 01:00:00,0.9116,0.9116,0.3404,0.1985,0.2753
2024-01-29 02:00:00,0.9367,0.9367,0.3804,0.1861,0.1957
2024-01-29 03:00:00,0.966,0.966,0.4689,0.1539,0.2724
2024-01-29 04:00:00,0.9686,0.9686,0.4985,0.1871,0.392
2024-01-29 05:00:00,0.801,0.801,0.3739,0.2263,0.165
2024-01-29 06:00:00,0.7652,0.7652,0.2106,0.1503,0.31
2024-01-29 07:00:00,0.9612,0.9612,0.3685,0.2513,0.1305
2024-01-29 08:00:00,0.7848,0.7848,0.4316,0.2038,0.1841
2024-01-29 09:00:00,0.769,0.769,0.2142,0.1714,0.1834
2024-01-29 10:00:00,0.866,0.866,0.3577,0.1406,0.35
2024-01-29 11:00:00,0.7103,0.7103,0.3195,0.1926,0.1082
2024-01-29 12:00:00,0.7609,0.7609,0.4855,0.1862,0.2541
2024-01-29 13:00:00,0.8989,0.8989,0.4403,0.1863,0.1595
2024-01-29 14:00:00,0.8203,0.8203,0.2422,0.1063,0.307
2024-01-29 15:00:00,0.735,0.735,0.3037,0.2017,0.3499
2024-01-29 16:00:00,0.8877,0.8877,0.2813,0.1051,0.1298
2024-01-29 17:00:00,0.9228,0.9228,0.3454,0.2853,0.145
2024-01-29 18:00:00,0.9241,0.9241,0.3895,0.1318,0.3875
2024-01-29 19:00:00,0.728,0.728,0.4615,0.2941,0.3897
2024-01-29 20:00:00,0.7719,0.7719,0.492,0.2377,0.165
2024-01-29 21:00:00,0.9488,0.9488,0.3864,0.2136,0.3272
2024-01-29 22:00:00,0.8261,0.8261,0.4449,0.1815,0.3418
2024-01-29 23:00:00,0.8087,0.8087,0.4178,0.2883,0.26
2024-01-30 00:00:00,0.7533,0.7533,0.4295,0.1207,0.3087
2024-01-30 01:00:00,0.7293,0.7293,0.2293,0.1834,0.3657
2024-01-30 02:00:00,0.8242,0.8242,0.4197,0.2102,0.2705
2024-01-30 03:00:00,0.7883,0.7883,0.4711,0.2922,0.2885
2024-01-30 04:00:00,0.8968,0.8968,0.2517,0.2391,0.1451
2024-01-30 05:00:00,0.8141,0.8141,0.2054,0.2829,0.2066
2024-01-30 06:00:00,0.7433,0.7433,0.4663,0.1002,0.1935
2024-01-30 07:00:00,0.8857,0.8857,0.2454,0.2957,0.3383
2024-01-30 08:00:00,0.8989,0.8989,0.4721,0.16,0.242
2024-01-30 09:00:00,0.775,0.775,0.4314,0.1061,0.3777
2024-01-30 10:00:00,0.9259,0.9259,0.3024,0.1652,0.1419
2024-01-30 11:00:00,0.9758,0.9758,0.2681,0.2821,0.1902
2024-01-30 12:00:00,0.8171,0.8171,0.2799,0.1748,0.3879
2024-01-30 13:00:00,0.9559,0.9559,0.2417,0.1663,0.2681
2024-01-30 14:00:00,0.9276,0.9276,0.4784,0.224,0.3181
2024-01-30 15:00:00,0.7015,0.7015,0.3129,0.2121,0.368
2024-01-30 16:00:00,0.8757,0.8757,0.2805,0.2911,0.2068
2024-01-30 17:00:00,0.8228,0.8228,0.402,0.1492,0.1519
2024-01-30 18:00:00,0.7594,0.7594,0.2256,0.1119,0.3003
2024-01-30 19:00:00,0.7464,0.7464,0.4488,0.1984,0.3091
2024-01-30 20:00:00,0.9023,0.9023,0.4636,0.2308,0.3839
2024-01-30 21:00:00,0.807,0.807,0.3829,0.1102,0.3058
2024-01-30 22:00:00,0.9832,0.9832,0.4418,0.2971,0.3979
2024-01-30 23:00:00,0.7555,0.7555,0.373,0.1461,0.246
2024-01-31 00:00:00,0.8867,0.8867,0.4687,0.2301,0.2792
2024-01-31 01:00:00,0.7264,0.7264,0.2428,0.1271,0.2826
2024-01-31 02:00:00,0.9462,0.9462,0.4019,0.1208,0.1427
2024-01-31 03:00:00,0.9536,0.9536,0.3221,0.2145,0.1523
2024-01-31 04:00:00,0.8336,0.8336,0.3676,0.1523,0.1424
2024-01-31 05:00:00,0.8842,0.8842,0.3592,0.13,0.3008
2024-01-31 06:00:00,0.891,0.891,0.2489,0.205,0.1741
2024-01-31 07:00:00,0.8874,0.8874,0.2072,0.1491,0.1933
2024-01-31 08:00:00,0.9656,0.9656,0.2197,0.2695,0.3729
2024-01-31 09:00:00,0.7184,0.7184,0.2423,0.2615,0.3175
2024-01-31 10:00:00,0.7541,0.7541,0.2632,0.277,0.3525
2024-01-31 11:00:00,0.7282,0.7282,0.3951,0.2312,0.3415
2024-01-31 12:00:00,0.7941,0.7941,0.336,0.1719,0.1387
2024-01-31 13:00:00,0.812,0.812,0.3889,0.187,0.1859
2024-01-31 14:00:00,0.897,0.897,0.3084,0.1399,0.2781
2024-01-31 15:00:00,0.9092,0.9092,0.3722,0.2691,0.3734
2024-01-31 16:00:00,0.9661,0.9661,0.3097,0.256,0.3245
2024-01-31 17:00:00,0.7122,0.7122,0.3121,0.1617,0.1384
2024-01-31 18:00:00,0.9925,0.9925,0.4361,0.2396,0.2161
2024-01-31 19:00:00,0.9404,0.9404,0.412,0.2829,0.1724
