Timestamp,mileage_factor_RegU_SPP,performance_factor_RegU_SPP,mileage_factor_RegD_SPP,performance_factor_RegD_SPP
2024-01-18 20:00:00,0.2131,1.0,0.1932,0.9034
2024-01-18 21:00:00,0.2046,0.9819,0.1942,0.9567
2024-01-18 22:00:00,0.2019,0.9238,0.1886,0.9684
2024-01-18 23:00:00,0.2033,0.8808,0.1836,1.0
2024-01-19 00:00:00,0.1987,0.9648,0.1985,0.8386
2024-01-19 01:00:00,0.184,1.0,0.1927,1.0
2024-01-19 02:00:00,0.2083,0.9557,0.2066,0.9882
2024-01-19 03:00:00,0.2058,1.0,0.2067,0.9707
2024-01-19 04:00:00,0.2031,0.9497,0.206,0.9524
2024-01-19 05:00:00,0.1853,0.9264,0.1929,0.9367
2024-01-19 06:00:00,0.2018,0.9359,0.2095,0.8824
2024-01-19 07:00:00,0.2045,0.9732,0.1904,0.9395
2024-01-19 08:00:00,0.2186,0.9274,0.2082,0.9692
2024-01-19 09:00:00,0.2038,0.9234,0.205,0.9411
2024-01-19 10:00:00,0.1826,0.8759,0.2069,0.9708
2024-01-19 11:00:00,0.2052,0.9588,0.186,0.962
2024-01-19 12:00:00,0.2118,0.9273,0.2125,0.8876
2024-01-19 13:00:00,0.1967,0.8832,0.2017,0.9038
2024-01-19 14:00:00,0.1846,0.9287,0.1997,0.9582
2024-01-19 15:00:00,0.2187,0.9529,0.1905,0.8651
2024-01-19 16:00:00,0.2012,0.9682,0.1941,1.0
2024-01-19 17:00:00,0.1946,0.9809,0.1979,0.9898
2024-01-19 18:00:00,0.208,0.9576,0.198,0.9295
2024-01-19 19:00:00,0.1907,0.9086,0.2166,0.9203
2024-01-19 20:00:00,0.1906,0.9698,0.1993,0.9366
2024-01-19 21:00:00,0.1962,0.9105,0.197,0.9459
2024-01-19 22:00:00,0.2024,0.9198,0.1977,0.9127
2024-01-19 23:00:00,0.1939,0.9152,0.2038,0.9733
2024-01-20 00:00:00,0.2056,0.9262,0.2023,0.973
2024-01-20 01:00:00,0.2069,0.9932,0.1896,0.9448
2024-01-20 02:00:00,0.1997,0.9749,0.2185,0.9976
2024-01-20 03:00:00,0.198,0.9823,0.1976,1.0
2024-01-20 04:00:00,0.2085,1.0,0.1868,0.8806
2024-01-20 05:00:00,0.206,0.8946,0.1935,1.0
2024-01-20 06:00:00,0.1893,0.9511,0.1996,0.8993
2024-01-20 07:00:00,0.2122,0.9429,0.2167,0.8871
2024-01-20 08:00:00,0.2077,0.9662,0.1975,0.9006
2024-01-20 09:00:00,0.1946,0.9654,0.1915,0.9705
2024-01-20 10:00:00,0.1836,0.8735,0.1966,0.8937
2024-01-20 11:00:00,0.2029,1.0,0.1987,0.9255
2024-01-20 12:00:00,0.2023,0.9234,0.1985,0.9575
2024-01-20 13:00:00,0.2026,0.9595,0.1824,0.8835
2024-01-20 14:00:00,0.2138,0.9711,0.19,0.9256
2024-01-20 15:00:00,0.1997,0.9488,0.2081,0.9258
2024-01-20 16:00:00,0.2039,0.8933,0.204,0.9322
2024-01-20 17:00:00,0.2056,0.9568,0.2035,0.9952
2024-01-20 18:00:00,0.1956,0.9484,0.194,0.9712
2024-01-20 19:00:00,0.2078,0.9478,0.185,0.9605
2024-01-20 20:00:00,0.2136,0.9385,0.201,0.937
2024-01-20 21:00:00,0.1959,0.9837,0.2041,0.8606
2024-01-20 22:00:00,0.1817,1.0,0.2183,0.8975
2024-01-20 23:00:00,0.1921,1.0,0.1917,0.9788
2024-01-21 00:00:00,0.2007,0.9879,0.2065,0.9612
2024-01-21 01:00:00,0.1843,0.9837,0.2056,0.9523
2024-01-21 02:00:00,0.1948,0.873,0.1815,0.9521
2024-01-21 03:00:00,0.2003,0.9568,0.2031,0.9566
2024-01-21 04:00:00,0.2064,0.9734,0.1913,0.8815
2024-01-21 05:00:00,0.2098,0.8461,0.2057,0.926
2024-01-21 06:00:00,0.2035,1.0,0.2074,0.9718
2024-01-21 07:00:00,0.1983,0.9458,0.1934,0.9958
2024-01-21 08:00:00,0.196,0.9068,0.2041,0.9583
2024-01-21 09:00:00,0.1995,0.8983,0.2187,0.9565
2024-01-21 10:00:00,0.208,0.9624,0.2033,1.0
2024-01-21 11:00:00,0.2053,0.9708,0.1968,0.8814
2024-01-21 12:00:00,0.2003,1.0,0.2021,0.8993
2024-01-21 13:00:00,0.2132,0.9063,0.1943,1.0
2024-01-21 14:00:00,0.1967,0.9474,0.1916,0.9181
2024-01-21 15:00:00,0.2109,0.9414,0.21,0.9007
2024-01-21 16:00:00,0.1956,0.9281,0.1983,0.9089
2024-01-21 17:00:00,0.1889,0.9126,0.2062,1.0
2024-01-21 18:00:00,0.2008,1.0,0.1952,0.9516
2024-01-21 19:00:00,0.1819,0.9939,0.2091,0.9548
2024-01-21 20:00:00,0.1971,0.955,0.2057,0.9215
2024-01-21 21:00:00,0.2081,0.9711,0.2173,0.9503
2024-01-21 22:00:00,0.2079,0.9985,0.2021,0.9843
2024-01-21 23:00:00,0.2134,0.9151,0.1998,1.0
2024-01-22 00:00:00,0.193,0.9035,0.1965,0.8844
2024-01-22 01:00:00,0.1893,0.9364,0.2028,1.0
2024-01-22 02:00:00,0.2066,0.9971,0.1997,0.9906
2024-01-22 03:00:00,0.1926,1.0,0.2043,0.9524
2024-01-22 04:00:00,0.2022,0.9398,0.1914,0.9173
2024-01-22 05:00:00,0.1897,0.8944,0.2031,0.918
2024-01-22 06:00:00,0.1955,0.9637,0.1998,0.9253
2024-01-22 07:00:00,0.1951,0.9442,0.2031,0.9845
2024-01-22 08:00:00,0.1999,1.0,0.1814,0.961
2024-01-22 09:00:00,0.1989,0.9555,0.1963,1.0
2024-01-22 10:00:00,0.2022,0.9751,0.2137,0.9379
2024-01-22 11:00:00,0.2022,0.9296,0.1942,0.9397
2024-01-22 12:00:00,0.2047,0.9607,0.1974,0.8963
2024-01-22 13:00:00,0.1966,0.8871,0.1951,0.9867
2024-01-22 14:00:00,0.2049,0.9346,0.1877,0.9271
2024-01-22 15:00:00,0.2103,0.9133,0.1922,0.875
2024-01-22 16:00:00,0.1884,0.9617,0.1946,0.911
2024-01-22 17:00:00,0.19,0.9376,0.2061,0.8926
2024-01-22 18:00:00,0.2071,0.8876,0.1977,0.9856
2024-01-22 19:00:00,0.2079,0.9728,0.2086,0.9385
2024-01-22 20:00:00,0.1967,0.9693,0.2017,0.955
2024-01-22 21:00:00,0.206,0.998,0.1925,1.0
2024-01-22 22:00:00,0.1962,0.9387,0.1757,0.8965
2024-01-22 23:00:00,0.1998,0.924,0.2178,1.0
2024-01-23 00:00:00,0.1998,0.9104,0.2056,0.8858
2024-01-23 01:00:00,0.2012,0.9694,0.1932,0.8168
2024-01-23 02:00:00,0.2139,0.9701,0.2133,1.0
2024-01-23 03:00:00,0.2248,0.9246,0.2008,0.8348
2024-01-23 04:00:00,0.1863,0.9413,0.1987,1.0
2024-01-23 05:00:00,0.1943,0.9656,0.2205,0.96
2024-01-23 06:00:00,0.1931,0.9486,0.2055,0.9971
2024-01-23 07:00:00,0.2138,0.9528,0.2145,0.8774
2024-01-23 08:00:00,0.2119,1.0,0.2143,0.9531
2024-01-23 09:00:00,0.2089,0.8865,0.196,0.9753
2024-01-23 10:00:00,0.1961,0.9334,0.1933,1.0
2024-01-23 11:00:00,0.2021,1.0,0.2097,0.9734
2024-01-23 12:00:00,0.1841,0.9635,0.2087,0.943
2024-01-23 13:00:00,0.2073,0.908,0.2024,0.942
2024-01-23 14:00:00,0.2039,0.9653,0.2048,0.9404
2024-01-23 15:00:00,0.1954,0.9657,0.197,0.9441
2024-01-23 16:00:00,0.2078,0.9981,0.1944,0.9197
2024-01-23 17:00:00,0.198,0.9907,0.1928,0.984
2024-01-23 18:00:00,0.1815,0.9162,0.2138,0.9057
2024-01-23 19:00:00,0.2128,0.956,0.2246,0.9707
2024-01-23 20:00:00,0.2173,0.9788,0.1969,0.9376
2024-01-23 21:00:00,0.1863,0.9108,0.2045,0.8313
2024-01-23 22:00:00,0.2027,0.9528,0.2009,1.0
2024-01-23 23:00:00,0.2149,0.8668,0.2051,0.8746
2024-01-24 00:00:00,0.1868,0.9581,0.194,0.96
2024-01-24 01:00:00,0.1788,0.9601,0.1998,1.0
2024-01-24 02:00:00,0.1976,0.9284,0.1911,0.939
2024-01-24 03:00:00,0.2009,0.9931,0.1994,1.0
2024-01-24 04:00:00,0.2129,1.0,0.2032,0.9406
2024-01-24 05:00:00,0.2228,0.9021,0.2179,0.904
2024-01-24 06:00:00,0.2067,1.0,0.1945,1.0
2024-01-24 07:00:00,0.1825,0.953,0.2049,0.9073
2024-01-24 08:00:00,0.2045,0.9107,0.2198,0.9724
2024-01-24 09:00:00,0.1986,1.0,0.2001,0.9953
2024-01-24 10:00:00,0.2096,0.955,0.1786,0.9432
2024-01-24 11:00:00,0.1811,0.8989,0.1843,0.9595
2024-01-24 12:00:00,0.2093,0.9166,0.2027,0.941
2024-01-24 13:00:00,0.2158,0.9553,0.1969,1.0
2024-01-24 14:00:00,0.2022,0.9719,0.1948,1.0
2024-01-24 15:00:00,0.2117,1.0,0.2212,0.9958
2024-01-24 16:00:00,0.2078,0.97,0.2028,0.9732
2024-01-24 17:00:00,0.1784,0.8905,0.2049,0.9196
2024-01-24 18:00:00,0.2016,0.9215,0.2059,0.8912
2024-01-24 19:00:00,0.2034,1.0,0.1944,0.9705
2024-01-24 20:00:00,0.1894,1.0,0.2048,0.9831
2024-01-24 21:00:00,0.2031,0.9627,0.1918,0.8366
2024-01-24 22:00:00,0.1836,0.9878,0.2001,0.8935
2024-01-24 23:00:00,0.2002,0.9722,0.1961,0.959
2024-01-25 00:00:00,0.2045,1.0,0.1875,0.9213
2024-01-25 01:00:00,0.2244,0.9844,0.1974,0.9681
2024-01-25 02:00:00,0.191,0.9604,0.1977,0.9342
2024-01-25 03:00:00,0.2074,1.0,0.1934,0.9753
2024-01-25 04:00:00,0.1878,0.9712,0.1997,1.0
2024-01-25 05:00:00,0.2115,0.9307,0.1859,0.8866
2024-01-25 06:00:00,0.1995,0.9888,0.1726,0.9571
2024-01-25 07:00:00,0.2057,0.9869,0.1738,1.0
2024-01-25 08:00:00,0.1909,0.9278,0.1985,0.9298
2024-01-25 09:00:00,0.2054,1.0,0.2049,0.9116
2024-01-25 10:00:00,0.1941,0.9807,0.2023,0.9932
2024-01-25 11:00:00,0.1987,0.9486,0.2113,0.948
2024-01-25 12:00:00,0.1889,0.9711,0.2045,1.0
2024-01-25 13:00:00,0.1965,1.0,0.1963,0.9216
2024-01-25 14:00:00,0.2027,0.9563,0.1941,0.9801
2024-01-25 15:00:00,0.1998,0.9359,0.213,0.9292
2024-01-25 16:00:00,0.2124,0.9077,0.2225,0.9575
2024-01-25 17:00:00,0.1942,0.8381,0.2027,0.9444
2024-01-25 18:00:00,0.216,0.9192,0.2067,1.0
2024-01-25 19:00:00,0.1966,0.924,0.1877,0.9553
2024-01-25 20:00:00,0.2163,1.0,0.1839,0.8836
2024-01-25 21:00:00,0.2033,0.8698,0.2139,0.8965
2024-01-25 22:00:00,0.2206,0.9382,0.1843,0.9648
2024-01-25 23:00:00,0.2016,0.8766,0.2079,0.9067
2024-01-26 00:00:00,0.1844,0.9251,0.2191,0.9716
2024-01-26 01:00:00,0.1976,1.0,0.2162,0.9009
2024-01-26 02:00:00,0.1999,0.8589,0.198,0.9372
2024-01-26 03:00:00,0.2163,0.9362,0.1959,0.9053
2024-01-26 04:00:00,0.1824,0.8667,0.2021,0.9473
2024-01-26 05:00:00,0.191,0.9664,0.189,0.8936
2024-01-26 06:00:00,0.2022,0.9991,0.199,0.9408
2024-01-26 07:00:00,0.2031,0.8672,0.2106,0.9736
2024-01-26 08:00:00,0.2125,0.9952,0.2225,0.9279
2024-01-26 09:00:00,0.1804,1.0,0.2117,0.9654
2024-01-26 10:00:00,0.1929,0.9996,0.2115,0.8856
2024-01-26 11:00:00,0.2084,0.9656,0.2147,0.9019
2024-01-26 12:00:00,0.1994,0.8812,0.178,0.9203
2024-01-26 13:00:00,0.2071,1.0,0.201,0.9067
2024-01-26 14:00:00,0.1987,0.9374,0.1849,0.9637
2024-01-26 15:00:00,0.2104,0.9236,0.1892,1.0
2024-01-26 16:00:00,0.1934,0.9914,0.1983,0.9342
2024-01-26 17:00:00,0.1975,0.9398,0.2151,1.0
2024-01-26 18:00:00,0.1995,0.91,0.1969,1.0
2024-01-26 19:00:00,0.1928,0.932,0.1943,0.9222
2024-01-26 20:00:00,0.2012,0.9432,0.1988,0.9445
2024-01-26 21:00:00,0.1956,1.0,0.1995,1.0
2024-01-26 22:00:00,0.2032,0.9608,0.1846,0.9745
2024-01-26 23:00:00,0.2027,1.0,0.2121,0.9095
2024-01-27 00:00:00,0.1926,0.9262,0.1982,0.9937
2024-01-27 01:00:00,0.2055,0.9048,0.1917,0.9454
2024-01-27 02:00:00,0.2024,1.0,0.2089,0.9607
2024-01-27 03:00:00,0.1941,0.9371,0.1902,1.0
2024-01-27 04:00:00,0.2088,0.9441,0.207,0.968
2024-01-27 05:00:00,0.2011,1.0,0.2002,0.956
2024-01-27 06:00:00,0.2107,0.9069,0.1849,0.9428
2024-01-27 07:00:00,0.2142,0.9682,0.2057,0.9777
2024-01-27 08:00:00,0.189,0.9432,0.1849,0.8877
2024-01-27 09:00:00,0.2169,0.969,0.1985,0.9043
2024-01-27 10:00:00,0.2055,0.9859,0.1853,1.0
2024-01-27 11:00:00,0.2031,1.0,0.2078,1.0
2024-01-27 12:00:00,0.1931,0.8621,0.1913,0.9721
2024-01-27 13:00:00,0.2034,0.9219,0.1999,1.0
2024-01-27 14:00:00,0.1778,0.9562,0.2087,0.9203
2024-01-27 15:00:00,0.189,0.9415,0.1874,0.9702
2024-01-27 16:00:00,0.1814,0.9224,0.1907,0.8223
2024-01-27 17:00:00,0.1986,0.8573,0.1877,0.9454
2024-01-27 18:00:00,0.2136,0.9183,0.1889,0.9943
2024-01-27 19:00:00,0.2026,0.9655,0.2117,0.9157
2024-01-27 20:00:00,0.2059,0.9937,0.2008,0.936
2024-01-27 21:00:00,0.1977,0.9445,0.1958,1.0
2024-01-27 22:00:00,0.2001,0.968,0.1888,0.8993
2024-01-27 23:00:00,0.1821,0.9501,0.1953,0.9777
2024-01-28 00:00:00,0.2105,0.9696,0.1961,0.8502
2024-01-28 01:00:00,0.2051,0.8876,0.1914,1.0
2024-01-28 02:00:00,0.2078,0.977,0.2037,0.9371
2024-01-28 03:00:00,0.2034,0.9217,0.1909,0.9527
2024-01-28 04:00:00,0.1954,0.9245,0.1858,0.9772
2024-01-28 05:00:00,0.2051,0.946,0.1875,0.8294
2024-01-28 06:00:00,0.197,0.9406,0.195,0.8834
2024-01-28 07:00:00,0.1992,0.9193,0.2135,0.951
2024-01-28 08:00:00,0.2113,1.0,0.2145,0.8998
2024-01-28 09:00:00,0.2101,0.9631,0.1851,0.8817
2024-01-28 10:00:00,0.1952,0.922,0.1905,0.9868
2024-01-28 11:00:00,0.2038,0.9274,0.1776,0.909
2024-01-28 12:00:00,0.2108,0.9514,0.198,0.9464
2024-01-28 13:00:00,0.1853,0.9307,0.1929,0.9168
2024-01-28 14:00:00,0.2011,0.9072,0.2026,0.9288
2024-01-28 15:00:00,0.2012,0.9532,0.1907,0.9654
2024-01-28 16:00:00,0.1831,0.9482,0.2091,0.9024
2024-01-28 17:00:00,0.1904,0.9426,0.2039,0.9652
2024-01-28 18:00:00,0.1878,1.0,0.1979,0.9076
2024-01-28 19:00:00,0.1987,0.9487,0.1913,0.9542
2024-01-28 20:00:00,0.2021,0.9041,0.2221,0.9439
2024-01-28 21:00:00,0.1858,0.9724,0.1999,0.8712
2024-01-28 22:00:00,0.1928,0.8883,0.1969,0.9506
2024-01-28 23:00:00,0.1981,1.0,0.2022,0.9303
2024-01-29 00:00:00,0.2184,0.9387,0.1804,0.9678
2024-01-29 01:00:00,0.1944,0.9141,0.1931,0.8935
2024-01-29 02:00:00,0.1994,0.9344,0.2067,0.9879
2024-01-29 03:00:00,0.2032,0.9693,0.2084,0.921
2024-01-29 04:00:00,0.2174,0.8404,0.2051,0.9808
2024-01-29 05:00:00,0.2015,0.9438,0.1783,1.0
2024-01-29 06:00:00,0.2178,0.9712,0.1981,0.8657
2024-01-29 07:00:00,0.1849,1.0,0.1912,0.8957
2024-01-29 08:00:00,0.2072,0.8785,0.2046,0.9118
2024-01-29 09:00:00,0.1919,0.8504,0.2014,0.9555
2024-01-29 10:00:00,0.1975,0.9378,0.2079,0.9587
2024-01-29 11:00:00,0.1956,0.9699,0.1962,0.9161
2024-01-29 12:00:00,0.1893,0.9183,0.2008,0.9963
2024-01-29 13:00:00,0.211,0.9484,0.2144,0.9926
2024-01-29 14:00:00,0.1901,0.9622,0.2154,1.0
2024-01-29 15:00:00,0.1935,0.9886,0.2099,0.9905
2024-01-29 16:00:00,0.1976,0.9921,0.1823,1.0
2024-01-29 17:00:00,0.1933,0.8974,0.1954,0.9178
2024-01-29 18:00:00,0.2029,0.9151,0.2132,0.9149
2024-01-29 19:00:00,0.1811,0.8761,0.1996,0.8968
2024-01-29 20:00:00,0.1909,1.0,0.193,0.9746
2024-01-29 21:00:00,0.1924,0.9117,0.2016,0.961
2024-01-29 22:00:00,0.1913,0.9343,0.1938,0.9886
2024-01-29 23:00:00,0.2137,0.9216,0.2016,0.932
2024-01-30 00:00:00,0.1956,1.0,0.2016,1.0
2024-01-30 01:00:00,0.1951,0.903,0.1942,0.9634
2024-01-30 02:00:00,0.2018,1.0,0.202,0.9298
2024-01-30 03:00:00,0.2102,0.8765,0.1954,0.9509
2024-01-30 04:00:00,0.1935,0.8625,0.195,1.0
2024-01-30 05:00:00,0.2025,0.9146,0.203,0.9486
2024-01-30 06:00:00,0.1872,1.0,0.206,0.9543
2024-01-30 07:00:00,0.2032,0.8547,0.2004,0.9679
2024-01-30 08:00:00,0.1996,0.9698,0.1892,0.9769
2024-01-30 09:00:00,0.1895,0.9473,0.1905,0.9637
2024-01-30 10:00:00,0.1828,0.9511,0.2129,0.9799
2024-01-30 11:00:00,0.2119,1.0,0.1977,0.9742
2024-01-30 12:00:00,0.2091,0.9207,0.1932,0.9661
2024-01-30 13:00:00,0.2053,0.9718,0.2197,1.0
2024-01-30 14:00:00,0.2129,0.9506,0.2132,0.913
2024-01-30 15:00:00,0.2054,0.9238,0.2108,0.9712
2024-01-30 16:00:00,0.1906,0.9181,0.2001,0.9375
2024-01-30 17:00:00,0.202,0.9656,0.1977,0.9056
2024-01-30 18:00:00,0.2152,0.9316,0.1978,0.9376
2024-01-30 19:00:00,0.1946,0.9324,0.1968,0.8993
2024-01-30 20:00:00,0.197,0.9002,0.2044,0.9558
2024-01-30 21:00:00,0.2038,0.918,0.2086,0.9583
2024-01-30 22:00:00,0.2151,0.9748,0.1739,0.9661
2024-01-30 23:00:00,0.2067,0.9228,0.1908,0.9416
2024-01-31 00:00:00,0.1915,0.9757,0.1938,0.9513
2024-01-31 01:00:00,0.2011,0.9901,0.1831,0.9113
2024-01-31 02:00:00,0.201,0.9793,0.202,0.9265
2024-01-31 03:00:00,0.2065,1.0,0.1881,0.9021
2024-01-31 04:00:00,0.1862,0.9994,0.2118,0.8914
2024-01-31 05:00:00,0.1865,0.9943,0.1985,0.8538
2024-01-31 06:00:00,0.1989,0.9369,0.201,1.0
2024-01-31 07:00:00,0.1998,0.8438,0.2079,1.0
2024-01-31 08:00:00,0.1915,0.8853,0.2031,0.8637
2024-01-31 09:00:00,0.2007,0.9408,0.2011,0.9625
2024-01-31 10:00:00,0.2002,0.9727,0.1963,0.8937
2024-01-31 11:00:00,0.2183,0.999,0.198,0.924
2024-01-31 12:00:00,0.196,0.9173,0.1929,0.9407
2024-01-31 13:00:00,0.1883,0.9846,0.2092,0.9225
2024-01-31 14:00:00,0.2146,0.9517,0.2051,0.9976
2024-01-31 15:00:00,0.1945,0.9592,0.2205,1.0
2024-01-31 16:00:00,0.2042,0.9797,0.2052,0.8844
2024-01-31 17:00:00,0.2113,0.9952,0.2017,0.9929
2024-01-31 18:00:00,0.2169,0.9163,0.2027,0.9761
2024-01-31 19:00:00,0.2015,0.9326,0.1931,0.948
2024-01-31 20:00:00,0.1883,1.0,0.212,0.9092
2024-01-31 21:00:00,0.2041,0.8616,0.1984,0.8518
2024-01-31 22:00:00,0.1988,1.0,0.1792,0.9723
2024-01-31 23:00:00,0.1894,0.9231,0.1863,0.957
2024-02-01 00:00:00,0.2096,0.9656,0.1983,0.9549
2024-02-01 01:00:00,0.2086,1.0,0.1849,0.9865
2024-02-01 02:00:00,0.2137,1.0,0.1902,0.9745
2024-02-01 03:00:00,0.2022,0.9441,0.2079,0.9492
2024-02-01 04:00:00,0.1834,1.0,0.2085,0.9867
2024-02-01 05:00:00,0.2187,0.8891,0.2063,0.9547
2024-02-01 06:00:00,0.1859,0.8839,0.2078,0.9536
2024-02-01 07:00:00,0.1911,0.9529,0.2064,1.0
2024-02-01 08:00:00,0.1948,0.8759,0.2075,0.9533
2024-02-01 09:00:00,0.206,0.9183,0.2038,0.8714
2024-02-01 10:00:00,0.197,0.9186,0.2058,0.9955
2024-02-01 11:00:00,0.2063,0.9753,0.2164,0.9946
2024-02-01 12:00:00,0.1887,0.9589,0.1976,0.9447
2024-02-01 13:00:00,0.1976,0.9388,0.2228,1.0
2024-02-01 14:00:00,0.209,0.9845,0.1964,0.9243
2024-02-01 15:00:00,0.2112,0.9382,0.1952,0.9501
2024-02-01 16:00:00,0.208,1.0,0.2031,1.0
2024-02-01 17:00:00,0.2046,0.9532,0.1959,0.9342
2024-02-01 18:00:00,0.1934,1.0,0.1782,0.9297
2024-02-01 19:00:00,0.192,0.9635,0.191,0.9549
2024-02-01 20:00:00,0.2077,0.9769,0.1941,0.9926
2024-02-01 21:00:00,0.2009,0.7933,0.196,0.8905
2024-02-01 22:00:00,0.1911,0.9219,0.1823,1.0
2024-02-01 23:00:00,0.2089,0.9609,0.1928,1.0
2024-02-02 00:00:00,0.1942,0.9221,0.1937,1.0
2024-02-02 01:00:00,0.214,0.9712,0.1927,0.8644
2024-02-02 02:00:00,0.1951,0.8688,0.1963,1.0
2024-02-02 03:00:00,0.1935,0.9176,0.2083,0.9565
2024-02-02 04:00:00,0.1941,0.8765,0.2091,0.9363
2024-02-02 05:00:00,0.1969,0.9481,0.2025,0.9336
2024-02-02 06:00:00,0.2061,0.9897,0.2105,0.9368
2024-02-02 07:00:00,0.1986,1.0,0.2005,0.9775
2024-02-02 08:00:00,0.2162,1.0,0.2113,0.9571
2024-02-02 09:00:00,0.1991,0.9919,0.2039,0.9548
2024-02-02 10:00:00,0.1897,0.9663,0.1933,0.8321
2024-02-02 11:00:00,0.2022,0.8795,0.1937,0.9199
2024-02-02 12:00:00,0.2203,1.0,0.2056,0.96
2024-02-02 13:00:00,0.1999,0.9864,0.2076,0.8313
2024-02-02 14:00:00,0.1827,0.9623,0.1899,0.9881
2024-02-02 15:00:00,0.1914,0.9587,0.2205,0.9329
2024-02-02 16:00:00,0.2033,1.0,0.2091,0.9278
2024-02-02 17:00:00,0.1811,0.8898,0.1959,0.9491
2024-02-02 18:00:00,0.2162,0.9299,0.1898,0.8913
2024-02-02 19:00:00,0.1959,0.8379,0.1848,0.889
2024-02-02 20:00:00,0.171,0.8902,0.2139,0.9866
2024-02-02 21:00:00,0.2246,1.0,0.2081,0.9829
2024-02-02 22:00:00,0.2147,0.9579,0.2004,0.9225
2024-02-02 23:00:00,0.1941,0.908,0.2035,0.9909
2024-02-03 00:00:00,0.191,0.9519,0.1777,0.9996
2024-02-03 01:00:00,0.1991,1.0,0.177,0.8504
2024-02-03 02:00:00,0.2164,0.9582,0.2048,0.99
2024-02-03 03:00:00,0.2001,0.9921,0.2026,0.9479
2024-02-03 04:00:00,0.1858,0.8892,0.2014,1.0
2024-02-03 05:00:00,0.213,1.0,0.2153,1.0
2024-02-03 06:00:00,0.205,1.0,0.2072,0.9538
2024-02-03 07:00:00,0.1861,0.8806,0.195,0.9699
2024-02-03 08:00:00,0.1931,0.9831,0.1951,0.98
2024-02-03 09:00:00,0.1983,0.9948,0.2059,1.0
2024-02-03 10:00:00,0.1984,0.9708,0.2055,0.9696
2024-02-03 11:00:00,0.2092,0.9572,0.2186,0.9281
2024-02-03 12:00:00,0.211,0.8865,0.1929,0.9273
2024-02-03 13:00:00,0.2038,0.9357,0.1904,0.9263
2024-02-03 14:00:00,0.2109,0.9568,0.2016,0.9482
2024-02-03 15:00:00,0.2047,1.0,0.2005,1.0
2024-02-03 16:00:00,0.1899,0.8905,0.2115,0.9724
2024-02-03 17:00:00,0.2005,1.0,0.2015,1.0
2024-02-03 18:00:00,0.1948,0.9785,0.2045,1.0
2024-02-03 19:00:00,0.2116,0.8577,0.1827,0.93
2024-02-03 20:00:00,0.1931,0.9864,0.2126,0.9634
2024-02-03 21:00:00,0.2034,0.9357,0.2,0.9513
2024-02-03 22:00:00,0.1936,1.0,0.1829,0.9515
2024-02-03 23:00:00,0.1838,0.9468,0.204,0.9693
2024-02-04 00:00:00,0.2009,1.0,0.1929,1.0
2024-02-04 01:00:00,0.203,0.8979,0.1904,0.9926
2024-02-04 02:00:00,0.2103,0.9616,0.2031,0.9363
2024-02-04 03:00:00,0.2071,0.9647,0.1897,0.9383
2024-02-04 04:00:00,0.1878,0.9171,0.2054,0.9497
2024-02-04 05:00:00,0.1997,0.9385,0.1962,0.9432
2024-02-04 06:00:00,0.1893,0.9318,0.199,0.929
2024-02-04 07:00:00,0.1919,1.0,0.2041,1.0
2024-02-04 08:00:00,0.203,0.9398,0.1866,0.9285
2024-02-04 09:00:00,0.2051,0.9521,0.2007,0.8562
2024-02-04 10:00:00,0.1842,1.0,0.2143,0.919
2024-02-04 11:00:00,0.2032,0.9767,0.2043,0.9918
2024-02-04 12:00:00,0.203,0.9585,0.2066,0.9329
2024-02-04 13:00:00,0.1887,0.9029,0.2051,0.9779
2024-02-04 14:00:00,0.1986,0.9474,0.1846,0.8786
2024-02-04 15:00:00,0.1893,0.9764,0.2041,0.8703
2024-02-04 16:00:00,0.1817,1.0,0.1997,0.9091
2024-02-04 17:00:00,0.2103,0.8348,0.1951,0.9672
2024-02-04 18:00:00,0.209,0.9305,0.2186,0.9197
2024-02-04 19:00:00,0.1982,0.9227,0.1729,0.9316
2024-02-04 20:00:00,0.2044,0.9115,0.2333,0.941
2024-02-04 21:00:00,0.1888,0.8639,0.2091,0.8948
2024-02-04 22:00:00,0.2086,0.996,0.2087,1.0
2024-02-04 23:00:00,0.2017,0.9854,0.1851,1.0
2024-02-05 00:00:00,0.1876,0.9818,0.1965,0.9891
2024-02-05 01:00:00,0.2031,0.9387,0.1778,1.0
2024-02-05 02:00:00,0.2038,0.9237,0.1927,0.9612
2024-02-05 03:00:00,0.195,0.9018,0.1963,0.9583
2024-02-05 04:00:00,0.1848,0.9707,0.2033,0.9729
2024-02-05 05:00:00,0.1951,0.9069,0.1959,0.9545
2024-02-05 06:00:00,0.2113,0.9843,0.1978,0.9919
2024-02-05 07:00:00,0.2069,0.8967,0.2005,0.9096
2024-02-05 08:00:00,0.2032,1.0,0.1894,0.9946
2024-02-05 09:00:00,0.1931,0.945,0.196,1.0
2024-02-05 10:00:00,0.1942,0.9282,0.191,0.9363
2024-02-05 11:00:00,0.1909,0.924,0.1941,0.9037
2024-02-05 12:00:00,0.2017,1.0,0.1967,1.0
2024-02-05 13:00:00,0.2022,0.9707,0.2027,0.9767
2024-02-05 14:00:00,0.2114,1.0,0.1975,0.9664
2024-02-05 15:00:00,0.1851,1.0,0.1959,0.9276
2024-02-05 16:00:00,0.1978,0.9072,0.188,0.9729
2024-02-05 17:00:00,0.1933,0.9457,0.1858,0.9541
