Timestamp,winning_rate_RegU_SPP,winning_rate_RegD_SPP,winning_rate_Spin_SPP,winning_rate_Sup_SPP,winning_rate_RamU_SPP,winning_rate_RamD_SPP,winning_rate_UncU_SPP
2023-01-13 03:00:00,0.6995,0.6366,0.6904,0.8822,0.7455,0.6211,0.6131
2023-01-13 04:00:00,0.4609,0.8131,0.5467,0.5202,0.7296,0.7178,0.6706
2023-01-13 05:00:00,0.5874,0.7993,0.6754,0.6595,0.65,0.6899,0.702
2023-01-13 06:00:00,0.75,0.5735,0.595,0.5756,0.5905,0.6675,0.6475
2023-01-13 07:00:00,0.8095,0.686,0.653,0.7691,0.6344,0.7106,0.8124
2023-01-13 08:00:00,0.7567,0.6789,0.598,0.7451,0.6519,0.7691,0.9196
2023-01-13 09:00:00,0.9191,0.4075,0.809,0.6362,0.7012,0.7247,0.5604
2023-01-13 10:00:00,0.7934,0.6226,0.7476,0.6759,0.7647,0.8835,0.8235
2023-01-13 11:00:00,0.6317,0.885,0.5395,0.6721,0.6779,0.8213,0.8677
2023-01-13 12:00:00,0.6985,0.7136,0.7814,0.6043,0.6063,0.6837,0.7374
2023-01-13 13:00:00,0.5999,0.9857,0.6842,0.5967,0.8022,0.7456,0.6044
2023-01-13 14:00:00,0.6972,0.6671,0.8013,0.8157,0.6551,0.7793,0.6759
2023-01-13 15:00:00,0.6953,0.7385,0.6876,0.6439,0.736,0.7279,0.7684
2023-01-13 16:00:00,0.6549,0.6698,0.7818,0.632,0.6388,0.8193,0.8996
2023-01-13 17:00:00,0.7085,0.8748,0.7208,0.7884,0.635,0.7035,0.8394
2023-01-13 18:00:00,0.8661,0.7778,0.6777,0.8361,0.6151,0.8284,0.5637
2023-01-13 19:00:00,1.0,0.91,0.9241,0.8949,0.833,0.883,0.813
2023-01-13 20:00:00,0.7041,0.5352,0.6012,0.743,0.6735,0.6672,0.6154
2023-01-13 21:00:00,0.9092,0.7856,0.6135,0.7464,0.7386,0.5859,0.7461
2023-01-13 22:00:00,0.756,0.6945,0.569,0.4893,0.7345,0.5532,0.7345
2023-01-13 23:00:00,0.8297,0.801,0.7321,0.745,0.7309,0.773,0.7172
2023-01-14 00:00:00,0.772,0.617,0.6684,0.6484,0.6478,0.7715,0.6367
2023-01-14 01:00:00,0.714,0.6187,0.7846,0.7465,0.6866,0.766,0.5781
2023-01-14 02:00:00,0.6881,0.6865,0.729,0.7101,0.6623,0.7206,0.6574
2023-01-14 03:00:00,0.7642,0.8029,0.7741,0.6739,0.7222,0.7467,0.9348
2023-01-14 04:00:00,0.5935,0.6731,0.5963,0.9294,0.4847,0.5991,0.5127
2023-01-14 05:00:00,0.7046,0.4845,0.6956,0.6144,0.7795,0.7195,0.7205
2023-01-14 06:00:00,0.6761,0.7202,0.7834,0.6093,0.708,0.6815,0.5894
2023-01-14 07:00:00,0.7832,0.7915,0.71,0.7054,0.8025,0.7897,0.7075
2023-01-14 08:00:00,0.8006,0.7332,0.8096,0.6834,0.711,0.8203,0.4422
2023-01-14 09:00:00,0.6844,0.6524,0.947,0.6536,0.7843,0.7445,0.8304
2023-01-14 10:00:00,0.7092,0.7335,0.5913,0.8228,0.5401,0.7498,0.5427
2023-01-14 11:00:00,0.7261,0.7831,0.7968,0.5663,0.5818,0.7221,0.7491
2023-01-14 12:00:00,0.8138,0.6698,0.6584,0.6554,0.715,0.7193,0.7013
2023-01-14 13:00:00,0.6946,0.5941,0.6764,0.6315,0.6882,0.7443,0.6799
2023-01-14 14:00:00,0.7545,0.6132,0.6867,0.6943,0.6934,0.792,0.6973
2023-01-14 15:00:00,0.6747,0.6755,0.6409,0.698,0.6238,0.5152,0.7312
2023-01-14 16:00:00,0.909,0.7091,0.7657,0.6021,0.8513,0.6432,0.6899
2023-01-14 17:00:00,0.6713,0.8018,0.7605,0.6877,0.6896,0.7463,0.4593
2023-01-14 18:00:00,0.6982,0.6935,0.7914,0.5739,0.6366,0.7111,0.7952
2023-01-14 19:00:00,0.65,0.8113,0.868,0.7339,0.709,0.8436,0.8493
2023-01-14 20:00:00,0.712,0.8897,0.748,0.6267,0.675,0.8567,0.5546
2023-01-14 21:00:00,0.6929,0.6924,0.5799,0.594,0.6879,0.6745,0.5916
2023-01-14 22:00:00,0.6719,0.6329,0.6689,0.6517,0.6515,0.7693,0.6265
2023-01-14 23:00:00,0.7784,0.6565,0.9652,0.6174,0.7543,0.4913,0.536
2023-01-15 00:00:00,0.8042,0.7356,0.626,0.69,0.6684,0.6228,0.7046
2023-01-15 01:00:00,0.6213,0.6169,0.6469,0.611,0.9,0.8272,0.6031
2023-01-15 02:00:00,0.6564,0.7404,0.6328,0.8557,0.7217,0.703,0.6742
2023-01-15 03:00:00,0.7086,0.6453,0.622,0.7109,0.6009,0.7618,0.6292
2023-01-15 04:00:00,0.701,0.7421,0.8131,0.6023,0.513,0.6191,0.5383
2023-01-15 05:00:00,0.6801,0.5933,0.5514,0.8356,0.8073,0.8817,0.8561
2023-01-15 06:00:00,0.736,0.6639,0.668,0.5103,0.6065,0.7101,0.8627
2023-01-15 07:00:00,0.8007,0.7596,0.5711,0.7502,0.6987,0.6199,0.7156
2023-01-15 08:00:00,0.5424,0.7786,0.6526,0.7563,0.5549,0.641,0.5803
2023-01-15 09:00:00,0.6657,0.8055,0.642,0.6048,0.7352,0.7749,0.6689
2023-01-15 10:00:00,0.6849,0.7811,0.7293,0.5687,0.6101,0.7976,0.7679
2023-01-15 11:00:00,0.638,0.7618,0.8218,0.7605,0.7184,0.8816,0.5883
2023-01-15 12:00:00,0.6376,0.6546,0.8383,0.7554,0.7937,0.8051,0.6913
2023-01-15 13:00:00,0.7255,0.839,0.783,0.6985,0.8944,0.7504,0.5076
2023-01-15 14:00:00,0.6512,0.5596,0.7537,0.838,0.6432,0.5796,0.7087
2023-01-15 15:00:00,0.4893,0.8598,0.4886,0.6782,0.6194,0.7451,0.8526
2023-01-15 16:00:00,0.7532,0.9059,0.7823,0.648,0.8165,0.5063,0.4112
2023-01-15 17:00:00,0.596,0.9459,0.6631,0.6504,0.5784,0.665,0.6602
2023-01-15 18:00:00,0.657,0.7337,0.49,0.9049,0.3684,0.755,0.6479
2023-01-15 19:00:00,0.606,0.7299,0.6327,0.5989,0.4749,0.5073,0.7595
2023-01-15 20:00:00,0.6661,0.5401,0.6327,0.6445,0.6668,0.5591,0.7314
2023-01-15 21:00:00,0.5945,0.5037,0.7074,0.5556,0.5311,0.6914,0.8711
2023-01-15 22:00:00,0.6469,0.6436,0.6707,0.592,0.7934,0.6148,0.6481
2023-01-15 23:00:00,0.5751,0.6334,0.5482,0.5774,0.6276,0.5607,0.3633
2023-01-16 00:00:00,0.6936,0.6037,0.6287,0.7419,0.5563,0.6909,0.7046
2023-01-16 01:00:00,0.617,0.7169,0.7162,0.8993,0.6283,0.7307,0.6271
2023-01-16 02:00:00,0.7763,0.6001,0.6463,0.5607,0.6628,0.7129,0.7055
2023-01-16 03:00:00,0.8374,0.6041,0.6406,0.9119,0.6415,0.6293,0.7003
2023-01-16 04:00:00,0.6814,0.695,0.7058,0.679,0.662,0.7221,0.6346
2023-01-16 05:00:00,0.7379,0.8442,0.6632,0.7078,0.6263,0.6403,0.7298
2023-01-16 06:00:00,0.6215,0.6972,0.5783,0.5031,0.6758,0.7557,0.6524
2023-01-16 07:00:00,0.7022,0.7811,0.722,0.5684,0.7027,0.7139,0.55
2023-01-16 08:00:00,0.7344,0.6216,0.7591,0.7953,0.7111,0.6048,0.6884
2023-01-16 09:00:00,0.7195,0.6647,0.8705,0.7431,0.7752,0.7572,0.6755
2023-01-16 10:00:00,0.4984,0.5346,0.5961,0.534,0.7927,0.8814,0.6853
2023-01-16 11:00:00,0.7493,0.6504,0.513,0.594,0.768,0.8537,0.554
2023-01-16 12:00:00,0.5298,0.7538,0.4625,0.7772,0.679,0.6232,0.8329
2023-01-16 13:00:00,0.6457,0.7326,0.715,0.7539,0.6451,0.6574,0.7667
2023-01-16 14:00:00,0.7429,0.7612,0.7561,0.6332,0.6166,0.7921,0.6611
2023-01-16 15:00:00,0.7007,0.8805,0.4722,0.7893,0.5993,0.5771,0.6683
2023-01-16 16:00:00,0.6136,0.6447,1.0,0.6436,0.7238,0.8112,0.6816
2023-01-16 17:00:00,0.856,0.7494,0.7567,0.7139,0.71,0.8383,0.5119
2023-01-16 18:00:00,0.7268,0.8592,0.8144,0.8888,0.6818,0.7834,0.7712
2023-01-16 19:00:00,0.5319,0.7754,0.7806,0.6818,0.9318,0.618,0.6597
2023-01-16 20:00:00,0.6382,0.7932,0.7404,0.756,0.5144,0.5885,0.5887
2023-01-16 21:00:00,0.7264,0.7512,0.6366,0.7671,0.6308,0.6342,0.9544
2023-01-16 22:00:00,0.6773,0.5467,0.6014,0.7369,0.7031,0.5748,0.6789
2023-01-16 23:00:00,0.6206,0.4294,0.802,0.7418,0.5924,0.6292,0.835
2023-01-17 00:00:00,0.5584,0.6661,0.7888,0.7882,0.9015,0.6224,0.6706
2023-01-17 01:00:00,0.7031,0.7139,0.4826,0.774,0.6978,0.8049,0.5558
2023-01-17 02:00:00,0.5799,0.7175,0.5577,0.631,0.6858,0.711,0.6818
2023-01-17 03:00:00,0.6906,0.9881,0.6684,0.7428,0.7586,0.9592,0.8598
2023-01-17 04:00:00,0.8407,0.7279,0.6021,0.7145,0.6112,0.669,0.606
2023-01-17 05:00:00,0.7994,0.6538,0.7121,0.758,0.8461,0.6099,0.754
2023-01-17 06:00:00,0.6829,0.805,0.6922,0.7856,0.7754,0.6415,0.7013
2023-01-17 07:00:00,0.6847,0.6951,0.5805,0.7857,0.4945,0.8196,0.8466
2023-01-17 08:00:00,0.9071,0.8064,0.802,0.6964,0.6062,0.5902,0.5227
2023-01-17 09:00:00,0.5809,0.771,0.7003,0.7273,0.8064,0.6473,0.4527
2023-01-17 10:00:00,0.7798,0.678,0.7635,0.7135,0.7638,0.6633,0.6439
2023-01-17 11:00:00,0.6343,0.7437,0.7404,0.618,0.7381,0.7913,0.5797
2023-01-17 12:00:00,0.6271,0.754,0.5139,0.758,0.9297,0.7347,0.6286
2023-01-17 13:00:00,0.8013,0.9401,0.7845,0.8281,0.5618,0.5967,0.6871
2023-01-17 14:00:00,0.5177,0.6234,0.809,0.6829,0.6952,0.7206,0.7088
2023-01-17 15:00:00,0.4612,0.6297,0.6452,0.6622,0.5333,0.5797,0.866
2023-01-17 16:00:00,0.4861,0.8304,0.606,0.5887,0.7126,0.8208,0.922
2023-01-17 17:00:00,0.652,0.7155,0.7222,0.5494,0.714,0.617,0.7504
2023-01-17 18:00:00,0.6763,0.8462,0.8273,0.6171,0.7209,0.5822,0.5658
2023-01-17 19:00:00,0.7252,0.5836,0.723,0.6356,0.7749,0.8015,0.6442
2023-01-17 20:00:00,0.7378,0.4636,0.7221,0.8112,0.7651,0.5231,0.8439
2023-01-17 21:00:00,0.7397,0.6897,0.804,0.8012,0.5678,0.7182,0.6584
2023-01-17 22:00:00,0.7054,0.6801,0.7582,0.6767,0.8266,0.7048,0.7565
2023-01-17 23:00:00,0.641,0.5274,0.8755,0.6875,0.7274,0.8211,0.6713
2023-01-18 00:00:00,0.7071,0.701,0.7398,0.8363,0.9491,0.7623,0.5784
2023-01-18 01:00:00,0.6396,0.4185,0.6172,0.6505,0.5369,0.8179,0.6092
2023-01-18 02:00:00,0.7744,0.8044,0.7515,0.8114,0.7822,0.7699,0.4797
2023-01-18 03:00:00,0.5386,0.6485,0.8072,0.7541,0.529,0.694,0.719
2023-01-18 04:00:00,0.7103,0.6489,0.841,0.7166,0.5586,0.8555,0.7993
2023-01-18 05:00:00,0.4542,0.5692,0.6877,0.7587,0.6559,0.7722,0.6381
2023-01-18 06:00:00,0.7945,0.7644,0.7555,0.7429,0.73,0.6295,0.8
2023-01-18 07:00:00,0.6929,0.7051,0.6756,0.742,0.749,0.6687,0.8338
2023-01-18 08:00:00,0.6881,0.6814,0.6944,0.776,0.6846,0.8277,0.759
2023-01-18 09:00:00,0.7561,0.7599,0.7122,0.6086,0.634,0.607,0.5828
2023-01-18 10:00:00,0.6753,0.7366,0.7296,0.5879,0.5708,0.7575,0.5225
2023-01-18 11:00:00,0.8764,0.9343,0.753,0.6929,0.6375,0.5185,0.8266
2023-01-18 12:00:00,0.8249,0.8082,0.7216,0.6353,0.6989,0.7232,0.7982
2023-01-18 13:00:00,0.816,0.8675,0.682,0.7083,0.8301,0.5553,0.6227
2023-01-18 14:00:00,0.7282,0.8557,0.6558,0.6858,0.7596,0.5878,0.7637
2023-01-18 15:00:00,0.5713,0.6212,0.8077,0.6753,0.8239,0.7603,0.8596
2023-01-18 16:00:00,0.5346,0.7381,0.7526,0.6709,0.7532,0.69,0.6541
2023-01-18 17:00:00,0.7092,0.8688,0.596,0.8335,0.6836,0.7806,0.6543
2023-01-18 18:00:00,0.9597,0.9538,0.7429,0.946,1.0,0.9861,0.8212
2023-01-18 19:00:00,0.7031,0.8071,0.9348,0.6898,0.7844,0.7878,0.8388
2023-01-18 20:00:00,0.6348,0.7817,0.6156,0.8393,0.6665,0.9978,0.7026
2023-01-18 21:00:00,1.0,0.8157,0.8548,0.7987,0.7358,1.0,0.8053
2023-01-18 22:00:00,0.788,0.7755,0.8283,0.6967,0.8174,0.6418,0.7294
2023-01-18 23:00:00,0.763,0.5278,0.7811,0.9248,0.7326,0.7802,0.7805
2023-01-19 00:00:00,0.8284,0.7914,0.6802,0.6931,0.828,0.7113,0.6958
2023-01-19 01:00:00,0.6777,0.697,0.8755,0.6035,0.8869,0.5883,0.7617
2023-01-19 02:00:00,0.6819,0.4931,0.8292,0.7829,0.7162,0.7484,0.5348
2023-01-19 03:00:00,0.6301,0.7519,0.6859,0.6888,0.6918,0.7457,0.5331
2023-01-19 04:00:00,0.8189,0.6346,0.6955,0.7722,0.6096,0.6299,0.7464
2023-01-19 05:00:00,0.6248,0.704,0.5518,0.5783,0.6835,0.6283,0.6233
2023-01-19 06:00:00,0.8004,0.7567,0.6751,0.7412,0.6733,0.6197,0.6527
2023-01-19 07:00:00,0.758,0.7259,0.7413,0.7511,0.6609,0.6756,0.7643
2023-01-19 08:00:00,0.6297,0.7386,0.6252,0.6116,0.6167,0.8062,0.704
2023-01-19 09:00:00,0.6324,0.7238,0.6558,0.5632,0.5368,0.5937,0.5965
2023-01-19 10:00:00,0.6363,0.6965,0.6826,0.6512,0.7036,0.5503,0.7246
2023-01-19 11:00:00,0.7427,0.7352,0.6958,0.7785,0.6654,0.7114,0.8511
2023-01-19 12:00:00,0.7943,0.822,0.6791,0.7857,0.7133,0.6658,0.6376
2023-01-19 13:00:00,0.7514,0.6908,0.6722,0.7495,0.6626,0.7487,0.5488
2023-01-19 14:00:00,0.7354,0.7499,0.6313,0.8202,0.758,0.8137,0.6505
2023-01-19 15:00:00,0.5707,0.7149,0.6986,0.6367,0.892,0.6509,0.6188
2023-01-19 16:00:00,0.6463,0.6661,0.6333,0.7146,0.5984,0.5941,0.6458
2023-01-19 17:00:00,0.8249,0.9464,0.7997,0.8652,0.8867,0.9356,0.77
2023-01-19 18:00:00,0.6551,0.6591,0.79,0.7066,0.7335,0.6931,0.6521
2023-01-19 19:00:00,0.564,0.7417,0.7017,0.8757,0.565,0.6899,0.7486
2023-01-19 20:00:00,0.8531,1.0,0.9523,0.7835,1.0,0.8125,0.8263
2023-01-19 21:00:00,0.7135,0.7793,0.4223,0.8372,0.8209,0.9039,0.6248
2023-01-19 22:00:00,0.7501,0.6395,0.6289,0.6319,0.7424,0.8159,0.7212
2023-01-19 23:00:00,0.6968,0.6306,0.6018,0.7331,0.5926,0.6738,0.7267
2023-01-20 00:00:00,0.8578,0.7806,0.7778,0.5862,0.6962,0.5941,0.7344
2023-01-20 01:00:00,0.7297,0.6531,0.7673,0.6651,0.494,0.7807,0.6883
2023-01-20 02:00:00,0.6552,0.6185,0.6991,0.7865,0.6413,0.6196,0.6576
2023-01-20 03:00:00,0.6691,0.4794,0.6413,0.5907,0.6288,0.5802,0.827
2023-01-20 04:00:00,0.7628,0.7638,0.674,0.6463,0.8562,0.6985,0.7941
2023-01-20 05:00:00,0.7073,0.6128,0.6005,0.7176,0.8377,0.7601,0.7506
2023-01-20 06:00:00,0.8559,0.5523,0.6929,0.7389,0.5377,0.7154,0.6269
2023-01-20 07:00:00,0.6903,0.5156,0.6586,0.7003,0.6633,0.8214,0.696
2023-01-20 08:00:00,0.6337,0.7265,0.7515,0.7692,0.605,0.7659,0.5615
2023-01-20 09:00:00,0.6332,0.5524,0.7691,0.8019,0.6745,0.9174,0.6916
2023-01-20 10:00:00,0.6632,0.9666,0.6869,0.5157,0.5778,0.6441,0.8065
2023-01-20 11:00:00,0.4933,0.5001,0.6539,0.8292,0.6964,0.6986,0.8522
2023-01-20 12:00:00,0.6052,0.7565,0.6345,0.7358,0.6424,0.6123,0.6666
2023-01-20 13:00:00,0.6861,0.6866,0.6156,0.7884,0.5059,0.6459,0.5962
2023-01-20 14:00:00,0.6876,0.4045,0.5922,0.652,0.6419,0.7083,0.7709
2023-01-20 15:00:00,1.0,0.8946,0.8116,0.9557,0.9839,0.883,0.8898
2023-01-20 16:00:00,0.835,1.0,0.9266,1.0,0.7476,0.8829,1.0
2023-01-20 17:00:00,0.584,0.867,0.7804,0.8247,0.6021,0.7282,0.8447
2023-01-20 18:00:00,0.8132,0.7095,0.7119,0.5444,0.796,0.7496,0.6026
2023-01-20 19:00:00,0.647,0.7583,0.6563,0.5116,0.7055,0.7921,0.6537
2023-01-20 20:00:00,0.6871,0.8094,0.7353,0.7277,0.6466,0.6933,0.616
2023-01-20 21:00:00,0.5796,0.5768,0.8176,0.664,0.4845,0.5522,0.7625
2023-01-20 22:00:00,0.8002,0.6184,0.6854,0.6156,0.7907,0.6628,0.8114
2023-01-20 23:00:00,0.7418,0.848,0.6262,0.755,0.7441,0.7269,0.6815
2023-01-21 00:00:00,0.6903,0.6813,0.7583,0.6021,0.6974,0.6883,0.7169
2023-01-21 01:00:00,0.7061,0.6398,0.7081,0.5838,0.7944,0.7896,0.7103
2023-01-21 02:00:00,0.8568,0.7574,0.6957,0.6436,0.7883,0.7359,0.9154
2023-01-21 03:00:00,0.7551,0.6749,0.7482,0.764,0.9165,0.6408,0.6292
2023-01-21 04:00:00,0.6452,0.6161,0.7977,0.6118,0.5386,0.5919,0.6782
2023-01-21 05:00:00,0.7022,0.7792,0.7631,0.8396,0.6539,0.6767,0.6918
2023-01-21 06:00:00,0.5465,0.7729,0.5897,0.6247,0.5817,0.7698,0.6457
2023-01-21 07:00:00,0.4984,0.7025,0.685,0.6636,0.5855,0.5234,0.8066
2023-01-21 08:00:00,0.8728,0.6317,0.5743,0.814,0.7917,0.6883,0.6467
2023-01-21 09:00:00,0.6667,0.7953,0.7412,0.8416,0.7631,0.5868,0.717
2023-01-21 10:00:00,0.7733,0.8886,0.8022,0.8214,0.7181,0.7696,0.6991
2023-01-21 11:00:00,0.7912,0.6597,0.5522,0.5689,0.8447,0.7891,0.6747
2023-01-21 12:00:00,0.7829,0.6159,0.8278,0.8211,0.699,0.6599,0.8676
2023-01-21 13:00:00,0.9063,0.8348,0.6392,0.6702,0.5221,0.7474,0.5671
2023-01-21 14:00:00,0.4751,0.6822,0.7409,0.7511,0.4676,0.7803,0.6496
2023-01-21 15:00:00,0.8156,0.8709,0.7722,0.728,0.6769,0.8681,0.7367
2023-01-21 16:00:00,0.6825,0.5028,0.7742,0.5819,0.8621,0.8724,0.6329
2023-01-21 17:00:00,0.8008,0.7109,0.6321,0.6389,0.6406,0.7198,0.6532
2023-01-21 18:00:00,0.6357,0.6803,0.7379,0.6955,0.5927,0.7662,0.7994
2023-01-21 19:00:00,0.8172,0.8876,0.9723,0.9881,0.9882,0.8468,0.8106
2023-01-21 20:00:00,0.6913,0.5456,0.7618,0.7829,0.5761,0.9275,0.6671
2023-01-21 21:00:00,0.6437,0.6735,0.6657,0.7153,0.5811,0.8555,0.4854
2023-01-21 22:00:00,0.7501,0.7227,0.6998,0.7204,0.5854,0.6593,0.8076
2023-01-21 23:00:00,0.5976,0.7681,0.7419,0.4963,0.7703,0.7804,0.5858
2023-01-22 00:00:00,0.8109,0.7172,0.7077,0.6496,0.67,0.8496,0.6478
2023-01-22 01:00:00,0.8367,0.6849,0.8006,0.7205,0.6204,0.6889,0.6661
2023-01-22 02:00:00,0.6639,0.538,0.5821,0.7916,0.8506,0.7705,0.6305
2023-01-22 03:00:00,0.7602,0.7833,0.7169,0.7112,0.9038,0.6922,0.7525
2023-01-22 04:00:00,0.7126,0.8999,0.6375,0.6484,0.6006,0.7355,0.9182
2023-01-22 05:00:00,0.7914,0.7073,0.8206,0.6523,0.6818,0.6299,0.6648
2023-01-22 06:00:00,0.8004,0.7627,0.5591,0.6594,0.6141,0.6597,0.5767
2023-01-22 07:00:00,0.7536,0.7161,0.6715,0.5909,0.6587,0.4815,0.6081
2023-01-22 08:00:00,0.5949,0.5452,0.6173,0.8638,0.6446,0.711,0.7153
2023-01-22 09:00:00,0.675,0.57,0.9318,0.7412,0.813,0.714,0.742
2023-01-22 10:00:00,0.7157,0.7254,0.734,0.7341,0.7662,0.5223,0.6288
2023-01-22 11:00:00,0.7865,0.8833,0.7483,0.5914,0.7683,0.5562,0.7636
2023-01-22 12:00:00,0.6448,0.8799,0.7627,0.8213,0.7957,0.5951,0.7979
2023-01-22 13:00:00,0.5629,0.8224,0.782,0.7321,0.6754,0.7118,0.6427
2023-01-22 14:00:00,0.5612,0.415,0.8224,0.6938,0.6803,0.7267,0.6987
2023-01-22 15:00:00,0.7237,0.5657,0.6048,0.7341,0.7138,0.7857,0.6615
2023-01-22 16:00:00,0.7386,0.7375,0.6908,0.7228,0.8997,0.4643,0.814
2023-01-22 17:00:00,0.6627,0.7598,0.6919,0.5783,0.7825,0.7002,0.636
2023-01-22 18:00:00,0.6371,0.8065,0.6733,0.7111,0.7144,0.5048,0.7011
2023-01-22 19:00:00,0.6516,0.7936,0.777,0.7795,0.7208,0.6221,0.7698
2023-01-22 20:00:00,0.5217,0.7503,0.7513,0.7889,0.7616,0.7183,0.5923
2023-01-22 21:00:00,0.7689,0.6991,0.6974,0.8131,0.6821,0.8657,0.5993
2023-01-22 22:00:00,0.6024,0.5966,0.8673,0.6389,0.6277,0.4536,0.6753
2023-01-22 23:00:00,0.9281,0.7575,0.6289,0.6369,0.6366,0.6992,0.5819
2023-01-23 00:00:00,0.8313,0.5411,0.9376,0.7222,0.557,0.6827,0.6377
2023-01-23 01:00:00,0.7484,0.6817,0.5837,0.6235,0.6684,0.7453,0.6077
2023-01-23 02:00:00,0.8551,0.7195,0.6242,0.6402,0.5585,0.6912,0.676
2023-01-23 03:00:00,0.6733,0.7556,0.6652,0.7504,0.7891,0.8302,0.6711
2023-01-23 04:00:00,0.7347,0.5325,0.7306,0.6134,0.5642,0.6779,0.5533
2023-01-23 05:00:00,0.8335,0.6255,0.7982,0.5696,0.729,0.843,0.5965
2023-01-23 06:00:00,0.6577,0.7189,0.5727,0.6661,0.7946,0.7734,0.6769
2023-01-23 07:00:00,0.6029,0.7319,0.7952,0.6635,0.7612,0.92,0.7833
2023-01-23 08:00:00,0.5385,0.6644,0.6635,0.6673,0.6888,0.512,0.5794
2023-01-23 09:00:00,0.6826,0.5783,0.6971,0.6598,0.525,0.6578,0.5956
2023-01-23 10:00:00,0.7663,0.7364,0.6109,0.8103,0.6053,0.5835,0.6646
2023-01-23 11:00:00,0.7931,0.7476,0.7546,0.9873,0.617,0.8791,0.6098
2023-01-23 12:00:00,0.6328,0.5558,0.7227,0.721,0.5352,0.7104,0.8075
2023-01-23 13:00:00,0.6432,0.6561,0.5185,0.7983,0.7199,0.893,0.6893
2023-01-23 14:00:00,0.7823,0.7162,0.718,0.6312,0.6539,0.6572,0.5847
2023-01-23 15:00:00,0.6291,0.7819,0.6302,0.6102,0.6177,0.8088,0.433
2023-01-23 16:00:00,0.7839,1.0,1.0,0.7879,0.8997,0.8213,0.8907
2023-01-23 17:00:00,0.6116,0.5006,0.6625,0.6912,0.696,0.6465,0.7529
2023-01-23 18:00:00,0.7216,0.8085,0.8413,0.7813,0.5494,0.6701,0.6696
2023-01-23 19:00:00,0.9793,0.7848,0.5067,0.6562,0.8536,0.6147,0.6935
2023-01-23 20:00:00,0.7121,0.7152,0.5084,0.7679,0.7957,0.8162,0.6967
2023-01-23 21:00:00,0.5696,0.6351,0.7665,0.6758,0.6345,0.736,0.7616
2023-01-23 22:00:00,0.6629,0.7494,0.6928,0.5876,0.5864,0.6978,0.6704
2023-01-23 23:00:00,0.6862,0.8253,0.8175,0.5844,0.6364,0.7133,0.7435
2023-01-24 00:00:00,0.6641,0.7357,0.7369,0.65,0.7458,0.8673,0.6168
2023-01-24 01:00:00,0.5896,0.6992,0.5852,0.7072,0.6698,0.7396,0.6681
2023-01-24 02:00:00,0.7203,0.5983,0.8007,0.6704,0.7288,0.7818,0.7436
2023-01-24 03:00:00,0.7503,0.7323,0.7104,0.7821,0.6939,0.601,0.661
2023-01-24 04:00:00,0.6145,0.5599,0.8177,0.6915,0.644,0.67,0.7274
2023-01-24 05:00:00,0.8028,0.7536,0.6567,0.7166,0.7687,0.8452,0.759
2023-01-24 06:00:00,0.6344,0.5771,0.7126,0.7216,0.5611,0.6562,0.7624
2023-01-24 07:00:00,0.4501,0.6735,0.6052,0.7959,0.693,0.5968,0.5719
2023-01-24 08:00:00,0.6852,0.7485,0.6453,0.6907,0.7197,0.5757,0.772
2023-01-24 09:00:00,0.7729,0.7749,0.6979,0.616,0.8846,0.7151,0.646
2023-01-24 10:00:00,0.8661,0.583,0.6553,0.8681,0.533,0.6093,0.6821
2023-01-24 11:00:00,0.6413,0.9247,0.7952,0.7839,0.6735,0.5855,0.688
2023-01-24 12:00:00,0.5426,0.6549,0.5851,0.7334,0.5749,0.6489,0.8538
2023-01-24 13:00:00,0.9095,0.7564,0.7283,0.6473,0.6962,0.7085,0.7778
2023-01-24 14:00:00,0.8262,0.6895,0.7424,0.6444,0.4488,0.5985,0.6235
2023-01-24 15:00:00,0.7274,0.875,0.7514,0.6075,0.8388,0.7165,0.6969
2023-01-24 16:00:00,0.6905,0.6989,0.7681,0.6613,0.6892,0.7995,0.6413
2023-01-24 17:00:00,0.7739,0.6833,0.6136,0.6387,0.6265,0.8558,0.8112
2023-01-24 18:00:00,0.7491,0.4878,0.5726,0.7298,0.6715,0.7,0.807
2023-01-24 19:00:00,0.6446,0.5997,0.6222,0.7695,0.6078,0.6288,0.7964
2023-01-24 20:00:00,0.7282,0.7844,0.8206,0.6932,0.7805,0.6889,0.7378
2023-01-24 21:00:00,0.6041,0.7511,0.78,0.789,0.9996,0.7597,0.6622
2023-01-24 22:00:00,0.6978,0.6741,0.8509,0.6907,0.804,0.6612,0.5478
2023-01-24 23:00:00,0.7556,0.7407,0.6894,0.6524,0.7549,0.6284,0.6511
2023-01-25 00:00:00,0.8603,0.7723,0.7371,0.7315,0.6443,0.5858,0.6928
2023-01-25 01:00:00,0.651,0.7809,0.6823,0.5685,0.7601,0.6793,0.7079
2023-01-25 02:00:00,0.7651,0.7409,0.7143,0.771,0.7362,0.8236,0.511
2023-01-25 03:00:00,0.7563,0.6931,0.7024,0.7287,0.6826,0.7949,0.7491
2023-01-25 04:00:00,0.7892,0.8537,0.7288,0.669,0.5706,0.7381,0.5886
2023-01-25 05:00:00,0.659,0.7611,0.5819,0.7717,0.6188,0.7396,0.4913
2023-01-25 06:00:00,0.6132,0.7446,0.7933,0.7116,0.7038,0.739,0.6934
2023-01-25 07:00:00,0.5773,0.7367,0.5761,0.6331,0.709,0.7389,0.6778
2023-01-25 08:00:00,0.6374,0.7223,0.7902,0.4497,0.5823,0.6835,0.7545
