Time,RegU,RegD,Spin,NSpin,ECRS
2024-01-18 14:00:00,2.0,1.98,1.3,1.11,1.3
2024-01-18 15:00:00,2.0,2.0,1.2,1.12,1.0
2024-01-18 16:00:00,4.99,1.54,1.99,1.12,2.0
2024-01-18 17:00:00,3.98,1.55,4.0,2.25,5.0
2024-01-18 18:00:00,2.0,1.71,2.0,2.32,2.0
2024-01-18 19:00:00,2.0,1.54,1.67,2.25,1.67
2024-01-18 20:00:00,2.0,1.45,2.0,2.04,2.0
2024-01-18 21:00:00,2.0,1.25,1.5,1.04,1.0
2024-01-18 22:00:00,1.9,1.49,1.38,0.85,0.82
2024-01-18 23:00:00,1.51,1.53,1.01,0.85,0.77
2024-01-19 00:00:00,1.33,1.99,1.0,0.29,0.76
2024-01-19 01:00:00,1.33,1.25,1.0,0.29,0.76
2024-01-19 02:00:00,1.45,1.25,1.01,0.95,0.76
2024-01-19 03:00:00,1.46,1.25,1.01,0.95,0.82
2024-01-19 04:00:00,1.9,1.48,1.01,0.95,0.8
2024-01-19 05:00:00,2.0,1.57,1.5,1.09,0.82
2024-01-19 06:00:00,2.0,1.48,2.0,2.0,2.0
2024-01-19 07:00:00,2.0,2.02,2.0,2.0,2.0
2024-01-19 08:00:00,2.33,3.54,2.0,2.01,5.0
2024-01-19 09:00:00,2.33,2.0,2.0,1.7,2.7
2024-01-19 10:00:00,1.98,2.0,1.65,1.17,1.65
2024-01-19 11:00:00,1.83,2.0,1.5,1.12,1.5
2024-01-19 12:00:00,1.65,1.98,1.2,0.98,1.2
2024-01-19 13:00:00,1.98,1.5,1.01,0.99,1.01
2024-01-19 14:00:00,1.53,1.98,1.2,1.04,1.2
2024-01-19 15:00:00,2.0,1.98,1.04,1.04,1.0
2024-01-19 16:00:00,2.0,0.87,1.5,1.17,1.5
2024-01-19 17:00:00,7.65,1.55,7.32,5.03,8.42
2024-01-19 18:00:00,2.49,2.98,8.49,4.7,11.53
2024-01-19 19:00:00,2.0,3.15,2.85,4.7,5.1
2024-01-19 20:00:00,2.0,2.0,2.6,4.7,4.85
2024-01-19 21:00:00,2.0,2.31,3.4,3.7,3.68
2024-01-19 22:00:00,3.76,2.0,3.43,2.72,3.43
2024-01-19 23:00:00,2.63,1.42,2.0,2.04,2.0
2024-01-20 00:00:00,1.51,1.25,1.01,0.97,1.0
2024-01-20 01:00:00,1.51,1.25,1.01,0.97,1.0
2024-01-20 02:00:00,2.24,0.94,1.74,2.7,1.74
2024-01-20 03:00:00,2.47,0.89,1.97,2.72,1.97
2024-01-20 04:00:00,2.32,1.25,1.99,4.7,1.99
2024-01-20 05:00:00,3.0,2.36,3.73,4.85,5.0
2024-01-20 06:00:00,9.09,7.11,8.76,19.14,29.3
2024-01-20 07:00:00,3.0,3.03,4.0,18.86,19.01
2024-01-20 08:00:00,3.0,5.29,8.0,19.57,45.35
2024-01-20 09:00:00,5.2,2.01,4.87,6.05,17.13
2024-01-20 10:00:00,2.5,1.25,2.0,2.0,5.83
2024-01-20 11:00:00,1.98,0.59,1.65,1.48,2.0
2024-01-20 12:00:00,1.98,0.66,1.5,1.04,1.5
2024-01-20 13:00:00,1.98,1.2,1.01,1.01,1.01
2024-01-20 14:00:00,1.39,1.25,1.04,1.04,1.04
2024-01-20 15:00:00,2.0,1.25,1.0,1.04,1.0
2024-01-20 16:00:00,3.0,0.98,1.5,1.11,1.5
2024-01-20 17:00:00,5.15,1.61,2.25,1.96,3.25
2024-01-20 18:00:00,2.0,1.98,2.0,1.7,2.0
2024-01-20 19:00:00,2.0,1.57,1.99,1.5,1.99
2024-01-20 20:00:00,2.0,1.41,2.0,1.5,2.0
2024-01-20 21:00:00,2.33,1.2,2.0,1.48,2.0
2024-01-20 22:00:00,2.22,1.25,1.76,1.04,1.76
2024-01-20 23:00:00,1.51,1.23,1.01,0.99,0.06
2024-01-21 00:00:00,1.33,0.49,1.0,0.82,0.06
2024-01-21 01:00:00,1.33,0.49,1.0,0.82,0.06
2024-01-21 02:00:00,1.33,0.28,1.0,0.99,0.06
2024-01-21 03:00:00,1.46,0.33,1.0,0.99,0.14
2024-01-21 04:00:00,1.5,0.49,1.0,0.99,0.1
2024-01-21 05:00:00,2.0,1.12,1.01,1.11,0.1
2024-01-21 06:00:00,2.0,1.29,1.5,2.0,1.5
2024-01-21 07:00:00,2.0,1.34,2.0,2.0,2.0
2024-01-21 08:00:00,2.0,2.48,3.57,2.0,7.0
2024-01-21 09:00:00,2.33,2.0,2.0,1.5,3.83
2024-01-21 10:00:00,2.11,1.53,1.68,1.04,1.68
2024-01-21 11:00:00,1.34,1.35,1.01,1.01,1.01
2024-01-21 12:00:00,1.33,1.25,1.0,0.99,1.0
2024-01-21 13:00:00,1.47,1.25,1.0,0.99,1.0
2024-01-21 14:00:00,1.51,1.34,1.0,1.0,1.0
2024-01-21 15:00:00,2.0,1.34,1.0,1.0,1.0
2024-01-21 16:00:00,2.39,1.25,1.2,1.04,1.2
2024-01-21 17:00:00,3.49,1.25,2.0,1.48,2.0
2024-01-21 18:00:00,2.0,1.55,1.67,1.12,1.0
2024-01-21 19:00:00,1.53,0.89,1.2,1.12,0.96
2024-01-21 20:00:00,1.25,0.98,1.01,1.0,0.85
2024-01-21 21:00:00,1.33,1.25,1.0,0.99,0.99
2024-01-21 22:00:00,1.33,1.49,1.0,0.85,0.76
2024-01-21 23:00:00,1.33,1.25,1.0,0.94,0.06
2024-01-22 00:00:00,1.49,1.25,1.0,0.4,0.06
2024-01-22 01:00:00,1.47,1.25,1.0,0.4,0.06
2024-01-22 02:00:00,1.5,1.25,1.0,0.95,0.06
2024-01-22 03:00:00,1.5,1.25,1.0,0.95,0.8
2024-01-22 04:00:00,2.49,0.94,1.01,0.96,0.8
2024-01-22 05:00:00,2.0,1.56,1.47,1.04,0.06
2024-01-22 06:00:00,7.4,4.2,6.94,2.72,9.4
2024-01-22 07:00:00,5.1,3.36,6.1,2.72,9.1
2024-01-22 08:00:00,5.48,4.24,6.98,3.7,15.2
2024-01-22 09:00:00,3.98,2.0,3.45,2.72,12.05
2024-01-22 10:00:00,3.51,1.25,2.0,1.94,9.0
2024-01-22 11:00:00,2.3,1.25,1.97,1.23,3.58
2024-01-22 12:00:00,2.32,0.65,1.91,1.12,2.5
2024-01-22 13:00:00,1.98,0.94,1.2,0.98,1.2
2024-01-22 14:00:00,1.9,1.34,1.2,1.0,1.2
2024-01-22 15:00:00,2.2,1.25,1.0,1.0,1.0
2024-01-22 16:00:00,2.84,1.07,1.65,1.04,1.65
2024-01-22 17:00:00,3.49,2.55,2.97,2.15,9.86
2024-01-22 18:00:00,3.96,1.98,3.96,2.04,5.96
2024-01-22 19:00:00,2.0,1.54,1.97,1.96,2.0
2024-01-22 20:00:00,1.75,1.27,1.5,1.48,1.5
2024-01-22 21:00:00,1.55,1.25,1.01,0.98,1.0
2024-01-22 22:00:00,1.47,1.69,1.01,0.83,1.0
2024-01-22 23:00:00,1.33,1.69,1.0,0.84,0.99
2024-01-23 00:00:00,1.49,1.51,1.0,0.85,0.05
2024-01-23 01:00:00,1.47,1.25,1.0,0.85,0.05
2024-01-23 02:00:00,1.5,1.25,1.0,1.04,0.05
2024-01-23 03:00:00,1.5,1.25,1.0,1.04,0.06
2024-01-23 04:00:00,2.49,1.25,1.0,1.23,0.06
2024-01-23 05:00:00,2.0,1.56,1.29,2.01,0.06
2024-01-23 06:00:00,3.49,2.2,3.16,8.9,5.0
2024-01-23 07:00:00,2.33,2.24,2.0,11.15,4.33
2024-01-23 08:00:00,4.0,3.5,4.0,10.04,8.7
2024-01-23 09:00:00,6.47,2.0,3.3,6.67,11.45
2024-01-23 10:00:00,2.51,2.01,2.0,2.72,4.25
2024-01-23 11:00:00,2.3,2.0,1.97,2.15,2.0
2024-01-23 12:00:00,2.0,2.0,1.53,2.0,1.53
2024-01-23 13:00:00,2.0,0.83,1.0,2.0,1.0
2024-01-23 14:00:00,1.52,1.25,1.01,2.01,1.01
2024-01-23 15:00:00,2.39,1.18,1.0,2.01,1.0
2024-01-23 16:00:00,4.13,1.25,1.65,2.14,2.13
2024-01-23 17:00:00,6.65,2.91,2.0,7.0,15.69
2024-01-23 18:00:00,2.49,2.29,2.0,3.0,7.49
2024-01-23 19:00:00,1.49,1.49,1.97,5.45,5.15
2024-01-23 20:00:00,2.0,1.27,2.0,5.45,4.25
2024-01-23 21:00:00,2.04,1.7,1.5,3.4,3.5
2024-01-23 22:00:00,1.96,1.49,1.5,1.7,1.5
2024-01-23 23:00:00,1.51,1.25,1.0,0.94,0.8
2024-01-24 00:00:00,1.49,0.83,1.0,0.84,0.82
2024-01-24 01:00:00,1.4,0.89,1.0,0.84,0.82
2024-01-24 02:00:00,1.45,0.61,1.0,1.04,0.82
2024-01-24 03:00:00,1.5,0.82,1.0,1.04,0.83
2024-01-24 04:00:00,2.0,1.25,1.15,1.11,0.83
2024-01-24 05:00:00,2.3,1.56,1.97,2.72,1.97
2024-01-24 06:00:00,8.33,5.06,8.0,5.45,10.33
2024-01-24 07:00:00,2.74,2.49,2.41,12.88,5.0
2024-01-24 08:00:00,7.82,5.97,8.0,18.0,15.81
2024-01-24 09:00:00,9.0,2.97,8.0,14.19,18.0
2024-01-24 10:00:00,3.96,1.98,2.7,2.72,7.99
2024-01-24 11:00:00,2.1,1.25,1.77,2.72,2.77
2024-01-24 12:00:00,2.1,1.08,1.65,2.22,2.22
2024-01-24 13:00:00,2.59,1.03,1.15,2.0,1.15
2024-01-24 14:00:00,2.01,1.25,1.5,2.04,1.99
2024-01-24 15:00:00,2.4,1.25,1.0,1.96,1.0
2024-01-24 16:00:00,4.0,1.55,1.97,3.56,5.0
2024-01-24 17:00:00,11.07,4.6,4.0,12.92,13.07
2024-01-24 18:00:00,4.0,2.49,3.67,6.15,7.69
2024-01-24 19:00:00,2.19,1.54,2.0,6.15,4.25
2024-01-24 20:00:00,2.0,1.56,2.0,6.15,4.0
2024-01-24 21:00:00,2.33,1.49,2.0,3.14,3.09
2024-01-24 22:00:00,2.33,1.2,2.0,1.95,2.0
2024-01-24 23:00:00,1.33,0.98,1.0,0.96,0.99
2024-01-25 00:00:00,1.49,0.85,1.0,0.62,0.06
2024-01-25 01:00:00,1.33,0.83,1.0,0.62,0.34
2024-01-25 02:00:00,1.33,0.51,1.0,0.97,0.06
2024-01-25 03:00:00,1.46,0.61,1.0,0.97,0.76
2024-01-25 04:00:00,2.0,0.76,1.01,0.99,0.82
2024-01-25 05:00:00,2.0,1.66,1.5,2.69,1.5
2024-01-25 06:00:00,7.8,4.98,7.47,17.13,10.8
2024-01-25 07:00:00,3.0,3.03,2.54,18.46,6.51
2024-01-25 08:00:00,3.0,2.93,2.67,14.36,16.48
2024-01-25 09:00:00,4.11,2.13,3.0,8.06,11.96
2024-01-25 10:00:00,2.3,1.47,1.97,1.7,2.0
2024-01-25 11:00:00,1.37,1.21,1.01,1.12,1.01
2024-01-25 12:00:00,1.46,0.98,1.0,1.0,1.0
2024-01-25 13:00:00,1.54,0.98,1.0,1.0,1.0
2024-01-25 14:00:00,1.25,1.25,1.0,1.11,1.0
2024-01-25 15:00:00,1.5,1.12,1.0,1.11,1.0
2024-01-25 16:00:00,2.2,0.94,1.2,1.25,1.2
2024-01-25 17:00:00,4.47,2.49,2.0,7.47,7.47
2024-01-25 18:00:00,2.0,1.98,2.0,5.0,5.0
2024-01-25 19:00:00,2.0,1.49,1.97,3.14,2.86
2024-01-25 20:00:00,2.0,1.25,2.0,2.15,2.0
2024-01-25 21:00:00,1.55,0.95,1.01,1.12,1.0
2024-01-25 22:00:00,1.47,1.49,1.0,0.92,0.82
2024-01-25 23:00:00,1.51,1.71,1.0,0.92,0.82
2024-01-26 00:00:00,1.11,1.25,1.0,0.25,0.99
2024-01-26 01:00:00,1.09,0.49,1.0,0.25,0.99
2024-01-26 02:00:00,1.15,0.49,1.0,0.96,1.0
2024-01-26 03:00:00,1.33,0.49,1.0,0.96,1.0
2024-01-26 04:00:00,2.0,0.63,1.0,0.96,1.0
2024-01-26 05:00:00,2.0,1.25,1.01,0.97,1.01
2024-01-26 06:00:00,2.0,1.48,2.0,2.0,5.0
2024-01-26 07:00:00,2.0,1.9,2.0,2.14,5.0
2024-01-26 08:00:00,2.33,2.48,2.0,2.0,5.71
2024-01-26 09:00:00,2.53,2.0,2.0,1.23,5.49
2024-01-26 10:00:00,2.15,1.53,1.65,0.99,2.01
2024-01-26 11:00:00,2.0,1.47,1.5,0.99,1.53
2024-01-26 12:00:00,2.0,1.47,1.15,0.99,1.15
2024-01-26 13:00:00,1.9,1.47,1.0,0.99,1.0
2024-01-26 14:00:00,1.34,1.54,1.01,0.99,1.01
2024-01-26 15:00:00,2.25,1.47,1.0,0.99,1.0
2024-01-26 16:00:00,2.5,1.54,1.5,0.99,1.5
2024-01-26 17:00:00,3.0,1.55,2.0,1.12,5.0
2024-01-26 18:00:00,2.0,1.55,2.0,0.99,3.09
2024-01-26 19:00:00,2.0,1.49,1.67,0.99,1.67
2024-01-26 20:00:00,1.83,1.25,1.5,0.99,1.5
2024-01-26 21:00:00,1.55,1.57,1.01,0.99,1.01
2024-01-26 22:00:00,1.47,2.0,1.0,0.94,1.0
2024-01-26 23:00:00,1.51,2.0,1.0,0.85,1.0
2024-01-27 00:00:00,1.49,2.29,1.0,0.76,0.8
2024-01-27 01:00:00,1.47,1.99,1.0,0.56,0.8
2024-01-27 02:00:00,1.5,1.47,1.0,0.97,0.8
2024-01-27 03:00:00,1.5,1.48,1.0,0.96,0.82
2024-01-27 04:00:00,1.95,1.48,1.0,0.97,0.8
2024-01-27 05:00:00,2.0,2.0,1.0,1.0,0.8
2024-01-27 06:00:00,2.0,2.0,2.0,1.79,2.0
2024-01-27 07:00:00,2.0,2.02,2.0,2.0,2.01
2024-01-27 08:00:00,2.0,5.0,2.0,2.0,5.0
2024-01-27 09:00:00,2.29,2.0,1.97,1.8,3.09
2024-01-27 10:00:00,2.0,2.0,1.5,1.04,2.0
2024-01-27 11:00:00,1.52,1.98,1.01,1.0,1.01
2024-01-27 12:00:00,1.8,1.98,1.0,0.98,1.0
2024-01-27 13:00:00,2.0,1.49,1.0,0.98,1.0
2024-01-27 14:00:00,1.52,1.98,1.0,1.0,1.0
2024-01-27 15:00:00,2.29,1.98,1.0,1.0,1.0
2024-01-27 16:00:00,2.51,5.41,1.2,1.0,1.2
2024-01-27 17:00:00,2.99,1.65,2.0,2.04,5.0
2024-01-27 18:00:00,2.0,1.98,2.0,3.14,5.0
2024-01-27 19:00:00,2.0,1.49,1.67,3.0,2.01
2024-01-27 20:00:00,1.98,1.25,1.65,3.0,2.01
2024-01-27 21:00:00,2.0,1.09,1.5,2.72,2.0
2024-01-27 22:00:00,1.47,1.25,1.01,1.34,2.0
2024-01-27 23:00:00,1.51,1.25,1.0,1.0,1.0
2024-01-28 00:00:00,1.49,0.87,1.0,0.76,0.82
2024-01-28 01:00:00,1.47,0.92,1.0,0.54,0.83
2024-01-28 02:00:00,1.5,0.59,1.0,0.95,0.83
2024-01-28 03:00:00,1.5,0.76,1.0,0.95,0.99
2024-01-28 04:00:00,2.29,1.18,1.0,0.96,0.99
2024-01-28 05:00:00,2.0,1.25,1.29,1.3,1.29
2024-01-28 06:00:00,3.0,2.0,3.0,9.0,6.0
2024-01-28 07:00:00,2.0,2.02,2.0,10.15,5.0
2024-01-28 08:00:00,2.48,2.48,2.22,6.74,12.42
2024-01-28 09:00:00,2.49,2.0,2.0,2.25,5.0
2024-01-28 10:00:00,2.0,1.47,1.01,1.0,1.95
2024-01-28 11:00:00,1.33,1.47,1.0,0.99,1.0
2024-01-28 12:00:00,1.8,1.25,1.0,0.97,1.0
2024-01-28 13:00:00,1.33,1.47,1.0,0.97,1.0
2024-01-28 14:00:00,1.25,1.47,1.0,1.0,1.0
2024-01-28 15:00:00,2.0,1.47,1.0,1.0,1.0
2024-01-28 16:00:00,2.5,1.54,1.1,0.99,1.1
2024-01-28 17:00:00,5.78,3.58,2.0,3.14,8.78
2024-01-28 18:00:00,2.0,1.98,2.0,2.72,5.0
2024-01-28 19:00:00,2.0,1.49,1.97,3.54,3.54
2024-01-28 20:00:00,1.98,1.13,1.73,3.14,3.98
2024-01-28 21:00:00,2.3,0.98,1.5,3.0,2.0
2024-01-28 22:00:00,1.92,1.25,1.12,1.12,1.12
2024-01-28 23:00:00,1.51,1.53,1.0,0.84,0.85
2024-01-29 00:00:00,1.33,1.25,1.0,0.77,0.7
2024-01-29 01:00:00,1.33,1.25,1.0,0.77,0.7
2024-01-29 02:00:00,1.33,0.58,1.0,0.94,0.8
2024-01-29 03:00:00,1.43,1.08,1.0,0.94,0.8
2024-01-29 04:00:00,2.0,1.13,1.0,0.95,0.8
2024-01-29 05:00:00,3.08,1.31,1.5,1.0,0.1
2024-01-29 06:00:00,6.9,3.16,5.0,5.1,5.0
2024-01-29 07:00:00,2.49,2.14,3.0,7.0,5.0
2024-01-29 08:00:00,3.0,7.98,2.96,2.72,7.45
2024-01-29 09:00:00,2.33,3.0,2.0,1.5,4.83
2024-01-29 10:00:00,1.93,1.47,1.6,1.04,2.0
2024-01-29 11:00:00,1.56,1.47,1.5,1.0,1.56
2024-01-29 12:00:00,1.56,1.47,1.23,0.97,1.23
2024-01-29 13:00:00,1.33,1.47,1.0,0.97,1.0
2024-01-29 14:00:00,1.25,1.47,1.01,1.0,1.01
2024-01-29 15:00:00,1.94,1.47,1.0,1.0,1.0
2024-01-29 16:00:00,3.52,1.58,1.15,1.04,1.15
2024-01-29 17:00:00,10.32,6.58,7.89,3.0,7.89
2024-01-29 18:00:00,3.08,1.55,2.75,2.72,5.0
2024-01-29 19:00:00,2.19,1.41,2.0,2.49,2.0
2024-01-29 20:00:00,2.0,1.25,2.0,2.14,2.0
2024-01-29 21:00:00,2.51,1.25,1.97,1.23,2.0
2024-01-29 22:00:00,1.47,1.49,1.0,0.92,0.85
2024-01-29 23:00:00,1.51,1.53,1.0,0.92,0.85
2024-01-30 00:00:00,1.33,1.25,1.0,0.4,0.8
2024-01-30 01:00:00,1.3,0.99,1.0,0.4,0.5
2024-01-30 02:00:00,1.33,0.49,1.0,0.93,0.8
2024-01-30 03:00:00,1.33,1.25,1.0,0.93,0.82
2024-01-30 04:00:00,1.74,1.25,1.0,0.94,0.82
2024-01-30 05:00:00,2.0,1.25,1.0,0.99,0.3
2024-01-30 06:00:00,3.33,2.0,3.0,2.14,3.09
2024-01-30 07:00:00,2.0,2.11,2.0,2.04,4.97
2024-01-30 08:00:00,2.0,2.48,2.0,2.04,5.0
2024-01-30 09:00:00,2.03,2.0,1.5,1.5,3.09
2024-01-30 10:00:00,2.0,1.49,1.6,1.0,2.0
2024-01-30 11:00:00,1.62,1.47,1.09,1.0,1.09
2024-01-30 12:00:00,1.92,1.47,1.01,1.0,1.01
2024-01-30 13:00:00,1.68,1.47,1.0,1.0,1.0
2024-01-30 14:00:00,1.51,1.47,1.0,1.0,1.0
2024-01-30 15:00:00,2.0,1.47,1.0,1.0,1.0
2024-01-30 16:00:00,2.57,1.98,1.5,1.0,1.5
2024-01-30 17:00:00,4.0,2.0,2.75,2.0,5.0
2024-01-30 18:00:00,2.0,1.98,2.0,1.79,4.25
2024-01-30 19:00:00,2.0,1.49,2.0,1.94,2.0
2024-01-30 20:00:00,2.0,1.25,2.0,1.94,2.0
2024-01-30 21:00:00,2.0,1.25,1.5,1.17,1.5
2024-01-30 22:00:00,1.47,1.49,1.0,0.91,1.0
2024-01-30 23:00:00,1.51,1.25,1.0,0.85,0.83
2024-01-31 00:00:00,1.33,0.94,1.0,0.4,0.69
2024-01-31 01:00:00,1.33,0.56,1.0,0.52,0.8
2024-01-31 02:00:00,1.45,0.47,1.0,0.92,0.82
2024-01-31 03:00:00,1.5,0.49,1.0,0.92,0.83
2024-01-31 04:00:00,2.29,0.6,1.0,0.93,0.82
2024-01-31 05:00:00,2.0,1.25,1.29,1.35,0.83
2024-01-31 06:00:00,4.19,2.0,4.19,8.15,5.19
2024-01-31 07:00:00,3.49,2.49,4.49,6.8,6.49
2024-01-31 08:00:00,2.55,2.48,2.08,3.0,7.68
2024-01-31 09:00:00,2.29,1.56,1.96,2.0,3.09
2024-01-31 10:00:00,2.0,1.47,1.5,1.11,2.0
2024-01-31 11:00:00,1.66,1.47,1.15,1.11,1.15
2024-01-31 12:00:00,1.98,1.47,1.1,1.04,1.1
2024-01-31 13:00:00,2.0,1.47,1.0,1.03,1.0
2024-01-31 14:00:00,1.52,1.47,1.0,1.05,1.0
2024-01-31 15:00:00,2.05,1.47,1.0,1.04,1.0
2024-01-31 16:00:00,2.31,1.98,1.31,1.04,1.31
2024-01-31 17:00:00,3.0,1.55,2.48,1.48,3.09
2024-01-31 18:00:00,2.0,1.48,1.95,1.12,1.95
2024-01-31 19:00:00,1.98,1.49,1.5,1.11,1.5
2024-01-31 20:00:00,1.53,1.25,1.2,1.04,1.15
2024-01-31 21:00:00,1.74,1.69,1.2,1.0,1.15
2024-01-31 22:00:00,1.47,1.69,1.0,0.9,0.85
2024-01-31 23:00:00,1.51,1.99,1.0,0.84,0.83
2024-02-01 00:00:00,1.49,1.99,1.0,0.83,1.0
2024-02-01 01:00:00,1.47,1.49,1.0,0.83,0.99
2024-02-01 02:00:00,1.4,1.47,1.0,1.0,1.0
2024-02-01 03:00:00,1.46,1.48,1.0,1.0,1.0
2024-02-01 04:00:00,2.05,2.26,1.0,1.0,1.0
2024-02-01 05:00:00,2.0,1.68,1.5,1.12,1.5
2024-02-01 06:00:00,2.33,2.0,2.0,0.99,2.0
2024-02-01 07:00:00,2.0,5.41,2.0,1.04,2.0
2024-02-01 08:00:00,3.3,6.94,4.41,1.11,5.18
2024-02-01 09:00:00,2.83,2.0,2.5,0.99,3.09
2024-02-01 10:00:00,2.33,2.82,2.0,1.12,2.0
2024-02-01 11:00:00,2.0,2.22,1.65,1.11,1.65
2024-02-01 12:00:00,2.0,2.22,1.65,1.17,1.65
2024-02-01 13:00:00,2.0,2.0,1.15,1.17,1.15
2024-02-01 14:00:00,2.0,2.0,1.08,1.94,1.08
2024-02-01 15:00:00,2.98,2.0,1.5,1.94,1.5
2024-02-01 16:00:00,2.0,2.02,1.5,1.94,1.5
2024-02-01 17:00:00,2.98,2.99,2.0,2.25,2.0
2024-02-01 18:00:00,3.0,1.48,2.0,0.99,2.0
2024-02-01 19:00:00,1.49,1.54,1.16,0.99,1.15
2024-02-01 20:00:00,1.33,1.25,1.0,0.94,1.0
2024-02-01 21:00:00,1.33,1.25,1.0,0.85,1.0
2024-02-01 22:00:00,1.33,2.0,1.0,0.94,1.0
2024-02-01 23:00:00,1.33,2.0,1.0,0.94,0.83
2024-02-02 00:00:00,1.49,1.99,1.0,0.77,1.0
2024-02-02 01:00:00,1.47,1.49,1.0,0.77,0.83
2024-02-02 02:00:00,1.33,1.47,1.0,0.99,1.0
2024-02-02 03:00:00,1.33,1.48,1.0,0.99,1.0
2024-02-02 04:00:00,2.0,2.0,1.0,0.99,1.0
2024-02-02 05:00:00,2.0,1.68,1.01,1.23,1.01
2024-02-02 06:00:00,2.0,2.13,2.0,0.98,2.0
2024-02-02 07:00:00,2.0,3.79,2.0,1.12,2.7
2024-02-02 08:00:00,2.33,6.94,2.0,1.23,4.33
2024-02-02 09:00:00,2.33,2.0,2.0,1.11,3.0
2024-02-02 10:00:00,1.98,2.0,1.65,1.11,1.98
2024-02-02 11:00:00,1.48,1.98,1.15,1.04,1.15
2024-02-02 12:00:00,1.34,2.0,1.01,1.17,1.01
2024-02-02 13:00:00,1.75,1.98,1.01,1.17,1.01
2024-02-02 14:00:00,1.53,1.54,1.0,1.75,1.0
2024-02-02 15:00:00,2.25,1.98,1.25,1.94,1.25
2024-02-02 16:00:00,2.0,2.0,1.5,1.94,1.5
2024-02-02 17:00:00,3.64,2.0,2.0,2.14,2.0
2024-02-02 18:00:00,2.49,1.48,2.0,0.98,2.0
2024-02-02 19:00:00,1.49,1.54,1.16,0.98,1.16
2024-02-02 20:00:00,1.33,1.25,1.0,0.93,1.0
2024-02-02 21:00:00,1.33,1.25,1.0,0.92,1.0
2024-02-02 22:00:00,1.33,2.0,1.0,0.93,1.0
2024-02-02 23:00:00,1.33,2.0,1.0,0.93,0.85
2024-02-03 00:00:00,1.49,2.0,1.0,0.6,1.0
2024-02-03 01:00:00,1.47,1.49,1.0,0.55,0.99
2024-02-03 02:00:00,1.45,2.0,1.0,0.97,1.0
2024-02-03 03:00:00,1.46,2.0,1.0,0.97,1.0
2024-02-03 04:00:00,1.75,2.0,1.0,0.97,1.0
2024-02-03 05:00:00,2.0,2.0,1.0,0.99,1.0
2024-02-03 06:00:00,2.0,4.98,1.67,0.94,1.67
2024-02-03 07:00:00,2.0,3.21,1.98,0.99,2.0
2024-02-03 08:00:00,2.08,5.41,1.75,0.99,3.99
2024-02-03 09:00:00,2.29,2.0,1.5,0.99,3.75
2024-02-03 10:00:00,1.99,2.0,1.01,1.0,2.0
2024-02-03 11:00:00,1.5,2.0,1.0,0.99,1.0
2024-02-03 12:00:00,1.46,2.0,1.0,1.04,1.0
2024-02-03 13:00:00,1.8,2.0,1.0,1.04,1.0
2024-02-03 14:00:00,1.52,1.98,1.0,1.94,1.0
2024-02-03 15:00:00,2.01,1.52,1.01,1.95,1.01
2024-02-03 16:00:00,2.0,2.02,1.2,1.95,1.2
2024-02-03 17:00:00,2.98,2.99,1.98,2.72,2.72
2024-02-03 18:00:00,2.31,1.48,1.98,0.97,3.31
2024-02-03 19:00:00,1.83,1.54,1.5,0.97,1.5
2024-02-03 20:00:00,1.47,1.25,1.01,0.92,1.01
2024-02-03 21:00:00,1.5,1.25,1.0,0.83,1.0
2024-02-03 22:00:00,1.4,2.0,1.0,0.84,1.0
2024-02-03 23:00:00,1.33,2.0,1.0,0.92,0.85
2024-02-04 00:00:00,1.6,2.0,1.0,0.8,1.0
2024-02-04 01:00:00,1.5,1.49,1.0,0.6,1.0
2024-02-04 02:00:00,1.45,1.47,1.0,0.96,1.0
2024-02-04 03:00:00,1.46,1.48,1.0,0.96,1.0
2024-02-04 04:00:00,1.79,2.0,1.0,0.96,1.0
2024-02-04 05:00:00,2.0,1.68,1.15,0.98,1.15
2024-02-04 06:00:00,2.0,4.98,1.74,0.93,1.74
2024-02-04 07:00:00,1.98,2.14,1.98,0.98,2.0
2024-02-04 08:00:00,2.2,5.41,1.98,1.04,3.7
2024-02-04 09:00:00,2.08,2.0,1.75,1.0,3.09
2024-02-04 10:00:00,2.0,3.08,1.5,1.0,2.0
2024-02-04 11:00:00,1.52,3.0,1.01,0.98,1.01
2024-02-04 12:00:00,1.6,7.5,1.15,1.0,1.15
2024-02-04 13:00:00,1.98,3.0,1.0,1.0,1.0
2024-02-04 14:00:00,1.5,3.0,1.0,1.5,1.0
2024-02-04 15:00:00,2.29,3.0,1.0,1.5,1.0
2024-02-04 16:00:00,2.0,3.04,1.2,1.5,1.2
2024-02-04 17:00:00,2.17,4.87,1.65,1.94,2.0
2024-02-04 18:00:00,2.1,1.48,1.75,0.94,2.0
2024-02-04 19:00:00,1.65,1.98,1.32,0.92,1.32
2024-02-04 20:00:00,1.47,1.51,1.01,0.83,1.01
2024-02-04 21:00:00,1.5,1.25,1.0,0.83,1.0
2024-02-04 22:00:00,1.33,1.98,1.0,0.83,1.0
2024-02-04 23:00:00,1.33,2.0,1.0,0.83,0.85
2024-02-05 00:00:00,1.49,2.0,1.0,0.84,1.0
2024-02-05 01:00:00,1.47,1.49,1.0,0.83,0.99
2024-02-05 02:00:00,1.4,1.47,1.0,1.04,1.0
2024-02-05 03:00:00,1.46,1.48,1.0,1.04,1.0
2024-02-05 04:00:00,1.8,2.0,1.0,1.04,1.0
