Time,RegU,RegD,RamU,RamD,Spin,Sup,UncU
2024-01-14 06:00:00,66.358,2.3626,22.0,0.0,28.2897,0.71,0.0
2024-01-14 07:00:00,80.4763,2.3567,27.0,0.0,47.4899,0.71,0.0
2024-01-14 08:00:00,96.8086,2.5641,22.0,0.0,56.8143,0.71,0.0
2024-01-14 09:00:00,86.8626,0.5479,22.0,0.0,63.7187,0.75,0.0
2024-01-14 10:00:00,62.3492,1.0753,27.0,0.0,36.0,0.71,0.0
2024-01-14 11:00:00,55.6069,2.4088,18.0,0.0,51.6069,0.7501,0.0
2024-01-14 12:00:00,44.8026,2.4007,14.0,0.0,36.7275,0.75,0.0
2024-01-14 13:00:00,30.4929,2.4266,0.0,0.0,21.7755,0.75,0.0
2024-01-14 14:00:00,20.9622,2.3402,0.0,0.0,15.5394,0.71,0.0
2024-01-14 15:00:00,28.0988,2.267,10.0,0.0,23.8292,0.71,0.0
2024-01-14 16:00:00,43.7765,2.231,22.0,0.0,35.8153,0.71,0.0
2024-01-14 17:00:00,58.5392,2.4591,27.0,0.0,35.6059,29.6062,0.0
2024-01-14 18:00:00,98.7848,2.5,27.0,0.0,94.4488,88.4492,0.0
2024-01-14 19:00:00,56.0202,2.3403,14.0,0.0,43.3139,37.3145,0.0
2024-01-14 20:00:00,65.3384,2.2333,14.0,0.0,54.7409,48.7414,0.0
2024-01-14 21:00:00,54.739,2.3176,22.0,0.0,49.7232,43.7234,0.0
2024-01-14 22:00:00,60.4693,2.3142,14.0,0.0,55.4496,49.4497,0.0
2024-01-14 23:00:00,89.3326,2.3163,22.0,0.0,64.494,0.7501,0.0
2024-01-15 00:00:00,115.5981,2.3756,27.0,0.0,112.1711,111.1708,0.0
2024-01-15 01:00:00,81.8015,2.5708,22.0,0.0,80.8294,79.5282,0.0
2024-01-15 02:00:00,72.8813,2.5,18.0,0.0,69.2432,67.2433,0.0
2024-01-15 03:00:00,70.8469,2.4278,18.0,0.0,67.205,65.205,0.0
2024-01-15 04:00:00,88.9191,2.3589,27.0,0.0,83.6577,81.6574,0.0
2024-01-15 05:00:00,184.6931,2.3345,27.0,0.0,178.1341,176.134,0.0
2024-01-15 06:00:00,237.0036,2.3625,27.0,0.0,229.8317,228.8314,0.0
2024-01-15 07:00:00,223.1742,2.9459,27.0,0.0,221.9011,220.9008,0.0
2024-01-15 08:00:00,206.0481,2.2019,27.0,0.0,204.7748,203.7747,0.0
2024-01-15 09:00:00,152.2402,2.2071,27.0,0.0,150.9667,149.9668,0.0
2024-01-15 10:00:00,115.7476,2.5,27.0,0.0,114.4744,113.4742,0.0
2024-01-15 11:00:00,114.2749,4.3787,0.0,0.0,108.0152,107.0149,0.0
2024-01-15 12:00:00,89.9497,8.0186,0.0,0.0,84.6301,82.6304,0.0
2024-01-15 13:00:00,57.9475,9.0998,0.0,0.0,52.996,49.9982,0.0
2024-01-15 14:00:00,33.167,8.0176,0.0,0.0,29.1666,21.1671,0.0
2024-01-15 15:00:00,22.9213,7.1068,0.0,0.0,18.6513,1.0001,0.0
2024-01-15 16:00:00,15.2453,7.0924,2.6628,0.0,10.9784,0.75,0.0
2024-01-15 17:00:00,29.2664,7.1836,18.0,0.0,25.0006,2.0001,0.0
2024-01-15 18:00:00,49.35,8.0202,22.0,0.0,29.0006,2.0031,0.0
2024-01-15 19:00:00,22.2615,7.9353,10.0,0.0,18.0001,10.0,0.0
2024-01-15 20:00:00,25.9909,7.0933,0.0,0.0,21.7275,0.7501,0.0
2024-01-15 21:00:00,13.9576,2.8676,0.0,0.0,8.7503,0.7503,0.0
2024-01-15 22:00:00,27.9136,7.1254,0.0,0.0,22.8939,0.7501,0.0
2024-01-15 23:00:00,49.477,7.1265,14.0,0.0,44.461,0.7501,0.0
2024-01-16 00:00:00,37.5171,5.38,0.0,0.0,31.4979,29.4979,0.0
2024-01-16 01:00:00,54.0013,3.1926,0.0,0.0,47.9933,45.9933,0.0
2024-01-16 02:00:00,53.8103,5.6448,0.0,0.0,48.7949,42.7964,0.0
2024-01-16 03:00:00,48.8433,3.1081,0.0,0.0,43.8314,37.833,0.0
2024-01-16 04:00:00,76.1497,3.1837,14.0,0.0,71.1384,65.14,0.0
2024-01-16 05:00:00,103.5793,2.967,14.0,0.0,99.3154,93.3187,0.0
2024-01-16 06:00:00,151.5804,2.3624,27.0,0.0,139.2966,138.2966,0.0
2024-01-16 07:00:00,128.6,2.3568,27.0,0.0,123.5897,123.2594,0.0
2024-01-16 08:00:00,124.2338,2.2166,27.0,0.0,119.9336,118.9339,0.0
2024-01-16 09:00:00,97.2596,2.2225,27.0,0.0,89.939,89.9388,0.0
2024-01-16 10:00:00,61.9448,2.4397,27.0,0.0,54.6869,54.6868,0.0
2024-01-16 11:00:00,29.1895,2.3786,1.6836,0.0,22.9297,21.9296,0.0
2024-01-16 12:00:00,5.7615,2.3985,0.0,0.0,2.0003,1.0001,0.0
2024-01-16 13:00:00,5.7327,2.5,0.0,0.0,2.0019,1.6716,0.0
2024-01-16 14:00:00,5.7407,2.5,0.0,0.0,2.0002,1.0001,0.0
2024-01-16 15:00:00,8.0197,2.5,0.0,0.0,2.0002,1.0001,0.0
2024-01-16 16:00:00,6.9157,2.5,0.0,0.0,4.0003,4.0003,0.0
2024-01-16 17:00:00,12.2583,8.0002,0.0,0.0,6.9981,5.0,0.0
2024-01-16 18:00:00,30.2286,11.5131,0.0,0.0,24.9071,22.9087,0.0
2024-01-16 19:00:00,29.1464,19.72,0.0,0.0,24.885,18.8853,0.0
2024-01-16 20:00:00,15.8455,12.5618,0.0,0.0,9.8965,7.8964,0.0
2024-01-16 21:00:00,11.41,11.3751,0.0,0.0,5.7082,0.67,0.0
2024-01-16 22:00:00,9.8722,11.3168,0.0,0.0,1.1977,0.499,0.0
2024-01-16 23:00:00,9.9808,16.6257,0.0,0.0,0.499,0.499,0.0
2024-01-17 00:00:00,26.2186,23.7516,0.0,0.0,2.6703,0.67,0.0
2024-01-17 01:00:00,8.0005,5.7665,0.0,0.0,1.0006,0.67,0.0
2024-01-17 02:00:00,10.4554,4.3658,0.0,0.0,2.0003,0.67,0.0
2024-01-17 03:00:00,26.2186,23.3441,0.0,0.0,3.5,0.67,0.0
2024-01-17 04:00:00,26.2186,8.0179,0.0,0.0,7.6097,0.67,0.0
2024-01-17 05:00:00,36.0632,2.0001,0.0,0.0,24.4647,0.6701,0.0
2024-01-17 06:00:00,65.8096,2.0002,4.6814,0.0,40.3294,0.75,0.0
2024-01-17 07:00:00,36.7055,2.0001,22.0,0.0,32.706,1.9998,0.0
2024-01-17 08:00:00,30.3144,2.224,18.0,0.0,26.314,2.0001,0.0
2024-01-17 09:00:00,48.2993,2.1523,14.0,0.0,40.4072,4.0003,0.0
2024-01-17 10:00:00,43.6352,2.4379,18.0,0.0,39.3771,2.0016,0.0
2024-01-17 11:00:00,28.179,2.3784,0.0,0.0,20.8482,2.0015,0.0
2024-01-17 12:00:00,14.1511,2.2004,0.0,0.0,7.6009,1.0001,0.0
2024-01-17 13:00:00,10.0638,2.4265,0.0,0.0,6.0641,0.75,0.0
2024-01-17 14:00:00,8.2325,2.407,0.0,0.0,4.2323,0.75,0.0
2024-01-17 15:00:00,7.9992,2.2847,0.0,0.0,4.0,0.6701,0.0
2024-01-17 16:00:00,8.0005,2.231,0.0,0.0,2.6709,0.6701,0.0
2024-01-17 17:00:00,11.0008,2.5,0.0,0.0,7.0004,0.75,0.0
2024-01-17 18:00:00,18.8564,2.5,4.8491,0.0,14.8564,0.75,0.0
2024-01-17 19:00:00,18.5428,2.3374,0.0,0.0,14.5433,0.75,0.0
2024-01-17 20:00:00,18.0357,2.2336,0.0,0.0,14.0363,0.75,0.0
2024-01-17 21:00:00,13.9642,2.3146,0.0,0.0,8.0304,0.75,0.0
2024-01-17 22:00:00,9.7909,2.3137,0.0,0.0,5.7912,0.75,0.0
2024-01-17 23:00:00,9.3182,2.5,0.0,0.0,5.3185,0.75,0.0
2024-01-18 00:00:00,7.1718,4.4074,0.0,0.0,2.0104,0.0103,0.0
2024-01-18 01:00:00,7.8361,2.6808,0.0,0.0,2.5,0.499,0.0
2024-01-18 02:00:00,6.2244,2.3051,0.0,0.0,3.0001,0.05,0.0
2024-01-18 03:00:00,7.9998,2.3459,0.0,0.0,3.0001,0.05,0.0
2024-01-18 04:00:00,8.0117,2.3589,0.0,0.0,3.0001,0.05,0.0
2024-01-18 05:00:00,8.2889,2.3345,1.3616,0.0,5.3617,0.499,0.0
2024-01-18 06:00:00,19.1971,2.3623,14.0,0.0,14.1842,0.68,0.0
2024-01-18 07:00:00,23.824,2.1462,18.0,0.0,18.2286,0.75,0.0
2024-01-18 08:00:00,28.8245,2.0001,18.0,0.0,22.5707,0.75,0.0
2024-01-18 09:00:00,33.4921,2.0,22.0,0.0,28.0001,1.0001,0.0
2024-01-18 10:00:00,26.0029,2.0001,18.0,0.0,20.9949,1.0001,0.0
2024-01-18 11:00:00,18.3083,2.1067,6.2041,0.0,10.9018,1.0001,0.0
2024-01-18 12:00:00,14.7993,2.1065,0.0,0.0,9.7869,0.75,0.0
2024-01-18 13:00:00,11.0733,2.1303,0.0,0.0,7.0,0.75,0.0
2024-01-18 14:00:00,7.6255,2.6669,0.0,0.0,4.309,0.65,0.0
2024-01-18 15:00:00,6.1888,5.2619,0.0,0.0,1.7491,0.05,0.0
2024-01-18 16:00:00,7.0887,6.923,0.0,0.0,1.0001,0.05,0.0
2024-01-18 17:00:00,15.0211,7.1836,0.0,0.0,2.3939,0.499,0.0
2024-01-18 18:00:00,17.0662,11.3376,0.0,0.0,1.65,0.65,0.0
2024-01-18 19:00:00,21.3875,9.9856,0.0,0.0,1.65,0.65,0.0
2024-01-18 20:00:00,18.4014,10.5684,0.0,0.0,1.65,0.65,0.0
2024-01-18 21:00:00,15.2076,8.9745,0.0,0.0,0.31,0.0606,0.0
2024-01-18 22:00:00,15.2648,8.2228,0.0,0.0,0.05,0.05,0.0
2024-01-18 23:00:00,7.1286,8.4195,0.0,0.0,0.01,0.0,0.0
2024-01-19 00:00:00,7.1718,9.9863,0.0,0.0,0.0,0.0,0.0
2024-01-19 01:00:00,8.4824,9.9814,0.0,0.0,0.0,0.0,0.0
2024-01-19 02:00:00,12.7311,10.4641,0.0,0.0,0.01,0.0,0.0
2024-01-19 03:00:00,14.9159,10.1728,0.0,0.0,0.0001,0.0,0.0
2024-01-19 04:00:00,24.049,4.4216,0.0,0.0,0.0101,0.0,0.0
2024-01-19 05:00:00,24.6305,2.5,0.0,0.0,0.4001,0.15,0.0
2024-01-19 06:00:00,22.7196,2.5,2.2409,0.0,2.4909,0.65,0.0
2024-01-19 07:00:00,25.8526,2.5,7.404,0.0,7.4141,0.71,0.0
2024-01-19 08:00:00,21.4169,2.0912,10.0,0.0,12.0005,0.71,0.0
2024-01-19 09:00:00,19.5911,2.0988,7.6532,0.0,12.6574,0.68,0.0
2024-01-19 10:00:00,19.371,2.1209,8.363,0.0,14.3631,0.68,0.2015
2024-01-19 11:00:00,17.3698,2.1117,1.5118,0.0,10.5118,0.499,0.0
2024-01-19 12:00:00,17.4593,2.3708,1.282,0.0,8.282,0.499,0.0
2024-01-19 13:00:00,15.8556,2.4267,0.0,0.0,6.3139,0.499,0.0
2024-01-19 14:00:00,12.4729,2.3403,0.0,0.0,4.4991,0.499,0.0
2024-01-19 15:00:00,12.1775,2.0789,2.094,0.0,6.0941,0.499,0.0
2024-01-19 16:00:00,18.0168,2.0682,10.0,0.0,13.0003,0.6707,0.0
2024-01-19 17:00:00,29.8592,2.0988,22.0,0.0,24.8509,2.0001,0.0
2024-01-19 18:00:00,34.9697,2.0792,27.0,0.0,28.3182,2.0001,0.0
2024-01-19 19:00:00,15.0911,2.093,3.406,0.0,7.406,2.0001,0.0
2024-01-19 20:00:00,11.4809,2.0783,0.0,0.0,4.4568,0.75,0.0
2024-01-19 21:00:00,11.0211,2.0868,0.0,0.0,2.7501,0.75,0.0
2024-01-19 22:00:00,10.8285,2.0792,0.0,0.0,2.75,0.75,0.0
2024-01-19 23:00:00,9.0448,2.0933,0.0,0.0,2.6194,0.6205,0.0
2024-01-20 00:00:00,12.6029,2.0897,4.5812,0.0,4.9006,0.75,0.0
2024-01-20 01:00:00,12.6927,2.098,4.6824,0.0,4.9877,0.75,0.0
2024-01-20 02:00:00,13.1526,2.0805,5.137,0.0,5.1471,0.71,0.0
2024-01-20 03:00:00,15.6184,2.0792,7.6065,0.0,8.8808,0.71,0.0
2024-01-20 04:00:00,18.0117,2.0792,10.0,0.0,11.3858,0.71,0.0
2024-01-20 05:00:00,18.0138,2.0792,10.0,0.0,10.0104,0.7501,0.0
2024-01-20 06:00:00,30.013,2.0792,22.0,0.0,22.0101,1.0001,0.0
2024-01-20 07:00:00,30.4601,2.0792,22.0,0.0,24.0011,1.0001,0.0
2024-01-20 08:00:00,26.1831,2.098,22.0,0.0,21.1665,1.0001,0.0
2024-01-20 09:00:00,22.0203,2.06,14.0,0.0,16.1169,1.0001,0.0
2024-01-20 10:00:00,18.0079,2.078,10.0,0.0,10.0108,0.7501,0.0
2024-01-20 11:00:00,23.7567,2.0947,8.4678,0.0,11.4681,0.71,0.0
2024-01-20 12:00:00,20.7488,2.3708,4.9021,0.0,7.9022,0.71,0.0
2024-01-20 13:00:00,13.8562,2.124,0.0,0.0,2.1015,0.65,0.0
2024-01-20 14:00:00,10.1782,2.0989,0.0,0.0,2.0009,0.499,0.0
2024-01-20 15:00:00,9.3426,2.5,0.0,0.0,1.0011,0.15,0.0
2024-01-20 16:00:00,11.025,4.276,0.0,0.0,1.6968,0.1,0.0
2024-01-20 17:00:00,16.4096,4.5485,3.2141,0.0,4.2142,0.499,0.0
2024-01-20 18:00:00,15.4405,4.4809,0.0,0.0,2.3548,0.499,0.0
2024-01-20 19:00:00,14.6379,7.1261,0.0,0.0,1.4994,0.499,0.0
2024-01-20 20:00:00,14.1961,7.0933,0.0,0.0,1.6504,0.65,0.0
2024-01-20 21:00:00,13.412,7.1177,0.0,0.0,1.4991,0.499,0.0
2024-01-20 22:00:00,14.9601,7.1254,0.0,0.0,1.0001,0.49,0.0
2024-01-20 23:00:00,12.8413,5.9671,0.0,0.0,1.0009,0.49,0.0
2024-01-21 00:00:00,14.7032,4.3602,0.0,0.0,0.6701,0.67,0.0
2024-01-21 01:00:00,18.5845,2.372,0.0,0.0,1.0001,0.499,0.0
2024-01-21 02:00:00,16.0,2.5,0.0,0.0,0.93,0.499,0.0
2024-01-21 03:00:00,20.7801,2.5,0.0,0.0,1.0001,0.499,0.0
2024-01-21 04:00:00,17.9916,2.5,0.0,0.0,0.5026,0.499,0.0
2024-01-21 05:00:00,19.5221,2.5,0.0,0.0,1.3464,0.5001,0.0
2024-01-21 06:00:00,12.2966,2.3624,0.0,0.0,0.509,0.499,0.0
2024-01-21 07:00:00,22.6722,4.4226,0.0,0.0,1.0107,0.68,0.0
2024-01-21 08:00:00,20.5156,2.5001,0.0,0.0,1.0107,0.68,0.0
2024-01-21 09:00:00,10.6952,2.2071,0.0,0.0,0.6605,0.65,0.0
2024-01-21 10:00:00,14.8004,4.4854,0.0,0.0,1.0007,0.6706,0.0
2024-01-21 11:00:00,14.4095,2.3785,0.0,0.0,1.0001,0.65,0.0
2024-01-21 12:00:00,11.3595,3.0567,0.0,0.0,0.7489,0.499,0.0
2024-01-21 13:00:00,11.0609,3.9675,0.0,0.0,0.499,0.499,0.0
2024-01-21 14:00:00,11.0948,3.0756,0.0,0.0,0.25,0.25,0.0
2024-01-21 15:00:00,11.5026,4.3164,0.0,0.0,0.2764,0.2764,0.0
2024-01-21 16:00:00,14.6296,4.2737,0.0,0.0,0.49,0.49,0.0
2024-01-21 17:00:00,23.1969,4.5439,0.0,0.0,0.6902,0.68,0.0
2024-01-21 18:00:00,17.018,4.4769,0.0,0.0,1.0011,0.68,0.0
2024-01-21 19:00:00,24.1709,4.3735,0.0,0.0,1.0001,0.7,0.0
2024-01-21 20:00:00,19.2964,4.2764,0.0,0.0,0.9001,0.65,0.0
2024-01-21 21:00:00,19.3568,4.3486,0.0,0.0,0.499,0.499,0.0
2024-01-21 22:00:00,12.8081,4.3716,0.0,0.0,0.499,0.499,0.0
2024-01-21 23:00:00,11.4098,4.3747,0.0,0.0,0.49,0.49,0.0
2024-01-22 00:00:00,19.5291,4.532,0.0,0.0,0.49,0.49,0.0
2024-01-22 01:00:00,18.6233,2.5,0.0,0.0,0.31,0.31,0.0
2024-01-22 02:00:00,9.7669,2.2728,0.0,0.0,0.0101,0.0101,0.0
2024-01-22 03:00:00,17.6351,2.3458,0.0,0.0,0.1,0.1,0.0
2024-01-22 04:00:00,23.1196,8.2067,0.0,0.0,0.2,0.2,0.0
2024-01-22 05:00:00,20.2392,2.3343,0.4899,0.0,0.4999,0.49,0.0
2024-01-22 06:00:00,15.8783,2.1052,8.3694,0.0,8.3694,0.71,0.0
2024-01-22 07:00:00,11.2713,2.1035,7.6213,0.0,7.6214,0.71,0.0
2024-01-22 08:00:00,12.0995,2.0586,5.7233,0.0,5.7333,0.68,0.0
2024-01-22 09:00:00,14.4725,1.0734,7.3122,0.0,7.3222,0.71,0.0
2024-01-22 10:00:00,13.5565,1.2727,10.0,0.0,10.0,0.7004,0.0
2024-01-22 11:00:00,16.0992,1.089,8.281,0.0,8.291,0.71,0.0
2024-01-22 12:00:00,14.2798,1.0792,4.4045,0.0,4.4145,0.71,0.0
2024-01-22 13:00:00,13.4757,1.1984,2.4468,0.0,2.4569,0.71,0.0
2024-01-22 14:00:00,11.4415,0.9559,0.3306,0.0,0.7004,0.7003,0.0
2024-01-22 15:00:00,8.1934,0.8408,0.0,0.0,2.0009,0.68,0.0
2024-01-22 16:00:00,11.4036,1.0792,4.9765,0.0,4.9865,0.73,0.0
2024-01-22 17:00:00,21.5059,2.0771,14.0,0.0,14.0101,2.0001,0.0
2024-01-22 18:00:00,16.8056,1.1582,10.0,0.0,12.0011,2.0001,0.0
2024-01-22 19:00:00,12.5055,2.0771,0.0,0.0,4.7501,0.75,0.0
2024-01-22 20:00:00,11.5264,2.0676,0.0,0.0,3.4053,0.71,0.0
2024-01-22 21:00:00,11.4303,2.0771,0.527,0.0,1.3139,0.68,0.0
2024-01-22 22:00:00,11.5046,1.6157,0.0,0.0,0.499,0.499,0.0
2024-01-22 23:00:00,7.0296,2.0771,0.1,0.0,0.1,0.1,0.0
2024-01-23 00:00:00,4.5088,0.919,0.0,0.0,1.7519,0.15,0.0
2024-01-23 01:00:00,4.4888,1.0734,0.2471,0.0,2.0642,0.2472,0.0
2024-01-23 02:00:00,4.7535,0.7874,0.386,0.0,2.3859,0.3861,0.0
2024-01-23 03:00:00,5.4444,0.9175,1.1627,0.0,3.1628,0.499,0.0
2024-01-23 04:00:00,9.3935,1.0792,6.1134,0.0,6.1235,0.68,0.0
2024-01-23 05:00:00,8.9704,1.0111,6.7225,0.0,8.6376,0.68,0.0
2024-01-23 06:00:00,17.3324,1.0958,18.0,0.0,16.4376,0.75,0.0
2024-01-23 07:00:00,21.6007,1.0792,22.0,0.0,20.6412,0.75,0.0
2024-01-23 08:00:00,18.0181,1.0792,14.0,0.0,16.5215,0.75,0.0
2024-01-23 09:00:00,24.5279,1.0734,18.0,0.0,18.2374,0.75,0.0
2024-01-23 10:00:00,21.0468,1.118,18.0,0.0,14.9227,0.75,0.0
2024-01-23 11:00:00,20.0679,2.0001,14.0,0.0,14.9959,0.75,0.0
2024-01-23 12:00:00,14.8303,1.7627,6.4042,0.0,9.3266,0.75,0.0
2024-01-23 13:00:00,11.605,2.0,3.1206,0.0,6.7337,0.7005,0.0
2024-01-23 14:00:00,8.0137,1.6167,0.9217,0.0,4.9217,0.7005,0.0
2024-01-23 15:00:00,8.1435,1.2691,0.9527,0.0,4.373,0.7005,0.0
2024-01-23 16:00:00,8.9309,2.0,4.6371,0.0,4.6479,0.75,0.0
2024-01-23 17:00:00,15.7721,2.0531,10.0,0.0,10.01,0.75,0.0
2024-01-23 18:00:00,10.6048,2.0531,5.0705,0.0,5.4486,0.75,0.0
2024-01-23 19:00:00,7.242,2.0,0.0,0.0,2.9713,0.7004,0.0
2024-01-23 20:00:00,7.5402,1.0792,0.0,0.0,2.5296,0.499,0.0
2024-01-23 21:00:00,6.1187,1.0792,0.0,0.0,1.8409,0.49,0.0
2024-01-23 22:00:00,4.7249,1.4903,0.0,0.0,0.5138,0.1754,0.0
2024-01-23 23:00:00,3.2984,1.5031,0.0,0.0,0.0101,0.0101,0.0
2024-01-24 00:00:00,3.097,1.4646,0.2169,0.0,0.2187,0.2169,0.0
2024-01-24 01:00:00,2.178,1.1043,0.0,0.0,0.05,0.05,0.0
2024-01-24 02:00:00,2.2164,1.0792,0.0,0.0,0.1166,0.1166,0.0
2024-01-24 03:00:00,2.277,1.0792,0.2,0.0,0.4963,0.2,0.0
2024-01-24 04:00:00,3.6166,1.0734,1.4853,0.0,2.0314,0.499,0.0
2024-01-24 05:00:00,6.6029,1.0388,4.5378,0.0,4.5379,0.5,0.0
2024-01-24 06:00:00,12.9146,1.7153,9.4543,0.0,9.4643,0.7003,0.0
2024-01-24 07:00:00,14.0467,1.6879,9.921,0.0,11.3453,0.7003,0.0
2024-01-24 08:00:00,12.4655,2.0,6.7402,0.0,9.7403,0.7003,0.0
2024-01-24 09:00:00,13.5034,2.0,9.0555,0.0,11.0564,0.7003,0.0
2024-01-24 10:00:00,12.546,2.0,8.09,0.0,10.1562,0.7003,0.0
2024-01-24 11:00:00,11.2519,1.8859,4.0567,0.0,8.0568,0.7003,0.0
2024-01-24 12:00:00,7.6395,1.8481,1.2485,0.0,5.1201,0.7002,0.0
2024-01-24 13:00:00,6.6036,1.1495,0.7161,0.0,4.7003,0.7002,0.0
2024-01-24 14:00:00,5.7266,1.0792,0.6648,0.0,4.1779,0.6648,0.0
2024-01-24 15:00:00,5.5109,1.0734,0.68,0.0,2.6809,0.68,0.0
2024-01-24 16:00:00,6.3305,1.0734,3.9991,0.0,3.9991,0.68,0.0
2024-01-24 17:00:00,10.3942,1.3212,6.992,0.0,6.9921,0.75,0.0
2024-01-24 18:00:00,9.0479,2.0625,5.2561,0.0,5.2662,0.7001,0.0
2024-01-24 19:00:00,6.3826,2.0639,0.0,0.0,2.1492,0.68,0.0
2024-01-24 20:00:00,6.2351,1.8391,0.5082,0.0,1.5767,0.68,0.0
2024-01-24 21:00:00,4.9627,1.0792,0.3459,0.0,1.0742,0.68,0.0
2024-01-24 22:00:00,4.2437,1.0792,0.0,0.0,0.2321,0.2321,0.0
2024-01-24 23:00:00,2.517,1.822,0.0,0.0,0.0101,0.0101,0.0
2024-01-25 00:00:00,2.7808,1.0882,0.0,0.0,0.0101,0.0101,0.0
2024-01-25 01:00:00,2.1164,2.0,0.0101,0.0,0.0102,0.0102,0.0
2024-01-25 02:00:00,2.3548,1.4894,0.0105,0.0,0.0104,0.0104,0.0
2024-01-25 03:00:00,2.5408,1.0792,0.1,0.0,0.1,0.1,0.0
2024-01-25 04:00:00,4.0465,1.0792,2.0465,0.0,2.0464,0.15,0.0
2024-01-25 05:00:00,7.6248,1.0792,5.5613,0.0,5.5613,0.5,0.0
2024-01-25 06:00:00,17.6702,1.0734,14.0,0.0,14.0,0.68,0.0
2024-01-25 07:00:00,16.4203,1.0792,14.0,0.0,14.0,0.68,0.0
2024-01-25 08:00:00,12.3445,2.0625,14.0,0.0,10.2811,0.75,0.0
2024-01-25 09:00:00,13.2736,1.0552,14.0,0.0,11.2134,0.75,0.0
2024-01-25 10:00:00,12.2696,1.1163,14.0,0.0,10.2094,0.75,0.0
2024-01-25 11:00:00,8.0703,1.0514,5.2977,0.0,7.1354,0.75,0.0
2024-01-25 12:00:00,5.9174,1.8904,2.5681,0.0,4.4987,0.75,0.0
2024-01-25 13:00:00,6.442,1.1498,1.6309,0.0,3.7043,0.7004,0.0
2024-01-25 14:00:00,5.6401,1.058,0.8867,0.0,3.2736,0.7004,0.0
2024-01-25 15:00:00,5.1782,2.0687,0.68,0.0,2.6809,0.68,0.0
2024-01-25 16:00:00,7.7367,0.6291,5.6136,0.0,5.6136,0.65,0.0
2024-01-25 17:00:00,15.4461,1.3171,14.0,0.0,12.1267,0.68,0.0
2024-01-25 18:00:00,13.4107,2.0513,10.0,0.0,10.01,0.68,0.0
2024-01-25 19:00:00,7.0631,2.0687,0.8586,0.0,3.4903,0.68,0.0
2024-01-25 20:00:00,7.5069,1.1884,1.5068,0.0,3.6955,0.498,0.0
2024-01-25 21:00:00,6.0145,2.0,0.0,0.0,2.2492,0.15,0.0
2024-01-25 22:00:00,4.0383,2.0,0.0,0.0,0.9064,0.0101,0.0
2024-01-25 23:00:00,2.7558,2.0805,0.0,0.0,0.0102,0.0101,0.0
2024-01-26 00:00:00,4.8362,0.9882,2.4585,0.0,4.0848,0.1,0.0
2024-01-26 01:00:00,3.9905,1.0191,1.9099,0.0,2.7792,0.1,0.0
2024-01-26 02:00:00,4.6743,0.7874,2.6744,0.0,2.9843,0.1,0.0
2024-01-26 03:00:00,4.8763,0.9303,2.8763,0.0,3.0425,0.1,0.0
2024-01-26 04:00:00,5.9194,0.9664,3.9195,0.0,3.92,0.2,0.0
2024-01-26 05:00:00,9.5733,0.9594,7.5031,0.0,7.5031,0.5,0.0
2024-01-26 06:00:00,18.5031,1.0792,14.0,0.0,12.8711,0.73,0.0
2024-01-26 07:00:00,22.64,2.0,18.0,0.0,16.7492,0.73,0.0
2024-01-26 08:00:00,16.4607,1.0792,9.9999,0.0,11.8394,0.73,0.0
2024-01-26 09:00:00,11.4675,1.0605,6.9124,0.0,8.4843,0.73,0.0
2024-01-26 10:00:00,8.9352,1.1096,4.3644,0.0,6.333,0.68,0.0
2024-01-26 11:00:00,6.8591,1.025,2.9668,0.0,5.9669,0.65,0.0
2024-01-26 12:00:00,7.1288,1.0045,2.8407,0.0,5.8407,0.499,0.0
2024-01-26 13:00:00,7.4737,1.128,0.8844,0.0,4.0208,0.499,0.0
2024-01-26 14:00:00,7.4076,1.0792,0.49,0.0,5.3916,0.49,0.0
2024-01-26 15:00:00,7.4993,1.4587,0.2,0.0,3.9152,0.2,0.0
2024-01-26 16:00:00,8.8235,1.6991,4.4512,0.0,5.8919,0.498,0.0
2024-01-26 17:00:00,7.6426,2.0833,3.454,0.0,4.5494,0.498,0.0
2024-01-26 18:00:00,7.9718,2.4024,0.49,0.0,3.49,0.49,0.0
2024-01-26 19:00:00,6.5864,2.3152,0.0,0.0,2.0,0.05,0.0
2024-01-26 20:00:00,6.1392,2.2332,0.0,0.0,1.6074,0.15,0.0
2024-01-26 21:00:00,6.498,2.2942,0.0,0.0,1.3026,0.15,0.0
2024-01-26 22:00:00,5.7774,2.3136,0.0,0.0,1.1744,0.01,0.0
2024-01-26 23:00:00,3.7517,2.3243,0.0,0.0,1.0012,0.01,0.0
2024-01-27 00:00:00,6.9792,2.304,0.0,0.0,3.0103,0.0101,0.0
2024-01-27 01:00:00,4.0295,2.5,0.0,0.0,1.0111,0.0101,0.0
2024-01-27 02:00:00,2.9097,2.5,0.0,0.0,1.0011,0.0102,0.0
2024-01-27 03:00:00,2.8074,2.5,0.0,0.0,0.2602,0.0102,0.0
2024-01-27 04:00:00,4.4095,2.3674,0.0,0.0,0.2601,0.0101,0.0
2024-01-27 05:00:00,7.1105,2.5,0.0,0.0,0.2601,0.0101,0.0
2024-01-27 06:00:00,8.5429,2.3624,1.4388,0.0,1.7488,0.49,0.0
2024-01-27 07:00:00,10.4605,2.3566,3.3754,0.0,3.9292,0.49,0.0
2024-01-27 08:00:00,10.2402,2.0,0.49,0.0,2.0562,0.49,0.0
2024-01-27 09:00:00,11.5778,1.0792,3.36,0.0,3.6102,0.498,0.0
