Time,Spin10,NSpin10,Res30,RegC
2024-01-21 01:00:00,5.727,5.727,3.0,4.0
2024-01-21 02:00:00,5.273,5.273,3.0,4.0
2024-01-21 03:00:00,5.273,5.273,3.0,3.52
2024-01-21 04:00:00,5.273,5.273,3.0,4.0
2024-01-21 05:00:00,5.727,5.727,3.0,17.7
2024-01-21 06:00:00,6.636,6.636,5.0,21.21
2024-01-21 07:00:00,17.309,17.309,16.48,24.52
2024-01-21 08:00:00,17.545,17.545,17.0,20.0
2024-01-21 09:00:00,17.586,17.586,16.94,18.09
2024-01-21 10:00:00,15.182,15.182,15.0,16.4
2024-01-21 11:00:00,10.464,10.464,9.81,11.21
2024-01-21 12:00:00,7.531,7.531,7.44,14.62
2024-01-21 13:00:00,6.645,6.645,6.51,13.84
2024-01-21 14:00:00,7.091,7.091,7.0,14.03
2024-01-21 15:00:00,9.091,9.091,9.0,14.43
2024-01-21 16:00:00,5.355,5.355,5.0,9.0
2024-01-21 17:00:00,6.573,6.573,6.0,7.55
2024-01-21 18:00:00,6.655,6.655,6.0,7.55
2024-01-21 19:00:00,5.727,5.727,5.0,8.0
2024-01-21 20:00:00,5.464,5.464,5.0,6.3
2024-01-21 21:00:00,5.257,5.257,4.907,5.83
2024-01-21 22:00:00,5.273,5.273,5.0,6.05
2024-01-21 23:00:00,3.455,3.455,3.0,4.3
2024-01-22 00:00:00,4.155,4.155,3.77,4.0
2024-01-22 01:00:00,5.273,5.273,3.0,3.69
2024-01-22 02:00:00,3.909,3.909,3.0,4.34
2024-01-22 03:00:00,3.736,3.736,2.827,3.33
2024-01-22 04:00:00,4.636,4.636,3.0,4.0
2024-01-22 05:00:00,5.273,5.273,3.0,4.0
2024-01-22 06:00:00,7.869,7.869,5.0,12.01
2024-01-22 07:00:00,16.091,16.091,15.0,26.22
2024-01-22 08:00:00,11.931,11.931,10.84,13.72
2024-01-22 09:00:00,7.091,7.091,6.0,7.55
2024-01-22 10:00:00,5.545,5.545,5.0,6.05
2024-01-22 11:00:00,5.545,5.545,5.0,6.05
2024-01-22 12:00:00,5.545,5.545,5.0,9.06
2024-01-22 13:00:00,5.284,5.284,5.0,6.0
2024-01-22 14:00:00,5.545,5.545,5.0,6.0
2024-01-22 15:00:00,5.545,5.545,5.0,6.0
2024-01-22 16:00:00,5.415,5.415,4.564,7.25
2024-01-22 17:00:00,5.727,5.727,5.0,24.52
2024-01-22 18:00:00,5.727,5.727,5.0,19.74
2024-01-22 19:00:00,5.109,5.109,4.564,8.97
2024-01-22 20:00:00,5.109,5.109,4.564,5.5
2024-01-22 21:00:00,5.0,5.0,4.564,7.0
2024-01-22 22:00:00,4.636,4.636,4.2,5.25
2024-01-22 23:00:00,3.141,3.141,2.527,5.48
2024-01-23 00:00:00,2.8,2.8,2.527,4.0
2024-01-23 01:00:00,3.727,3.727,3.0,4.0
2024-01-23 02:00:00,3.727,3.727,3.0,4.0
2024-01-23 03:00:00,3.727,3.727,3.0,3.52
2024-01-23 04:00:00,3.727,3.727,3.0,4.0
2024-01-23 05:00:00,3.255,3.255,2.527,15.41
2024-01-23 06:00:00,5.545,5.545,5.0,19.93
2024-01-23 07:00:00,10.961,10.961,10.87,24.03
2024-01-23 08:00:00,5.122,5.122,5.0,27.01
2024-01-23 09:00:00,5.273,5.273,5.0,23.8
2024-01-23 10:00:00,4.92,4.92,4.92,11.38
2024-01-23 11:00:00,4.75,4.75,4.75,10.44
2024-01-23 12:00:00,4.62,4.62,4.62,10.0
2024-01-23 13:00:00,4.75,4.75,4.75,6.96
2024-01-23 14:00:00,4.75,4.75,4.75,10.15
2024-01-23 15:00:00,4.75,4.75,4.75,8.16
2024-01-23 16:00:00,4.25,4.25,4.25,13.79
2024-01-23 17:00:00,5.0,5.0,5.0,22.26
2024-01-23 18:00:00,4.75,4.75,4.75,15.4
2024-01-23 19:00:00,4.75,4.75,4.75,12.86
2024-01-23 20:00:00,4.223,4.223,4.223,5.76
2024-01-23 21:00:00,4.223,4.223,4.223,5.5
2024-01-23 22:00:00,4.227,4.227,4.2,5.25
2024-01-23 23:00:00,3.386,3.386,2.818,4.0
2024-01-24 00:00:00,7.785,7.785,2.641,5.42
2024-01-24 01:00:00,6.094,6.094,2.641,4.0
2024-01-24 02:00:00,5.652,5.652,2.641,4.0
2024-01-24 03:00:00,4.823,4.823,2.641,3.0
2024-01-24 04:00:00,5.395,5.395,2.641,4.0
2024-01-24 05:00:00,7.137,7.137,2.905,8.09
2024-01-24 06:00:00,11.267,11.267,3.574,17.0
2024-01-24 07:00:00,10.921,10.921,5.0,21.84
2024-01-24 08:00:00,8.999,8.999,5.0,13.17
2024-01-24 09:00:00,8.942,8.942,5.0,11.19
2024-01-24 10:00:00,11.458,11.458,5.0,14.31
2024-01-24 11:00:00,11.399,11.399,5.0,14.02
2024-01-24 12:00:00,11.696,11.696,5.0,16.04
2024-01-24 13:00:00,10.555,10.555,5.0,12.69
2024-01-24 14:00:00,9.772,9.772,5.0,12.53
2024-01-24 15:00:00,9.057,9.057,5.0,9.81
2024-01-24 16:00:00,8.325,8.325,5.0,11.64
2024-01-24 17:00:00,6.903,6.903,5.0,12.15
2024-01-24 18:00:00,6.585,6.585,5.0,8.0
2024-01-24 19:00:00,6.154,6.154,5.0,8.0
2024-01-24 20:00:00,6.071,6.071,4.564,6.03
2024-01-24 21:00:00,5.325,5.325,4.564,5.5
2024-01-24 22:00:00,4.909,4.909,4.205,5.25
2024-01-24 23:00:00,3.715,3.715,2.641,4.0
2024-01-25 00:00:00,2.865,2.865,2.526,4.42
2024-01-25 01:00:00,2.865,2.865,2.526,3.0
2024-01-25 02:00:00,2.865,2.865,2.526,3.0
2024-01-25 03:00:00,2.865,2.865,2.526,3.0
2024-01-25 04:00:00,2.865,2.865,2.526,3.0
2024-01-25 05:00:00,2.865,2.865,2.526,4.85
2024-01-25 06:00:00,3.087,3.087,2.482,5.0
2024-01-25 07:00:00,4.452,4.452,4.25,7.0
2024-01-25 08:00:00,4.774,4.25,4.25,7.21
2024-01-25 09:00:00,4.795,4.25,4.25,5.8
2024-01-25 10:00:00,4.615,4.25,4.25,5.3
2024-01-25 11:00:00,4.512,4.25,4.25,5.3
2024-01-25 12:00:00,4.25,4.25,4.25,5.3
2024-01-25 13:00:00,4.2,4.2,4.2,5.25
2024-01-25 14:00:00,4.25,4.25,4.25,5.3
2024-01-25 15:00:00,4.25,4.25,4.25,5.3
2024-01-25 16:00:00,4.636,4.2,4.2,7.0
2024-01-25 17:00:00,6.699,4.25,4.25,10.74
2024-01-25 18:00:00,4.861,4.25,4.25,7.37
2024-01-25 19:00:00,4.353,4.2,4.2,7.0
2024-01-25 20:00:00,4.2,4.2,4.2,5.5
2024-01-25 21:00:00,4.418,4.2,4.2,5.5
2024-01-25 22:00:00,4.418,4.2,4.2,4.89
2024-01-25 23:00:00,2.865,2.865,2.526,3.0
2024-01-26 00:00:00,2.761,2.761,2.526,4.24
2024-01-26 01:00:00,2.761,2.761,2.526,3.0
2024-01-26 02:00:00,2.761,2.761,2.526,3.0
2024-01-26 03:00:00,2.761,2.761,2.526,3.0
2024-01-26 04:00:00,2.806,2.806,2.517,3.16
2024-01-26 05:00:00,2.761,2.761,2.526,4.27
2024-01-26 06:00:00,3.121,3.121,2.712,4.5
2024-01-26 07:00:00,4.899,4.899,4.25,7.44
2024-01-26 08:00:00,4.932,4.25,4.25,7.5
2024-01-26 09:00:00,5.063,4.25,4.25,5.8
2024-01-26 10:00:00,5.341,4.25,4.25,5.25
2024-01-26 11:00:00,5.068,4.25,4.25,5.3
2024-01-26 12:00:00,5.068,4.25,4.25,5.3
2024-01-26 13:00:00,5.068,4.25,4.25,5.3
2024-01-26 14:00:00,5.068,4.25,4.25,5.3
2024-01-26 15:00:00,5.041,4.25,4.25,5.3
2024-01-26 16:00:00,4.932,4.25,4.25,7.5
2024-01-26 17:00:00,6.797,4.25,4.25,10.92
2024-01-26 18:00:00,5.935,4.25,4.25,9.34
2024-01-26 19:00:00,4.795,4.25,4.25,7.25
2024-01-26 20:00:00,4.636,4.2,4.2,5.5
2024-01-26 21:00:00,4.468,4.25,4.25,5.55
2024-01-26 22:00:00,4.418,4.2,4.2,5.25
2024-01-26 23:00:00,2.802,2.802,2.518,3.0
2024-01-27 00:00:00,2.716,2.716,2.482,4.66
2024-01-27 01:00:00,2.716,2.716,2.482,3.0
2024-01-27 02:00:00,2.644,2.644,2.496,3.0
2024-01-27 03:00:00,2.644,2.644,2.496,3.0
2024-01-27 04:00:00,2.644,2.644,2.496,3.0
2024-01-27 05:00:00,2.716,2.716,2.482,4.4
2024-01-27 06:00:00,2.685,2.685,2.685,5.0
2024-01-27 07:00:00,4.659,4.659,4.25,7.52
2024-01-27 08:00:00,4.659,4.523,4.25,7.0
2024-01-27 09:00:00,5.445,4.523,4.25,5.8
2024-01-27 10:00:00,4.795,4.25,4.25,5.3
2024-01-27 11:00:00,5.25,4.25,4.25,6.0
2024-01-27 12:00:00,4.67,4.25,4.25,5.3
2024-01-27 13:00:00,4.468,4.25,4.25,5.3
2024-01-27 14:00:00,4.686,4.25,4.25,5.3
2024-01-27 15:00:00,4.795,4.25,4.25,5.3
2024-01-27 16:00:00,4.909,4.2,4.2,7.5
2024-01-27 17:00:00,5.433,4.2,4.2,7.34
2024-01-27 18:00:00,5.16,4.2,4.2,6.84
2024-01-27 19:00:00,4.876,4.2,4.2,7.44
2024-01-27 20:00:00,4.636,4.2,4.2,5.5
2024-01-27 21:00:00,4.2,4.2,4.2,7.0
2024-01-27 22:00:00,4.227,4.227,4.2,5.25
2024-01-27 23:00:00,2.735,2.735,2.5,5.0
2024-01-28 00:00:00,2.674,2.674,2.526,4.0
2024-01-28 01:00:00,2.674,2.674,2.526,4.26
2024-01-28 02:00:00,2.674,2.674,2.526,3.0
2024-01-28 03:00:00,2.674,2.674,2.526,3.0
2024-01-28 04:00:00,2.674,2.674,2.526,3.0
2024-01-28 05:00:00,2.674,2.674,2.526,4.0
2024-01-28 06:00:00,2.835,2.835,2.835,5.96
2024-01-28 07:00:00,4.2,4.2,4.2,7.0
2024-01-28 08:00:00,4.659,4.659,4.25,5.8
2024-01-28 09:00:00,4.932,4.932,4.25,5.25
2024-01-28 10:00:00,4.659,4.25,4.25,5.3
2024-01-28 11:00:00,4.659,4.25,4.25,5.3
2024-01-28 12:00:00,4.659,4.25,4.25,6.58
2024-01-28 13:00:00,4.659,4.25,4.25,6.47
2024-01-28 14:00:00,4.659,4.25,4.25,6.62
2024-01-28 15:00:00,4.659,4.25,4.25,7.23
2024-01-28 16:00:00,4.73,4.223,4.223,8.51
2024-01-28 17:00:00,8.378,4.2,4.2,13.86
2024-01-28 18:00:00,6.84,4.2,4.2,11.04
2024-01-28 19:00:00,5.051,4.2,4.2,7.76
2024-01-28 20:00:00,4.905,4.223,4.223,5.5
2024-01-28 21:00:00,4.659,4.223,4.223,7.31
2024-01-28 22:00:00,4.418,4.418,4.2,5.25
2024-01-28 23:00:00,2.787,2.787,2.504,4.55
2024-01-29 00:00:00,2.896,2.896,2.482,4.0
2024-01-29 01:00:00,2.674,2.674,2.526,3.0
2024-01-29 02:00:00,2.674,2.674,2.526,3.0
2024-01-29 03:00:00,2.674,2.674,2.526,3.0
2024-01-29 04:00:00,2.674,2.674,2.526,3.0
2024-01-29 05:00:00,2.896,2.896,2.482,3.01
2024-01-29 06:00:00,2.859,2.859,2.712,9.11
2024-01-29 07:00:00,5.646,4.659,4.25,8.81
2024-01-29 08:00:00,5.919,4.654,4.25,9.31
2024-01-29 09:00:00,5.608,4.654,4.25,5.8
2024-01-29 10:00:00,4.877,4.73,4.73,5.78
2024-01-29 11:00:00,4.659,4.25,4.25,5.3
2024-01-29 12:00:00,4.659,4.25,4.25,11.74
2024-01-29 13:00:00,4.659,4.25,4.25,11.75
2024-01-29 14:00:00,4.886,4.75,4.75,11.97
2024-01-29 15:00:00,4.659,4.25,4.25,13.2
2024-01-29 16:00:00,4.818,4.6,4.6,20.16
2024-01-29 17:00:00,6.211,5.0,5.0,8.34
2024-01-29 18:00:00,5.764,5.0,5.0,8.4
2024-01-29 19:00:00,5.212,5.212,4.635,5.88
2024-01-29 20:00:00,5.182,4.2,4.2,5.5
2024-01-29 21:00:00,4.777,4.341,4.341,11.48
2024-01-29 22:00:00,4.636,4.2,4.2,5.25
2024-01-29 23:00:00,2.787,2.787,2.504,4.0
2024-01-30 00:00:00,3.072,3.072,2.526,4.0
2024-01-30 01:00:00,2.674,2.674,2.526,4.0
2024-01-30 02:00:00,2.674,2.674,2.526,4.0
2024-01-30 03:00:00,2.674,2.674,2.526,3.0
2024-01-30 04:00:00,2.674,2.674,2.526,4.0
2024-01-30 05:00:00,2.674,2.674,2.526,11.3
2024-01-30 06:00:00,4.163,4.163,3.285,12.25
2024-01-30 07:00:00,5.109,5.0,4.564,11.54
2024-01-30 08:00:00,5.0,5.0,4.596,7.0
2024-01-30 09:00:00,4.777,4.777,4.341,5.75
2024-01-30 10:00:00,5.545,5.0,5.0,6.05
2024-01-30 11:00:00,4.768,4.223,4.223,5.25
2024-01-30 12:00:00,4.745,4.2,4.2,5.25
2024-01-30 13:00:00,4.745,4.2,4.2,5.25
2024-01-30 14:00:00,4.795,4.25,4.25,5.3
2024-01-30 15:00:00,4.745,4.331,4.2,5.25
2024-01-30 16:00:00,5.045,5.045,4.318,6.71
2024-01-30 17:00:00,6.391,6.391,4.635,5.88
2024-01-30 18:00:00,6.261,6.261,4.564,7.0
2024-01-30 19:00:00,5.452,5.452,4.318,5.88
2024-01-30 20:00:00,4.88,4.88,4.393,5.5
2024-01-30 21:00:00,5.545,5.0,5.0,6.3
2024-01-30 22:00:00,4.745,4.2,4.2,5.25
2024-01-30 23:00:00,3.203,3.203,2.526,4.0
2024-01-31 00:00:00,3.071,3.071,2.525,3.0
2024-01-31 01:00:00,3.071,3.071,2.525,4.0
2024-01-31 02:00:00,3.071,3.071,2.525,4.0
2024-01-31 03:00:00,3.071,3.071,2.525,3.0
2024-01-31 04:00:00,3.071,3.071,2.525,4.0
2024-01-31 05:00:00,3.071,3.071,2.525,4.0
2024-01-31 06:00:00,3.465,3.366,2.712,4.85
2024-01-31 07:00:00,5.12,5.0,5.0,7.72
2024-01-31 08:00:00,5.365,5.0,5.0,6.55
2024-01-31 09:00:00,6.615,5.0,4.896,7.96
2024-01-31 10:00:00,6.2,5.104,5.0,6.0
2024-01-31 11:00:00,4.812,4.354,4.25,5.56
2024-01-31 12:00:00,4.745,4.304,4.2,5.25
2024-01-31 13:00:00,4.785,4.326,4.223,6.17
2024-01-31 14:00:00,4.894,4.354,4.25,5.3
2024-01-31 15:00:00,5.074,4.354,4.25,5.3
2024-01-31 16:00:00,4.937,4.299,4.25,7.51
2024-01-31 17:00:00,6.322,6.322,5.76,8.79
2024-01-31 18:00:00,5.161,4.959,4.91,6.46
2024-01-31 19:00:00,5.458,5.0,4.896,6.36
2024-01-31 20:00:00,4.745,4.249,4.2,5.5
2024-01-31 21:00:00,4.627,4.284,4.18,5.5
2024-01-31 22:00:00,3.953,3.953,3.92,5.25
2024-01-31 23:00:00,3.062,3.062,2.527,4.0
2024-02-01 00:00:00,3.644,3.644,2.482,4.0
2024-02-01 01:00:00,2.741,2.741,2.527,4.0
2024-02-01 02:00:00,2.741,2.741,2.527,4.0
2024-02-01 03:00:00,2.741,2.741,2.527,3.0
2024-02-01 04:00:00,2.741,2.741,2.527,4.69
2024-02-01 05:00:00,3.644,3.644,2.482,7.46
2024-02-01 06:00:00,3.651,3.651,2.489,6.36
2024-02-01 07:00:00,5.856,5.0,5.0,8.57
2024-02-01 08:00:00,5.545,5.0,5.0,8.0
2024-02-01 09:00:00,5.285,4.855,4.74,6.29
2024-02-01 10:00:00,5.14,4.535,4.42,5.47
2024-02-01 11:00:00,4.965,4.535,4.42,5.47
2024-02-01 12:00:00,4.818,4.535,4.42,5.47
2024-02-01 13:00:00,4.774,4.457,4.25,5.3
2024-02-01 14:00:00,4.535,4.535,4.42,11.63
2024-02-01 15:00:00,4.48,4.48,4.3,12.19
2024-02-01 16:00:00,5.205,4.535,4.42,14.91
2024-02-01 17:00:00,4.905,4.905,4.79,17.55
2024-02-01 18:00:00,4.905,4.905,4.79,16.68
2024-02-01 19:00:00,5.431,5.0,4.885,7.79
2024-02-01 20:00:00,4.736,4.535,4.42,5.72
2024-02-01 21:00:00,4.453,4.453,4.24,7.0
2024-02-01 22:00:00,4.435,4.435,4.2,5.25
2024-02-01 23:00:00,3.421,3.421,2.526,4.0
2024-02-02 00:00:00,3.055,3.055,2.526,4.38
2024-02-02 01:00:00,2.737,2.737,2.531,4.5
2024-02-02 02:00:00,2.737,2.737,2.527,3.0
2024-02-02 03:00:00,2.737,2.737,2.527,3.0
2024-02-02 04:00:00,2.737,2.737,2.527,4.5
2024-02-02 05:00:00,3.055,3.055,2.526,4.0
2024-02-02 06:00:00,3.241,3.241,2.712,5.0
2024-02-02 07:00:00,6.936,5.0,5.0,9.44
2024-02-02 08:00:00,6.255,5.0,5.0,9.3
2024-02-02 09:00:00,5.851,5.0,5.0,6.55
2024-02-02 10:00:00,5.364,4.818,4.6,5.65
2024-02-02 11:00:00,5.205,4.468,4.25,5.3
2024-02-02 12:00:00,4.745,4.418,4.2,5.25
2024-02-02 13:00:00,4.625,4.418,4.2,5.25
2024-02-02 14:00:00,4.745,4.418,4.2,5.25
2024-02-02 15:00:00,4.745,4.418,4.2,5.25
2024-02-02 16:00:00,5.545,5.0,5.0,8.0
2024-02-02 17:00:00,7.051,5.0,5.0,9.64
2024-02-02 18:00:00,6.756,5.0,5.0,10.22
2024-02-02 19:00:00,5.545,5.0,5.0,8.0
2024-02-02 20:00:00,4.696,4.364,4.2,5.68
2024-02-02 21:00:00,4.429,4.418,4.2,7.0
2024-02-02 22:00:00,4.418,4.418,4.2,5.25
2024-02-02 23:00:00,3.055,3.055,2.526,4.0
2024-02-03 00:00:00,2.652,2.652,2.526,4.46
2024-02-03 01:00:00,2.652,2.652,2.526,4.46
2024-02-03 02:00:00,2.652,2.652,2.526,4.46
2024-02-03 03:00:00,2.652,2.652,2.526,3.0
2024-02-03 04:00:00,2.652,2.652,2.526,4.46
2024-02-03 05:00:00,3.115,3.115,2.99,4.0
2024-02-03 06:00:00,3.034,3.034,2.712,5.0
2024-02-03 07:00:00,5.545,5.42,5.0,10.94
2024-02-03 08:00:00,5.682,5.42,5.0,7.18
2024-02-03 09:00:00,5.545,5.42,5.0,6.55
2024-02-03 10:00:00,5.415,5.415,5.0,6.05
2024-02-03 11:00:00,4.686,4.67,4.25,5.3
2024-02-03 12:00:00,4.818,4.818,4.6,7.64
2024-02-03 13:00:00,4.659,4.659,4.25,5.3
2024-02-03 14:00:00,4.818,4.818,4.6,6.9
2024-02-03 15:00:00,4.659,4.659,4.25,8.14
2024-02-03 16:00:00,4.745,4.582,4.2,7.2
2024-02-03 17:00:00,7.955,4.682,4.3,13.0
2024-02-03 18:00:00,6.944,4.582,4.2,11.23
2024-02-03 19:00:00,6.207,4.582,4.2,9.88
2024-02-03 20:00:00,4.745,4.582,4.2,7.2
2024-02-03 21:00:00,4.745,4.582,4.2,7.2
2024-02-03 22:00:00,4.768,4.768,4.49,5.54
2024-02-03 23:00:00,2.784,2.784,2.5,5.0
2024-02-04 00:00:00,2.88,2.88,2.482,5.73
2024-02-04 01:00:00,2.88,2.88,2.482,4.0
2024-02-04 02:00:00,2.671,2.671,2.524,4.0
2024-02-04 03:00:00,2.671,2.671,2.524,3.0
2024-02-04 04:00:00,2.88,2.88,2.482,4.0
2024-02-04 05:00:00,2.88,2.88,2.482,7.36
2024-02-04 06:00:00,2.843,2.843,2.712,8.58
2024-02-04 07:00:00,4.468,4.468,4.25,8.48
2024-02-04 08:00:00,4.407,4.407,4.2,7.0
2024-02-04 09:00:00,4.407,4.407,4.2,5.75
2024-02-04 10:00:00,4.385,4.385,4.2,5.25
2024-02-04 11:00:00,4.385,4.385,4.2,5.25
2024-02-04 12:00:00,4.385,4.385,4.2,5.25
2024-02-04 13:00:00,4.185,4.185,4.0,5.25
2024-02-04 14:00:00,3.915,3.915,3.73,5.25
2024-02-04 15:00:00,4.385,4.385,4.2,5.25
2024-02-04 16:00:00,4.385,4.385,4.2,10.39
2024-02-04 17:00:00,5.182,4.353,4.2,10.24
2024-02-04 18:00:00,5.182,4.353,4.2,8.0
2024-02-04 19:00:00,4.745,4.353,4.2,7.2
2024-02-04 20:00:00,4.636,4.353,4.2,7.0
2024-02-04 21:00:00,4.385,4.385,4.2,8.99
2024-02-04 22:00:00,4.385,4.385,4.2,6.22
2024-02-04 23:00:00,2.785,2.785,2.501,5.72
2024-02-05 00:00:00,2.88,2.88,2.482,4.01
2024-02-05 01:00:00,2.88,2.88,2.482,3.0
2024-02-05 02:00:00,2.671,2.671,2.524,3.0
2024-02-05 03:00:00,2.671,2.671,2.524,3.0
2024-02-05 04:00:00,2.88,2.88,2.482,4.31
2024-02-05 05:00:00,2.88,2.88,2.482,7.08
2024-02-05 06:00:00,3.794,2.887,2.489,5.52
2024-02-05 07:00:00,5.955,5.0,5.0,15.66
2024-02-05 08:00:00,5.391,4.845,4.66,8.0
2024-02-05 09:00:00,4.664,4.385,4.2,5.75
2024-02-05 10:00:00,4.5,4.385,4.2,7.93
2024-02-05 11:00:00,3.355,3.215,3.03,5.25
2024-02-05 12:00:00,3.345,3.185,3.0,7.56
2024-02-05 13:00:00,3.277,3.195,3.01,5.25
2024-02-05 14:00:00,3.273,3.185,3.0,7.02
2024-02-05 15:00:00,3.42,3.185,3.0,8.82
2024-02-05 16:00:00,4.545,4.185,4.0,12.17
2024-02-05 17:00:00,5.705,4.75,4.75,10.0
2024-02-05 18:00:00,5.972,4.75,4.75,8.99
2024-02-05 19:00:00,4.937,4.403,4.25,7.51
2024-02-05 20:00:00,4.609,4.293,4.14,7.0
2024-02-05 21:00:00,4.6,4.305,4.12,10.27
2024-02-05 22:00:00,4.423,4.215,4.03,8.8
2024-02-05 23:00:00,2.785,2.785,2.501,7.37
2024-02-06 00:00:00,2.657,2.657,2.526,7.75
2024-02-06 01:00:00,2.657,2.657,2.526,4.97
2024-02-06 02:00:00,2.657,2.657,2.526,4.57
2024-02-06 03:00:00,2.657,2.657,2.526,3.0
2024-02-06 04:00:00,2.657,2.657,2.526,4.0
2024-02-06 05:00:00,2.657,2.657,2.526,8.18
2024-02-06 06:00:00,5.439,4.599,2.712,8.26
2024-02-06 07:00:00,6.282,5.0,4.815,21.72
2024-02-06 08:00:00,5.322,5.0,4.776,7.59
2024-02-06 09:00:00,4.68,4.385,4.2,5.75
2024-02-06 10:00:00,4.465,4.105,3.92,5.25
2024-02-06 11:00:00,4.48,4.185,4.0,5.25
2024-02-06 12:00:00,4.068,4.035,3.85,5.25
2024-02-06 13:00:00,3.309,3.265,3.08,5.25
2024-02-06 14:00:00,4.34,4.045,3.86,5.25
2024-02-06 15:00:00,4.06,3.765,3.58,5.25
2024-02-06 16:00:00,4.795,4.403,4.25,7.25
2024-02-06 17:00:00,5.335,4.905,4.79,13.78
2024-02-06 18:00:00,5.545,5.0,5.0,8.0
2024-02-06 19:00:00,4.945,4.809,4.58,6.13
2024-02-06 20:00:00,5.065,4.782,4.52,7.52
2024-02-06 21:00:00,4.795,4.435,4.25,7.25
2024-02-06 22:00:00,4.636,4.385,4.2,7.0
2024-02-06 23:00:00,2.785,2.785,2.501,5.0
2024-02-07 00:00:00,3.121,3.121,2.99,4.98
2024-02-07 01:00:00,3.121,3.121,2.99,4.98
2024-02-07 02:00:00,3.121,3.121,2.99,3.51
2024-02-07 03:00:00,3.121,3.121,2.99,3.51
2024-02-07 04:00:00,3.121,3.121,2.99,4.98
2024-02-07 05:00:00,3.121,3.121,2.99,8.03
2024-02-07 06:00:00,5.734,4.883,2.952,15.82
2024-02-07 07:00:00,6.189,5.0,4.564,21.4
2024-02-07 08:00:00,5.0,5.0,4.564,14.72
2024-02-07 09:00:00,4.545,4.545,4.0,5.75
2024-02-07 10:00:00,4.545,4.038,4.0,5.25
2024-02-07 11:00:00,4.295,3.788,3.75,5.25
2024-02-07 12:00:00,3.545,3.125,3.0,5.25
2024-02-07 13:00:00,3.387,3.125,3.0,5.25
2024-02-07 14:00:00,3.705,3.198,3.16,5.25
2024-02-07 15:00:00,3.41,3.148,3.05,5.25
2024-02-07 16:00:00,4.205,3.288,3.25,8.95
2024-02-07 17:00:00,5.684,4.882,4.74,10.0
2024-02-07 18:00:00,6.965,5.0,4.755,10.0
2024-02-07 19:00:00,5.205,4.659,4.25,10.0
2024-02-07 20:00:00,4.545,4.142,4.0,7.0
2024-02-07 21:00:00,4.164,3.198,3.16,5.59
2024-02-07 22:00:00,3.378,3.198,3.16,5.25
2024-02-07 23:00:00,2.88,2.88,2.482,5.21
2024-02-08 00:00:00,3.64,3.64,2.68,4.0
2024-02-08 01:00:00,3.781,3.781,2.99,3.51
2024-02-08 02:00:00,3.781,3.781,2.99,3.51
2024-02-08 03:00:00,3.781,3.781,2.99,3.51
2024-02-08 04:00:00,3.781,3.781,2.99,3.51
2024-02-08 05:00:00,3.317,3.317,2.526,4.01
2024-02-08 06:00:00,5.286,4.626,2.712,8.95
2024-02-08 07:00:00,7.45,4.75,4.75,12.83
2024-02-08 08:00:00,4.74,4.331,4.2,7.19
2024-02-08 09:00:00,4.5,4.331,4.2,5.2
2024-02-08 10:00:00,4.235,4.099,3.69,5.25
2024-02-08 11:00:00,3.985,3.985,3.44,5.25
2024-02-08 12:00:00,3.985,3.985,3.44,5.25
2024-02-08 13:00:00,3.985,3.985,3.44,5.25
2024-02-08 14:00:00,3.985,3.985,3.44,5.25
2024-02-08 15:00:00,4.295,4.126,3.75,5.25
2024-02-08 16:00:00,4.636,4.331,4.2,5.75
2024-02-08 17:00:00,4.775,4.377,4.23,6.11
2024-02-08 18:00:00,4.745,4.347,4.2,6.08
2024-02-08 19:00:00,4.636,4.331,4.2,7.0
2024-02-08 20:00:00,4.623,4.317,4.17,5.5
2024-02-08 21:00:00,4.554,4.308,4.15,5.5
2024-02-08 22:00:00,4.491,4.322,4.18,5.25
2024-02-08 23:00:00,3.313,3.313,2.527,3.4
2024-02-09 00:00:00,2.777,2.777,2.526,4.0
2024-02-09 01:00:00,2.777,2.777,2.526,4.38
2024-02-09 02:00:00,2.777,2.777,2.526,3.0
2024-02-09 03:00:00,2.777,2.777,2.526,3.0
2024-02-09 04:00:00,2.777,2.777,2.526,3.0
2024-02-09 05:00:00,2.777,2.777,2.526,4.0
2024-02-09 06:00:00,3.671,3.671,2.716,5.29
2024-02-09 07:00:00,5.182,4.271,4.2,8.0
2024-02-09 08:00:00,4.745,4.271,4.2,7.2
2024-02-09 09:00:00,4.636,4.271,4.2,5.2
2024-02-09 10:00:00,4.5,4.271,4.2,5.81
2024-02-09 11:00:00,4.409,4.071,4.0,5.87
2024-02-09 12:00:00,4.372,4.061,3.99,5.0
2024-02-09 13:00:00,4.355,4.061,3.99,5.0
2024-02-09 14:00:00,4.387,4.082,4.0,5.0
2024-02-09 15:00:00,4.409,4.082,4.0,5.0
2024-02-09 16:00:00,4.609,4.271,4.2,5.75
2024-02-09 17:00:00,4.636,4.271,4.2,7.0
2024-02-09 18:00:00,4.636,4.271,4.2,7.0
2024-02-09 19:00:00,4.587,4.271,4.2,5.75
2024-02-09 20:00:00,4.636,4.271,4.2,6.58
2024-02-09 21:00:00,4.636,4.282,4.2,5.5
2024-02-09 22:00:00,4.218,4.082,4.0,5.25
2024-02-09 23:00:00,2.805,2.805,2.521,3.88
2024-02-10 00:00:00,2.658,2.658,2.5,4.86
2024-02-10 01:00:00,2.64,2.64,2.482,3.0
2024-02-10 02:00:00,2.64,2.64,2.482,3.25
