Time,RamU,RamD,Reg,Spin,STR,Sup
2024-01-17 15:00:00,0.0,0,9.4,2.23,0.0,1.0
2024-01-17 16:00:00,0.0,0,11.35,2.0,0.0,1.0
2024-01-17 17:00:00,0.0,0,14.54,2.77,0.0,1.0
2024-01-17 18:00:00,3.0,0,19.17,3.0,0.0,1.0
2024-01-17 19:00:00,0.0,0,19.17,2.23,0.0,2.23
2024-01-17 20:00:00,0.0,0,19.63,2.23,0.0,2.23
2024-01-17 21:00:00,0.0,0,16.57,2.0,0.0,1.0
2024-01-17 22:00:00,0.0,0,15.0,2.88,0.0,2.88
2024-01-17 23:00:00,0.0,0,11.72,2.89,0.0,2.89
2024-01-18 00:00:00,0.0,0,12.48,3.0,0.0,3.0
2024-01-18 01:00:00,0.0,0,13.08,2.92,3.023,0.45
2024-01-18 02:00:00,0.0,0,9.46,2.63,2.086,0.45
2024-01-18 03:00:00,0.0,0,9.81,2.0,0.084,0.45
2024-01-18 04:00:00,0.0,0,7.69,2.0,0.084,0.45
2024-01-18 05:00:00,0.0,0,10.52,2.0,0.084,0.45
2024-01-18 06:00:00,0.0,0,14.05,3.0,2.344,0.45
2024-01-18 07:00:00,3.51,0,14.41,3.51,3.023,0.45
2024-01-18 08:00:00,5.0,0,24.12,9.33,1.612,0.5
2024-01-18 09:00:00,0.0,0,15.71,3.0,0.422,0.45
2024-01-18 10:00:00,0.0,0,15.0,3.0,0.422,0.45
2024-01-18 11:00:00,0.25,0,12.67,3.87,2.4,0.9
2024-01-18 12:00:00,0.0,0,11.72,3.0,3.023,0.5
2024-01-18 13:00:00,0.0,0,9.08,2.98,2.344,0.45
2024-01-18 14:00:00,0.0,0,7.19,2.98,2.344,0.45
2024-01-18 15:00:00,0.0,0,5.91,2.74,0.445,0.45
2024-01-18 16:00:00,0.0,0,4.58,1.6,0.094,0.2
2024-01-18 17:00:00,0.0,0,4.71,0.83,0.094,0.2
2024-01-18 18:00:00,0.0,0,7.77,2.81,0.352,0.2
2024-01-18 19:00:00,0.0,0,6.52,2.84,0.417,0.2
2024-01-18 20:00:00,0.0,0,10.47,2.73,0.352,0.2
2024-01-18 21:00:00,0.0,0,6.7,2.77,0.417,0.2
2024-01-18 22:00:00,0.0,0,7.1,2.77,0.352,0.2
2024-01-18 23:00:00,0.0,0,7.39,2.6,0.094,0.2
2024-01-19 00:00:00,0.0,0,7.77,0.86,0.0,0.2
2024-01-19 01:00:00,0.0,0,4.44,0.32,0.0,0.24
2024-01-19 02:00:00,0.0,0,4.44,0.22,0.0,0.22
2024-01-19 03:00:00,0.0,0,4.44,0.24,0.0,0.24
2024-01-19 04:00:00,0.0,0,4.64,0.24,0.0,0.24
2024-01-19 05:00:00,0.0,0,6.27,0.32,0.0,0.24
2024-01-19 06:00:00,0.0,0,5.5,0.57,0.0,0.4
2024-01-19 07:00:00,0.0,0,8.58,2.83,0.417,0.24
2024-01-19 08:00:00,0.0,0,10.08,3.0,2.086,0.45
2024-01-19 09:00:00,0.0,0,12.02,3.0,0.877,0.4
2024-01-19 10:00:00,0.14,0,11.99,2.97,0.745,0.4
2024-01-19 11:00:00,0.0,0,11.96,2.94,0.445,0.4
2024-01-19 12:00:00,0.0,0,9.64,2.83,0.422,0.22
2024-01-19 13:00:00,0.0,0,7.22,2.74,0.398,0.22
2024-01-19 14:00:00,0.0,0,4.44,2.55,0.352,0.22
2024-01-19 15:00:00,0.0,0,4.44,2.21,0.352,0.22
2024-01-19 16:00:00,0.0,0,4.76,2.0,0.084,0.22
2024-01-19 17:00:00,0.0,0,7.43,2.27,0.398,0.22
2024-01-19 18:00:00,1.88,0,11.78,3.88,2.344,0.9
2024-01-19 19:00:00,5.0,0,20.0,8.0,2.344,0.9
2024-01-19 20:00:00,5.0,0,15.5,9.13,2.086,0.9
2024-01-19 21:00:00,1.76,0,9.77,4.76,0.708,1.0
2024-01-19 22:00:00,0.19,0,6.74,3.2,0.0,3.2
2024-01-19 23:00:00,0.0,0,9.9,3.01,0.867,3.01
2024-01-20 00:00:00,0.24,0,9.54,3.19,2.016,3.19
2024-01-20 01:00:00,0.0,0,5.89,1.31,0.942,0.5
2024-01-20 02:00:00,0.0,0,4.44,1.86,1.012,0.5
2024-01-20 03:00:00,0.0,0,5.33,2.75,0.567,0.5
2024-01-20 04:00:00,0.0,0,6.61,2.8,0.352,0.5
2024-01-20 05:00:00,0.0,0,7.27,3.0,0.084,0.5
2024-01-20 06:00:00,0.0,0,5.11,2.94,2.119,1.0
2024-01-20 07:00:00,5.0,0,11.77,7.46,2.344,5.0
2024-01-20 08:00:00,3.24,0,12.13,5.47,0.0,5.47
2024-01-20 09:00:00,5.0,0,17.53,7.23,0.0,5.0
2024-01-20 10:00:00,3.46,0,14.58,6.23,0.0,3.46
2024-01-20 11:00:00,0.86,0,11.66,5.0,2.344,1.0
2024-01-20 12:00:00,0.0,0,8.98,4.11,2.662,1.0
2024-01-20 13:00:00,0.0,0,7.1,2.83,1.903,2.83
2024-01-20 14:00:00,0.0,0,5.52,2.0,0.422,1.0
2024-01-20 15:00:00,0.0,0,6.07,2.0,0.417,0.9
2024-01-20 16:00:00,0.0,0,6.92,1.23,0.084,0.9
2024-01-20 17:00:00,0.0,0,8.19,2.0,0.352,0.45
2024-01-20 18:00:00,0.45,0,11.36,3.39,1.148,0.45
2024-01-20 19:00:00,3.38,0,14.82,6.39,2.344,0.9
2024-01-20 20:00:00,0.0,0,9.6,5.0,1.941,0.9
2024-01-20 21:00:00,0.0,0,9.34,2.83,2.344,0.45
2024-01-20 22:00:00,0.0,0,10.31,1.86,1.458,0.45
2024-01-20 23:00:00,0.0,0,10.03,2.57,0.502,0.4
2024-01-21 00:00:00,0.0,0,9.78,1.32,0.094,0.45
2024-01-21 01:00:00,0.0,0,9.99,1.0,0.0,0.2
2024-01-21 02:00:00,0.0,0,7.65,1.28,0.0,0.2
2024-01-21 03:00:00,0.0,0,8.83,2.0,0.0,0.2
2024-01-21 04:00:00,0.0,0,8.14,1.81,0.0,0.2
2024-01-21 05:00:00,0.0,0,9.62,2.0,0.0,0.2
2024-01-21 06:00:00,0.0,0,7.82,1.0,0.0,0.2
2024-01-21 07:00:00,0.0,0,11.59,1.33,0.0,0.2
2024-01-21 08:00:00,0.0,0,12.41,2.0,0.0,0.2
2024-01-21 09:00:00,0.0,0,15.0,2.31,0.0,0.2
2024-01-21 10:00:00,0.0,0,10.94,1.62,0.0,0.2
2024-01-21 11:00:00,0.0,0,10.08,1.0,0.0,0.2
2024-01-21 12:00:00,0.0,0,6.77,0.89,0.0,0.2
2024-01-21 13:00:00,0.0,0,6.77,0.63,0.0,0.2
2024-01-21 14:00:00,0.0,0,5.44,0.79,0.0,0.2
2024-01-21 15:00:00,0.0,0,4.44,0.63,0.0,0.2
2024-01-21 16:00:00,0.0,0,5.91,0.63,0.0,0.2
2024-01-21 17:00:00,0.0,0,5.19,0.7,0.0,0.2
2024-01-21 18:00:00,0.0,0,10.62,2.79,0.0,0.2
2024-01-21 19:00:00,0.0,0,12.87,3.0,0.0,0.2
2024-01-21 20:00:00,0.0,0,7.84,1.98,0.0,0.2
2024-01-21 21:00:00,0.0,0,6.77,1.0,0.0,0.2
2024-01-21 22:00:00,0.0,0,7.77,1.0,0.0,0.2
2024-01-21 23:00:00,0.0,0,6.77,1.0,0.0,0.2
2024-01-22 00:00:00,0.0,0,6.77,1.0,0.0,0.2
2024-01-22 01:00:00,0.0,0,8.64,0.55,0.0,0.2
2024-01-22 02:00:00,0.0,0,4.44,0.85,0.0,0.2
2024-01-22 03:00:00,0.0,0,4.44,0.38,0.0,0.2
2024-01-22 04:00:00,0.0,0,4.44,0.55,0.0,0.2
2024-01-22 05:00:00,0.0,0,4.44,0.72,0.0,0.2
2024-01-22 06:00:00,0.0,0,4.56,2.18,0.0,0.2
2024-01-22 07:00:00,4.61,0,12.74,5.0,0.0,0.2
2024-01-22 08:00:00,3.69,0,13.55,5.66,0.0,0.22
2024-01-22 09:00:00,0.0,0,10.08,2.5,0.084,0.2
2024-01-22 10:00:00,0.0,0,9.9,1.85,0.047,0.2
2024-01-22 11:00:00,0.0,0,9.87,1.29,0.0,0.2
2024-01-22 12:00:00,0.0,0,9.87,1.0,0.0,0.2
2024-01-22 13:00:00,0.0,0,8.85,0.89,0.047,0.18
2024-01-22 14:00:00,0.0,0,9.76,1.0,0.084,0.18
2024-01-22 15:00:00,0.0,0,9.87,1.15,0.084,0.2
2024-01-22 16:00:00,0.0,0,9.87,1.38,0.047,0.2
2024-01-22 17:00:00,0.05,0,10.56,2.86,0.352,0.24
2024-01-22 18:00:00,2.45,0,15.36,5.26,0.422,0.24
2024-01-22 19:00:00,4.76,0,17.81,7.6,0.422,0.24
2024-01-22 20:00:00,1.69,0,15.0,4.67,0.445,0.4
2024-01-22 21:00:00,0.0,0,12.61,2.91,0.422,0.24
2024-01-22 22:00:00,0.0,0,11.61,2.82,0.422,0.24
2024-01-22 23:00:00,0.0,0,10.47,2.77,1.148,0.24
2024-01-23 00:00:00,0.0,0,10.22,2.77,0.338,0.22
2024-01-23 01:00:00,0.0,0,10.08,2.77,0.084,0.22
2024-01-23 02:00:00,0.0,0,6.49,2.08,0.084,0.22
2024-01-23 03:00:00,0.0,0,5.35,1.63,0.0,0.22
2024-01-23 04:00:00,0.0,0,4.44,1.0,0.0,0.2
2024-01-23 05:00:00,0.0,0,7.42,2.77,0.0,0.2
2024-01-23 06:00:00,0.0,0,10.47,2.84,0.352,0.2
2024-01-23 07:00:00,0.89,0,10.69,3.29,1.772,0.22
2024-01-23 08:00:00,0.04,0,10.51,2.98,2.344,0.45
2024-01-23 09:00:00,0.0,0,10.47,2.84,0.605,0.45
2024-01-23 10:00:00,0.0,0,9.9,2.77,0.422,0.45
2024-01-23 11:00:00,0.0,0,10.08,2.78,0.422,0.4
2024-01-23 12:00:00,0.0,0,11.14,2.79,0.422,0.45
2024-01-23 13:00:00,0.0,0,10.08,2.79,0.398,0.45
2024-01-23 14:00:00,0.0,0,9.96,2.79,0.352,0.4
2024-01-23 15:00:00,0.0,0,8.53,2.79,0.352,0.4
2024-01-23 16:00:00,0.0,0,8.66,2.78,0.08,0.4
2024-01-23 17:00:00,0.0,0,10.31,2.79,0.084,0.4
2024-01-23 18:00:00,0.0,0,11.53,2.8,0.253,0.45
2024-01-23 19:00:00,0.0,0,9.9,2.83,0.352,0.45
2024-01-23 20:00:00,0.0,0,10.9,2.98,0.422,0.45
2024-01-23 21:00:00,0.0,0,8.72,2.83,0.422,0.45
2024-01-23 22:00:00,0.0,0,6.38,2.83,0.398,0.4
2024-01-23 23:00:00,0.0,0,7.33,2.77,0.173,0.24
2024-01-24 00:00:00,0.0,0,9.9,2.72,0.08,0.24
2024-01-24 01:00:00,0.0,0,9.9,2.75,0.084,0.2
2024-01-24 02:00:00,0.0,0,6.19,0.72,0.0,0.18
2024-01-24 03:00:00,0.0,0,4.44,1.0,0.0,0.18
2024-01-24 04:00:00,0.0,0,4.44,0.99,0.0,0.18
2024-01-24 05:00:00,0.0,0,4.99,0.52,0.0,0.18
2024-01-24 06:00:00,0.0,0,9.66,2.75,0.047,0.18
2024-01-24 07:00:00,0.22,0,10.48,2.99,0.084,0.18
2024-01-24 08:00:00,2.67,0,13.05,5.44,1.734,0.22
2024-01-24 09:00:00,0.56,0,11.95,3.39,0.375,0.2
2024-01-24 10:00:00,0.18,0,12.67,2.98,0.352,0.2
2024-01-24 11:00:00,0.37,0,11.42,3.17,0.398,0.2
2024-01-24 12:00:00,1.17,0,11.63,4.0,0.352,0.2
2024-01-24 13:00:00,0.49,0,9.9,3.32,0.084,0.2
2024-01-24 14:00:00,0.81,0,11.69,3.64,0.005,0.2
2024-01-24 15:00:00,0.09,0,10.52,2.89,0.084,0.2
2024-01-24 16:00:00,0.0,0,9.9,2.8,0.084,0.2
2024-01-24 17:00:00,1.17,0,11.27,3.94,0.084,0.2
2024-01-24 18:00:00,3.18,0,13.56,5.95,0.094,0.22
2024-01-24 19:00:00,5.0,0,16.77,7.84,0.084,0.24
2024-01-24 20:00:00,0.95,0,12.11,3.93,0.398,0.24
2024-01-24 21:00:00,0.0,0,9.9,2.98,0.422,0.24
2024-01-24 22:00:00,0.0,0,7.77,2.77,0.352,0.2
2024-01-24 23:00:00,0.0,0,8.37,2.75,0.084,0.2
2024-01-25 00:00:00,0.0,0,10.38,2.75,0.084,0.2
2024-01-25 01:00:00,0.0,0,10.38,1.64,0.084,0.18
2024-01-25 02:00:00,0.0,0,7.77,0.32,0.0,0.18
2024-01-25 03:00:00,0.0,0,4.56,0.46,0.0,0.18
2024-01-25 04:00:00,0.0,0,4.94,0.55,0.0,0.18
2024-01-25 05:00:00,0.0,0,5.92,1.0,0.0,0.18
2024-01-25 06:00:00,0.0,0,9.56,2.75,0.084,0.18
2024-01-25 07:00:00,2.95,0,10.69,3.95,0.352,0.18
2024-01-25 08:00:00,2.91,0,13.29,5.7,0.553,0.22
2024-01-25 09:00:00,2.11,0,11.53,4.9,0.398,0.2
2024-01-25 10:00:00,0.26,0,10.94,3.12,0.398,0.2
2024-01-25 11:00:00,0.36,0,11.55,3.22,0.352,0.2
2024-01-25 12:00:00,0.48,0,10.38,3.34,0.272,0.2
2024-01-25 13:00:00,0.91,0,10.83,3.77,0.005,0.2
2024-01-25 14:00:00,0.47,0,10.4,3.33,0.005,0.2
2024-01-25 15:00:00,0.0,0,9.9,2.86,0.005,0.2
2024-01-25 16:00:00,0.44,0,9.64,3.3,0.047,0.2
2024-01-25 17:00:00,1.33,0,10.29,4.14,0.084,0.2
2024-01-25 18:00:00,3.43,0,12.43,6.24,0.084,0.2
2024-01-25 19:00:00,3.52,0,12.41,6.42,0.084,0.2
2024-01-25 20:00:00,1.08,0,11.59,4.0,0.084,0.2
2024-01-25 21:00:00,0.0,0,10.26,2.86,0.319,0.2
2024-01-25 22:00:00,0.0,0,9.9,2.86,0.084,0.2
2024-01-25 23:00:00,0.0,0,7.78,2.8,0.084,0.2
2024-01-26 00:00:00,0.0,0,8.11,1.9,0.047,0.18
2024-01-26 01:00:00,0.0,0,7.77,2.7,0.08,0.18
2024-01-26 02:00:00,0.0,0,5.09,1.0,0.0,0.18
2024-01-26 03:00:00,0.0,0,4.44,0.73,0.0,0.18
2024-01-26 04:00:00,0.0,0,4.77,0.64,0.0,0.18
2024-01-26 05:00:00,0.0,0,4.44,0.78,0.0,0.18
2024-01-26 06:00:00,0.0,0,7.77,2.49,0.0,0.18
2024-01-26 07:00:00,0.0,0,10.38,2.84,0.084,0.18
2024-01-26 08:00:00,2.02,0,12.75,4.8,1.148,0.22
2024-01-26 09:00:00,0.65,0,9.9,3.52,0.352,0.2
2024-01-26 10:00:00,0.0,0,9.91,2.87,0.084,0.2
2024-01-26 11:00:00,0.0,0,9.69,2.9,0.352,0.2
2024-01-26 12:00:00,0.34,0,11.78,3.24,0.398,0.2
2024-01-26 13:00:00,0.0,0,8.76,2.88,0.112,0.2
2024-01-26 14:00:00,0.0,0,8.63,2.87,0.084,0.2
2024-01-26 15:00:00,0.0,0,9.31,2.83,0.084,0.2
2024-01-26 16:00:00,0.0,0,8.51,2.81,0.084,0.2
2024-01-26 17:00:00,1.25,0,11.0,4.0,0.084,0.2
2024-01-26 18:00:00,0.34,0,8.1,3.22,0.352,0.2
2024-01-26 19:00:00,1.92,0,11.15,4.82,0.352,0.2
2024-01-26 20:00:00,0.0,0,9.9,2.9,0.398,0.2
2024-01-26 21:00:00,0.0,0,9.9,2.9,0.422,0.2
2024-01-26 22:00:00,0.0,0,9.78,2.9,0.352,0.2
2024-01-26 23:00:00,0.0,0,10.51,2.88,0.084,0.2
2024-01-27 00:00:00,0.0,0,8.15,2.77,0.084,0.18
2024-01-27 01:00:00,0.0,0,7.77,1.41,0.0,0.18
2024-01-27 02:00:00,0.0,0,6.16,0.86,0.0,0.18
2024-01-27 03:00:00,0.0,0,6.77,0.56,0.0,0.18
2024-01-27 04:00:00,0.0,0,4.44,0.55,0.0,0.18
2024-01-27 05:00:00,0.0,0,4.44,0.61,0.0,0.18
2024-01-27 06:00:00,0.0,0,7.0,1.0,0.047,0.18
2024-01-27 07:00:00,0.0,0,5.29,1.39,0.084,0.18
2024-01-27 08:00:00,0.0,0,7.7,2.72,0.417,0.18
2024-01-27 09:00:00,0.61,0,11.38,3.33,0.352,0.2
2024-01-27 10:00:00,0.4,0,11.86,3.2,0.352,0.2
2024-01-27 11:00:00,0.0,0,10.65,2.8,0.352,0.2
2024-01-27 12:00:00,0.0,0,11.0,2.87,0.272,0.2
2024-01-27 13:00:00,0.0,0,10.18,2.73,0.084,0.2
2024-01-27 14:00:00,0.0,0,11.35,2.4,0.005,0.2
2024-01-27 15:00:00,0.0,0,8.63,1.46,0.084,0.2
2024-01-27 16:00:00,0.0,0,7.77,1.67,0.0,0.2
2024-01-27 17:00:00,0.0,0,8.64,2.41,0.047,0.2
2024-01-27 18:00:00,2.73,0,13.54,5.56,0.047,0.2
2024-01-27 19:00:00,3.18,0,15.63,6.52,0.0,0.2
2024-01-27 20:00:00,0.0,0,11.93,2.79,0.084,0.2
2024-01-27 21:00:00,0.0,0,9.9,2.4,0.084,0.2
2024-01-27 22:00:00,0.0,0,9.2,1.51,0.084,0.2
2024-01-27 23:00:00,0.0,0,7.77,1.14,0.08,0.2
2024-01-28 00:00:00,0.0,0,7.17,1.0,0.0,0.18
2024-01-28 01:00:00,0.0,0,6.77,1.0,0.0,0.18
2024-01-28 02:00:00,0.0,0,4.44,0.55,0.0,0.18
2024-01-28 03:00:00,0.0,0,4.44,0.55,0.0,0.18
2024-01-28 04:00:00,0.0,0,4.54,0.44,0.0,0.18
2024-01-28 05:00:00,0.0,0,4.48,0.55,0.0,0.18
2024-01-28 06:00:00,0.0,0,4.47,0.55,0.0,0.18
2024-01-28 07:00:00,0.0,0,6.77,0.87,0.0,0.18
2024-01-28 08:00:00,0.0,0,6.77,1.0,0.0,0.18
2024-01-28 09:00:00,0.0,0,7.77,1.46,0.0,0.18
2024-01-28 10:00:00,0.0,0,9.27,2.03,0.0,0.18
2024-01-28 11:00:00,0.0,0,10.59,2.43,0.0,0.18
2024-01-28 12:00:00,0.0,0,9.63,2.4,0.0,0.18
2024-01-28 13:00:00,0.0,0,10.21,2.4,0.0,0.18
2024-01-28 14:00:00,0.0,0,8.53,1.96,0.0,0.18
2024-01-28 15:00:00,0.0,0,7.49,1.43,0.0,0.18
2024-01-28 16:00:00,0.0,0,8.16,2.03,0.0,0.18
2024-01-28 17:00:00,0.0,0,9.9,2.4,0.084,0.18
2024-01-28 18:00:00,4.48,0,13.11,7.0,0.047,0.2
2024-01-28 19:00:00,5.0,0,15.51,8.34,0.084,0.2
2024-01-28 20:00:00,0.58,0,12.61,3.59,0.0,0.2
2024-01-28 21:00:00,0.0,0,11.12,2.89,0.0,0.2
2024-01-28 22:00:00,0.0,0,8.9,2.11,0.0,0.18
2024-01-28 23:00:00,0.0,0,7.52,1.51,0.0,0.18
2024-01-29 00:00:00,0.0,0,6.77,0.87,0.0,0.18
2024-01-29 01:00:00,0.0,0,6.77,0.55,0.0,0.18
2024-01-29 02:00:00,0.0,0,4.44,0.32,0.0,0.18
2024-01-29 03:00:00,0.0,0,4.08,0.32,0.0,0.18
2024-01-29 04:00:00,0.0,0,4.27,0.55,0.0,0.18
2024-01-29 05:00:00,0.0,0,4.44,0.56,0.0,0.18
2024-01-29 06:00:00,0.0,0,7.76,1.77,0.0,0.18
2024-01-29 07:00:00,5.0,0,12.85,5.3,0.0,0.18
2024-01-29 08:00:00,9.15,0,21.16,13.15,0.0,0.2
2024-01-29 09:00:00,5.0,0,15.12,7.6,0.0,0.2
2024-01-29 10:00:00,0.91,0,12.62,3.91,0.084,0.2
2024-01-29 11:00:00,0.0,0,9.11,2.79,0.084,0.18
2024-01-29 12:00:00,0.0,0,9.34,2.4,0.084,0.18
2024-01-29 13:00:00,0.0,0,6.53,1.0,0.0,0.18
2024-01-29 14:00:00,0.0,0,6.77,0.7,0.0,0.18
2024-01-29 15:00:00,0.0,0,5.0,0.59,0.0,0.18
2024-01-29 16:00:00,0.0,0,6.27,0.32,0.0,0.18
2024-01-29 17:00:00,0.0,0,5.76,0.55,0.0,0.18
2024-01-29 18:00:00,0.0,0,6.77,0.59,0.0,0.18
2024-01-29 19:00:00,0.0,0,9.9,1.02,0.0,0.18
2024-01-29 20:00:00,0.0,0,8.05,0.87,0.0,0.18
2024-01-29 21:00:00,0.0,0,6.77,0.6,0.0,0.18
2024-01-29 22:00:00,0.0,0,6.77,0.44,0.0,0.18
2024-01-29 23:00:00,0.0,0,4.44,0.29,0.0,0.18
2024-01-30 00:00:00,0.0,0,4.44,0.18,0.0,0.18
2024-01-30 01:00:00,0.0,0,4.44,0.55,0.0,0.18
2024-01-30 02:00:00,0.0,0,3.36,0.22,0.0,0.18
2024-01-30 03:00:00,0.0,0,3.56,0.19,0.0,0.18
2024-01-30 04:00:00,0.0,0,3.42,0.22,0.0,0.18
2024-01-30 05:00:00,0.0,0,4.08,0.55,0.0,0.18
2024-01-30 06:00:00,0.0,0,6.77,1.46,0.0,0.18
2024-01-30 07:00:00,0.49,0,11.31,2.82,0.0,0.18
2024-01-30 08:00:00,2.59,0,12.46,4.0,0.0,0.18
2024-01-30 09:00:00,0.0,0,11.16,2.0,0.047,0.18
2024-01-30 10:00:00,0.0,0,10.99,1.46,0.047,0.18
2024-01-30 11:00:00,0.0,0,10.68,1.46,0.047,0.18
2024-01-30 12:00:00,0.0,0,8.72,1.02,0.0,0.18
2024-01-30 13:00:00,0.0,0,8.29,1.0,0.0,0.18
2024-01-30 14:00:00,0.0,0,8.06,1.0,0.0,0.18
2024-01-30 15:00:00,0.0,0,7.57,0.89,0.0,0.18
2024-01-30 16:00:00,0.0,0,6.73,1.0,0.0,0.18
2024-01-30 17:00:00,0.0,0,7.98,2.0,0.08,0.18
2024-01-30 18:00:00,0.0,0,8.45,2.85,0.084,0.18
2024-01-30 19:00:00,0.0,0,11.38,2.89,0.094,0.18
2024-01-30 20:00:00,0.0,0,10.8,2.89,0.094,0.18
2024-01-30 21:00:00,0.0,0,11.81,2.8,0.352,0.18
2024-01-30 22:00:00,0.0,0,11.38,2.69,0.094,0.18
2024-01-30 23:00:00,0.0,0,9.9,2.0,0.084,0.18
2024-01-31 00:00:00,0.0,0,10.22,1.29,0.084,0.18
2024-01-31 01:00:00,0.0,0,6.6,0.89,0.0,0.18
2024-01-31 02:00:00,0.0,0,5.79,0.5,0.0,0.18
2024-01-31 03:00:00,0.0,0,4.44,0.55,0.0,0.18
2024-01-31 04:00:00,0.0,0,4.44,0.32,0.0,0.18
2024-01-31 05:00:00,0.0,0,5.67,0.32,0.0,0.18
2024-01-31 06:00:00,0.0,0,6.75,2.0,0.0,0.18
2024-01-31 07:00:00,0.64,0,9.0,2.68,0.0,0.18
2024-01-31 08:00:00,4.01,0,12.0,7.04,0.084,0.18
2024-01-31 09:00:00,0.0,0,9.0,3.62,0.084,0.18
2024-01-31 10:00:00,0.0,0,6.21,2.67,0.084,0.18
2024-01-31 11:00:00,0.0,0,8.39,2.11,0.047,0.18
2024-01-31 12:00:00,0.0,0,8.26,2.75,0.084,0.18
2024-01-31 13:00:00,0.0,0,7.1,2.64,0.084,0.18
2024-01-31 14:00:00,0.0,0,6.95,2.35,0.0,0.18
2024-01-31 15:00:00,0.0,0,6.57,1.81,0.0,0.18
2024-01-31 16:00:00,0.0,0,6.77,0.89,0.0,0.18
2024-01-31 17:00:00,0.0,0,7.11,1.0,0.0,0.18
2024-01-31 18:00:00,0.0,0,7.02,2.75,0.084,0.18
2024-01-31 19:00:00,0.0,0,7.51,2.84,0.084,0.18
2024-01-31 20:00:00,0.0,0,7.77,1.0,0.0,0.18
2024-01-31 21:00:00,0.0,0,6.77,1.0,0.0,0.18
2024-01-31 22:00:00,0.0,0,6.77,0.55,0.0,0.18
2024-01-31 23:00:00,0.0,0,6.53,0.55,0.0,0.18
2024-02-01 00:00:00,0.0,0,6.53,0.55,0.0,0.18
2024-02-01 01:00:00,0.0,0,7.08,0.5,0.0,0.18
2024-02-01 02:00:00,0.0,0,5.64,0.32,0.0,0.18
2024-02-01 03:00:00,0.0,0,5.65,0.41,0.0,0.18
2024-02-01 04:00:00,0.0,0,5.46,0.44,0.0,0.18
2024-02-01 05:00:00,0.0,0,7.29,0.5,0.0,0.18
2024-02-01 06:00:00,0.0,0,8.35,1.46,0.0,0.18
2024-02-01 07:00:00,2.0,0,9.28,4.0,0.0,0.18
2024-02-01 08:00:00,5.0,0,16.33,8.54,0.272,0.2
2024-02-01 09:00:00,4.02,0,13.06,7.0,0.094,0.2
2024-02-01 10:00:00,0.0,0,9.9,2.97,0.319,0.2
2024-02-01 11:00:00,0.0,0,8.57,2.63,0.084,0.18
2024-02-01 12:00:00,0.0,0,8.9,1.95,0.084,0.18
2024-02-01 13:00:00,0.0,0,7.64,1.63,0.084,0.18
2024-02-01 14:00:00,0.0,0,5.43,1.81,0.084,0.18
2024-02-01 15:00:00,0.0,0,4.56,1.03,0.047,0.18
2024-02-01 16:00:00,0.0,0,4.76,1.0,0.0,0.18
2024-02-01 17:00:00,0.0,0,7.4,1.03,0.0,0.18
2024-02-01 18:00:00,0.0,0,8.13,2.0,0.084,0.18
2024-02-01 19:00:00,0.0,0,9.9,2.74,0.084,0.18
2024-02-01 20:00:00,0.0,0,7.32,1.46,0.047,0.18
2024-02-01 21:00:00,0.0,0,7.77,0.55,0.0,0.18
2024-02-01 22:00:00,0.0,0,7.77,0.5,0.0,0.18
2024-02-01 23:00:00,0.0,0,6.77,0.28,0.0,0.18
2024-02-02 00:00:00,0.0,0,6.77,0.32,0.0,0.18
2024-02-02 01:00:00,0.0,0,4.94,0.64,0.0,0.18
2024-02-02 02:00:00,0.0,0,3.87,0.5,0.0,0.18
2024-02-02 03:00:00,0.0,0,4.31,0.5,0.0,0.18
2024-02-02 04:00:00,0.0,0,6.77,0.42,0.0,0.18
2024-02-02 05:00:00,0.0,0,4.2,0.91,0.0,0.18
2024-02-02 06:00:00,0.0,0,6.77,2.0,0.0,0.18
2024-02-02 07:00:00,0.0,0,11.59,2.14,0.0,0.18
2024-02-02 08:00:00,1.32,0,10.95,4.25,0.084,0.18
2024-02-02 09:00:00,0.0,0,9.0,2.75,0.047,0.18
2024-02-02 10:00:00,0.0,0,10.18,1.58,0.0,0.18
2024-02-02 11:00:00,0.0,0,9.28,1.0,0.0,0.18
2024-02-02 12:00:00,0.0,0,10.04,0.89,0.0,0.18
2024-02-02 13:00:00,0.0,0,9.9,0.89,0.0,0.18
2024-02-02 14:00:00,0.0,0,7.77,0.72,0.0,0.18
2024-02-02 15:00:00,0.0,0,7.77,0.89,0.0,0.18
2024-02-02 16:00:00,0.0,0,10.16,0.6,0.0,0.18
2024-02-02 17:00:00,0.0,0,10.08,0.89,0.0,0.18
2024-02-02 18:00:00,0.0,0,9.0,1.23,0.0,0.18
2024-02-02 19:00:00,0.0,0,8.32,2.66,0.0,0.18
2024-02-02 20:00:00,0.0,0,9.9,2.03,0.0,0.18
2024-02-02 21:00:00,0.0,0,11.44,1.03,0.0,0.18
2024-02-02 22:00:00,0.0,0,9.82,1.03,0.0,0.18
2024-02-02 23:00:00,0.0,0,9.82,1.03,0.0,0.18
2024-02-03 00:00:00,0.0,0,7.4,1.0,0.0,0.18
2024-02-03 01:00:00,0.0,0,5.69,2.0,0.0,0.18
2024-02-03 02:00:00,0.0,0,4.44,1.0,0.0,0.18
2024-02-03 03:00:00,0.0,0,4.44,0.92,0.0,0.18
2024-02-03 04:00:00,0.0,0,4.44,1.0,0.0,0.18
2024-02-03 05:00:00,0.0,0,4.77,0.95,0.0,0.18
