Timestamp,mileage_factor_RegUp_ISONE,performance_factor_RegUp_ISONE,mileage_factor_RegDown_ISONE,performance_factor_RegDown_ISONE
2023-01-18 20:00:00,1.944,0.8744,1.6088,1.0
2023-01-18 21:00:00,1.401,1.0,1.5999,1.0
2023-01-18 22:00:00,1.6722,0.9647,1.5845,1.0
2023-01-18 23:00:00,1.7433,0.936,1.7031,0.8637
2023-01-19 00:00:00,1.3735,0.9501,1.6573,0.9709
2023-01-19 01:00:00,1.4852,0.9522,1.0817,0.9572
2023-01-19 02:00:00,0.8894,0.8544,1.2078,0.9358
2023-01-19 03:00:00,1.9774,0.9904,1.8956,0.9695
2023-01-19 04:00:00,1.2527,0.9311,1.3011,0.9654
2023-01-19 05:00:00,1.6973,1.0,1.9677,0.8499
2023-01-19 06:00:00,1.4953,0.9837,1.8478,0.9958
2023-01-19 07:00:00,1.7508,0.982,1.3955,0.9276
2023-01-19 08:00:00,1.8071,0.9287,1.6663,0.8994
2023-01-19 09:00:00,1.3355,0.9582,2.029,0.8694
2023-01-19 10:00:00,1.9437,0.9987,1.3683,0.9071
2023-01-19 11:00:00,1.6473,0.9298,1.6043,0.9766
2023-01-19 12:00:00,1.3466,0.9912,1.7672,0.9181
2023-01-19 13:00:00,1.3105,0.8844,1.3997,0.9897
2023-01-19 14:00:00,1.3979,0.8648,1.3617,0.8481
2023-01-19 15:00:00,1.7434,0.9381,1.045,0.8924
2023-01-19 16:00:00,0.9406,0.9701,0.5,0.9439
2023-01-19 17:00:00,1.4625,0.9825,1.129,0.9
2023-01-19 18:00:00,1.0757,0.9777,1.744,0.972
2023-01-19 19:00:00,1.4509,1.0,1.9218,0.9961
2023-01-19 20:00:00,1.0051,0.9588,1.177,0.9786
2023-01-19 21:00:00,1.7687,0.9241,1.9042,1.0
2023-01-19 22:00:00,1.4882,0.9491,1.6683,0.8815
2023-01-19 23:00:00,1.544,0.86,0.8937,0.9632
2023-01-20 00:00:00,1.709,0.9402,1.1828,0.9463
2023-01-20 01:00:00,1.2453,0.8912,1.253,0.9297
2023-01-20 02:00:00,1.3756,1.0,1.4342,1.0
2023-01-20 03:00:00,0.9384,0.9427,1.5836,0.9995
2023-01-20 04:00:00,1.8271,0.9761,1.5449,0.8375
2023-01-20 05:00:00,1.3773,0.9283,1.5253,0.9054
2023-01-20 06:00:00,1.8292,0.9215,1.5226,0.9501
2023-01-20 07:00:00,0.7152,0.9813,1.8841,1.0
2023-01-20 08:00:00,1.6869,0.883,1.9541,0.9342
2023-01-20 09:00:00,1.8748,0.9681,1.4848,0.9821
2023-01-20 10:00:00,1.5023,0.9299,1.1429,0.9325
2023-01-20 11:00:00,2.2947,1.0,2.0032,0.9559
2023-01-20 12:00:00,1.4712,0.8385,1.5295,0.959
2023-01-20 13:00:00,1.2326,1.0,1.392,0.9642
2023-01-20 14:00:00,1.2854,0.9741,1.9468,1.0
2023-01-20 15:00:00,0.9576,0.9837,1.3223,0.8984
2023-01-20 16:00:00,1.527,0.9228,1.6345,0.9427
2023-01-20 17:00:00,1.318,0.9298,1.1721,0.9641
2023-01-20 18:00:00,1.7319,0.9541,1.4425,0.9098
2023-01-20 19:00:00,1.6808,1.0,1.6812,0.8773
2023-01-20 20:00:00,1.9494,0.9986,1.7022,0.9337
2023-01-20 21:00:00,1.2788,0.9511,1.916,0.9934
2023-01-20 22:00:00,1.6856,0.9565,1.3748,0.9875
2023-01-20 23:00:00,1.9798,0.9039,1.6132,1.0
2023-01-21 00:00:00,1.0575,0.9562,1.9478,0.9344
2023-01-21 01:00:00,1.8939,0.9985,1.2118,0.8758
2023-01-21 02:00:00,1.7645,0.9885,1.3806,0.9454
2023-01-21 03:00:00,2.0032,0.9107,1.4378,0.9363
2023-01-21 04:00:00,1.4875,0.941,1.6515,0.9529
2023-01-21 05:00:00,1.1742,0.862,1.7526,0.8692
2023-01-21 06:00:00,2.138,0.8482,1.7182,0.9401
2023-01-21 07:00:00,1.3161,0.8933,1.7961,1.0
2023-01-21 08:00:00,1.9198,0.9257,1.1919,0.9581
2023-01-21 09:00:00,1.6957,0.9765,1.6715,0.9418
2023-01-21 10:00:00,1.3452,0.9277,2.2745,0.9488
2023-01-21 11:00:00,1.0006,0.9262,1.3751,1.0
2023-01-21 12:00:00,1.5387,0.954,2.0245,0.896
2023-01-21 13:00:00,1.887,1.0,0.6192,0.9738
2023-01-21 14:00:00,1.2389,0.8855,1.643,1.0
2023-01-21 15:00:00,1.6193,1.0,1.5697,1.0
2023-01-21 16:00:00,1.71,0.925,1.4998,0.9052
2023-01-21 17:00:00,1.2256,1.0,1.929,0.8501
2023-01-21 18:00:00,1.5394,0.9581,1.0348,1.0
2023-01-21 19:00:00,0.9819,0.9027,1.6079,0.957
2023-01-21 20:00:00,1.6514,0.7782,1.0286,0.9505
2023-01-21 21:00:00,1.7073,0.9696,1.7737,0.9819
2023-01-21 22:00:00,1.1139,0.9796,1.9761,0.8688
2023-01-21 23:00:00,1.7985,1.0,1.5047,0.9318
2023-01-22 00:00:00,1.4929,0.9699,1.2785,1.0
2023-01-22 01:00:00,1.8022,0.9865,1.5063,0.8411
2023-01-22 02:00:00,1.7947,0.8507,1.5107,0.9064
2023-01-22 03:00:00,1.0406,0.903,1.5529,0.9497
2023-01-22 04:00:00,1.5122,0.9211,1.3198,0.9072
2023-01-22 05:00:00,1.5947,1.0,1.4019,1.0
2023-01-22 06:00:00,1.2982,0.8954,1.8395,0.9946
2023-01-22 07:00:00,1.1191,0.8621,0.902,1.0
2023-01-22 08:00:00,1.4084,0.9632,1.3025,0.8893
2023-01-22 09:00:00,1.8941,0.9956,1.0173,0.8767
2023-01-22 10:00:00,1.649,0.9277,0.9209,0.905
2023-01-22 11:00:00,1.8472,0.9887,1.6131,0.9732
2023-01-22 12:00:00,1.4372,0.9892,1.275,0.9683
2023-01-22 13:00:00,2.0073,0.9473,2.0252,0.9256
2023-01-22 14:00:00,2.1275,0.901,1.4395,0.901
2023-01-22 15:00:00,0.9285,1.0,1.0345,0.9761
2023-01-22 16:00:00,1.7176,1.0,1.2003,0.9837
2023-01-22 17:00:00,1.4046,0.9077,1.4467,0.9623
2023-01-22 18:00:00,1.6109,0.9455,1.5224,0.9214
2023-01-22 19:00:00,1.812,0.9163,1.7708,0.9808
2023-01-22 20:00:00,1.3985,0.927,1.5326,0.9642
2023-01-22 21:00:00,1.3438,0.9308,1.2193,0.9092
2023-01-22 22:00:00,1.2799,0.8945,1.4524,1.0
2023-01-22 23:00:00,1.7682,1.0,1.9129,0.9959
2023-01-23 00:00:00,0.9278,0.8835,1.3609,0.9924
2023-01-23 01:00:00,1.7323,0.994,1.7502,0.9014
2023-01-23 02:00:00,0.7688,0.9722,1.2595,0.9827
2023-01-23 03:00:00,1.4375,0.9486,1.3991,0.9332
2023-01-23 04:00:00,2.0919,0.9187,1.5731,0.9334
2023-01-23 05:00:00,1.5127,0.8951,1.1368,0.8894
2023-01-23 06:00:00,1.0004,1.0,1.7413,0.9425
2023-01-23 07:00:00,1.586,0.9231,1.0757,0.9971
2023-01-23 08:00:00,1.7388,0.8894,1.5744,1.0
2023-01-23 09:00:00,1.2299,0.9322,1.673,0.9635
2023-01-23 10:00:00,1.516,0.9115,1.6552,1.0
2023-01-23 11:00:00,1.7713,1.0,1.5146,0.9778
2023-01-23 12:00:00,1.1553,1.0,1.2401,0.9006
2023-01-23 13:00:00,1.1568,0.8642,1.5852,1.0
2023-01-23 14:00:00,1.2305,0.8856,1.2773,1.0
2023-01-23 15:00:00,1.5395,1.0,1.5411,1.0
2023-01-23 16:00:00,1.4421,0.9897,1.4937,0.9541
2023-01-23 17:00:00,1.8035,0.9432,1.2195,0.991
2023-01-23 18:00:00,1.4856,1.0,2.1071,1.0
2023-01-23 19:00:00,2.0242,0.9429,1.2453,0.9445
2023-01-23 20:00:00,0.7375,0.904,1.0295,0.9634
2023-01-23 21:00:00,1.7059,0.922,1.9609,0.8741
2023-01-23 22:00:00,1.8826,0.854,1.3115,0.965
2023-01-23 23:00:00,1.2139,0.9789,1.3001,0.918
2023-01-24 00:00:00,1.4124,0.9535,1.4545,0.9865
2023-01-24 01:00:00,1.8112,0.9173,1.1382,0.8836
2023-01-24 02:00:00,1.6969,0.9335,1.4454,0.9108
2023-01-24 03:00:00,1.3282,0.867,1.302,0.9735
2023-01-24 04:00:00,0.6216,1.0,1.1495,0.9989
2023-01-24 05:00:00,1.1425,1.0,1.6383,0.9446
2023-01-24 06:00:00,1.2369,0.9661,1.8325,0.9317
2023-01-24 07:00:00,1.4295,0.9467,1.2456,0.9823
2023-01-24 08:00:00,1.4037,0.9765,1.197,0.9236
2023-01-24 09:00:00,1.5517,1.0,1.4369,0.9085
2023-01-24 10:00:00,1.0522,0.9778,1.196,0.9646
2023-01-24 11:00:00,1.4082,1.0,1.9482,0.9889
2023-01-24 12:00:00,1.298,0.9425,1.258,0.9354
2023-01-24 13:00:00,1.0902,0.8953,1.5169,0.9256
2023-01-24 14:00:00,1.6639,0.9369,1.9499,1.0
2023-01-24 15:00:00,0.6313,0.998,1.3926,0.9691
2023-01-24 16:00:00,1.4122,1.0,1.1976,0.8876
2023-01-24 17:00:00,1.5096,0.9692,1.771,1.0
2023-01-24 18:00:00,1.1179,0.968,1.427,0.9698
2023-01-24 19:00:00,1.8933,0.9988,1.3065,0.9677
2023-01-24 20:00:00,1.5158,0.8923,1.2041,0.8888
2023-01-24 21:00:00,1.4607,1.0,1.6186,0.935
2023-01-24 22:00:00,1.6319,0.8649,1.3833,1.0
2023-01-24 23:00:00,1.2771,1.0,0.9379,0.9436
2023-01-25 00:00:00,0.9604,0.9415,1.6795,1.0
2023-01-25 01:00:00,1.4642,1.0,1.6704,0.9394
2023-01-25 02:00:00,1.2645,1.0,1.0897,0.964
2023-01-25 03:00:00,1.0098,0.935,1.8006,0.9875
2023-01-25 04:00:00,1.0421,0.9414,1.1064,1.0
2023-01-25 05:00:00,1.3141,1.0,1.7707,1.0
2023-01-25 06:00:00,2.0163,1.0,1.8648,0.8496
2023-01-25 07:00:00,1.3832,0.9389,1.4881,0.8827
2023-01-25 08:00:00,2.0298,0.9021,1.4859,0.9142
2023-01-25 09:00:00,1.3064,0.903,1.9626,0.8946
2023-01-25 10:00:00,1.315,0.9736,1.1966,0.9109
2023-01-25 11:00:00,1.6416,1.0,1.4811,0.9866
2023-01-25 12:00:00,1.1285,1.0,1.2648,0.9449
2023-01-25 13:00:00,1.98,0.9541,1.3589,1.0
2023-01-25 14:00:00,1.2604,0.963,1.425,0.9766
2023-01-25 15:00:00,1.4592,0.887,1.3229,0.8535
2023-01-25 16:00:00,1.4338,0.9993,1.2776,0.9165
2023-01-25 17:00:00,1.66,0.9948,1.2577,0.9654
2023-01-25 18:00:00,1.5018,0.9431,1.5826,0.9838
2023-01-25 19:00:00,1.3833,1.0,0.9107,0.9208
2023-01-25 20:00:00,1.4971,0.9336,0.9832,0.9357
2023-01-25 21:00:00,1.593,0.9748,1.5839,0.8599
2023-01-25 22:00:00,1.7946,1.0,1.4854,1.0
2023-01-25 23:00:00,1.6879,1.0,1.6602,0.9726
2023-01-26 00:00:00,1.237,0.9105,1.1291,0.9666
2023-01-26 01:00:00,1.461,0.9818,1.8651,0.9483
2023-01-26 02:00:00,1.0025,0.8834,1.8894,0.9415
2023-01-26 03:00:00,1.3801,0.9138,1.443,0.845
2023-01-26 04:00:00,1.5984,0.9381,1.3735,0.9899
2023-01-26 05:00:00,1.5547,0.9821,1.9526,0.9215
2023-01-26 06:00:00,1.152,0.9164,1.3412,0.9263
2023-01-26 07:00:00,1.7621,0.8786,1.9292,0.886
2023-01-26 08:00:00,1.0728,0.8206,1.5194,1.0
2023-01-26 09:00:00,2.0292,0.9491,1.7623,0.9165
2023-01-26 10:00:00,0.8574,0.9609,2.0032,0.9054
2023-01-26 11:00:00,1.5568,1.0,1.1184,0.9773
2023-01-26 12:00:00,1.7076,0.8824,1.3123,0.8578
2023-01-26 13:00:00,1.7061,0.908,1.147,0.9693
2023-01-26 14:00:00,1.0267,0.9935,1.1954,0.9687
2023-01-26 15:00:00,1.0777,0.9113,1.2644,0.9695
2023-01-26 16:00:00,1.9714,0.9479,1.5979,1.0
2023-01-26 17:00:00,1.7825,1.0,1.3811,0.9635
2023-01-26 18:00:00,1.5459,0.9238,1.3291,0.9441
2023-01-26 19:00:00,1.3702,0.9166,0.5546,0.937
2023-01-26 20:00:00,1.5155,0.9201,1.9836,0.9644
2023-01-26 21:00:00,1.322,0.9598,1.4209,0.9233
2023-01-26 22:00:00,1.256,1.0,1.843,0.973
2023-01-26 23:00:00,2.3104,0.9615,1.6427,0.8904
2023-01-27 00:00:00,1.3806,1.0,1.864,0.9523
2023-01-27 01:00:00,1.7459,0.9901,1.4192,0.8904
2023-01-27 02:00:00,1.7819,0.9476,1.393,0.9175
2023-01-27 03:00:00,1.6816,0.8804,0.5992,0.942
2023-01-27 04:00:00,1.526,0.8991,1.9372,0.8846
2023-01-27 05:00:00,1.6553,0.9627,1.4914,0.9091
2023-01-27 06:00:00,1.6238,0.9479,0.8601,1.0
2023-01-27 07:00:00,1.298,0.9303,1.4356,0.9294
2023-01-27 08:00:00,1.5112,0.8583,2.1948,0.9045
2023-01-27 09:00:00,1.3913,0.9006,1.1147,0.9062
2023-01-27 10:00:00,1.5352,0.9561,1.8207,0.9989
2023-01-27 11:00:00,2.0943,0.9426,1.881,0.8832
2023-01-27 12:00:00,1.542,0.9934,1.0485,0.9588
2023-01-27 13:00:00,1.3592,0.9699,1.7381,0.8889
2023-01-27 14:00:00,1.2641,0.9799,1.9782,1.0
2023-01-27 15:00:00,1.586,0.976,1.4852,0.9554
2023-01-27 16:00:00,1.6231,0.9576,1.4475,0.9625
2023-01-27 17:00:00,1.8337,0.8683,1.7144,0.9379
2023-01-27 18:00:00,1.6589,1.0,1.8382,0.9814
2023-01-27 19:00:00,1.3903,1.0,1.5408,0.9193
2023-01-27 20:00:00,1.4967,0.8708,1.4215,0.9738
2023-01-27 21:00:00,1.8297,0.8404,1.8213,1.0
2023-01-27 22:00:00,2.0269,0.9099,1.4831,0.9279
2023-01-27 23:00:00,1.3017,0.9383,1.5359,0.932
2023-01-28 00:00:00,1.4803,0.9606,1.2502,0.8969
2023-01-28 01:00:00,1.3675,0.9453,0.9988,0.9583
2023-01-28 02:00:00,1.2174,0.9153,1.702,0.9232
2023-01-28 03:00:00,1.559,0.899,1.5113,0.9429
2023-01-28 04:00:00,1.3221,0.9685,1.405,0.9599
2023-01-28 05:00:00,1.7898,0.8685,1.326,1.0
2023-01-28 06:00:00,1.3345,0.9679,1.6256,0.858
2023-01-28 07:00:00,1.009,0.9544,2.0392,0.8465
2023-01-28 08:00:00,1.4078,0.8188,1.8467,0.9586
2023-01-28 09:00:00,1.5867,1.0,1.2855,0.8937
2023-01-28 10:00:00,1.0142,0.9708,1.4645,0.9421
2023-01-28 11:00:00,1.8209,0.913,1.8041,0.9037
2023-01-28 12:00:00,1.8931,0.9593,0.8932,1.0
2023-01-28 13:00:00,1.511,1.0,1.2858,1.0
2023-01-28 14:00:00,1.2957,0.9272,2.0266,0.8311
2023-01-28 15:00:00,1.651,0.9004,1.7205,0.9871
2023-01-28 16:00:00,1.7735,0.9863,1.2944,1.0
2023-01-28 17:00:00,1.6606,0.9794,1.5986,0.9803
2023-01-28 18:00:00,1.3728,0.9727,1.2427,0.9959
2023-01-28 19:00:00,1.9853,0.9033,1.1125,0.9566
2023-01-28 20:00:00,1.5675,0.9033,0.9185,0.9093
2023-01-28 21:00:00,1.5453,1.0,2.1416,0.8999
2023-01-28 22:00:00,1.2853,0.8946,1.525,0.9825
2023-01-28 23:00:00,1.5207,0.9669,1.5572,0.9863
2023-01-29 00:00:00,1.6586,0.9041,1.7691,0.9558
2023-01-29 01:00:00,1.8763,0.8955,2.0038,0.9707
2023-01-29 02:00:00,1.1186,0.9643,1.9695,0.9769
2023-01-29 03:00:00,1.6532,0.9059,1.5171,0.9564
2023-01-29 04:00:00,1.6065,0.9107,1.1195,0.9558
2023-01-29 05:00:00,1.1427,0.923,1.3498,0.8668
2023-01-29 06:00:00,1.4072,0.9189,1.1318,0.9306
2023-01-29 07:00:00,1.5412,0.9322,2.2757,0.946
2023-01-29 08:00:00,1.1418,1.0,1.1569,0.977
2023-01-29 09:00:00,1.3308,0.8472,0.9745,0.9893
2023-01-29 10:00:00,1.8936,1.0,1.4517,0.9378
2023-01-29 11:00:00,1.5508,0.9922,1.89,0.9565
2023-01-29 12:00:00,1.0727,0.96,1.5848,0.937
2023-01-29 13:00:00,1.5791,0.8929,1.5865,0.9146
2023-01-29 14:00:00,2.0378,0.9583,0.8109,0.9138
2023-01-29 15:00:00,1.6062,1.0,1.2321,0.9378
2023-01-29 16:00:00,1.1762,0.991,1.7668,0.9575
2023-01-29 17:00:00,1.2303,0.8323,1.8904,0.9956
2023-01-29 18:00:00,1.6036,0.8801,1.4366,0.9534
2023-01-29 19:00:00,1.7808,1.0,1.5055,0.9597
2023-01-29 20:00:00,1.2086,0.9291,1.7358,0.9167
2023-01-29 21:00:00,2.0252,0.9177,1.6365,0.9435
2023-01-29 22:00:00,1.3105,0.8756,1.9831,0.874
2023-01-29 23:00:00,1.8,1.0,1.1606,0.9035
2023-01-30 00:00:00,1.1793,0.9547,1.0216,0.8859
2023-01-30 01:00:00,1.2568,0.9372,1.084,0.9833
2023-01-30 02:00:00,1.1186,0.9437,1.898,1.0
2023-01-30 03:00:00,1.2715,0.9479,2.1863,1.0
2023-01-30 04:00:00,1.7759,0.9568,1.7506,0.8651
2023-01-30 05:00:00,2.0832,0.8517,1.652,0.9556
2023-01-30 06:00:00,1.3348,0.9521,1.7668,0.9782
2023-01-30 07:00:00,1.1968,0.9539,1.4866,0.964
2023-01-30 08:00:00,1.2843,0.973,1.6632,0.9361
2023-01-30 09:00:00,1.8117,0.9229,1.0996,0.9837
2023-01-30 10:00:00,1.615,0.9229,0.9442,0.8669
2023-01-30 11:00:00,1.3598,0.9428,1.0834,0.9248
2023-01-30 12:00:00,1.4309,0.8792,1.3523,0.9253
2023-01-30 13:00:00,1.1462,0.9636,2.2973,1.0
2023-01-30 14:00:00,1.6639,0.8894,1.706,0.8976
2023-01-30 15:00:00,1.741,0.898,1.3117,1.0
2023-01-30 16:00:00,1.7878,0.9109,1.2126,0.9358
2023-01-30 17:00:00,1.3398,0.9572,1.7807,0.971
2023-01-30 18:00:00,1.4579,0.9751,1.6306,0.9883
2023-01-30 19:00:00,1.7571,1.0,1.7066,0.9202
2023-01-30 20:00:00,1.1586,0.9946,1.1296,0.9515
2023-01-30 21:00:00,1.6732,0.9573,1.5796,0.9359
2023-01-30 22:00:00,1.1532,1.0,1.2711,0.9016
2023-01-30 23:00:00,2.1191,1.0,1.6425,0.972
2023-01-31 00:00:00,2.332,0.9465,1.4443,0.9943
2023-01-31 01:00:00,1.7327,0.8828,1.7533,0.8949
2023-01-31 02:00:00,1.6521,0.8887,1.8079,0.9979
2023-01-31 03:00:00,1.6011,0.9234,1.7452,1.0
2023-01-31 04:00:00,1.7218,0.8909,1.2752,1.0
2023-01-31 05:00:00,2.0847,0.9481,0.974,0.8463
2023-01-31 06:00:00,1.3429,1.0,1.4968,0.9766
2023-01-31 07:00:00,1.691,1.0,1.2995,1.0
2023-01-31 08:00:00,1.6605,0.938,1.2659,1.0
2023-01-31 09:00:00,1.3776,1.0,1.6677,1.0
2023-01-31 10:00:00,1.5557,1.0,1.3319,1.0
2023-01-31 11:00:00,1.1162,0.9452,1.8744,0.871
2023-01-31 12:00:00,1.4422,0.9581,1.5747,0.9679
2023-01-31 13:00:00,1.0158,1.0,1.7595,1.0
2023-01-31 14:00:00,1.4611,0.9634,1.7887,0.9294
2023-01-31 15:00:00,0.9578,0.9848,1.5874,0.9232
2023-01-31 16:00:00,1.8259,0.9705,1.7397,0.9097
2023-01-31 17:00:00,1.6259,0.8361,1.323,1.0
2023-01-31 18:00:00,1.5976,0.9285,1.1699,0.9986
2023-01-31 19:00:00,1.5754,1.0,1.2015,0.9508
2023-01-31 20:00:00,1.4729,0.9204,1.4506,0.9366
2023-01-31 21:00:00,1.6475,1.0,1.6691,0.994
2023-01-31 22:00:00,1.4817,1.0,1.8512,0.9623
2023-01-31 23:00:00,1.3024,0.9464,1.8121,0.9119
2023-02-01 00:00:00,1.047,1.0,2.0393,1.0
2023-02-01 01:00:00,1.7331,0.9537,1.1092,0.9755
2023-02-01 02:00:00,1.9995,0.9187,1.4189,0.9364
2023-02-01 03:00:00,1.5755,0.9587,1.2875,0.9646
2023-02-01 04:00:00,1.2104,0.9544,1.9151,1.0
2023-02-01 05:00:00,1.0543,0.939,1.1269,0.9792
2023-02-01 06:00:00,1.042,0.9321,1.0768,0.9094
2023-02-01 07:00:00,1.7998,0.8299,1.0464,1.0
2023-02-01 08:00:00,1.6753,1.0,1.2599,0.9315
2023-02-01 09:00:00,1.4512,0.9229,2.2507,0.9138
2023-02-01 10:00:00,1.3885,0.8664,0.8055,0.9285
2023-02-01 11:00:00,1.3832,0.9039,1.984,0.9518
2023-02-01 12:00:00,0.9907,0.9368,1.4474,0.9741
2023-02-01 13:00:00,1.3257,0.8897,1.4071,0.9264
2023-02-01 14:00:00,1.4061,0.906,1.5887,1.0
2023-02-01 15:00:00,1.4009,0.9859,1.5154,1.0
2023-02-01 16:00:00,1.7715,0.9135,1.5377,0.8369
2023-02-01 17:00:00,1.4269,0.9857,1.2811,0.9806
2023-02-01 18:00:00,1.3393,0.9343,1.4595,0.966
2023-02-01 19:00:00,1.2987,0.9582,1.0618,0.9712
2023-02-01 20:00:00,1.5235,0.8987,1.169,0.8603
2023-02-01 21:00:00,1.5727,0.8602,1.5291,1.0
2023-02-01 22:00:00,1.6101,0.925,1.6682,1.0
2023-02-01 23:00:00,1.6841,0.8592,1.108,0.9239
2023-02-02 00:00:00,1.4572,0.9306,1.5661,0.9611
2023-02-02 01:00:00,1.446,0.9564,1.6751,0.9782
2023-02-02 02:00:00,1.584,0.9975,2.0946,0.9497
2023-02-02 03:00:00,1.2216,0.9502,1.9221,0.9104
2023-02-02 04:00:00,1.4624,0.9654,1.0132,0.9971
2023-02-02 05:00:00,1.3684,0.9438,1.3761,1.0
2023-02-02 06:00:00,2.1054,0.9869,1.398,0.9987
2023-02-02 07:00:00,1.2108,0.9688,1.5399,1.0
2023-02-02 08:00:00,1.7409,0.9291,1.4111,0.9215
2023-02-02 09:00:00,1.6417,0.9043,0.8617,0.9254
2023-02-02 10:00:00,1.6062,0.9304,1.5527,0.895
2023-02-02 11:00:00,1.9083,0.956,1.9695,0.9824
2023-02-02 12:00:00,1.7475,0.9819,1.8387,1.0
2023-02-02 13:00:00,1.1041,0.9028,1.5672,1.0
2023-02-02 14:00:00,1.6521,0.9436,1.3234,0.8545
2023-02-02 15:00:00,0.9474,0.838,1.4969,0.9171
2023-02-02 16:00:00,1.3745,0.9644,1.2616,0.9128
2023-02-02 17:00:00,1.5545,0.9007,1.2057,1.0
2023-02-02 18:00:00,1.723,0.9165,1.9613,0.9887
2023-02-02 19:00:00,1.3845,1.0,1.6513,0.9041
2023-02-02 20:00:00,1.3992,0.9456,1.6106,0.9585
2023-02-02 21:00:00,1.8066,0.971,1.4335,1.0
2023-02-02 22:00:00,1.4989,0.8334,1.7649,1.0
2023-02-02 23:00:00,1.6425,0.9996,1.556,0.9244
2023-02-03 00:00:00,1.4984,0.9875,1.1322,0.9151
2023-02-03 01:00:00,1.8314,0.9615,1.2204,0.9072
2023-02-03 02:00:00,1.0726,0.9963,1.7849,0.97
2023-02-03 03:00:00,1.087,0.8089,1.6686,0.9442
2023-02-03 04:00:00,1.4886,0.9584,0.9924,0.9578
2023-02-03 05:00:00,1.096,0.9902,1.2985,0.9977
2023-02-03 06:00:00,1.0948,0.8926,1.4333,0.9218
2023-02-03 07:00:00,1.327,0.9542,1.3413,0.9491
2023-02-03 08:00:00,1.5305,0.9003,1.211,0.9658
2023-02-03 09:00:00,1.6171,0.985,1.6337,0.9718
2023-02-03 10:00:00,1.3365,0.9089,1.3953,1.0
2023-02-03 11:00:00,1.2595,0.9357,1.9006,0.9844
2023-02-03 12:00:00,1.4639,0.9351,1.2833,1.0
2023-02-03 13:00:00,1.439,0.9203,0.7685,0.9182
2023-02-03 14:00:00,1.5843,0.9316,2.0181,0.9614
2023-02-03 15:00:00,0.6771,1.0,1.803,0.9817
2023-02-03 16:00:00,1.2557,0.9438,1.6439,0.8716
2023-02-03 17:00:00,1.0733,0.9383,1.9315,1.0
2023-02-03 18:00:00,1.3688,0.9965,1.2708,0.9667
2023-02-03 19:00:00,1.3064,1.0,1.5121,0.9945
2023-02-03 20:00:00,1.8462,0.9392,1.3027,0.918
2023-02-03 21:00:00,1.4015,0.8591,1.5616,1.0
2023-02-03 22:00:00,1.6274,0.9102,1.5645,0.8542
2023-02-03 23:00:00,1.9293,0.9226,1.3412,0.9413
2023-02-04 00:00:00,0.8853,0.9066,1.4252,0.9666
2023-02-04 01:00:00,1.3442,0.9765,1.1812,0.9623
2023-02-04 02:00:00,1.6199,0.9112,1.8891,0.8808
2023-02-04 03:00:00,1.1635,0.9273,1.4295,0.9504
2023-02-04 04:00:00,1.152,1.0,1.5818,0.9496
2023-02-04 05:00:00,1.191,0.9846,1.7371,0.9189
2023-02-04 06:00:00,1.0362,0.8903,0.9631,0.9754
2023-02-04 07:00:00,1.4682,0.9829,1.9469,1.0
2023-02-04 08:00:00,1.9275,1.0,1.3724,1.0
2023-02-04 09:00:00,1.7886,0.9721,1.8445,1.0
2023-02-04 10:00:00,1.168,0.9419,1.2376,0.9954
2023-02-04 11:00:00,1.5691,0.8544,1.1365,0.8709
2023-02-04 12:00:00,1.8601,0.906,1.2794,0.9008
2023-02-04 13:00:00,1.6878,0.9707,2.1412,0.9763
2023-02-04 14:00:00,1.4063,1.0,1.8857,0.9688
2023-02-04 15:00:00,2.1318,0.8624,1.9432,0.8893
2023-02-04 16:00:00,1.5149,1.0,1.2499,0.9637
2023-02-04 17:00:00,0.9294,0.8749,1.6477,0.9093
2023-02-04 18:00:00,1.4483,0.8788,1.4902,0.9256
2023-02-04 19:00:00,2.0656,0.9978,1.8449,0.9458
2023-02-04 20:00:00,1.6804,0.962,1.6606,0.9054
2023-02-04 21:00:00,1.6811,0.8631,1.6987,0.9873
2023-02-04 22:00:00,1.2627,0.9243,1.4241,1.0
2023-02-04 23:00:00,1.4033,0.9656,1.2518,0.9595
2023-02-05 00:00:00,1.8126,0.9749,1.2495,0.9137
2023-02-05 01:00:00,1.5183,1.0,1.3046,0.9764
2023-02-05 02:00:00,1.8762,0.969,1.7668,0.9185
2023-02-05 03:00:00,1.586,0.8116,2.0096,0.9779
2023-02-05 04:00:00,1.327,0.9771,1.2691,0.9813
2023-02-05 05:00:00,2.0941,0.9424,2.0988,0.8838
2023-02-05 06:00:00,1.7465,0.9565,1.9217,0.9649
2023-02-05 07:00:00,1.6841,0.9099,1.2483,0.8773
2023-02-05 08:00:00,2.1566,0.9634,1.9292,0.9616
2023-02-05 09:00:00,1.5044,0.9742,1.5435,0.9586
2023-02-05 10:00:00,1.5168,0.9604,1.2687,0.9017
2023-02-05 11:00:00,1.7494,0.8904,0.5916,0.9889
2023-02-05 12:00:00,0.9524,0.9451,1.5532,0.9341
2023-02-05 13:00:00,1.2941,0.9715,0.9597,0.9317
2023-02-05 14:00:00,1.513,1.0,1.6847,1.0
2023-02-05 15:00:00,2.042,1.0,1.3942,0.9756
2023-02-05 16:00:00,1.81,0.8953,1.6227,0.9185
2023-02-05 17:00:00,1.4895,0.8889,1.4507,1.0
2023-02-05 18:00:00,1.3807,0.9187,1.5711,0.9982
